gpu_id,instance_id,gpu_x_m,gpu_y_m,assigned_user_count,request_count,mean_e2e_ttft_ms,p50_e2e_ttft_ms,p95_e2e_ttft_ms,p99_e2e_ttft_ms,mean_queueing_before_ttft_ms,mean_prefill_service_ms,max_waiting_requests,max_running_requests,prompt_tokens_processed,output_tokens_generated,observation_start_ns,observation_end_ns,observation_time_ns,busy_time_ns,idle_time_ns,utilization_pct,completed_batch_count
0,0,1666.667,2113.249,2,24,532.9465482083334,310.313199,1314.9264103,1321.57391493,45.48211179166666,487.4644364166667,0,24,107584,15695,1067883451,106057694585,104989811134,86723383919,18266427215,82.60171437808732,3786
1,1,5000.0,2113.249,2,30,529.8419475666666,475.510337,1169.5047882499998,1242.2240062100002,51.68124856666667,478.160699,0,30,142560,18889,1067883451,106057694585,104989811134,93994968870,10994842264,89.52770545518257,3885
2,2,8333.333,2113.249,2,22,505.9041144090908,444.87384299999997,957.3565396999999,1426.3223015599995,36.08500413636364,469.81911027272724,0,22,119024,14466,1067883451,106057694585,104989811134,89748806234,15241004900,85.48334858841903,3971
3,3,0.0,5000.0,2,35,565.7551527714286,541.608175,1091.0132592,1264.1997189399992,34.282165742857146,531.4729870285714,0,35,174048,22625,1067883451,106057694585,104989811134,97842304788,7147506346,93.19219049086817,3675
4,4,3333.333,5000.0,2,42,693.5787648095238,517.8239100000001,1440.5046510999998,3201.7282269099887,72.6860108809524,519.7260175238096,0,42,208096,27445,1067883451,106057694585,104989811134,103582528841,1407282293,98.6596010814765,3628
5,5,6666.667,5000.0,7,37,858.6267716486486,610.126451,1799.2420865999998,4417.866895080002,94.84086043675016,522.0958724594594,0,37,191072,24521,1067883451,106057694585,104989811134,99002325064,5987486070,94.29707892096492,3626
6,6,10000.0,5000.0,2,27,902.3804352592592,736.247171,2163.5016757,3035.0561658399984,269.40377955555556,632.9766557037037,0,27,152048,18580,1067883451,106057694585,104989811134,98018319692,6971491442,93.3598400009481,3882
7,7,1666.667,7886.751,3,26,525.1519091153846,506.605772,1046.2028195,1249.32958825,44.93130175097832,479.5005008076923,0,26,135072,16487,1067883451,106057694585,104989811134,93860319755,11129491379,89.39945575785895,4060
8,8,5000.0,7886.751,5,30,758.8312442000001,730.9157815,1614.1940839499994,1841.8147232800002,112.91182077775167,599.7015061333333,0,30,162560,20076,1067883451,106057694585,104989811134,97975356529,7014454605,93.31891873198309,3788
9,9,8333.333,7886.751,3,27,613.6751275185185,493.839896,1455.0175406999997,2011.5306959599989,93.79438072623273,514.014134037037,0,27,133536,16969,1067883451,106057694585,104989811134,98413526573,6576284561,93.73626403365314,4250
