arm,ttft_ms,cdf
1: no_redirect,172.831549000,0.003333333
1: no_redirect,181.109636000,0.006666667
1: no_redirect,182.115518000,0.010000000
1: no_redirect,183.277647000,0.013333333
1: no_redirect,184.262127000,0.016666667
1: no_redirect,184.694905000,0.020000000
1: no_redirect,188.651238000,0.023333333
1: no_redirect,188.774761000,0.026666667
1: no_redirect,195.930258000,0.030000000
1: no_redirect,203.345866000,0.033333333
1: no_redirect,206.194381000,0.036666667
1: no_redirect,207.188315000,0.040000000
1: no_redirect,210.838900000,0.043333333
1: no_redirect,212.243098000,0.046666667
1: no_redirect,213.771017000,0.050000000
1: no_redirect,215.857030000,0.053333333
1: no_redirect,217.922631000,0.056666667
1: no_redirect,220.874259000,0.060000000
1: no_redirect,224.480023000,0.063333333
1: no_redirect,229.877173000,0.066666667
1: no_redirect,230.436824000,0.070000000
1: no_redirect,231.371688000,0.073333333
1: no_redirect,234.195350000,0.076666667
1: no_redirect,241.840036000,0.080000000
1: no_redirect,246.289225000,0.083333333
1: no_redirect,250.949217000,0.086666667
1: no_redirect,261.853994000,0.090000000
1: no_redirect,285.483230000,0.093333333
1: no_redirect,288.379485000,0.096666667
1: no_redirect,289.280456000,0.100000000
1: no_redirect,291.103116000,0.103333333
1: no_redirect,297.408427000,0.106666667
1: no_redirect,312.936162000,0.110000000
1: no_redirect,320.624504000,0.113333333
1: no_redirect,329.039624000,0.116666667
1: no_redirect,331.399492000,0.120000000
1: no_redirect,331.675557000,0.123333333
1: no_redirect,334.085648000,0.126666667
1: no_redirect,336.837674000,0.130000000
1: no_redirect,341.890516000,0.133333333
1: no_redirect,366.697537000,0.136666667
1: no_redirect,367.198575000,0.140000000
1: no_redirect,368.570799000,0.143333333
1: no_redirect,373.479319000,0.146666667
1: no_redirect,384.110609000,0.150000000
1: no_redirect,388.119054000,0.153333333
1: no_redirect,401.870544000,0.156666667
1: no_redirect,401.960665000,0.160000000
1: no_redirect,437.137919000,0.163333333
1: no_redirect,474.451607000,0.166666667
1: no_redirect,510.289395000,0.170000000
1: no_redirect,510.675132000,0.173333333
1: no_redirect,515.197072000,0.176666667
1: no_redirect,526.959948000,0.180000000
1: no_redirect,529.489312000,0.183333333
1: no_redirect,532.919989000,0.186666667
1: no_redirect,533.712819000,0.190000000
1: no_redirect,537.306436000,0.193333333
1: no_redirect,585.030068000,0.196666667
1: no_redirect,585.979657000,0.200000000
1: no_redirect,591.945268000,0.203333333
1: no_redirect,599.347437000,0.206666667
1: no_redirect,601.107291000,0.210000000
1: no_redirect,609.287359000,0.213333333
1: no_redirect,620.651061000,0.216666667
1: no_redirect,621.292143000,0.220000000
1: no_redirect,627.980855000,0.223333333
1: no_redirect,638.905008000,0.226666667
1: no_redirect,644.346248000,0.230000000
1: no_redirect,654.745553000,0.233333333
1: no_redirect,658.741733000,0.236666667
1: no_redirect,680.479217000,0.240000000
1: no_redirect,686.348419000,0.243333333
1: no_redirect,699.909670000,0.246666667
1: no_redirect,728.554213000,0.250000000
1: no_redirect,754.291152000,0.253333333
1: no_redirect,760.209640000,0.256666667
1: no_redirect,769.479624000,0.260000000
1: no_redirect,788.002126000,0.263333333
1: no_redirect,815.139191000,0.266666667
1: no_redirect,822.586988000,0.270000000
1: no_redirect,825.670866000,0.273333333
1: no_redirect,829.159347000,0.276666667
1: no_redirect,830.213634000,0.280000000
1: no_redirect,875.744166000,0.283333333
1: no_redirect,882.053710000,0.286666667
1: no_redirect,882.432542000,0.290000000
1: no_redirect,892.963138000,0.293333333
1: no_redirect,896.144987000,0.296666667
1: no_redirect,925.087127000,0.300000000
1: no_redirect,933.991281000,0.303333333
1: no_redirect,956.552627000,0.306666667
1: no_redirect,978.857404000,0.310000000
1: no_redirect,1025.282490000,0.313333333
1: no_redirect,1027.680102000,0.316666667
1: no_redirect,1028.177999000,0.320000000
1: no_redirect,1028.914961000,0.323333333
1: no_redirect,1062.363136000,0.326666667
1: no_redirect,1100.505493000,0.330000000
1: no_redirect,1149.252393000,0.333333333
1: no_redirect,1151.000466000,0.336666667
1: no_redirect,1163.189574000,0.340000000
1: no_redirect,1208.591430000,0.343333333
1: no_redirect,1264.308888000,0.346666667
1: no_redirect,1289.676237000,0.350000000
1: no_redirect,1324.979072000,0.353333333
1: no_redirect,1328.802663000,0.356666667
1: no_redirect,1375.817856000,0.360000000
1: no_redirect,1407.153584000,0.363333333
1: no_redirect,1490.885101000,0.366666667
1: no_redirect,1513.327529000,0.370000000
1: no_redirect,1638.763032000,0.373333333
1: no_redirect,1668.985947000,0.376666667
1: no_redirect,1774.438965000,0.380000000
1: no_redirect,1818.003202000,0.383333333
1: no_redirect,1874.284015000,0.386666667
1: no_redirect,1903.922668000,0.390000000
1: no_redirect,1932.726635000,0.393333333
1: no_redirect,2030.065075000,0.396666667
1: no_redirect,2108.161990000,0.400000000
1: no_redirect,2144.858985000,0.403333333
1: no_redirect,2408.009993000,0.406666667
1: no_redirect,2450.529880000,0.410000000
1: no_redirect,2456.790692000,0.413333333
1: no_redirect,2478.173520000,0.416666667
1: no_redirect,2572.977486000,0.420000000
1: no_redirect,2749.860026000,0.423333333
1: no_redirect,2758.415103000,0.426666667
1: no_redirect,2813.928943000,0.430000000
1: no_redirect,2842.981474000,0.433333333
1: no_redirect,3075.198033000,0.436666667
1: no_redirect,3110.809148000,0.440000000
1: no_redirect,3284.010138000,0.443333333
1: no_redirect,3315.081001000,0.446666667
1: no_redirect,3348.455780000,0.450000000
1: no_redirect,3374.182314000,0.453333333
1: no_redirect,3456.230867000,0.456666667
1: no_redirect,3637.053932000,0.460000000
1: no_redirect,3649.037386000,0.463333333
1: no_redirect,3746.890242000,0.466666667
1: no_redirect,3776.711681000,0.470000000
1: no_redirect,3800.623598000,0.473333333
1: no_redirect,3818.071460000,0.476666667
1: no_redirect,3819.237251000,0.480000000
1: no_redirect,3827.135748000,0.483333333
1: no_redirect,3920.465986000,0.486666667
1: no_redirect,3930.350810000,0.490000000
1: no_redirect,3981.920124000,0.493333333
1: no_redirect,4049.545267000,0.496666667
1: no_redirect,4202.352239000,0.500000000
1: no_redirect,4216.698880000,0.503333333
1: no_redirect,4310.579968000,0.506666667
1: no_redirect,4393.798920000,0.510000000
1: no_redirect,4401.976271000,0.513333333
1: no_redirect,4413.494378000,0.516666667
1: no_redirect,4428.974692000,0.520000000
1: no_redirect,4435.003253000,0.523333333
1: no_redirect,4587.296741000,0.526666667
1: no_redirect,4609.953509000,0.530000000
1: no_redirect,4667.592432000,0.533333333
1: no_redirect,4761.189224000,0.536666667
1: no_redirect,4784.981754000,0.540000000
1: no_redirect,4812.654813000,0.543333333
1: no_redirect,4845.085646000,0.546666667
1: no_redirect,4872.710150000,0.550000000
1: no_redirect,4917.332744000,0.553333333
1: no_redirect,4935.553593000,0.556666667
1: no_redirect,5082.923606000,0.560000000
1: no_redirect,5085.886859000,0.563333333
1: no_redirect,5096.253361000,0.566666667
1: no_redirect,5212.719348000,0.570000000
1: no_redirect,5219.262809000,0.573333333
1: no_redirect,5226.300686000,0.576666667
1: no_redirect,5269.582319000,0.580000000
1: no_redirect,5288.539828000,0.583333333
1: no_redirect,5544.613852000,0.586666667
1: no_redirect,5713.496265000,0.590000000
1: no_redirect,5909.160011000,0.593333333
1: no_redirect,5943.933904000,0.596666667
1: no_redirect,5958.682155000,0.600000000
1: no_redirect,6042.217154000,0.603333333
1: no_redirect,6045.004245000,0.606666667
1: no_redirect,6058.896364000,0.610000000
1: no_redirect,6069.737790000,0.613333333
1: no_redirect,6192.638553000,0.616666667
1: no_redirect,6325.679961000,0.620000000
1: no_redirect,6331.606753000,0.623333333
1: no_redirect,6395.400295000,0.626666667
1: no_redirect,6401.357529000,0.630000000
1: no_redirect,6440.804438000,0.633333333
1: no_redirect,6453.762286000,0.636666667
1: no_redirect,6589.910831000,0.640000000
1: no_redirect,6638.364814000,0.643333333
1: no_redirect,6683.884277000,0.646666667
1: no_redirect,6707.271952000,0.650000000
1: no_redirect,6764.530888000,0.653333333
1: no_redirect,6773.115835000,0.656666667
1: no_redirect,6828.568970000,0.660000000
1: no_redirect,6922.528539000,0.663333333
1: no_redirect,6944.724855000,0.666666667
1: no_redirect,7101.060571000,0.670000000
1: no_redirect,7114.286043000,0.673333333
1: no_redirect,7144.253104000,0.676666667
1: no_redirect,7157.652190000,0.680000000
1: no_redirect,7179.893983000,0.683333333
1: no_redirect,7196.874848000,0.686666667
1: no_redirect,7210.619272000,0.690000000
1: no_redirect,7258.844521000,0.693333333
1: no_redirect,7312.029555000,0.696666667
1: no_redirect,7672.518921000,0.700000000
1: no_redirect,7805.281132000,0.703333333
1: no_redirect,7912.000595000,0.706666667
1: no_redirect,8171.341196000,0.710000000
1: no_redirect,8284.630519000,0.713333333
1: no_redirect,8391.962446000,0.716666667
1: no_redirect,8467.752595000,0.720000000
1: no_redirect,8502.386799000,0.723333333
1: no_redirect,8638.699492000,0.726666667
1: no_redirect,8761.864280000,0.730000000
1: no_redirect,8867.215560000,0.733333333
1: no_redirect,8887.896468000,0.736666667
1: no_redirect,8898.126590000,0.740000000
1: no_redirect,8963.596392000,0.743333333
1: no_redirect,8991.825968000,0.746666667
1: no_redirect,9183.024105000,0.750000000
1: no_redirect,9197.648669000,0.753333333
1: no_redirect,9392.082557000,0.756666667
1: no_redirect,9546.862936000,0.760000000
1: no_redirect,9549.515858000,0.763333333
1: no_redirect,9725.990596000,0.766666667
1: no_redirect,9737.457600000,0.770000000
1: no_redirect,9749.922999000,0.773333333
1: no_redirect,9820.034572000,0.776666667
1: no_redirect,9964.927477000,0.780000000
1: no_redirect,10059.754754000,0.783333333
1: no_redirect,10066.441612000,0.786666667
1: no_redirect,10074.141085000,0.790000000
1: no_redirect,10361.868655000,0.793333333
1: no_redirect,10507.640734000,0.796666667
1: no_redirect,10523.745389000,0.800000000
1: no_redirect,10646.137350000,0.803333333
1: no_redirect,10763.650420000,0.806666667
1: no_redirect,10896.509278000,0.810000000
1: no_redirect,10912.949307000,0.813333333
1: no_redirect,10988.121388000,0.816666667
1: no_redirect,11078.455754000,0.820000000
1: no_redirect,11197.411727000,0.823333333
1: no_redirect,11228.873703000,0.826666667
1: no_redirect,11287.052299000,0.830000000
1: no_redirect,11317.406689000,0.833333333
1: no_redirect,11358.966556000,0.836666667
1: no_redirect,11387.065573000,0.840000000
1: no_redirect,11512.574565000,0.843333333
1: no_redirect,11615.903662000,0.846666667
1: no_redirect,11688.815614000,0.850000000
1: no_redirect,11696.891205000,0.853333333
1: no_redirect,11796.966292000,0.856666667
1: no_redirect,12027.748274000,0.860000000
1: no_redirect,12098.730724000,0.863333333
1: no_redirect,12247.723536000,0.866666667
1: no_redirect,12322.562318000,0.870000000
1: no_redirect,12337.918858000,0.873333333
1: no_redirect,12441.813685000,0.876666667
1: no_redirect,12475.599719000,0.880000000
1: no_redirect,12568.977488000,0.883333333
1: no_redirect,12828.403285000,0.886666667
1: no_redirect,12911.792000000,0.890000000
1: no_redirect,12931.891024000,0.893333333
1: no_redirect,13198.216112000,0.896666667
1: no_redirect,13651.369358000,0.900000000
1: no_redirect,13716.810340000,0.903333333
1: no_redirect,13735.151701000,0.906666667
1: no_redirect,13984.696621000,0.910000000
1: no_redirect,14079.254734000,0.913333333
1: no_redirect,14095.937995000,0.916666667
1: no_redirect,14106.072801000,0.920000000
1: no_redirect,14507.209165000,0.923333333
1: no_redirect,14885.213057000,0.926666667
1: no_redirect,14996.576196000,0.930000000
1: no_redirect,15098.384137000,0.933333333
1: no_redirect,15151.064126000,0.936666667
1: no_redirect,15325.807474000,0.940000000
1: no_redirect,15458.659922000,0.943333333
1: no_redirect,15507.314925000,0.946666667
1: no_redirect,15776.935025000,0.950000000
1: no_redirect,15823.288541000,0.953333333
1: no_redirect,16399.061964000,0.956666667
1: no_redirect,16527.095551000,0.960000000
1: no_redirect,16695.566142000,0.963333333
1: no_redirect,18240.614956000,0.966666667
1: no_redirect,18439.131732000,0.970000000
1: no_redirect,18543.067892000,0.973333333
1: no_redirect,19795.278582000,0.976666667
1: no_redirect,20218.298354000,0.980000000
1: no_redirect,20319.415653000,0.983333333
1: no_redirect,21540.700029000,0.986666667
1: no_redirect,22103.073247000,0.990000000
1: no_redirect,23591.833995000,0.993333333
1: no_redirect,24677.325585000,0.996666667
1: no_redirect,27630.048139000,1.000000000
2: redirect_no_kv,172.831549000,0.003333333
2: redirect_no_kv,182.115518000,0.006666667
2: redirect_no_kv,183.277647000,0.010000000
2: redirect_no_kv,184.262127000,0.013333333
2: redirect_no_kv,184.694905000,0.016666667
2: redirect_no_kv,188.651238000,0.020000000
2: redirect_no_kv,188.774761000,0.023333333
2: redirect_no_kv,195.930258000,0.026666667
2: redirect_no_kv,203.345866000,0.030000000
2: redirect_no_kv,206.194381000,0.033333333
2: redirect_no_kv,207.188315000,0.036666667
2: redirect_no_kv,212.243098000,0.040000000
2: redirect_no_kv,213.771017000,0.043333333
2: redirect_no_kv,215.857030000,0.046666667
2: redirect_no_kv,217.922631000,0.050000000
2: redirect_no_kv,220.874259000,0.053333333
2: redirect_no_kv,224.480023000,0.056666667
2: redirect_no_kv,229.877173000,0.060000000
2: redirect_no_kv,230.436824000,0.063333333
2: redirect_no_kv,231.371688000,0.066666667
2: redirect_no_kv,234.195350000,0.070000000
2: redirect_no_kv,246.289225000,0.073333333
2: redirect_no_kv,250.949217000,0.076666667
2: redirect_no_kv,285.483230000,0.080000000
2: redirect_no_kv,288.379485000,0.083333333
2: redirect_no_kv,291.103116000,0.086666667
2: redirect_no_kv,297.408427000,0.090000000
2: redirect_no_kv,301.145729000,0.093333333
2: redirect_no_kv,312.936162000,0.096666667
2: redirect_no_kv,315.205692000,0.100000000
2: redirect_no_kv,320.624504000,0.103333333
2: redirect_no_kv,329.039624000,0.106666667
2: redirect_no_kv,331.399492000,0.110000000
2: redirect_no_kv,331.675557000,0.113333333
2: redirect_no_kv,334.085648000,0.116666667
2: redirect_no_kv,336.837674000,0.120000000
2: redirect_no_kv,341.890516000,0.123333333
2: redirect_no_kv,366.697537000,0.126666667
2: redirect_no_kv,367.198575000,0.130000000
2: redirect_no_kv,368.570799000,0.133333333
2: redirect_no_kv,373.479319000,0.136666667
2: redirect_no_kv,384.110609000,0.140000000
2: redirect_no_kv,388.119054000,0.143333333
2: redirect_no_kv,401.870544000,0.146666667
