arm,ttft_ms,cdf
1: no_redirect,22.672946000,0.003333333
1: no_redirect,27.647450000,0.006666667
1: no_redirect,34.369766000,0.010000000
1: no_redirect,42.824442000,0.013333333
1: no_redirect,43.393439000,0.016666667
1: no_redirect,45.109527000,0.020000000
1: no_redirect,45.951864000,0.023333333
1: no_redirect,72.599734000,0.026666667
1: no_redirect,125.538469000,0.030000000
1: no_redirect,171.363191000,0.033333333
1: no_redirect,174.092770000,0.036666667
1: no_redirect,175.344338000,0.040000000
1: no_redirect,179.421096000,0.043333333
1: no_redirect,181.518749000,0.046666667
1: no_redirect,183.205102000,0.050000000
1: no_redirect,184.263233000,0.053333333
1: no_redirect,184.579151000,0.056666667
1: no_redirect,184.694905000,0.060000000
1: no_redirect,185.250786000,0.063333333
1: no_redirect,188.385053000,0.066666667
1: no_redirect,188.430343000,0.070000000
1: no_redirect,188.607366000,0.073333333
1: no_redirect,189.761001000,0.076666667
1: no_redirect,189.796197000,0.080000000
1: no_redirect,189.939899000,0.083333333
1: no_redirect,191.484292000,0.086666667
1: no_redirect,191.527677000,0.090000000
1: no_redirect,192.601312000,0.093333333
1: no_redirect,193.009273000,0.096666667
1: no_redirect,193.185228000,0.100000000
1: no_redirect,193.275706000,0.103333333
1: no_redirect,193.419904000,0.106666667
1: no_redirect,193.457427000,0.110000000
1: no_redirect,195.727637000,0.113333333
1: no_redirect,196.258568000,0.116666667
1: no_redirect,196.472205000,0.120000000
1: no_redirect,196.950722000,0.123333333
1: no_redirect,197.962201000,0.126666667
1: no_redirect,198.114740000,0.130000000
1: no_redirect,198.495569000,0.133333333
1: no_redirect,198.528425000,0.136666667
1: no_redirect,198.735062000,0.140000000
1: no_redirect,199.206019000,0.143333333
1: no_redirect,199.391288000,0.146666667
1: no_redirect,200.007994000,0.150000000
1: no_redirect,200.618517000,0.153333333
1: no_redirect,200.619763000,0.156666667
1: no_redirect,200.622148000,0.160000000
1: no_redirect,200.884841000,0.163333333
1: no_redirect,201.053496000,0.166666667
1: no_redirect,201.159985000,0.170000000
1: no_redirect,201.361892000,0.173333333
1: no_redirect,201.409870000,0.176666667
1: no_redirect,201.418818000,0.180000000
1: no_redirect,201.711143000,0.183333333
1: no_redirect,201.757077000,0.186666667
1: no_redirect,202.097151000,0.190000000
1: no_redirect,202.545280000,0.193333333
1: no_redirect,202.631664000,0.196666667
1: no_redirect,203.362387000,0.200000000
1: no_redirect,203.911212000,0.203333333
1: no_redirect,204.301508000,0.206666667
1: no_redirect,205.354481000,0.210000000
1: no_redirect,205.479162000,0.213333333
1: no_redirect,205.484672000,0.216666667
1: no_redirect,206.107865000,0.220000000
1: no_redirect,206.356876000,0.223333333
1: no_redirect,206.702226000,0.226666667
1: no_redirect,206.741318000,0.230000000
1: no_redirect,207.153073000,0.233333333
1: no_redirect,207.460389000,0.236666667
1: no_redirect,207.732469000,0.240000000
1: no_redirect,208.006494000,0.243333333
1: no_redirect,208.292449000,0.246666667
1: no_redirect,208.575265000,0.250000000
1: no_redirect,209.025502000,0.253333333
1: no_redirect,209.302609000,0.256666667
1: no_redirect,209.318553000,0.260000000
1: no_redirect,209.425948000,0.263333333
1: no_redirect,209.790252000,0.266666667
1: no_redirect,210.050675000,0.270000000
1: no_redirect,210.056884000,0.273333333
1: no_redirect,210.350877000,0.276666667
1: no_redirect,210.456744000,0.280000000
1: no_redirect,210.462480000,0.283333333
1: no_redirect,210.669140000,0.286666667
1: no_redirect,210.680733000,0.290000000
1: no_redirect,211.137180000,0.293333333
1: no_redirect,211.202343000,0.296666667
1: no_redirect,211.728371000,0.300000000
1: no_redirect,211.960243000,0.303333333
1: no_redirect,212.165705000,0.306666667
1: no_redirect,212.892319000,0.310000000
1: no_redirect,213.654326000,0.313333333
1: no_redirect,213.723545000,0.316666667
1: no_redirect,214.266654000,0.320000000
1: no_redirect,214.290250000,0.323333333
1: no_redirect,214.354619000,0.326666667
1: no_redirect,214.846429000,0.330000000
1: no_redirect,215.076398000,0.333333333
1: no_redirect,215.377531000,0.336666667
1: no_redirect,215.902378000,0.340000000
1: no_redirect,216.245429000,0.343333333
1: no_redirect,216.870549000,0.346666667
1: no_redirect,217.711195000,0.350000000
1: no_redirect,217.901342000,0.353333333
1: no_redirect,218.188610000,0.356666667
1: no_redirect,218.606814000,0.360000000
1: no_redirect,218.752172000,0.363333333
1: no_redirect,218.812414000,0.366666667
1: no_redirect,218.858746000,0.370000000
1: no_redirect,219.245150000,0.373333333
1: no_redirect,219.967348000,0.376666667
1: no_redirect,220.884596000,0.380000000
1: no_redirect,221.027023000,0.383333333
1: no_redirect,221.490964000,0.386666667
1: no_redirect,221.583418000,0.390000000
1: no_redirect,222.421405000,0.393333333
1: no_redirect,223.455555000,0.396666667
1: no_redirect,224.591384000,0.400000000
1: no_redirect,225.150947000,0.403333333
1: no_redirect,225.252299000,0.406666667
1: no_redirect,225.283067000,0.410000000
1: no_redirect,226.696760000,0.413333333
1: no_redirect,226.857281000,0.416666667
1: no_redirect,227.509434000,0.420000000
1: no_redirect,227.510713000,0.423333333
1: no_redirect,227.728364000,0.426666667
