arm,ttft_ms,cdf
1: no_redirect,48.640442000,0.003333333
1: no_redirect,171.919463000,0.006666667
1: no_redirect,182.343211000,0.010000000
1: no_redirect,182.992700000,0.013333333
1: no_redirect,183.219805000,0.016666667
1: no_redirect,184.259899000,0.020000000
1: no_redirect,184.694905000,0.023333333
1: no_redirect,188.440256000,0.026666667
1: no_redirect,188.595159000,0.030000000
1: no_redirect,189.652592000,0.033333333
1: no_redirect,192.028051000,0.036666667
1: no_redirect,195.783368000,0.040000000
1: no_redirect,196.025528000,0.043333333
1: no_redirect,196.564032000,0.046666667
1: no_redirect,197.120511000,0.050000000
1: no_redirect,198.341687000,0.053333333
1: no_redirect,199.305513000,0.056666667
1: no_redirect,200.988388000,0.060000000
1: no_redirect,201.127983000,0.063333333
1: no_redirect,203.593322000,0.066666667
1: no_redirect,204.291371000,0.070000000
1: no_redirect,205.226395000,0.073333333
1: no_redirect,205.509151000,0.076666667
1: no_redirect,206.989707000,0.080000000
1: no_redirect,207.149397000,0.083333333
1: no_redirect,207.362073000,0.086666667
1: no_redirect,207.439027000,0.090000000
1: no_redirect,207.646145000,0.093333333
1: no_redirect,208.406784000,0.096666667
1: no_redirect,208.960887000,0.100000000
1: no_redirect,211.456592000,0.103333333
1: no_redirect,211.597046000,0.106666667
1: no_redirect,212.533750000,0.110000000
1: no_redirect,213.711388000,0.113333333
1: no_redirect,213.852753000,0.116666667
1: no_redirect,217.862714000,0.120000000
1: no_redirect,219.791289000,0.123333333
1: no_redirect,220.951041000,0.126666667
1: no_redirect,222.446996000,0.130000000
1: no_redirect,224.159526000,0.133333333
1: no_redirect,225.320190000,0.136666667
1: no_redirect,225.392479000,0.140000000
1: no_redirect,225.967205000,0.143333333
1: no_redirect,228.915391000,0.146666667
1: no_redirect,231.021615000,0.150000000
1: no_redirect,231.087259000,0.153333333
1: no_redirect,231.349545000,0.156666667
1: no_redirect,231.425326000,0.160000000
1: no_redirect,231.599419000,0.163333333
1: no_redirect,236.090167000,0.166666667
1: no_redirect,236.755987000,0.170000000
1: no_redirect,237.806473000,0.173333333
1: no_redirect,239.654570000,0.176666667
1: no_redirect,240.702773000,0.180000000
1: no_redirect,242.522796000,0.183333333
1: no_redirect,244.424351000,0.186666667
1: no_redirect,245.540090000,0.190000000
1: no_redirect,252.074063000,0.193333333
1: no_redirect,266.747204000,0.196666667
1: no_redirect,281.627378000,0.200000000
1: no_redirect,284.268140000,0.203333333
1: no_redirect,295.916649000,0.206666667
1: no_redirect,297.558742000,0.210000000
1: no_redirect,297.569296000,0.213333333
1: no_redirect,298.697183000,0.216666667
1: no_redirect,301.416760000,0.220000000
1: no_redirect,303.502270000,0.223333333
1: no_redirect,311.179675000,0.226666667
1: no_redirect,313.036129000,0.230000000
1: no_redirect,315.944263000,0.233333333
1: no_redirect,316.922147000,0.236666667
1: no_redirect,323.344511000,0.240000000
1: no_redirect,324.712776000,0.243333333
1: no_redirect,325.504783000,0.246666667
1: no_redirect,325.702762000,0.250000000
1: no_redirect,327.051512000,0.253333333
1: no_redirect,340.527356000,0.256666667
1: no_redirect,341.661116000,0.260000000
1: no_redirect,344.712474000,0.263333333
1: no_redirect,350.450399000,0.266666667
1: no_redirect,359.662412000,0.270000000
1: no_redirect,360.177064000,0.273333333
1: no_redirect,361.456364000,0.276666667
1: no_redirect,364.541646000,0.280000000
1: no_redirect,366.094786000,0.283333333
1: no_redirect,367.152823000,0.286666667
1: no_redirect,374.329789000,0.290000000
1: no_redirect,390.965270000,0.293333333
1: no_redirect,396.391769000,0.296666667
1: no_redirect,398.105671000,0.300000000
1: no_redirect,399.227892000,0.303333333
1: no_redirect,406.255381000,0.306666667
1: no_redirect,406.878234000,0.310000000
1: no_redirect,413.831226000,0.313333333
1: no_redirect,416.108762000,0.316666667
1: no_redirect,416.428354000,0.320000000
1: no_redirect,420.094088000,0.323333333
1: no_redirect,425.300449000,0.326666667
1: no_redirect,436.068162000,0.330000000
1: no_redirect,458.011445000,0.333333333
1: no_redirect,471.992684000,0.336666667
1: no_redirect,512.854734000,0.340000000
1: no_redirect,521.447255000,0.343333333
1: no_redirect,522.164048000,0.346666667
1: no_redirect,527.423109000,0.350000000
1: no_redirect,528.313962000,0.353333333
1: no_redirect,529.645731000,0.356666667
1: no_redirect,530.301951000,0.360000000
1: no_redirect,532.931705000,0.363333333
1: no_redirect,534.967360000,0.366666667
1: no_redirect,535.496001000,0.370000000
1: no_redirect,536.523894000,0.373333333
1: no_redirect,542.704205000,0.376666667
1: no_redirect,566.159681000,0.380000000
1: no_redirect,576.472144000,0.383333333
1: no_redirect,580.890408000,0.386666667
1: no_redirect,602.387188000,0.390000000
1: no_redirect,602.900487000,0.393333333
1: no_redirect,603.842667000,0.396666667
1: no_redirect,617.911566000,0.400000000
1: no_redirect,631.747791000,0.403333333
1: no_redirect,660.476461000,0.406666667
1: no_redirect,669.002303000,0.410000000
1: no_redirect,687.132425000,0.413333333
1: no_redirect,699.743848000,0.416666667
1: no_redirect,701.265396000,0.420000000
1: no_redirect,741.702993000,0.423333333
1: no_redirect,776.519142000,0.426666667
1: no_redirect,836.123992000,0.430000000
1: no_redirect,855.104922000,0.433333333
1: no_redirect,881.982578000,0.436666667
1: no_redirect,1068.043936000,0.440000000
1: no_redirect,1080.297954000,0.443333333
1: no_redirect,1080.934852000,0.446666667
1: no_redirect,1111.823679000,0.450000000
1: no_redirect,1118.498025000,0.453333333
1: no_redirect,1363.345554000,0.456666667
1: no_redirect,1368.606015000,0.460000000
1: no_redirect,1378.350205000,0.463333333
1: no_redirect,1389.358358000,0.466666667
1: no_redirect,1430.157158000,0.470000000
1: no_redirect,1478.517795000,0.473333333
1: no_redirect,1577.749907000,0.476666667
1: no_redirect,1594.168762000,0.480000000
1: no_redirect,1776.208544000,0.483333333
1: no_redirect,1808.244999000,0.486666667
