case,tree_index,initial_prediction,leaf_id,leaf_value,learning_rate,weighted_leaf_contribution,path
capacity_boundary,32,0.0,2,-0.03770830424018179,0.05,-0.0018854152120090896,router_initial_admissible_candidate_count(-1.96233) <= -0.5971 AND home_workload_share(-0.688834) <= 1.22459
capacity_boundary,33,0.0,6,0.14647087631732614,0.05,0.007323543815866307,router_initial_min_capacity_pressure(2.73206) > 1.91343 AND router_initial_available_kv_bytes(-1.34599) > -1.65417
capacity_boundary,34,0.0,2,-0.039456256418334945,0.05,-0.0019728128209167473,router_initial_admissible_candidate_count(-1.96233) <= -0.5971 AND home_workload_share(-0.688834) <= 1.22459
capacity_boundary,35,0.0,6,0.5782229836383355,0.05,0.028911149181916774,router_initial_min_capacity_pressure(2.73206) > 1.91343 AND home_workload_share(-0.688834) > -0.868217
capacity_boundary,36,0.0,2,-0.0302634848508756,0.05,-0.0015131742425437801,router_initial_admissible_candidate_count(-1.96233) <= -0.5971 AND home_workload_share(-0.688834) <= 1.22459
capacity_boundary,37,0.0,6,0.2725649728835471,0.05,0.013628248644177355,router_initial_min_capacity_pressure(2.73206) > -0.133795 AND home_workload_share(-0.688834) > -0.748628
capacity_boundary,38,0.0,5,0.23383988921270227,0.05,0.011691994460635114,router_initial_min_capacity_pressure(2.73206) > 1.91343 AND router_initial_projected_active_kv_bytes(1.34599) <= 1.65417
capacity_boundary,39,0.0,3,0.754504703205729,0.05,0.037725235160286454,router_initial_admissible_candidate_count(-1.96233) <= -0.5971 AND home_arrivals_5s(2.03399) > 1.63913
capacity_boundary,40,0.0,5,0.2198845035524961,0.05,0.010994225177624807,router_initial_min_capacity_pressure(2.73206) > 1.91343 AND router_initial_projected_active_kv_bytes(1.34599) <= 1.65417
capacity_boundary,41,0.0,6,0.25889689941585914,0.05,0.012944844970792957,router_initial_min_capacity_pressure(2.73206) > -0.133795 AND home_workload_share(-0.688834) > -0.748628
capacity_boundary,42,0.0,5,0.5268903070168012,0.05,0.02634451535084006,home_arrivals_5s(2.03399) > 0.849399 AND router_initial_admissible_candidate_count(-1.96233) <= -0.5971
capacity_boundary,43,0.0,6,0.2372592117547807,0.05,0.011862960587739037,router_initial_min_capacity_pressure(2.73206) > -0.446169 AND home_workload_share(-0.688834) > -0.748628
capacity_boundary,44,0.0,6,0.23226220059880553,0.05,0.011613110029940277,router_initial_min_capacity_pressure(2.73206) > 1.91343 AND router_initial_available_kv_bytes(-1.34599) > -1.65417
capacity_boundary,45,0.0,6,0.5667426452997333,0.05,0.028337132264986666,router_initial_min_capacity_pressure(2.73206) > -0.446169 AND home_arrivals_5s(2.03399) > 1.63913
capacity_boundary,46,0.0,6,0.22186304734176154,0.05,0.011093152367088077,router_initial_min_capacity_pressure(2.73206) > 1.91343 AND router_initial_available_kv_bytes(-1.34599) > -1.65417
capacity_boundary,47,0.0,2,-0.014943942631042262,0.05,-0.0007471971315521132,router_initial_admissible_candidate_count(-1.96233) <= -0.5971 AND home_workload_share(-0.688834) <= 1.22459
capacity_boundary,48,0.0,6,0.36783290966347515,0.05,0.01839164548317376,home_arrivals_5s(2.03399) > 0.849399 AND router_initial_max_capacity_pressure(0.763233) > 0.64508
capacity_boundary,49,0.0,2,-0.015144763984129561,0.05,-0.0007572381992064781,router_initial_admissible_candidate_count(-1.96233) <= -0.5971 AND home_workload_share(-0.688834) <= 1.22459
capacity_boundary,50,0.0,5,-0.10584534832891634,0.05,-0.005292267416445818,router_initial_min_capacity_pressure(2.73206) > -0.446169 AND home_workload_share(-0.688834) <= 1.22459
capacity_boundary,51,0.0,2,-0.009095258368477133,0.05,-0.00045476291842385665,router_initial_admissible_candidate_count(-1.96233) <= -0.5971 AND home_workload_share(-0.688834) <= 1.22459
capacity_boundary,52,0.0,2,-0.008640495450053187,0.05,-0.00043202477250265937,router_initial_admissible_candidate_count(-1.96233) <= -0.5971 AND home_workload_share(-0.688834) <= 1.22459
capacity_boundary,53,0.0,6,0.1867559063631159,0.05,0.009337795318155795,home_arrivals_5s(2.03399) > -0.730062 AND router_initial_min_capacity_pressure(2.73206) > -0.446169
capacity_boundary,54,0.0,5,0.5207256239310123,0.05,0.026036281196550617,home_arrivals_5s(2.03399) > 1.63913 AND router_initial_max_available_kv_bytes(-2.85478) <= -0.137803
capacity_boundary,55,0.0,6,0.17992651027542728,0.05,0.008996325513771363,router_initial_min_capacity_pressure(2.73206) > -0.446169 AND home_arrivals_5s(2.03399) > -0.730062
capacity_boundary,56,0.0,6,0.40381038468360586,0.05,0.020190519234180294,router_initial_min_capacity_pressure(2.73206) > -0.446169 AND home_arrivals_5s(2.03399) > 1.63913
capacity_boundary,57,0.0,6,0.16898130134885037,0.05,0.008449065067442519,router_initial_min_capacity_pressure(2.73206) > -0.446169 AND home_arrivals_5s(2.03399) > -0.730062
capacity_boundary,58,0.0,6,0.17123871907278776,0.05,0.008561935953639388,arrival_offset_s(-0.502859) > -0.789975 AND home_workload_share(-0.688834) > -0.748628
capacity_boundary,59,0.0,3,0.36510176805780326,0.05,0.018255088402890165,router_initial_max_available_kv_bytes(-2.85478) <= 0.49531 AND home_arrivals_5s(2.03399) > 1.63913
capacity_boundary,60,0.0,2,-0.06451173055550896,0.05,-0.0032255865277754482,home_cached_prefix_tokens(-0.597523) <= 1.49253 AND home_workload_share(-0.688834) <= 1.22459
capacity_boundary,61,0.0,2,0.18091255024658182,0.05,0.009045627512329091,router_initial_max_available_kv_bytes(-2.85478) <= -1.80763 AND router_initial_projected_active_kv_bytes(1.34599) <= 1.65417
capacity_boundary,62,0.0,6,0.31583524580954325,0.05,0.015791762290477164,router_initial_total_running_reqs(2.13716) > 1.96525 AND home_workload_share(-0.688834) > -0.868217
capacity_boundary,63,0.0,3,-0.816159625085171,0.05,-0.04080798125425855,router_initial_capacity_pressure(1.29353) <= 1.48793 AND router_initial_max_capacity_pressure(0.763233) > 0.648066
capacity_boundary,64,0.0,5,0.02699190751006597,0.05,0.0013495953755032987,home_arrivals_5s(2.03399) > 0.0596685 AND arrival_offset_s(-0.502859) <= 1.19239
capacity_boundary,65,0.0,3,-0.7700920700650693,0.05,-0.038504603503253465,router_initial_capacity_pressure(1.29353) <= 1.48793 AND router_initial_max_capacity_pressure(0.763233) > 0.648066
capacity_boundary,66,0.0,5,0.40226228169750833,0.05,0.020113114084875417,home_arrivals_5s(2.03399) > 1.63913 AND router_initial_max_available_kv_bytes(-2.85478) <= -0.137803
capacity_boundary,67,0.0,2,-0.07695016302237079,0.05,-0.0038475081511185395,home_cached_prefix_tokens(-0.597523) <= 1.49253 AND home_workload_share(-0.688834) <= 1.22459
capacity_boundary,68,0.0,6,0.2979522815227522,0.05,0.014897614076137612,router_initial_total_running_reqs(2.13716) > 1.96525 AND home_workload_share(-0.688834) > -0.868217
capacity_boundary,69,0.0,5,0.03471072538358655,0.05,0.0017355362691793275,home_arrivals_5s(2.03399) > 0.0596685 AND arrival_offset_s(-0.502859) <= 1.19239
capacity_boundary,70,0.0,3,-0.6790030851300415,0.05,-0.03395015425650207,router_initial_capacity_pressure(1.29353) <= 1.48793 AND router_initial_max_capacity_pressure(0.763233) > 0.648066
capacity_boundary,71,0.0,6,0.1302651231242038,0.05,0.00651325615621019,router_initial_min_capacity_pressure(2.73206) > 1.80571 AND router_initial_available_kv_bytes(-1.34599) > -1.65417
capacity_boundary,72,0.0,5,0.0033902248984052363,0.05,0.00016951124492026182,home_workload_share(-0.688834) > -0.748628 AND arrival_offset_s(-0.502859) <= 1.14887
capacity_boundary,73,0.0,3,0.19958663432993617,0.05,0.009979331716496809,router_initial_admissible_candidate_count(-1.96233) <= -1.14319 AND home_workload_share(-0.688834) > -0.868217
capacity_boundary,74,0.0,5,0.3128790649820168,0.05,0.01564395324910084,global_arrivals_5s(3.83641) > 2.12756 AND output_tokens(-1.3687) <= 1.05306
capacity_boundary,75,0.0,6,0.09795907075747579,0.05,0.00489795353787379,router_initial_min_capacity_pressure(2.73206) > 1.80571 AND router_initial_available_kv_bytes(-1.34599) > -1.65417
capacity_boundary,76,0.0,6,0.3658924716137584,0.05,0.01829462358068792,global_arrivals_5s(3.83641) > 2.52964 AND router_initial_min_available_kv_bytes(-0.824838) > -0.839061
capacity_boundary,77,0.0,6,0.0869049024175883,0.05,0.004345245120879415,router_initial_min_capacity_pressure(2.73206) > 1.80571 AND router_initial_available_kv_bytes(-1.34599) > -1.65417
capacity_boundary,78,0.0,3,0.2179140658633445,0.05,0.010895703293167226,home_cached_prefix_tokens(-0.597523) <= 1.49253 AND policy_NEAREST_KV(1) > 0.5
capacity_boundary,79,0.0,3,0.20701836257017714,0.05,0.010350918128508857,home_cached_prefix_tokens(-0.597523) <= 1.49253 AND policy_NEAREST_KV(1) > 0.5
capacity_boundary,80,0.0,5,0.10407854237075931,0.05,0.005203927118537966,global_arrivals_5s(3.83641) > 2.52964 AND arrival_offset_s(-0.502859) <= -0.425399
capacity_boundary,81,0.0,2,-0.6404210119893028,0.05,-0.03202105059946514,router_initial_capacity_pressure(1.29353) <= 1.48793 AND output_tokens(-1.3687) <= -0.92607
capacity_boundary,82,0.0,3,0.06707732340276351,0.05,0.0033538661701381757,router_initial_max_available_kv_bytes(-2.85478) <= -1.80763 AND router_initial_available_kv_bytes(-1.34599) > -1.65417
capacity_boundary,83,0.0,2,-0.6092978586588691,0.05,-0.030464892932943455,router_initial_capacity_pressure(1.29353) <= 1.48793 AND output_tokens(-1.3687) <= -0.92607
capacity_boundary,84,0.0,2,0.031295559752997804,0.05,0.0015647779876498903,home_cached_prefix_tokens(-0.597523) <= 1.49253 AND arrival_offset_s(-0.502859) <= 1.23266
capacity_boundary,85,0.0,5,-0.0658382112432232,0.05,-0.00329191056216116,arrival_offset_s(-0.502859) > -0.892172 AND home_workload_share(-0.688834) <= 1.22459
capacity_boundary,86,0.0,2,-0.5771058331514141,0.05,-0.028855291657570704,router_initial_capacity_pressure(1.29353) <= 1.48793 AND output_tokens(-1.3687) <= -0.92607
capacity_boundary,87,0.0,5,0.031740891996043755,0.05,0.0015870445998021879,home_arrivals_5s(2.03399) > 0.0596685 AND arrival_offset_s(-0.502859) <= 1.19239
capacity_boundary,88,0.0,3,0.1648071551734862,0.05,0.008240357758674311,home_workload_share(-0.688834) <= 1.22459 AND router_initial_total_running_reqs(2.13716) > 1.96525
capacity_boundary,89,0.0,2,0.03255337128881841,0.05,0.0016276685644409207,home_cached_prefix_tokens(-0.597523) <= 1.49253 AND arrival_offset_s(-0.502859) <= 1.23266
capacity_boundary,90,0.0,6,0.30675239138265376,0.05,0.01533761956913269,router_initial_total_running_reqs(2.13716) > 1.47409 AND global_arrivals_1s(4.56181) > 4.28313
capacity_boundary,91,0.0,3,0.14738647915345027,0.05,0.007369323957672514,home_workload_share(-0.688834) <= 1.22459 AND router_initial_total_running_reqs(2.13716) > 1.96525
capacity_boundary,92,0.0,2,-0.5089859872353086,0.05,-0.02544929936176543,router_initial_capacity_pressure(1.29353) <= 1.48793 AND output_tokens(-1.3687) <= -0.92607
capacity_boundary,93,0.0,3,0.06187448461631284,0.05,0.003093724230815642,home_workload_share(-0.688834) <= 1.22459 AND router_initial_total_running_reqs(2.13716) > 1.47409
capacity_boundary,94,0.0,6,0.1390432706026452,0.05,0.006952163530132261,home_arrivals_5s(2.03399) > 0.849399 AND router_initial_max_capacity_pressure(0.763233) > 0.64508
capacity_boundary,95,0.0,3,-0.16550456865784646,0.05,-0.008275228432892323,home_workload_share(-0.688834) <= 1.22459 AND router_initial_available_kv_bytes(-1.34599) > -1.65312
capacity_boundary,96,0.0,2,-0.03239383444940458,0.05,-0.001619691722470229,home_cached_prefix_tokens(-0.597523) <= 1.49253 AND home_workload_share(-0.688834) <= 1.22459
capacity_boundary,97,0.0,5,0.17819886202616075,0.05,0.008909943101308038,home_arrivals_5s(2.03399) > 0.849399 AND router_initial_max_available_kv_bytes(-2.85478) <= -0.135195
capacity_boundary,98,0.0,4,0.27541025186747703,0.05,0.013770512593373852,global_arrivals_1s(4.56181) > 4.28313
capacity_boundary,99,0.0,4,0.2616397392741039,0.05,0.013081986963705196,global_arrivals_1s(4.56181) > 4.28313
no_admissible_gpu,0,7.910494757488857,5,0.2914361222081112,0.05,0.014571806110405561,policy_NEAREST_KV(1) > 0.5 AND home_workload_share(-0.210477) <= 0.088496
no_admissible_gpu,1,0.0,5,0.276864316097706,0.05,0.013843215804885301,policy_NEAREST_KV(1) > 0.5 AND home_workload_share(-0.210477) <= 0.088496
no_admissible_gpu,2,0.0,5,0.26302110029282044,0.05,0.013151055014641023,policy_NEAREST_KV(1) > 0.5 AND home_workload_share(-0.210477) <= 0.088496
no_admissible_gpu,3,0.0,5,0.24987004527817902,0.05,0.012493502263908952,policy_NEAREST_KV(1) > 0.5 AND home_workload_share(-0.210477) <= 0.088496
no_admissible_gpu,4,0.0,5,0.23737654301427025,0.05,0.011868827150713513,policy_NEAREST_KV(1) > 0.5 AND home_workload_share(-0.210477) <= 0.088496
no_admissible_gpu,5,0.0,5,0.22550771586355634,0.05,0.011275385793177817,policy_NEAREST_KV(1) > 0.5 AND home_workload_share(-0.210477) <= 0.088496
no_admissible_gpu,6,0.0,5,0.21423233007037812,0.05,0.010711616503518907,policy_NEAREST_KV(1) > 0.5 AND home_workload_share(-0.210477) <= 0.088496
no_admissible_gpu,7,0.0,5,0.20352071356685908,0.05,0.010176035678342955,policy_NEAREST_KV(1) > 0.5 AND home_workload_share(-0.210477) <= 0.088496
no_admissible_gpu,8,0.0,5,0.19334467788851661,0.05,0.009667233894425831,policy_NEAREST_KV(1) > 0.5 AND home_workload_share(-0.210477) <= 0.088496
no_admissible_gpu,9,0.0,6,0.6138288983633888,0.05,0.03069144491816944,policy_NEAREST_KV(1) > 0.5 AND router_initial_capacity_pressure(1.6149) > 1.48449
no_admissible_gpu,10,0.0,5,0.23283411007454724,0.05,0.011641705503727362,policy_NEAREST_KV(1) > 0.5 AND home_workload_share(-0.210477) <= 1.22459
no_admissible_gpu,11,0.0,6,0.555798366998026,0.05,0.0277899183499013,policy_NEAREST_KV(1) > 0.5 AND router_initial_capacity_pressure(1.6149) > 1.48449
no_admissible_gpu,12,0.0,6,0.5280084486481247,0.05,0.026400422432406236,policy_NEAREST_KV(1) > 0.5 AND router_initial_capacity_pressure(1.6149) > 1.48449
no_admissible_gpu,13,0.0,6,0.7855503279823033,0.05,0.03927751639911517,policy_NEAREST_KV(1) > 0.5 AND home_arrivals_5s(1.24426) > 0.849399
no_admissible_gpu,14,0.0,6,0.7462728115831876,0.05,0.03731364057915938,policy_NEAREST_KV(1) > 0.5 AND home_arrivals_5s(1.24426) > 0.849399
no_admissible_gpu,15,0.0,5,0.13506061993431828,0.05,0.006753030996715915,policy_NEAREST_KV(1) > 0.5 AND home_workload_share(-0.210477) <= 1.22459
no_admissible_gpu,16,0.0,6,0.7022061400073127,0.05,0.03511030700036564,policy_NEAREST_KV(1) > 0.5 AND home_arrivals_5s(1.24426) > 0.849399
no_admissible_gpu,17,0.0,6,0.6670958330069467,0.05,0.03335479165034734,policy_NEAREST_KV(1) > 0.5 AND home_arrivals_5s(1.24426) > 0.849399
no_admissible_gpu,18,0.0,6,0.5118858727583362,0.05,0.02559429363791681,policy_NEAREST_KV(1) > 0.5 AND router_initial_min_capacity_pressure(4.81413) > -0.135062
no_admissible_gpu,19,0.0,6,0.6081467477186813,0.05,0.030407337385934066,policy_NEAREST_KV(1) > 0.5 AND home_arrivals_5s(1.24426) > 0.849399
no_admissible_gpu,20,0.0,2,-0.06601631034712874,0.05,-0.003300815517356437,router_initial_admissible_candidate_count(-4.69279) <= -0.5971 AND home_workload_share(-0.210477) <= 1.22459
no_admissible_gpu,21,0.0,6,0.9903967140779919,0.05,0.049519835703899596,router_initial_total_running_reqs(2.97213) > 2.16172 AND router_initial_projected_active_kv_bytes(1.67247) > 1.65312
no_admissible_gpu,22,0.0,2,0.16978935085021973,0.05,0.008489467542510986,router_initial_admissible_candidate_count(-4.69279) <= -1.14319 AND home_workload_share(-0.210477) <= 1.22459
no_admissible_gpu,23,0.0,2,0.16129988330770928,0.05,0.008064994165385465,router_initial_admissible_candidate_count(-4.69279) <= -1.14319 AND home_workload_share(-0.210477) <= 1.22459
no_admissible_gpu,24,0.0,2,0.15323488914232364,0.05,0.007661744457116182,router_initial_admissible_candidate_count(-4.69279) <= -1.14319 AND home_workload_share(-0.210477) <= 1.22459
no_admissible_gpu,25,0.0,2,0.14557314468520666,0.05,0.007278657234260333,router_initial_admissible_candidate_count(-4.69279) <= -1.14319 AND home_workload_share(-0.210477) <= 1.22459
no_admissible_gpu,26,0.0,2,-0.06323238940589526,0.05,-0.0031616194702947633,router_initial_admissible_candidate_count(-4.69279) <= -0.5971 AND home_workload_share(-0.210477) <= 1.22459
no_admissible_gpu,27,0.0,2,-0.06007076993560112,0.05,-0.0030035384967800564,router_initial_admissible_candidate_count(-4.69279) <= -0.5971 AND home_workload_share(-0.210477) <= 1.22459
no_admissible_gpu,28,0.0,6,0.9136507275425441,0.05,0.04568253637712721,router_initial_total_running_reqs(2.97213) > 1.96525 AND router_initial_projected_active_kv_bytes(1.67247) > 1.65417
no_admissible_gpu,29,0.0,2,-0.039611891030199686,0.05,-0.0019805945515099844,router_initial_admissible_candidate_count(-4.69279) <= -0.5971 AND home_workload_share(-0.210477) <= 1.22459
no_admissible_gpu,30,0.0,2,0.16398135556524807,0.05,0.008199067778262403,router_initial_admissible_candidate_count(-4.69279) <= -1.14319 AND home_workload_share(-0.210477) <= 1.22459
no_admissible_gpu,31,0.0,6,0.8408101639700494,0.05,0.04204050819850247,router_initial_min_capacity_pressure(4.81413) > 1.91343 AND router_initial_projected_active_kv_bytes(1.67247) > 1.65417
no_admissible_gpu,32,0.0,2,-0.03770830424018179,0.05,-0.0018854152120090896,router_initial_admissible_candidate_count(-4.69279) <= -0.5971 AND home_workload_share(-0.210477) <= 1.22459
no_admissible_gpu,33,0.0,5,0.8006550709835558,0.05,0.04003275354917779,router_initial_min_capacity_pressure(4.81413) > 1.91343 AND router_initial_available_kv_bytes(-1.67247) <= -1.65417
no_admissible_gpu,34,0.0,2,-0.039456256418334945,0.05,-0.0019728128209167473,router_initial_admissible_candidate_count(-4.69279) <= -0.5971 AND home_workload_share(-0.210477) <= 1.22459
no_admissible_gpu,35,0.0,6,0.5782229836383355,0.05,0.028911149181916774,router_initial_min_capacity_pressure(4.81413) > 1.91343 AND home_workload_share(-0.210477) > -0.868217
no_admissible_gpu,36,0.0,2,-0.0302634848508756,0.05,-0.0015131742425437801,router_initial_admissible_candidate_count(-4.69279) <= -0.5971 AND home_workload_share(-0.210477) <= 1.22459
no_admissible_gpu,37,0.0,6,0.2725649728835471,0.05,0.013628248644177355,router_initial_min_capacity_pressure(4.81413) > -0.133795 AND home_workload_share(-0.210477) > -0.748628
no_admissible_gpu,38,0.0,6,0.6893030598988492,0.05,0.03446515299494246,router_initial_min_capacity_pressure(4.81413) > 1.91343 AND router_initial_projected_active_kv_bytes(1.67247) > 1.65417
no_admissible_gpu,39,0.0,2,0.04526782399141638,0.05,0.002263391199570819,router_initial_admissible_candidate_count(-4.69279) <= -0.5971 AND home_arrivals_5s(1.24426) <= 1.63913
no_admissible_gpu,40,0.0,6,0.6525103615693642,0.05,0.03262551807846821,router_initial_min_capacity_pressure(4.81413) > 1.91343 AND router_initial_projected_active_kv_bytes(1.67247) > 1.65417
no_admissible_gpu,41,0.0,6,0.25889689941585914,0.05,0.012944844970792957,router_initial_min_capacity_pressure(4.81413) > -0.133795 AND home_workload_share(-0.210477) > -0.748628
no_admissible_gpu,42,0.0,5,0.5268903070168012,0.05,0.02634451535084006,home_arrivals_5s(1.24426) > 0.849399 AND router_initial_admissible_candidate_count(-4.69279) <= -0.5971
no_admissible_gpu,43,0.0,6,0.2372592117547807,0.05,0.011862960587739037,router_initial_min_capacity_pressure(4.81413) > -0.446169 AND home_workload_share(-0.210477) > -0.748628
no_admissible_gpu,44,0.0,5,0.5769970452964799,0.05,0.028849852264823995,router_initial_min_capacity_pressure(4.81413) > 1.91343 AND router_initial_available_kv_bytes(-1.67247) <= -1.65417
no_admissible_gpu,45,0.0,5,-0.024279135457922152,0.05,-0.0012139567728961078,router_initial_min_capacity_pressure(4.81413) > -0.446169 AND home_arrivals_5s(1.24426) <= 1.63913
no_admissible_gpu,46,0.0,5,0.5290127898230104,0.05,0.02645063949115052,router_initial_min_capacity_pressure(4.81413) > 1.91343 AND router_initial_available_kv_bytes(-1.67247) <= -1.65417
no_admissible_gpu,47,0.0,2,-0.014943942631042262,0.05,-0.0007471971315521132,router_initial_admissible_candidate_count(-4.69279) <= -0.5971 AND home_workload_share(-0.210477) <= 1.22459
no_admissible_gpu,48,0.0,6,0.36783290966347515,0.05,0.01839164548317376,home_arrivals_5s(1.24426) > 0.849399 AND router_initial_max_capacity_pressure(0.77603) > 0.64508
no_admissible_gpu,49,0.0,2,-0.015144763984129561,0.05,-0.0007572381992064781,router_initial_admissible_candidate_count(-4.69279) <= -0.5971 AND home_workload_share(-0.210477) <= 1.22459
no_admissible_gpu,50,0.0,5,-0.10584534832891634,0.05,-0.005292267416445818,router_initial_min_capacity_pressure(4.81413) > -0.446169 AND home_workload_share(-0.210477) <= 1.22459
no_admissible_gpu,51,0.0,2,-0.009095258368477133,0.05,-0.00045476291842385665,router_initial_admissible_candidate_count(-4.69279) <= -0.5971 AND home_workload_share(-0.210477) <= 1.22459
no_admissible_gpu,52,0.0,2,-0.008640495450053187,0.05,-0.00043202477250265937,router_initial_admissible_candidate_count(-4.69279) <= -0.5971 AND home_workload_share(-0.210477) <= 1.22459
no_admissible_gpu,53,0.0,6,0.1867559063631159,0.05,0.009337795318155795,home_arrivals_5s(1.24426) > -0.730062 AND router_initial_min_capacity_pressure(4.81413) > -0.446169
no_admissible_gpu,54,0.0,3,0.12544859965315247,0.05,0.006272429982657624,home_arrivals_5s(1.24426) <= 1.63913 AND arrival_offset_s(0.160899) > 0.112104
no_admissible_gpu,55,0.0,6,0.17992651027542728,0.05,0.008996325513771363,router_initial_min_capacity_pressure(4.81413) > -0.446169 AND home_arrivals_5s(1.24426) > -0.730062
no_admissible_gpu,56,0.0,5,-0.03281502149213544,0.05,-0.0016407510746067723,router_initial_min_capacity_pressure(4.81413) > -0.446169 AND home_arrivals_5s(1.24426) <= 1.63913
no_admissible_gpu,57,0.0,6,0.16898130134885037,0.05,0.008449065067442519,router_initial_min_capacity_pressure(4.81413) > -0.446169 AND home_arrivals_5s(1.24426) > -0.730062
no_admissible_gpu,58,0.0,6,0.17123871907278776,0.05,0.008561935953639388,arrival_offset_s(0.160899) > -0.789975 AND home_workload_share(-0.210477) > -0.748628
no_admissible_gpu,59,0.0,2,-0.022343357632813365,0.05,-0.0011171678816406683,router_initial_max_available_kv_bytes(-4.99341) <= 0.49531 AND home_arrivals_5s(1.24426) <= 1.63913
no_admissible_gpu,60,0.0,2,-0.06451173055550896,0.05,-0.0032255865277754482,home_cached_prefix_tokens(-0.597523) <= 1.49253 AND home_workload_share(-0.210477) <= 1.22459
no_admissible_gpu,61,0.0,3,0.3936743784996928,0.05,0.01968371892498464,router_initial_max_available_kv_bytes(-4.99341) <= -1.80763 AND router_initial_projected_active_kv_bytes(1.67247) > 1.65417
no_admissible_gpu,62,0.0,6,0.31583524580954325,0.05,0.015791762290477164,router_initial_total_running_reqs(2.97213) > 1.96525 AND home_workload_share(-0.210477) > -0.868217
no_admissible_gpu,63,0.0,6,0.17769232545030889,0.05,0.008884616272515444,router_initial_capacity_pressure(1.6149) > 1.48793 AND policy_NEAREST_KV(1) > 0.5
no_admissible_gpu,64,0.0,5,0.02699190751006597,0.05,0.0013495953755032987,home_arrivals_5s(1.24426) > 0.0596685 AND arrival_offset_s(0.160899) <= 1.19239
no_admissible_gpu,65,0.0,6,0.16745811380229014,0.05,0.008372905690114507,router_initial_capacity_pressure(1.6149) > 1.48793 AND policy_NEAREST_KV(1) > 0.5
no_admissible_gpu,66,0.0,3,0.08335885739766535,0.05,0.004167942869883268,home_arrivals_5s(1.24426) <= 1.63913 AND arrival_offset_s(0.160899) > 0.112104
no_admissible_gpu,67,0.0,2,-0.07695016302237079,0.05,-0.0038475081511185395,home_cached_prefix_tokens(-0.597523) <= 1.49253 AND home_workload_share(-0.210477) <= 1.22459
no_admissible_gpu,68,0.0,6,0.2979522815227522,0.05,0.014897614076137612,router_initial_total_running_reqs(2.97213) > 1.96525 AND home_workload_share(-0.210477) > -0.868217
no_admissible_gpu,69,0.0,5,0.03471072538358655,0.05,0.0017355362691793275,home_arrivals_5s(1.24426) > 0.0596685 AND arrival_offset_s(0.160899) <= 1.19239
no_admissible_gpu,70,0.0,5,-0.1023387374769662,0.05,-0.00511693687384831,router_initial_capacity_pressure(1.6149) > 1.48793 AND home_workload_share(-0.210477) <= 1.22459
no_admissible_gpu,71,0.0,5,0.32291182172627586,0.05,0.016145591086313794,router_initial_min_capacity_pressure(4.81413) > 1.80571 AND router_initial_available_kv_bytes(-1.67247) <= -1.65417
no_admissible_gpu,72,0.0,5,0.0033902248984052363,0.05,0.00016951124492026182,home_workload_share(-0.210477) > -0.748628 AND arrival_offset_s(0.160899) <= 1.14887
no_admissible_gpu,73,0.0,3,0.19958663432993617,0.05,0.009979331716496809,router_initial_admissible_candidate_count(-4.69279) <= -1.14319 AND home_workload_share(-0.210477) > -0.868217
no_admissible_gpu,74,0.0,5,0.3128790649820168,0.05,0.01564395324910084,global_arrivals_5s(2.8312) > 2.12756 AND output_tokens(-0.839578) <= 1.05306
no_admissible_gpu,75,0.0,5,0.2829075256938012,0.05,0.01414537628469006,router_initial_min_capacity_pressure(4.81413) > 1.80571 AND router_initial_available_kv_bytes(-1.67247) <= -1.65417
no_admissible_gpu,76,0.0,6,0.3658924716137584,0.05,0.01829462358068792,global_arrivals_5s(2.8312) > 2.52964 AND router_initial_min_available_kv_bytes(-0.835505) > -0.839061
no_admissible_gpu,77,0.0,5,0.276824662987055,0.05,0.01384123314935275,router_initial_min_capacity_pressure(4.81413) > 1.80571 AND router_initial_available_kv_bytes(-1.67247) <= -1.65417
no_admissible_gpu,78,0.0,3,0.2179140658633445,0.05,0.010895703293167226,home_cached_prefix_tokens(-0.597523) <= 1.49253 AND policy_NEAREST_KV(1) > 0.5
no_admissible_gpu,79,0.0,3,0.20701836257017714,0.05,0.010350918128508857,home_cached_prefix_tokens(-0.597523) <= 1.49253 AND policy_NEAREST_KV(1) > 0.5
no_admissible_gpu,80,0.0,6,0.3975012497868651,0.05,0.019875062489343256,global_arrivals_5s(2.8312) > 2.52964 AND arrival_offset_s(0.160899) > -0.425399
no_admissible_gpu,81,0.0,6,0.07960726132582252,0.05,0.003980363066291126,router_initial_capacity_pressure(1.6149) > 1.48793 AND home_workload_share(-0.210477) > -0.748628
no_admissible_gpu,82,0.0,2,0.2810109432007071,0.05,0.014050547160035355,router_initial_max_available_kv_bytes(-4.99341) <= -1.80763 AND router_initial_available_kv_bytes(-1.67247) <= -1.65417
no_admissible_gpu,83,0.0,6,0.13601384641828496,0.05,0.006800692320914248,router_initial_capacity_pressure(1.6149) > 1.48793 AND policy_NEAREST_KV(1) > 0.5
no_admissible_gpu,84,0.0,2,0.031295559752997804,0.05,0.0015647779876498903,home_cached_prefix_tokens(-0.597523) <= 1.49253 AND arrival_offset_s(0.160899) <= 1.23266
no_admissible_gpu,85,0.0,5,-0.0658382112432232,0.05,-0.00329191056216116,arrival_offset_s(0.160899) > -0.892172 AND home_workload_share(-0.210477) <= 1.22459
no_admissible_gpu,86,0.0,5,0.08104885771769887,0.05,0.004052442885884944,router_initial_capacity_pressure(1.6149) > 1.48793 AND home_cached_prefix_tokens(-0.597523) <= 1.49253
