arm,requests,mean_tpot_ms,p50_tpot_ms,p95_tpot_ms,p99_tpot_ms,max_tpot_ms,redirects
1: no_redirect,600,39.040232684999985,38.033253,50.77698144999997,92.98339510999985,273.117159,0
2: redirect_no_kv,600,43.76437674999997,42.239932,57.2492534,178.77130629999996,271.383495,188
3: redirect_kv_nopp,600,38.98075763999997,38.3986315,50.90474774999999,109.98135098,268.988637,327
4: redirect_kv_pp2,600,73.47334234500003,67.83253099999999,127.54393939999952,224.47748509999988,323.258147,159
