arm,ttft_ms,cdf
1: no_redirect,36.768066000,0.001666667
1: no_redirect,53.558008000,0.003333333
1: no_redirect,88.624637000,0.005000000
1: no_redirect,172.389698000,0.006666667
1: no_redirect,183.199553000,0.008333333
1: no_redirect,184.267006000,0.010000000
1: no_redirect,184.694905000,0.011666667
1: no_redirect,188.527934000,0.013333333
1: no_redirect,188.693074000,0.015000000
1: no_redirect,188.766302000,0.016666667
1: no_redirect,190.701640000,0.018333333
1: no_redirect,191.611592000,0.020000000
1: no_redirect,191.908834000,0.021666667
1: no_redirect,195.171884000,0.023333333
1: no_redirect,196.421432000,0.025000000
1: no_redirect,198.120975000,0.026666667
1: no_redirect,199.181111000,0.028333333
1: no_redirect,199.967689000,0.030000000
1: no_redirect,199.994876000,0.031666667
1: no_redirect,200.737814000,0.033333333
1: no_redirect,203.178617000,0.035000000
1: no_redirect,203.610164000,0.036666667
1: no_redirect,203.750959000,0.038333333
1: no_redirect,204.407602000,0.040000000
1: no_redirect,205.721609000,0.041666667
1: no_redirect,210.331374000,0.043333333
1: no_redirect,213.749269000,0.045000000
1: no_redirect,214.825065000,0.046666667
1: no_redirect,215.891527000,0.048333333
1: no_redirect,216.971919000,0.050000000
1: no_redirect,217.862241000,0.051666667
1: no_redirect,218.164028000,0.053333333
1: no_redirect,218.190669000,0.055000000
1: no_redirect,219.792380000,0.056666667
1: no_redirect,219.924580000,0.058333333
1: no_redirect,220.614598000,0.060000000
1: no_redirect,221.040342000,0.061666667
1: no_redirect,221.495410000,0.063333333
1: no_redirect,223.752187000,0.065000000
1: no_redirect,225.719751000,0.066666667
1: no_redirect,229.726150000,0.068333333
1: no_redirect,230.026167000,0.070000000
1: no_redirect,231.159148000,0.071666667
1: no_redirect,231.979587000,0.073333333
1: no_redirect,236.391210000,0.075000000
1: no_redirect,237.761838000,0.076666667
1: no_redirect,237.894360000,0.078333333
1: no_redirect,238.683424000,0.080000000
1: no_redirect,239.665737000,0.081666667
1: no_redirect,241.529277000,0.083333333
1: no_redirect,247.840798000,0.085000000
1: no_redirect,248.415716000,0.086666667
1: no_redirect,249.163504000,0.088333333
1: no_redirect,249.709828000,0.090000000
1: no_redirect,253.441869000,0.091666667
1: no_redirect,257.972170000,0.093333333
1: no_redirect,262.559589000,0.095000000
1: no_redirect,263.368269000,0.096666667
1: no_redirect,267.616283000,0.098333333
