arm,requests,mean_tpot_ms,p50_tpot_ms,p95_tpot_ms,p99_tpot_ms,max_tpot_ms,redirects
1: no_redirect,600,42.479643173333336,39.229184000000004,62.74617719999999,192.04308152,273.73589,0
2: redirect_no_kv,600,45.67101155666664,42.815032,69.6093855,192.04308152,273.73589,208
3: redirect_kv_nopp,600,43.39161525666666,39.152950000000004,67.36284024999999,192.46457818999974,273.73589,366
4: redirect_kv_pp2,600,78.51348591333331,66.130973,186.22745769999986,298.4190616,317.914343,205
