arm,requests,mean_ttft_ms,p50_ttft_ms,p95_ttft_ms,p99_ttft_ms,max_ttft_ms,redirects,Router queue,Scheduler queue,KV transfer,PP transfer (est.),Compute / prefill,RTT / other comm,Total
1: no_redirect,600,232.75576784999998,213.0860465,374.5381100999999,527.78993736,554.361182,0,0.0,9.228139938333339,0.0,0.0,222.2435904116667,1.2840375000000004,232.75576784999964
2: redirect_no_kv,600,232.75576784999998,213.0860465,374.5381100999999,527.78993736,554.361182,0,0.0,9.228139938333339,0.0,0.0,222.2435904116667,1.2840375000000004,232.75576784999964
3: redirect_kv_nopp,600,232.75576784999998,213.0860465,374.5381100999999,527.78993736,554.361182,0,0.0,9.228139938333339,0.0,0.0,222.2435904116667,1.2840375000000004,232.75576784999964
4: redirect_kv_pp2,600,230.5214084566666,206.8899325,393.4663525499999,490.99422759999993,524.321622,0,0.0,7.478035689999999,0.0,1.9963200000000025,219.76301526666666,1.2840375,230.52140845666673
