arm,requests,mean_ttft_ms,p50_ttft_ms,p95_ttft_ms,p99_ttft_ms,max_ttft_ms,redirects,Router queue,Scheduler queue,KV transfer,PP transfer (est.),Compute / prefill,RTT / other comm,Total
1: no_redirect,600,5745.87089691833,2985.511856,20969.330234999994,25604.415938359998,30260.873157,0,0.0,5437.445984123335,0.0,0.0,307.1408752950002,1.2840375,5745.870896918336
2: redirect_no_kv,600,6181.498788654998,3417.411827,20310.344757199997,25418.976573099997,28263.519593,208,1702.7723796116666,4084.3929414633326,0.0,0.0,392.8371132333336,1.4963543466666667,6181.498788655002
3: redirect_kv_nopp,600,5550.3761102266635,4251.517178,14577.8571748,15903.19281617,16342.463316,366,4466.014926408333,632.6954585606394,122.62059883602774,0.0,327.38755249000013,1.6575739316666755,5550.376110226664
4: redirect_kv_pp2,600,2764.5742903800005,1109.9317099999998,9634.055430499999,10662.49057839,11210.867223,205,1783.4047432216669,476.56833017338283,68.64792754661734,1.996320000000002,432.463712138333,1.4932572999999678,2764.5742903799996
