arm,ttft_ms,cdf
1: no_redirect,31.445167000,0.001666667
1: no_redirect,31.664129000,0.003333333
1: no_redirect,35.277205000,0.005000000
1: no_redirect,39.914742000,0.006666667
1: no_redirect,42.854444000,0.008333333
1: no_redirect,43.554173000,0.010000000
1: no_redirect,46.237375000,0.011666667
1: no_redirect,46.400764000,0.013333333
1: no_redirect,47.033644000,0.015000000
1: no_redirect,48.480560000,0.016666667
1: no_redirect,48.799613000,0.018333333
1: no_redirect,53.806441000,0.020000000
1: no_redirect,69.335247000,0.021666667
1: no_redirect,82.412765000,0.023333333
1: no_redirect,85.663839000,0.025000000
1: no_redirect,171.235876000,0.026666667
1: no_redirect,175.343879000,0.028333333
1: no_redirect,183.212134000,0.030000000
1: no_redirect,183.321892000,0.031666667
1: no_redirect,183.635953000,0.033333333
1: no_redirect,184.312668000,0.035000000
1: no_redirect,184.694905000,0.036666667
1: no_redirect,186.216252000,0.038333333
1: no_redirect,188.390116000,0.040000000
1: no_redirect,188.422534000,0.041666667
1: no_redirect,188.609016000,0.043333333
1: no_redirect,189.472541000,0.045000000
1: no_redirect,190.176306000,0.046666667
1: no_redirect,193.084479000,0.048333333
1: no_redirect,195.102903000,0.050000000
1: no_redirect,195.448246000,0.051666667
1: no_redirect,195.474708000,0.053333333
1: no_redirect,195.660687000,0.055000000
1: no_redirect,196.973848000,0.056666667
1: no_redirect,197.029385000,0.058333333
1: no_redirect,197.274212000,0.060000000
1: no_redirect,197.512412000,0.061666667
1: no_redirect,197.992610000,0.063333333
1: no_redirect,198.617607000,0.065000000
1: no_redirect,198.675501000,0.066666667
1: no_redirect,198.776262000,0.068333333
1: no_redirect,199.099299000,0.070000000
1: no_redirect,199.203885000,0.071666667
1: no_redirect,199.232228000,0.073333333
1: no_redirect,199.286000000,0.075000000
1: no_redirect,199.753427000,0.076666667
1: no_redirect,200.259480000,0.078333333
1: no_redirect,201.143512000,0.080000000
1: no_redirect,201.629667000,0.081666667
1: no_redirect,202.244510000,0.083333333
1: no_redirect,202.287684000,0.085000000
1: no_redirect,202.725828000,0.086666667
1: no_redirect,203.162619000,0.088333333
1: no_redirect,203.427887000,0.090000000
1: no_redirect,203.541519000,0.091666667
1: no_redirect,203.847345000,0.093333333
1: no_redirect,204.250549000,0.095000000
1: no_redirect,204.505345000,0.096666667
1: no_redirect,204.508882000,0.098333333
1: no_redirect,204.617735000,0.100000000
1: no_redirect,205.512065000,0.101666667
1: no_redirect,205.698089000,0.103333333
1: no_redirect,205.741112000,0.105000000
1: no_redirect,205.797856000,0.106666667
1: no_redirect,205.950756000,0.108333333
1: no_redirect,205.952364000,0.110000000
1: no_redirect,206.108159000,0.111666667
1: no_redirect,206.275172000,0.113333333
1: no_redirect,206.717003000,0.115000000
1: no_redirect,206.885539000,0.116666667
1: no_redirect,206.893925000,0.118333333
1: no_redirect,206.918572000,0.120000000
1: no_redirect,207.061217000,0.121666667
1: no_redirect,207.362422000,0.123333333
1: no_redirect,207.977542000,0.125000000
1: no_redirect,208.026036000,0.126666667
1: no_redirect,208.083318000,0.128333333
1: no_redirect,208.331975000,0.130000000
1: no_redirect,208.419701000,0.131666667
1: no_redirect,208.553496000,0.133333333
1: no_redirect,208.615345000,0.135000000
1: no_redirect,208.683388000,0.136666667
1: no_redirect,208.700592000,0.138333333
1: no_redirect,209.200305000,0.140000000
1: no_redirect,209.236381000,0.141666667
1: no_redirect,209.920877000,0.143333333
1: no_redirect,209.951754000,0.145000000
1: no_redirect,209.965186000,0.146666667
1: no_redirect,209.995164000,0.148333333
1: no_redirect,210.362843000,0.150000000
1: no_redirect,210.499301000,0.151666667
1: no_redirect,210.545652000,0.153333333
1: no_redirect,210.991659000,0.155000000
1: no_redirect,211.108258000,0.156666667
1: no_redirect,211.442039000,0.158333333
1: no_redirect,212.221179000,0.160000000
1: no_redirect,212.283194000,0.161666667
1: no_redirect,212.356542000,0.163333333
1: no_redirect,212.746705000,0.165000000
1: no_redirect,212.863754000,0.166666667
1: no_redirect,213.531312000,0.168333333
1: no_redirect,213.682240000,0.170000000
1: no_redirect,213.704711000,0.171666667
