arm,ttft_ms,cdf
1: no_redirect,24.192561000,0.001666667
1: no_redirect,27.304754000,0.003333333
1: no_redirect,29.962346000,0.005000000
1: no_redirect,32.363156000,0.006666667
1: no_redirect,33.294775000,0.008333333
1: no_redirect,34.174350000,0.010000000
1: no_redirect,35.690678000,0.011666667
1: no_redirect,38.217067000,0.013333333
1: no_redirect,41.565215000,0.015000000
1: no_redirect,43.115126000,0.016666667
1: no_redirect,43.690754000,0.018333333
1: no_redirect,45.439259000,0.020000000
1: no_redirect,45.999409000,0.021666667
1: no_redirect,46.480871000,0.023333333
1: no_redirect,46.950136000,0.025000000
1: no_redirect,47.672846000,0.026666667
1: no_redirect,49.200901000,0.028333333
1: no_redirect,52.025253000,0.030000000
1: no_redirect,79.331425000,0.031666667
1: no_redirect,80.393365000,0.033333333
1: no_redirect,107.904430000,0.035000000
1: no_redirect,112.859154000,0.036666667
1: no_redirect,123.155907000,0.038333333
1: no_redirect,125.538469000,0.040000000
1: no_redirect,134.650057000,0.041666667
1: no_redirect,142.482178000,0.043333333
1: no_redirect,171.363191000,0.045000000
1: no_redirect,174.092770000,0.046666667
1: no_redirect,175.344338000,0.048333333
1: no_redirect,177.533071000,0.050000000
1: no_redirect,178.321976000,0.051666667
1: no_redirect,180.344390000,0.053333333
1: no_redirect,181.518749000,0.055000000
1: no_redirect,183.205102000,0.056666667
1: no_redirect,183.457345000,0.058333333
1: no_redirect,184.263233000,0.060000000
1: no_redirect,184.579151000,0.061666667
1: no_redirect,184.694905000,0.063333333
1: no_redirect,185.250786000,0.065000000
1: no_redirect,186.452291000,0.066666667
1: no_redirect,186.530558000,0.068333333
1: no_redirect,188.370079000,0.070000000
1: no_redirect,188.385053000,0.071666667
1: no_redirect,188.403632000,0.073333333
1: no_redirect,188.430343000,0.075000000
1: no_redirect,188.607366000,0.076666667
1: no_redirect,188.766156000,0.078333333
1: no_redirect,188.829488000,0.080000000
1: no_redirect,189.153432000,0.081666667
1: no_redirect,189.670599000,0.083333333
1: no_redirect,189.676895000,0.085000000
1: no_redirect,189.734180000,0.086666667
1: no_redirect,189.761909000,0.088333333
1: no_redirect,189.796197000,0.090000000
1: no_redirect,190.337844000,0.091666667
1: no_redirect,190.569942000,0.093333333
1: no_redirect,191.267156000,0.095000000
1: no_redirect,191.615993000,0.096666667
1: no_redirect,191.760706000,0.098333333
1: no_redirect,191.976273000,0.100000000
1: no_redirect,192.239227000,0.101666667
1: no_redirect,192.302869000,0.103333333
1: no_redirect,192.597755000,0.105000000
1: no_redirect,192.635144000,0.106666667
1: no_redirect,192.645609000,0.108333333
1: no_redirect,193.085065000,0.110000000
1: no_redirect,193.275706000,0.111666667
1: no_redirect,193.366277000,0.113333333
1: no_redirect,193.457427000,0.115000000
1: no_redirect,193.560964000,0.116666667
1: no_redirect,193.890417000,0.118333333
1: no_redirect,194.302683000,0.120000000
1: no_redirect,194.886302000,0.121666667
1: no_redirect,194.901336000,0.123333333
1: no_redirect,195.371510000,0.125000000
1: no_redirect,195.711041000,0.126666667
1: no_redirect,195.727637000,0.128333333
1: no_redirect,196.088291000,0.130000000
1: no_redirect,196.258568000,0.131666667
1: no_redirect,196.277063000,0.133333333
1: no_redirect,196.283460000,0.135000000
1: no_redirect,196.315771000,0.136666667
1: no_redirect,196.705682000,0.138333333
1: no_redirect,196.781866000,0.140000000
1: no_redirect,197.030443000,0.141666667
1: no_redirect,197.197683000,0.143333333
1: no_redirect,197.249559000,0.145000000
1: no_redirect,197.900805000,0.146666667
1: no_redirect,198.227383000,0.148333333
1: no_redirect,198.255594000,0.150000000
1: no_redirect,198.263584000,0.151666667
1: no_redirect,198.427866000,0.153333333
1: no_redirect,198.474771000,0.155000000
1: no_redirect,198.495569000,0.156666667
1: no_redirect,198.528425000,0.158333333
1: no_redirect,198.645132000,0.160000000
1: no_redirect,198.717739000,0.161666667
1: no_redirect,198.749253000,0.163333333
1: no_redirect,198.815274000,0.165000000
1: no_redirect,198.841370000,0.166666667
1: no_redirect,199.072208000,0.168333333
1: no_redirect,199.206019000,0.170000000
1: no_redirect,199.349661000,0.171666667
1: no_redirect,199.476879000,0.173333333
1: no_redirect,199.869459000,0.175000000
1: no_redirect,199.949806000,0.176666667
1: no_redirect,200.170825000,0.178333333
1: no_redirect,200.556631000,0.180000000
1: no_redirect,200.618517000,0.181666667
1: no_redirect,200.690472000,0.183333333
1: no_redirect,200.704210000,0.185000000
1: no_redirect,200.876895000,0.186666667
1: no_redirect,200.884841000,0.188333333
1: no_redirect,201.036630000,0.190000000
1: no_redirect,201.361892000,0.191666667
1: no_redirect,201.418818000,0.193333333
1: no_redirect,201.436127000,0.195000000
1: no_redirect,201.645057000,0.196666667
1: no_redirect,201.861735000,0.198333333
1: no_redirect,201.913044000,0.200000000
1: no_redirect,201.966765000,0.201666667
1: no_redirect,202.097151000,0.203333333
1: no_redirect,202.246703000,0.205000000
1: no_redirect,202.605267000,0.206666667
1: no_redirect,202.796021000,0.208333333
1: no_redirect,202.935972000,0.210000000
1: no_redirect,202.980554000,0.211666667
1: no_redirect,203.401414000,0.213333333
1: no_redirect,203.401999000,0.215000000
1: no_redirect,203.428653000,0.216666667
1: no_redirect,203.578274000,0.218333333
1: no_redirect,203.731859000,0.220000000
1: no_redirect,203.988809000,0.221666667
1: no_redirect,204.343408000,0.223333333
1: no_redirect,204.432112000,0.225000000
1: no_redirect,204.605452000,0.226666667
1: no_redirect,204.683649000,0.228333333
1: no_redirect,205.046306000,0.230000000
1: no_redirect,205.124260000,0.231666667
1: no_redirect,205.251130000,0.233333333
1: no_redirect,205.316762000,0.235000000
1: no_redirect,205.479162000,0.236666667
1: no_redirect,205.548353000,0.238333333
1: no_redirect,205.730530000,0.240000000
1: no_redirect,205.836559000,0.241666667
1: no_redirect,206.156066000,0.243333333
1: no_redirect,206.403444000,0.245000000
1: no_redirect,206.580201000,0.246666667
1: no_redirect,206.638246000,0.248333333
1: no_redirect,206.689740000,0.250000000
1: no_redirect,206.691761000,0.251666667
1: no_redirect,206.934685000,0.253333333
1: no_redirect,206.997040000,0.255000000
1: no_redirect,207.234388000,0.256666667
1: no_redirect,207.245074000,0.258333333
1: no_redirect,207.322852000,0.260000000
1: no_redirect,207.331331000,0.261666667
1: no_redirect,207.343593000,0.263333333
1: no_redirect,207.363670000,0.265000000
1: no_redirect,207.475300000,0.266666667
1: no_redirect,207.579605000,0.268333333
1: no_redirect,207.938316000,0.270000000
1: no_redirect,208.006494000,0.271666667
1: no_redirect,208.534447000,0.273333333
1: no_redirect,208.575265000,0.275000000
1: no_redirect,208.598842000,0.276666667
1: no_redirect,208.733008000,0.278333333
1: no_redirect,209.292829000,0.280000000
1: no_redirect,209.318553000,0.281666667
1: no_redirect,209.656152000,0.283333333
1: no_redirect,209.686222000,0.285000000
1: no_redirect,209.790252000,0.286666667
1: no_redirect,209.919716000,0.288333333
1: no_redirect,210.184477000,0.290000000
1: no_redirect,210.441714000,0.291666667
1: no_redirect,210.456744000,0.293333333
1: no_redirect,210.680733000,0.295000000
1: no_redirect,210.908869000,0.296666667
1: no_redirect,211.009942000,0.298333333
1: no_redirect,211.457529000,0.300000000
1: no_redirect,211.597318000,0.301666667
1: no_redirect,211.656344000,0.303333333
1: no_redirect,211.665320000,0.305000000
1: no_redirect,211.728371000,0.306666667
1: no_redirect,211.898619000,0.308333333
1: no_redirect,212.059362000,0.310000000
1: no_redirect,212.076474000,0.311666667
1: no_redirect,212.165705000,0.313333333
1: no_redirect,212.177400000,0.315000000
1: no_redirect,212.276291000,0.316666667
1: no_redirect,212.311534000,0.318333333
