arm,requests,mean_tpot_ms,p50_tpot_ms,p95_tpot_ms,p99_tpot_ms,max_tpot_ms,redirects
1: no_redirect,600,24.894089851666664,24.0314425,33.714745349999994,42.38474634999999,109.440186,0
2: redirect_no_kv,600,24.894089851666664,24.0314425,33.714745349999994,42.38474634999999,109.440186,0
3: redirect_kv_nopp,600,24.894089851666664,24.0314425,33.714745349999994,42.38474634999999,109.440186,0
4: redirect_kv_pp2,600,30.69545453166663,30.522686,40.261072199999994,59.6384067,87.287038,0
