arm,requests,mean_ttft_ms,p50_ttft_ms,p95_ttft_ms,p99_ttft_ms,max_ttft_ms,redirects,Router queue,Scheduler queue,KV transfer,PP transfer (est.),Compute / prefill,RTT / other comm,Total
1: no_redirect,600,4563.320590939998,1799.1179379999999,18395.24224549999,22960.127777029997,26984.57427,0,0.0,4268.461490354997,0.0,0.0,293.575063085,1.2840375,4563.320590939997
2: redirect_no_kv,600,4728.993913430004,2154.6353705,16612.057072399984,20492.116460849997,28120.729619,186,1250.616953025,3107.2186125966664,0.0,0.0,369.6844340900002,1.4739137183333335,4728.993913429998
3: redirect_kv_nopp,600,4202.478444723335,2842.815304,12046.805824949997,13276.398741899997,14361.474332,364,3342.8176320233324,429.79595629873955,121.39849610459368,0.0,306.8108558433332,1.6555044533334353,4202.478444723333
4: redirect_kv_pp2,600,2052.723348833334,694.0851635,7929.8176874,8908.05700762,9427.253464,192,1278.4368029666684,329.2940764379151,64.86812749041816,1.996320000000001,376.6479986683335,1.4800232699999327,2052.723348833334
