request_id,decision_time_ns,reevaluation_count,home_instance_id,candidate_instance_id,candidate_count,admissible_candidate_count,capacity_pressure_rank,model_ttft_rank,selected_by_model,predicted_total_ttft_ms,predicted_route_probability,predicted_route_positive_ms,predicted_route_upper_ms,predicted_route_ms,predicted_scheduler_raw_ms,predicted_scheduler_ms,predicted_compute_ms,predicted_formula_ttft_ms,request_migration_ms,kv_migration_ms,downlink_ms,candidate_waiting_reqs,candidate_running_reqs,candidate_max_num_seqs,candidate_required_kv_bytes,candidate_free_npu_bytes,candidate_projected_active_kv_bytes,candidate_kv_budget_bytes,candidate_available_kv_bytes,candidate_reserved_kv_bytes,candidate_reserved_slots,candidate_reserved_prefill_tokens,candidate_capacity_pressure,candidate_slot_pressure,candidate_admissible,feature_request_rate_rps,feature_arrival_offset_s,feature_interarrival_ms,feature_global_arrivals_1s,feature_global_arrivals_5s,feature_home_arrivals_1s,feature_home_arrivals_5s,feature_home_workload_share,feature_input_tokens,feature_output_tokens,feature_home_cached_prefix_tokens,feature_router_initial_waiting_reqs,feature_router_initial_running_reqs,feature_router_initial_required_kv_bytes,feature_router_initial_available_kv_bytes,feature_router_initial_projected_active_kv_bytes,feature_router_initial_capacity_pressure,feature_router_initial_slot_pressure,feature_router_initial_admissible_candidate_count,feature_router_initial_total_waiting_reqs,feature_router_initial_max_waiting_reqs,feature_router_initial_total_running_reqs,feature_router_initial_max_running_reqs,feature_router_initial_min_available_kv_bytes,feature_router_initial_max_available_kv_bytes,feature_router_initial_min_capacity_pressure,feature_router_initial_max_capacity_pressure,scheduler_clipped_ms,rank_delta_model_minus_pressure,case_id,source,actual_gpu_id,actual_ttft_ms,actual_router_ms,actual_scheduler_ms,actual_kv_transfer_ms,actual_compute_ms,actual_other_comm_ms,actual_ttft_rank,actual_regret_ms,prediction_error_ms,observed_candidate_count,expected_candidate_count,counterfactual_complete
82,26800468578,0,4,6,9,9,1,2,0,727.7915465989465,1.4910120912083765e-14,1.2305993007656102,10312.917292990118,1.8348384368740982e-14,-11.733846036748757,0.0,410.4569855989465,410.4569855989465,0.318818,316.715168,0.300575,0,3,128,889192448,4617396224,2608857088,9709281280,7100424192,0,0,0,0.3602789367329978,0.03125,1,3.3368690004150836,26.781136197,376.857487,3,16,0,1,0.1,6000,773,2992,0,3,889192448,7100424192,2608857088,0.3602789367329978,0.03125,9,0,0,52,11,91742208,7100424192,0.3602789367329978,1.0821327775973135,11.733846036748757,1,request82_target6,counterfactual,6,935.779183,1.5834700000013113,81.08688818224716,316.71516781775154,535.774264,0.6193930000000023,8,226.05935899999997,207.98763640105346,9,9,True
82,26800468578,0,4,7,9,9,3,4,0,727.7915465989488,1.4309657944375477e-12,1.6145666206693106,10313.30126031002,2.310389607018407e-12,-0.8127841478234483,0.0,410.4569855989465,410.4569855989489,0.318818,316.715168,0.300575,0,4,128,889192448,3027755008,3491758080,9709281280,6217523200,0,0,0,0.451212649181794,0.0390625,1,3.3368690004150836,26.781136197,376.857487,3,16,0,3,0.0966666666666666,6000,773,2992,0,4,889192448,6217523200,3491758080,0.451212649181794,0.0390625,9,0,0,52,11,91742208,7100424192,0.3602789367329978,1.0821327775973135,0.8127841478234483,1,request82_target7,counterfactual,7,709.719824,1.5834700000013113,7.048976182247162,316.71516781775154,383.752817,0.6193930000000023,1,0.0,-18.07172259894878,9,9,True
82,26800468578,0,4,8,9,9,6,7,0,827.8967592835262,1.3380733325427323e-10,1.2519759577286014,10312.93866964708,1.6752356420212887e-10,100.1052126844122,100.1052126844122,410.4569855989465,510.56219828352624,0.318818,316.715168,0.300575,0,5,128,889192448,2276974592,4378853376,9709281280,5330427904,0,0,0,0.5425783507633636,0.046875,1,3.3368690004150836,26.781136197,376.857487,3,16,1,2,0.1,6000,773,2992,0,5,889192448,5330427904,4378853376,0.5425783507633636,0.046875,9,0,0,52,11,91742208,7100424192,0.3602789367329978,1.0821327775973135,0.0,1,request82_target8,counterfactual,8,716.372725,1.5834700000013113,13.547605182247162,316.71516781775154,383.907089,0.6193930000000023,4,6.652900999999929,-111.52403428352625,9,9,True
82,26800468578,0,4,9,9,9,9,6,0,727.7915469143725,4.986975810670896e-07,0.6324993330404789,10312.319193022391,3.1542588741383433e-07,-1.3168873700979986,0.0,410.4569855989465,410.4569859143724,0.318818,316.715168,0.300575,0,7,128,889192448,3042435072,6083837952,9709281280,3625443328,0,0,0,0.7181819332357421,0.0625,1,3.3368690004150836,26.781136197,376.857487,3,16,0,1,0.0866666666666666,6000,773,2992,0,7,889192448,3625443328,6083837952,0.7181819332357421,0.0625,9,0,0,52,11,91742208,7100424192,0.3602789367329978,1.0821327775973135,1.3168873700979986,-3,request82_target9,counterfactual,9,1072.247656,1.5834700000013113,200.15648118224715,316.71516781775154,553.173144,0.6193930000000023,9,362.527832,344.45610908562753,9,9,True
84,27018502833,0,4,5,9,9,5,2,0,735.1162800848398,1.4241494303713817e-12,0.2229745495216455,10311.909668238875,3.1754907768856693e-13,7.324733485893049,7.324733485893049,410.4569855989465,417.7817190848399,0.318818,316.715168,0.300575,0,4,128,889192448,4713865216,3516923904,9709281280,6192357376,0,0,0,0.4538045839784343,0.0390625,1,3.3368690004150836,26.997786849,81.98187,5,16,0,2,0.0833333333333333,6000,769,2992,0,4,889192448,6192357376,3516923904,0.4538045839784343,0.0390625,9,1,1,52,11,91742208,6244786176,0.448404719818767,1.0821327775973135,0.0,-3,request84_target5,counterfactual,5,712.667715,2.9670730000013115,11.062256182247161,316.71516781775154,381.303825,0.6193930000000023,4,4.958584000000087,-22.448565084839743,9,9,True
84,27018502833,0,4,0,9,9,4,9,0,1132.7876733778808,7.892454276815839e-13,0.0139428643919278,10311.700636553744,1.1004341970113414e-14,404.9961267789344,404.9961267789344,410.4569855989465,815.4531123778809,0.318818,316.715168,0.300575,1,3,128,889192448,2478301184,3514826752,9709281280,6194454528,0,0,0,0.4535885894120476,0.03125,1,3.3368690004150836,26.997786849,81.98187,5,16,0,0,0.08,6000,769,2992,1,3,889192448,6194454528,3514826752,0.4535885894120476,0.03125,9,1,1,52,11,91742208,6244786176,0.448404719818767,1.0821327775973135,0.0,5,request84_target0,counterfactual,0,900.732513,2.9670730000013115,44.63274318224716,316.71516781775154,535.798136,0.6193930000000023,9,193.02338200000008,-232.05516037788072,9,9,True
84,27018502833,0,4,1,9,9,6,6,0,836.6056003560733,1.1029130629072968e-10,1.2519759577286014,10312.93866964708,1.3808206382247482e-10,108.81405375698874,108.81405375698874,410.4569855989465,519.2710393560733,0.318818,316.715168,0.300575,0,5,128,889192448,1316478976,4290772992,9709281280,5418508288,0,0,0,0.5335065789751227,0.046875,1,3.3368690004150836,26.997786849,81.98187,5,16,1,2,0.1,6000,769,2992,0,5,889192448,5418508288,4290772992,0.5335065789751227,0.046875,9,1,1,52,11,91742208,6244786176,0.448404719818767,1.0821327775973135,0.0,0,request84_target1,counterfactual,1,725.767061,2.9670730000013115,16.66017118224716,316.71516781775154,388.805256,0.6193930000000023,7,18.057930000000056,-110.83853935607328,9,9,True
84,27018502833,0,4,2,9,9,3,8,0,841.0753064415441,1.547961593484613e-12,0.2229745495216455,10311.909668238875,3.451560389840401e-13,113.2837598425972,113.2837598425972,410.4569855989465,523.740745441544,0.318818,316.715168,0.300575,0,4,128,889192448,4684505088,3506438144,9709281280,6202843136,0,0,0,0.4527246111465008,0.0390625,1,3.3368690004150836,26.997786849,81.98187,5,16,1,2,0.0733333333333333,6000,769,2992,0,4,889192448,6202843136,3506438144,0.4527246111465008,0.0390625,9,1,1,52,11,91742208,6244786176,0.448404719818767,1.0821327775973135,0.0,5,request84_target2,counterfactual,2,707.709131,2.9670730000013115,3.2092401822471617,316.71516781775154,384.198257,0.6193930000000023,1,0.0,-133.3661754415441,9,9,True
84,27018502833,0,4,3,9,9,8,1,1,727.7915465991445,1.3664027592235068e-10,1.4487901758504704,10313.135483865204,1.9796308938179927e-10,-2.187246956824026,0.0,410.4569855989465,410.4569855991445,0.318818,316.715168,0.300575,0,5,128,889192448,2927091712,4404019200,9709281280,5305262080,0,0,0,0.5451702855600039,0.046875,1,3.3368690004150836,26.997786849,81.98187,5,16,0,1,0.1166666666666666,6000,769,2992,0,5,889192448,5305262080,4404019200,0.5451702855600039,0.046875,9,1,1,52,11,91742208,6244786176,0.448404719818767,1.0821327775973135,2.187246956824026,-7,request84_target3,baseline,3,711.246485,2.9670730000013115,1.717227182247162,316.71516781775154,389.227624,0.6193930000000023,3,3.5373540000000503,-16.545061599144447,9,9,True
84,27018502833,0,4,6,9,9,1,5,0,830.8438753648605,1.4865636341170645e-12,1.2305993007656102,10312.917292990118,1.829364168688044e-12,103.05232876591216,103.05232876591216,410.4569855989465,513.5093143648605,0.318818,316.715168,0.300575,0,4,128,889192448,4218937344,3464495104,9709281280,6244786176,0,0,0,0.448404719818767,0.0390625,1,3.3368690004150836,26.997786849,81.98187,5,16,1,1,0.1,6000,769,2992,0,4,889192448,6244786176,3464495104,0.448404719818767,0.0390625,9,1,1,52,11,91742208,6244786176,0.448404719818767,1.0821327775973135,0.0,4,request84_target6,counterfactual,6,721.32736,2.9670730000013115,16.95204518224716,316.71516781775154,384.073681,0.6193930000000023,5,13.618229000000042,-109.51651536486054,9,9,True
84,27018502833,0,4,7,9,9,2,4,0,736.1589260808234,1.5817274828430046e-12,1.6145666206693106,10313.30126031002,2.553804396793605e-12,8.36737948187442,8.36737948187442,410.4569855989465,418.8243650808235,0.318818,316.715168,0.300575,0,4,128,889192448,3027755008,3491758080,9709281280,6217523200,0,0,0,0.451212649181794,0.0390625,1,3.3368690004150836,26.997786849,81.98187,5,16,0,3,0.0966666666666666,6000,769,2992,0,4,889192448,6217523200,3491758080,0.451212649181794,0.0390625,9,1,1,52,11,91742208,6244786176,0.448404719818767,1.0821327775973135,0.0,2,request84_target7,counterfactual,7,723.774405,2.967073000001315,19.688082182247157,316.71516781775154,383.784689,0.6193930000000023,6,16.065274000000045,-12.384521080823447,9,9,True
84,27018502833,0,4,8,9,9,7,7,0,837.0769229132419,1.4790481871333223e-10,1.2519759577286014,10312.93866964708,1.851732770612993e-10,109.28537631411008,109.28537631411008,410.4569855989465,519.7423619132418,0.318818,316.715168,0.300575,0,5,128,889192448,2146951168,4378853376,9709281280,5330427904,0,0,0,0.5425783507633636,0.046875,1,3.3368690004150836,26.997786849,81.98187,5,16,1,2,0.1,6000,769,2992,0,5,889192448,5330427904,4378853376,0.5425783507633636,0.046875,9,1,1,52,11,91742208,6244786176,0.448404719818767,1.0821327775973135,0.0,0,request84_target8,counterfactual,8,709.730071,2.9670730000013115,5.492644182247162,316.71516781775154,383.935793,0.6193930000000023,2,2.020939999999996,-127.34685191324195,9,9,True
84,27018502833,0,4,9,9,9,9,3,0,735.6548232072045,5.512386328330846e-07,0.6324993330404789,10312.319193022391,3.4865806761307146e-07,7.863276259599866,7.863276259599866,410.4569855989465,418.3202622072045,0.318818,316.715168,0.300575,0,7,128,889192448,3034046464,6083837952,9709281280,3625443328,0,0,0,0.7181819332357421,0.0625,1,3.3368690004150836,26.997786849,81.98187,5,16,0,1,0.0866666666666666,6000,769,2992,0,7,889192448,3625443328,6083837952,0.7181819332357421,0.0625,9,1,1,52,11,91742208,6244786176,0.448404719818767,1.0821327775973135,0.0,-6,request84_target9,counterfactual,9,842.399065,2.9670730000013115,122.76428418224717,316.71516781775154,399.333147,0.6193930000000023,8,134.689934,106.74424179279549,9,9,True
90,30163062210,0,4,5,9,9,1,2,0,727.7915465989465,1.622317959159825e-14,0.0923121995207509,10311.779005888871,1.4975973913205932e-15,-18.93072657793691,0.0,410.4569855989465,410.4569855989465,0.318818,316.715168,0.300575,0,3,128,870318080,4650950656,2663383040,9709281280,7045898240,0,0,0,0.3639508443615715,0.03125,1,3.3368690004150836,30.141378148,616.043388,1,12,0,0,0.0833333333333333,6000,634,2992,0,3,870318080,7045898240,2663383040,0.3639508443615715,0.03125,9,0,0,53,11,91742208,7045898240,0.3639508443615715,1.0801888264998334,18.93072657793691,1,request90_target5,counterfactual,5,703.691106,3.9351510000013112,0.7455371822471618,316.71516781775154,381.675857,0.6193930000000023,1,0.0,-24.100440598946534,9,9,True
90,30163062210,0,4,0,9,9,3,1,1,727.7915465989465,1.1646407778642369e-12,0.0923121995207509,10311.779005888871,1.0751055185620608e-13,-16.41906812785163,0.0,410.4569855989465,410.45698559894663,0.318818,316.715168,0.300575,0,4,128,870318080,2019024896,3514826752,9709281280,6194454528,0,0,0,0.4516446383145674,0.0390625,1,3.3368690004150836,30.141378148,616.043388,1,12,0,0,0.08,6000,634,2992,0,4,870318080,6194454528,3514826752,0.4516446383145674,0.0390625,9,0,0,53,11,91742208,7045898240,0.3639508443615715,1.0801888264998334,16.41906812785163,-2,request90_target0,baseline,0,708.635855,3.9351510000013112,2.8678861822471617,316.71516781775154,384.498257,0.6193930000000023,2,4.944749000000002,-19.155691598946532,9,9,True
90,30163062210,0,4,1,9,9,4,5,0,727.7915465991109,1.0210430407675766e-10,1.6104530924846576,10313.297146781835,1.6443419225640822e-10,-11.063866906175477,0.0,410.4569855989465,410.45698559911096,0.318818,316.715168,0.300575,0,5,128,870318080,450355200,4320133120,9709281280,5389148160,0,0,0,0.534586551807056,0.046875,1,3.3368690004150836,30.141378148,616.043388,1,12,0,2,0.1,6000,634,2992,0,5,870318080,5389148160,4320133120,0.534586551807056,0.046875,9,0,0,53,11,91742208,7045898240,0.3639508443615715,1.0801888264998334,11.063866906175477,1,request90_target1,counterfactual,1,1027.234201,3.9351510000013112,152.35828218224717,316.71516781775154,553.606207,0.6193930000000023,9,323.543095,299.44265440088907,9,9,True
90,30163062210,0,4,2,9,9,7,4,0,727.7915465989806,1.0760852490536047e-10,0.3175002922349312,10312.004193981587,3.4165738104421825e-11,-4.784643321881175,0.0,410.4569855989465,410.4569855989807,0.318818,316.715168,0.300575,0,5,128,870318080,3828867072,4393533440,9709281280,5315747840,0,0,0,0.5421463616305903,0.046875,1,3.3368690004150836,30.141378148,616.043388,1,12,0,2,0.0733333333333333,6000,634,2992,0,5,870318080,5315747840,4393533440,0.5421463616305903,0.046875,9,0,0,53,11,91742208,7045898240,0.3639508443615715,1.0801888264998334,4.784643321881175,-3,request90_target2,counterfactual,2,728.125475,3.9351510000013112,17.69805918224716,316.71516781775154,389.157704,0.6193930000000023,6,24.43436900000006,0.33392840101942056,9,9,True
90,30163062210,0,4,3,9,9,8,6,0,727.7915465991205,1.2646284825700156e-10,1.3759755661750843,10313.062669255529,1.740097892305415e-10,-22.53509647618269,0.0,410.4569855989465,410.4569855991205,0.318818,316.715168,0.300575,0,5,128,870318080,2050482176,4404019200,9709281280,5305262080,0,0,0,0.5432263344625237,0.046875,1,3.3368690004150836,30.141378148,616.043388,1,12,0,0,0.1166666666666666,6000,634,2992,0,5,870318080,5305262080,4404019200,0.5432263344625237,0.046875,9,0,0,53,11,91742208,7045898240,0.3639508443615715,1.0801888264998334,22.53509647618269,-2,request90_target3,counterfactual,3,865.955495,3.9351510000013112,2.1905681822471617,316.71516781775154,542.495215,0.6193930000000023,8,162.26438900000005,138.16394840087958,9,9,True
90,30163062210,0,4,6,9,9,2,3,0,727.7915465989485,1.247975116068138e-12,1.5856736271069245,10313.27236731646,1.9788812288349495e-12,-16.982699416292512,0.0,410.4569855989465,410.4569855989485,0.318818,316.715168,0.300575,0,4,128,870318080,3757563904,3464495104,9709281280,6244786176,0,0,0,0.4464607687212868,0.0390625,1,3.3368690004150836,30.141378148,616.043388,1,12,0,1,0.1,6000,634,2992,0,4,870318080,6244786176,3464495104,0.4464607687212868,0.0390625,9,0,0,53,11,91742208,7045898240,0.3639508443615715,1.0801888264998334,16.982699416292512,1,request90_target6,counterfactual,6,716.27502,3.9351510000013112,10.512107182247162,316.71516781775154,384.493201,0.6193930000000023,3,12.58391400000005,-11.516526598948417,9,9,True
90,30163062210,0,4,7,9,9,6,7,0,727.791546599143,1.2207149836964256e-10,1.6104530924846576,10313.297146781835,1.9659042205362668e-10,-10.002623054112188,0.0,410.4569855989465,410.4569855991431,0.318818,316.715168,0.300575,0,5,128,870318080,2163728384,4380950528,9709281280,5328330752,0,0,0,0.5408503942322701,0.046875,1,3.3368690004150836,30.141378148,616.043388,1,12,0,2,0.0966666666666666,6000,634,2992,0,5,870318080,5328330752,4380950528,0.5408503942322701,0.046875,9,0,0,53,11,91742208,7045898240,0.3639508443615715,1.0801888264998334,10.002623054112188,1,request90_target7,counterfactual,7,717.451441,3.9351510000013112,7.397593182247162,316.71516781775154,388.784136,0.6193930000000023,4,13.760335000000055,-10.34010559914293,9,9,True
90,30163062210,0,4,8,9,9,5,9,0,820.8159444740745,1.4707956166305908e-10,1.6104530924846576,10313.297146781835,2.3686473492156135e-10,93.0243978748911,93.0243978748911,410.4569855989465,503.4813834740745,0.318818,316.715168,0.300575,0,5,128,870318080,1287118848,4372561920,9709281280,5336719360,0,0,0,0.5399864159667234,0.046875,1,3.3368690004150836,30.141378148,616.043388,1,12,1,2,0.1,6000,634,2992,0,5,870318080,5336719360,4372561920,0.5399864159667234,0.046875,9,0,0,53,11,91742208,7045898240,0.3639508443615715,1.0801888264998334,0.0,4,request90_target8,counterfactual,8,719.646258,3.9351510000013112,9.482522182247163,316.71516781775154,388.894024,0.6193930000000023,5,15.955151999999998,-101.16968647407452,9,9,True
90,30163062210,0,4,9,9,9,9,8,0,727.7915466050639,6.855156341081731e-09,0.8923660875638191,10312.579059776916,6.117309043729409e-09,-10.308217369116718,0.0,410.4569855989465,410.45698560506384,0.318818,316.715168,0.300575,0,6,128,870318080,2144854016,5200936960,9709281280,4508344320,0,0,0,0.6253042696894656,0.0546875,1,3.3368690004150836,30.141378148,616.043388,1,12,0,1,0.0866666666666666,6000,634,2992,0,6,870318080,4508344320,5200936960,0.6253042696894656,0.0546875,9,0,0,53,11,91742208,7045898240,0.3639508443615715,1.0801888264998334,10.308217369116718,-1,request90_target9,counterfactual,9,733.52834,3.9351510000013152,19.149606182247158,316.71516781775154,393.109022,0.6193930000000023,7,29.837233999999967,5.736793394936058,9,9,True
154,45426879961,0,4,5,9,9,6,4,0,727.7915466312122,3.495276779110547e-07,0.0923121995207509,10311.779005888871,3.2265668741350075e-08,-9.3642642942919,0.0,410.4569855989465,410.4569856312122,0.318818,316.715168,0.300575,0,7,128,861929472,49799168,6161432576,9709281280,3547848704,0,0,0,0.7233658028290226,0.0625,1,3.3368690004150836,45.407830899,302.573139,5,15,0,0,0.0833333333333333,6000,572,2992,0,7,861929472,3547848704,6161432576,0.7233658028290226,0.0625,9,0,0,72,11,81256448,7066869760,0.3609269204321579,1.08040482106622,9.3642642942919,-2,request154_target5,counterfactual,5,731.685434,1.3001509999974965,9.669422182250976,316.71516781775154,403.3813,0.6193930000000023,4,19.12845900000002,3.893887368787773,9,9,True
154,45426879961,0,4,0,9,9,8,9,0,839.0875368865704,0.0033319868528177,0.4269456536646975,10312.113639343015,0.0014225773048784,111.29456771031909,111.29456771031909,410.4569855989465,521.7529758865705,0.318818,316.715168,0.300575,0,9,128,861929472,139976704,7902068736,9709281280,1807212544,0,0,0,0.9026412929299747,0.078125,1,3.3368690004150836,45.407830899,302.573139,5,15,1,3,0.08,6000,572,2992,0,9,861929472,1807212544,7902068736,0.9026412929299747,0.078125,9,0,0,72,11,81256448,7066869760,0.3609269204321579,1.08040482106622,0.0,1,request154_target0,counterfactual,0,729.693729,1.300150999997496,2.614293182250977,316.71516781775154,408.444724,0.6193930000000023,3,17.136753999999996,-109.39380788657047,9,9,True
154,45426879961,0,4,1,9,9,1,1,1,727.7915465989465,9.24335577398911e-15,1.1642725819518889,10312.850966271304,1.0761785692882201e-14,-20.752691087839978,0.0,410.4569855989465,410.4569855989465,0.318818,316.715168,0.300575,0,3,128,861929472,219668480,2642411520,9709281280,7066869760,0,0,0,0.3609269204321579,0.03125,1,3.3368690004150836,45.407830899,302.573139,5,15,0,0,0.1,6000,572,2992,0,3,861929472,7066869760,2642411520,0.3609269204321579,0.03125,9,0,0,72,11,81256448,7066869760,0.3609269204321579,1.08040482106622,20.752691087839978,0,request154_target1,baseline,1,902.050874,1.3001509999974965,43.071594182250976,316.71516781775154,540.344568,0.6193930000000023,9,189.49389900000006,174.2593274010535,9,9,True
154,45426879961,0,4,2,9,9,5,8,0,828.2375185704462,3.52493769039266e-07,0.3049940522375232,10311.99168774159,1.0750850300776333e-07,100.44597186399122,100.44597186399122,410.4569855989465,510.90295757044623,0.318818,316.715168,0.300575,0,7,128,861929472,314040320,6100615168,9709281280,3608666112,0,0,0,0.7171019604038086,0.0625,1,3.3368690004150836,45.407830899,302.573139,5,15,1,1,0.0733333333333333,6000,572,2992,0,7,861929472,3608666112,6100615168,0.7171019604038086,0.0625,9,0,0,72,11,81256448,7066869760,0.3609269204321579,1.08040482106622,0.0,3,request154_target2,counterfactual,2,721.191245,1.300150999997496,4.084725182250977,316.71516781775154,398.471808,0.6193930000000023,2,8.634270000000015,-107.04627357044626,9,9,True
154,45426879961,0,4,3,9,9,9,6,0,729.2510324826395,0.1968279586704075,2.1038635372328325,10313.790557226586,0.4140991653546413,1.0453867183384895,1.0453867183384895,410.4569855989465,411.9164714826396,0.318818,316.715168,0.300575,0,10,128,861929472,232251392,8730443776,9709281280,978837504,0,0,0,0.987959146652717,0.0859375,1,3.3368690004150836,45.407830899,302.573139,5,15,0,3,0.1166666666666666,6000,572,2992,0,10,861929472,978837504,8730443776,0.987959146652717,0.0859375,9,0,0,72,11,81256448,7066869760,0.3609269204321579,1.08040482106622,0.0,-3,request154_target3,counterfactual,3,753.745318,1.3001509999974965,21.401868182250976,316.71516781775154,413.708738,0.6193930000000023,8,41.18834300000003,24.49428551736048,9,9,True
154,45426879961,0,4,6,9,9,2,2,0,727.7915465989474,8.037739349365635e-13,1.1642725819518889,10312.850966271304,9.358119545342224e-13,-18.707512310593437,0.0,410.4569855989465,410.4569855989474,0.318818,316.715168,0.300575,0,4,128,861929472,236445696,3544186880,9709281280,6165094400,0,0,0,0.4538045839784343,0.0390625,1,3.3368690004150836,45.407830899,302.573139,5,15,0,0,0.1,6000,572,2992,0,4,861929472,6165094400,3544186880,0.4538045839784343,0.0390625,9,0,0,72,11,81256448,7066869760,0.3609269204321579,1.08040482106622,18.707512310593437,0,request154_target6,counterfactual,6,712.556975,1.3001509999974965,0.17644318225097655,316.71516781775154,393.74582,0.6193930000000023,1,0.0,-15.234571598947468,9,9,True
154,45426879961,0,4,7,9,9,4,7,0,825.2856703556649,5.681812901800524e-09,1.6104530924846576,10313.297146781835,9.150293158623882e-09,97.49412374756824,97.49412374756824,410.4569855989465,507.95110935566504,0.318818,316.715168,0.300575,0,6,128,861929472,486006784,5221908480,9709281280,4487372800,0,0,0,0.6266002370877858,0.0546875,1,3.3368690004150836,45.407830899,302.573139,5,15,1,2,0.0966666666666666,6000,572,2992,0,6,861929472,4487372800,5221908480,0.6266002370877858,0.0546875,9,0,0,72,11,81256448,7066869760,0.3609269204321579,1.08040482106622,0.0,3,request154_target7,counterfactual,7,736.44514,1.3001509999974965,16.498825182250975,316.71516781775154,401.311603,0.6193930000000023,7,23.888165000000072,-88.8405303556649,9,9,True
154,45426879961,0,4,8,9,9,7,5,0,727.7942760976176,0.0023443811297609,1.1642725819518889,10312.850966271304,0.0027294986710261,-9.334487813437423,0.0,410.4569855989465,410.4597150976176,0.318818,316.715168,0.300575,0,9,128,861929472,56090624,7893680128,9709281280,1815601152,0,0,0,0.901777314664428,0.078125,1,3.3368690004150836,45.407830899,302.573139,5,15,0,0,0.1,6000,572,2992,0,9,861929472,1815601152,7893680128,0.901777314664428,0.078125,9,0,0,72,11,81256448,7066869760,0.3609269204321579,1.08040482106622,9.334487813437423,-2,request154_target8,counterfactual,8,735.85971,1.3001509999974965,5.638899182250976,316.71516781775154,411.586099,0.6193930000000023,6,23.302734999999984,8.065433902382324,9,9,True
154,45426879961,0,4,9,9,9,3,3,0,727.7915466007903,3.157173523413923e-09,0.5839570761730088,10312.270650765526,1.8436538197036311e-09,-12.571684614413446,0.0,410.4569855989465,410.4569856007902,0.318818,316.715168,0.300575,0,6,128,861929472,30924800,5179965440,9709281280,4529315840,0,0,0,0.622280345760052,0.0546875,1,3.3368690004150836,45.407830899,302.573139,5,15,0,0,0.0866666666666666,6000,572,2992,0,6,861929472,4529315840,5179965440,0.622280345760052,0.0546875,9,0,0,72,11,81256448,7066869760,0.3609269204321579,1.08040482106622,12.571684614413446,0,request154_target9,counterfactual,9,735.606291,1.3001509999974965,16.313912182250977,316.71516781775154,400.657667,0.6193930000000023,5,23.04931600000009,7.814744399209758,9,9,True
156,45864918412,0,4,5,9,9,6,3,0,727.7915466293962,3.2985552809851564e-07,0.0923121995207509,10311.779005888871,3.0449689322852856e-08,-9.429745624171888,0.0,410.4569855989465,410.45698562939623,0.318818,316.715168,0.300575,0,7,128,868220928,33021952,6161432576,9709281280,3547848704,0,0,0,0.7240137865281826,0.0625,1,3.3368690004150836,45.841376388,323.323164,5,17,0,0,0.0833333333333333,6000,614,2992,0,7,868220928,3547848704,6161432576,0.7240137865281826,0.0625,9,0,0,72,11,81256448,6181871616,0.4527246111465008,1.08105280476538,9.429745624171888,-3,request156_target5,counterfactual,5,733.713085,5.793112999997496,6.6819811822509765,316.71516781775154,403.90343,0.6193930000000023,3,9.798464999999965,5.921538370603798,9,9,True
156,45864918412,0,4,0,9,9,8,9,0,839.0219757428439,0.00314504538623,0.4269456536646975,10312.113639343015,0.0013427634582291,111.2290863804391,111.2290863804391,410.4569855989465,521.6874147428439,0.318818,316.715168,0.300575,0,9,128,868220928,142073856,7902068736,9709281280,1807212544,0,0,0,0.9032892766291348,0.078125,1,3.3368690004150836,45.841376388,323.323164,5,17,1,3,0.08,6000,614,2992,0,9,868220928,1807212544,7902068736,0.9032892766291348,0.078125,9,0,0,72,11,81256448,6181871616,0.4527246111465008,1.08105280476538,0.0,1,request156_target0,counterfactual,0,742.750559,5.793112999997496,10.007859182250977,316.71516781775154,409.615026,0.6193930000000023,4,18.83593899999994,-96.27141674284394,9,9,True
156,45864918412,0,4,1,9,9,1,6,0,816.8570298503084,9.520085326890338e-13,1.5856736271069245,10313.27236731646,1.5095748230657613e-12,89.06548325136043,89.06548325136043,410.4569855989465,499.5224688503084,0.318818,316.715168,0.300575,0,4,128,868220928,519561216,3527409664,9709281280,6181871616,0,0,0,0.4527246111465008,0.0390625,1,3.3368690004150836,45.841376388,323.323164,5,17,1,1,0.1,6000,614,2992,0,4,868220928,6181871616,3527409664,0.4527246111465008,0.0390625,9,0,0,72,11,81256448,6181871616,0.4527246111465008,1.08105280476538,0.0,5,request156_target1,counterfactual,1,860.987919,5.793112999997496,145.37771118225098,316.71516781775154,392.482534,0.6193930000000023,9,137.07329900000002,44.1308891496916,9,9,True
156,45864918412,0,4,2,9,9,4,8,0,826.216634082211,4.045423727061871e-09,0.3049940522375232,10311.99168774159,1.233830175534424e-09,98.42508748203066,98.42508748203066,410.4569855989465,508.88207308221104,0.318818,316.715168,0.300575,0,6,128,868220928,299360256,5215617024,9709281280,4493664256,0,0,0,0.6266002370877858,0.0546875,1,3.3368690004150836,45.841376388,323.323164,5,17,1,1,0.0733333333333333,6000,614,2992,0,6,868220928,4493664256,5215617024,0.6266002370877858,0.0546875,9,0,0,72,11,81256448,6181871616,0.4527246111465008,1.08105280476538,0.0,4,request156_target2,counterfactual,2,732.945702,5.793112999997496,10.447686182250976,316.71516781775154,399.370342,0.6193930000000023,2,9.03108199999997,-93.27093208221106,9,9,True
