variant,folds,top1_accuracy,mean_regret_ms,median_regret_ms,p95_regret_ms,mean_spearman
formula_old_clipped,18,0.16666666666666666,76.62841822222224,6.064173000000039,311.5528677999995,0.28730158730158734
formula_new_log1p,18,0.4444444444444444,42.27138072222224,1.487784500000032,216.95012939999978,0.3142857142857143
pressure,18,0.3888888888888889,44.88236900000001,0.833168999999998,219.85185659999993,0.4469576719576719
