prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
16,0,8,256,43.2857
16,0,8,512,59.6057
16,0,8,1024,91.4993
16,0,8,2048,155.958
16,0,8,4096,286.691
16,0,8,8192,548.677
16,0,8,16384,1074.48
16,0,16,16,31.5837
16,0,16,32,31.8297
16,0,16,64,32.1067
16,0,16,128,49.91
16,0,16,256,68.182
16,0,16,512,100.811
16,0,16,1024,165.634
16,0,16,2048,295.331
16,0,16,4096,554.959
16,0,16,8192,1081.45
16,0,16,16384,2133.22
16,0,32,16,53.6217
16,0,32,32,54.1977
16,0,32,64,55.7017
16,0,32,128,86.1663
16,0,32,256,119.969
16,0,32,512,183.66
16,0,32,1024,313.816
16,0,32,2048,572.485
16,0,32,4096,1089.84
16,0,32,8192,2151.25
16,0,32,16384,4247.01
16,0,64,16,96.3957
16,0,64,32,97.313
16,0,64,64,99.158
16,0,64,128,162.988
16,0,64,256,233.847
16,0,64,512,373.464
16,0,64,1024,645.745
16,0,64,2048,1194.4
16,0,64,4096,2371.92
16,0,64,8192,4748.3
16,0,64,16384,11228.3
16,0,128,16,179.169
16,0,128,32,181.057
16,0,128,64,185.516
16,0,128,128,317.901
16,0,128,256,482.138
16,0,128,512,791.56
16,0,128,1024,1453.51
16,0,128,2048,4536.27
16,0,128,4096,9038.92
16,0,128,8192,18035.7
16,0,128,16384,36086.7
16,16,0,0,9.41867
16,16,1,16,9.48267
16,16,1,32,9.51467
16,16,1,64,9.568
16,16,1,128,12.3203
16,16,1,256,16.0433
16,16,1,512,23.4773
16,16,1,1024,38.646
16,16,1,2048,69.5047
16,16,1,4096,140.321
16,16,1,8192,272.216
16,16,1,16384,535.419
16,16,2,16,10.112
16,16,2,32,10.1867
16,16,2,64,10.2827
16,16,2,128,13.1947
16,16,2,256,17.2057
16,16,2,512,25.4303
16,16,2,1024,41.622
16,16,2,2048,74.3473
16,16,2,4096,141.1
16,16,2,8192,273.208
16,16,2,16384,535.845
16,16,4,16,15.52
16,16,4,32,15.5947
16,16,4,64,15.8507
16,16,4,128,22.027
16,16,4,256,30.1223
16,16,4,512,42.8697
16,16,4,1024,58.923
16,16,4,2048,91.1577
16,16,4,4096,155.639
16,16,4,8192,284.792
16,16,4,16384,541.476
16,16,8,16,21.0137
16,16,8,32,21.11
16,16,8,64,21.4187
16,16,8,128,31.4133
16,16,8,256,43.392
16,16,8,512,59.6167
16,16,8,1024,91.7557
16,16,8,2048,156.663
16,16,8,4096,286.808
16,16,8,8192,548.592
16,16,8,16384,1075.41
16,16,16,16,31.744
16,16,16,32,32.0427
16,16,16,64,32.4267
16,16,16,128,49.91
16,16,16,256,68.4907
16,16,16,512,100.992
16,16,16,1024,165.943
16,16,16,2048,295.395
16,16,16,4096,553.819
16,16,16,8192,1081.44
16,16,16,16384,2134.89
16,16,32,16,53.7607
16,16,32,32,54.5813
16,16,32,64,55.6483
16,16,32,128,86.1657
16,16,32,256,119.575
16,16,32,512,184.439
16,16,32,1024,313.347
16,16,32,2048,571.685
16,16,32,4096,1090.25
16,16,32,8192,2151.07
16,16,32,16384,4247.52
16,16,64,16,96.3103
16,16,64,32,97.6117
16,16,64,64,99.3293
16,16,64,128,162.998
16,16,64,256,234.519
16,16,64,512,373.273
16,16,64,1024,646.096
16,16,64,2048,1190.16
16,16,64,4096,2365.14
16,16,64,8192,4818.86
16,16,64,16384,10679.7
16,16,128,16,179.388
16,16,128,32,181.212
16,16,128,64,185.372
16,16,128,128,316.996
16,16,128,256,481.014
16,16,128,512,792.826
16,16,128,1024,1455.6
16,16,128,2048,4520.9
16,16,128,4096,9036.94
16,16,128,8192,18010.3
16,16,128,16384,36084.1
16,32,0,0,10.0157
16,32,1,16,10.112
16,32,1,32,10.1863
16,32,1,64,10.2073
16,32,1,128,13.2053
16,32,1,256,17.1197
16,32,1,512,25.0987
16,32,1,1024,41.3003
16,32,1,2048,74.2593
16,32,1,4096,140.136
16,32,1,8192,272.592
16,32,1,16384,534.697
16,32,2,16,10.1437
16,32,2,32,10.1653
16,32,2,64,10.2933
16,32,2,128,13.28
16,32,2,256,17.258
16,32,2,512,25.365
16,32,2,1024,41.6523
16,32,2,2048,74.7827
16,32,2,4096,141.011
16,32,2,8192,273.263
16,32,2,16384,535.583
16,32,4,16,15.5303
16,32,4,32,15.669
16,32,4,64,15.9147
16,32,4,128,22.005
16,32,4,256,29.9297
16,32,4,512,42.847
16,32,4,1024,59.1457
16,32,4,2048,91.0703
16,32,4,4096,155.452
16,32,4,8192,284.495
16,32,4,16384,541.674
16,32,8,16,21.066
16,32,8,32,21.2157
16,32,8,64,21.5033
16,32,8,128,31.3913
16,32,8,256,43.3057
16,32,8,512,59.6357
16,32,8,1024,92.2223
16,32,8,2048,156.572
16,32,8,4096,286.554
16,32,8,8192,548.49
16,32,8,16384,1073.45
16,32,16,16,31.8177
16,32,16,32,32.063
16,32,16,64,32.565
16,32,16,128,49.9937
16,32,16,256,68.4787
16,32,16,512,101.256
16,32,16,1024,165.65
16,32,16,2048,295.812
16,32,16,4096,554.559
16,32,16,8192,1082.46
16,32,16,16384,2133.05
16,32,32,16,53.9187
16,32,32,32,54.4523
16,32,32,64,55.5937
16,32,32,128,86.2167
16,32,32,256,119.475
16,32,32,512,184.679
16,32,32,1024,313.818
16,32,32,2048,572.532
16,32,32,4096,1089.4
16,32,32,8192,2152.67
16,32,32,16384,4244.13
16,32,64,16,96.201
16,32,64,32,97.4167
16,32,64,64,99.5283
16,32,64,128,163.207
16,32,64,256,233.627
16,32,64,512,373.539
16,32,64,1024,646.728
16,32,64,2048,1190.76
16,32,64,4096,2373.77
16,32,64,8192,4824.65
16,32,64,16384,12605
16,32,128,16,179.292
16,32,128,32,181.191
16,32,128,64,185.606
16,32,128,128,316.943
16,32,128,256,482.902
16,32,128,512,793.028
16,32,128,1024,1455.14
16,32,128,2048,4534.32
16,32,128,4096,9030.64
16,32,128,8192,18026.3
16,32,128,16384,36071.5
16,64,0,0,9.568
16,64,1,16,9.62133
16,64,1,32,9.61067
16,64,1,64,9.66367
16,64,1,128,12.3947
16,64,1,256,16.0953
16,64,1,512,23.6683
16,64,1,1024,38.7833
16,64,1,2048,69.8653
16,64,1,4096,131.634
16,64,1,8192,273.05
16,64,1,16384,534.763
16,64,2,16,10.197
16,64,2,32,10.229
16,64,2,64,10.4427
16,64,2,128,13.2583
16,64,2,256,17.312
16,64,2,512,25.333
16,64,2,1024,41.6737
16,64,2,2048,74.59
16,64,2,4096,141.011
16,64,2,8192,273.392
16,64,2,16384,535.743
16,64,4,16,15.6797
16,64,4,32,15.7013
16,64,4,64,15.9463
16,64,4,128,22.0367
16,64,4,256,30.015
16,64,4,512,43.178
16,64,4,1024,59.295
16,64,4,2048,91.4963
16,64,4,4096,155.837
16,64,4,8192,284.325
16,64,4,16384,541.718
16,64,8,16,21.013
16,64,8,32,21.1297
16,64,8,64,21.7597
16,64,8,128,31.3597
16,64,8,256,43.4443
16,64,8,512,60.0313
16,64,8,1024,92.1047
16,64,8,2048,156.776
16,64,8,4096,286.96
16,64,8,8192,547.829
16,64,8,16384,1074.11
16,64,16,16,31.839
16,64,16,32,32.1063
16,64,16,64,32.7027
16,64,16,128,49.8123
16,64,16,256,68.7883
16,64,16,512,101.065
16,64,16,1024,165.885
16,64,16,2048,295.174
16,64,16,4096,553.515
16,64,16,8192,1081.11
16,64,16,16384,2133.05
16,64,32,16,54.004
16,64,32,32,54.623
16,64,32,64,55.9033
16,64,32,128,86.153
16,64,32,256,120.424
16,64,32,512,184.476
16,64,32,1024,314.501
16,64,32,2048,572.597
16,64,32,4096,1089.97
16,64,32,8192,2151.83
16,64,32,16384,4247.59
16,64,64,16,96.5747
16,64,64,32,97.598
16,64,64,64,99.422
16,64,64,128,162.685
16,64,64,256,234.406
16,64,64,512,373.442
16,64,64,1024,647.145
16,64,64,2048,1189.35
16,64,64,4096,2364.3
16,64,64,8192,4924.39
16,64,64,16384,14330
16,64,128,16,179.591
16,64,128,32,181.49
16,64,128,64,185.821
16,64,128,128,317.679
16,64,128,256,481.089
16,64,128,512,790.299
16,64,128,1024,1455.35
16,64,128,2048,4517.82
16,64,128,4096,9039.6
16,64,128,8192,18016.7
16,64,128,16384,36115.8
16,128,0,0,13.9093
16,128,1,16,13.29
16,128,1,32,13.3333
16,128,1,64,13.3117
16,128,1,128,13.9307
16,128,1,256,17.1193
16,128,1,512,25.1407
16,128,1,1024,41.3113
16,128,1,2048,74.228
16,128,1,4096,140.199
16,128,1,8192,272.187
16,128,1,16384,535.019
16,128,2,16,13.2583
16,128,2,32,13.301
16,128,2,64,13.2683
16,128,2,128,13.941
16,128,2,256,17.312
16,128,2,512,25.4283
16,128,2,1024,41.631
16,128,2,2048,74.761
16,128,2,4096,141
16,128,2,8192,273.328
16,128,2,16384,535.702
16,128,4,16,19.573
16,128,4,32,19.6907
16,128,4,64,19.776
16,128,4,128,23.295
16,128,4,256,30.1533
16,128,4,512,45.7803
16,128,4,1024,71.071
16,128,4,2048,103.198
16,128,4,4096,167.858
16,128,4,8192,296.56
16,128,4,16384,552.055
16,128,8,16,24.853
16,128,8,32,24.9593
16,128,8,64,25.525
16,128,8,128,32.97
16,128,8,256,43.5723
16,128,8,512,67.4973
16,128,8,1024,100.201
16,128,8,2048,164.595
16,128,8,4096,295.29
16,128,8,8192,556.662
16,128,8,16384,1080.9
16,128,16,16,35.4877
16,128,16,32,35.818
16,128,16,64,36.3407
16,128,16,128,51.583
16,128,16,256,70.335
16,128,16,512,108.969
16,128,16,1024,173.895
16,128,16,2048,302.895
16,128,16,4096,561.535
16,128,16,8192,1086.87
16,128,16,16384,2137.92
16,128,32,16,56.8417
16,128,32,32,57.3217
16,128,32,64,58.4843
16,128,32,128,89.118
16,128,32,256,122.761
16,128,32,512,187.997
16,128,32,1024,319.749
16,128,32,2048,577.248
16,128,32,4096,1094.23
16,128,32,8192,2152.74
16,128,32,16384,4246.17
16,128,64,16,96.542
16,128,64,32,97.9607
16,128,64,64,100.297
16,128,64,128,164.893
16,128,64,256,239.91
16,128,64,512,378.702
16,128,64,1024,650.964
16,128,64,2048,1192.01
16,128,64,4096,2363.92
16,128,64,8192,4868.52
16,128,64,16384,10155.7
16,128,128,16,180.648
16,128,128,32,182.386
16,128,128,64,188.039
16,128,128,128,319.365
16,128,128,256,482.455
16,128,128,512,805.532
16,128,128,1024,1462.35
16,128,128,2048,4535.33
16,128,128,4096,9032.36
16,128,128,8192,18022.5
16,128,128,16384,36073.9
16,256,0,0,16.8103
16,256,1,16,16.2023
16,256,1,32,16.2347
16,256,1,64,16.224
16,256,1,128,16.277
16,256,1,256,16.853
16,256,1,512,23.6053
16,256,1,1024,38.8477
16,256,1,2048,69.78
16,256,1,4096,131.709
16,256,1,8192,256.423
16,256,1,16384,502.679
16,256,2,16,17.3227
16,256,2,32,17.248
16,256,2,64,17.3227
16,256,2,128,17.312
16,256,2,256,17.984
16,256,2,512,25.5037
16,256,2,1024,41.759
16,256,2,2048,74.665
16,256,2,4096,141
16,256,2,8192,273.338
16,256,2,16384,535.553
16,256,4,16,23.637
16,256,4,32,23.8183
16,256,4,64,23.9677
16,256,4,128,27.637
16,256,4,256,31.647
16,256,4,512,46.2603
16,256,4,1024,78.5587
16,256,4,2048,115.134
16,256,4,4096,179.474
16,256,4,8192,307.835
16,256,4,16384,563.882
16,256,8,16,28.9493
16,256,8,32,29.2797
16,256,8,64,29.5143
16,256,8,128,36.7247
16,256,8,256,45.3113
16,256,8,512,67.4543
16,256,8,1024,108.073
16,256,8,2048,173.096
16,256,8,4096,302.288
16,256,8,8192,564.608
16,256,8,16384,1086.92
16,256,16,16,39.775
16,256,16,32,40.1597
16,256,16,64,40.5433
16,256,16,128,55.4973
16,256,16,256,71.8493
16,256,16,512,109.993
16,256,16,1024,181.554
16,256,16,2048,311.771
16,256,16,4096,570.465
16,256,16,8192,1091.34
16,256,16,16384,2139.18
16,256,32,16,61.4707
16,256,32,32,62.0893
16,256,32,64,63.295
16,256,32,128,92.6493
16,256,32,256,125.598
16,256,32,512,192.519
16,256,32,1024,323.642
16,256,32,2048,581.398
16,256,32,4096,1099.77
16,256,32,8192,2156.09
16,256,32,16384,4248.47
16,256,64,16,102.761
16,256,64,32,104.051
16,256,64,64,105.673
16,256,64,128,166.066
16,256,64,256,244.07
16,256,64,512,383.566
16,256,64,1024,655.327
16,256,64,2048,1192.3
16,256,64,4096,2368.41
16,256,64,8192,4852.5
16,256,64,16384,11387.9
16,256,128,16,184.21
16,256,128,32,186.738
16,256,128,64,191.634
16,256,128,128,322.992
16,256,128,256,483.267
16,256,128,512,811.879
16,256,128,1024,1464.2
16,256,128,2048,4524.82
16,256,128,4096,9044.42
16,256,128,8192,18019.1
16,256,128,16384,36063.8
16,512,0,0,24.1597
16,512,1,16,23.6903
16,512,1,32,23.6903
16,512,1,64,23.7653
16,512,1,128,23.7757
16,512,1,256,23.893
16,512,1,512,24.1277
16,512,1,1024,39.0393
16,512,1,2048,69.9933
16,512,1,4096,140.093
16,512,1,8192,273.318
16,512,1,16384,534.893
16,512,2,16,25.2043
16,512,2,32,25.258
16,512,2,64,25.3113
16,512,2,128,25.2153
16,512,2,256,25.3437
16,512,2,512,25.813
16,512,2,1024,41.5887
16,512,2,2048,74.804
16,512,2,4096,141.011
16,512,2,8192,273.371
16,512,2,16384,535.852
16,512,4,16,31.7433
16,512,4,32,31.7217
16,512,4,64,32.042
16,512,4,128,35.615
16,512,4,256,39.562
16,512,4,512,47.53
16,512,4,1024,78.7077
16,512,4,2048,138.322
16,512,4,4096,202.301
16,512,4,8192,331.632
16,512,4,16384,587.99
16,512,8,16,37.0553
16,512,8,32,37.3003
16,512,8,64,37.546
16,512,8,128,44.9163
16,512,8,256,52.959
16,512,8,512,69.119
16,512,8,1024,115.518
16,512,8,2048,187.858
16,512,8,4096,318.917
16,512,8,8192,582.123
16,512,8,16384,1098.04
16,512,16,16,47.775
16,512,16,32,48.0953
16,512,16,64,48.511
16,512,16,128,63.743
16,512,16,256,79.6257
16,512,16,512,112.297
16,512,16,1024,189.895
16,512,16,2048,327.844
16,512,16,4096,586.134
16,512,16,8192,1107.3
16,512,16,16384,2148.93
16,512,32,16,69.4497
16,512,32,32,70.164
16,512,32,64,71.6787
16,512,32,128,101.097
16,512,32,256,132.776
16,512,32,512,196.818
16,512,32,1024,332.037
16,512,32,2048,590.698
16,512,32,4096,1108.92
16,512,32,8192,2165.38
16,512,32,16384,4258.15
16,512,64,16,112.328
16,512,64,32,113.268
16,512,64,64,115.486
16,512,64,128,174.205
16,512,64,256,244.156
16,512,64,512,392.783
16,512,64,1024,663.754
16,512,64,2048,1207.44
16,512,64,4096,2368.65
16,512,64,8192,4738.7
16,512,64,16384,11793.6
16,512,128,16,193.554
16,512,128,32,196.018
16,512,128,64,202.066
16,512,128,128,325.626
16,512,128,256,493.09
16,512,128,512,813.352
16,512,128,1024,1479.23
16,512,128,2048,4543.59
16,512,128,4096,9045.44
16,512,128,8192,18035.2
16,512,128,16384,36086.9
16,1024,0,0,39.5307
16,1024,1,16,38.8687
16,1024,1,32,38.8797
16,1024,1,64,38.8793
16,1024,1,128,38.922
16,1024,1,256,39.0287
16,1024,1,512,39.0397
16,1024,1,1024,39.636
16,1024,1,2048,70.079
16,1024,1,4096,131.987
16,1024,1,8192,273.339
16,1024,1,16384,534.529
16,1024,2,16,41.5033
16,1024,2,32,41.386
16,1024,2,64,41.3857
16,1024,2,128,41.418
16,1024,2,256,41.791
16,1024,2,512,41.9517
16,1024,2,1024,42.2823
16,1024,2,2048,74.8357
16,1024,2,4096,141.075
16,1024,2,8192,273.468
16,1024,2,16384,535.841
16,1024,4,16,47.807
16,1024,4,32,47.9887
16,1024,4,64,47.957
16,1024,4,128,51.6043
16,1024,4,256,55.7217
16,1024,4,512,63.6793
16,1024,4,1024,80.1367
16,1024,4,2048,143.997
16,1024,4,4096,249.383
16,1024,4,8192,378.735
16,1024,4,16384,635.319
16,1024,8,16,52.863
16,1024,8,32,53.0337
16,1024,8,64,53.6843
16,1024,8,128,60.9163
16,1024,8,256,69.2363
16,1024,8,512,84.7557
16,1024,8,1024,117.449
16,1024,8,2048,212.348
16,1024,8,4096,350.469
16,1024,8,8192,612.694
16,1024,8,16384,1131.98
16,1024,16,16,63.7537
16,1024,16,32,64.2657
16,1024,16,64,64.6177
16,1024,16,128,79.5613
16,1024,16,256,95.945
16,1024,16,512,127.497
16,1024,16,1024,192.253
16,1024,16,2048,350.949
16,1024,16,4096,618.059
16,1024,16,8192,1137.7
16,1024,16,16384,2175.53
16,1024,32,16,86.2923
16,1024,32,32,87.2417
16,1024,32,64,88.724
16,1024,32,128,117.523
16,1024,32,256,149.598
16,1024,32,512,212.263
16,1024,32,1024,342.021
16,1024,32,2048,606.508
16,1024,32,4096,1126.11
16,1024,32,8192,2185.38
16,1024,32,16384,4274.11
16,1024,64,16,129.331
16,1024,64,32,130.26
16,1024,64,64,133.811
16,1024,64,128,194.215
16,1024,64,256,265.115
16,1024,64,512,392.965
16,1024,64,1024,682.112
16,1024,64,2048,1221.87
16,1024,64,4096,2386.34
16,1024,64,8192,4705.74
16,1024,64,16384,11356.7
16,1024,128,16,213.522
16,1024,128,32,216.092
16,1024,128,64,221.533
16,1024,128,128,344.827
16,1024,128,256,495.928
16,1024,128,512,822.75
16,1024,128,1024,1486.13
16,1024,128,2048,4541.45
16,1024,128,4096,9051.87
16,1024,128,8192,18027.5
16,1024,128,16384,36075.3
16,2048,0,0,70.527
16,2048,1,16,69.8443
16,2048,1,32,69.8553
16,2048,1,64,69.8123
16,2048,1,128,69.8557
16,2048,1,256,69.9293
16,2048,1,512,70.0577
16,2048,1,1024,70.0147
16,2048,1,2048,70.7293
16,2048,1,4096,132.424
16,2048,1,8192,256.71
16,2048,1,16384,503.043
16,2048,2,16,69.7907
16,2048,2,32,74.132
16,2048,2,64,74.5163
16,2048,2,128,74.3247
16,2048,2,256,74.5583
16,2048,2,512,74.6973
16,2048,2,1024,74.9213
16,2048,2,2048,75.988
16,2048,2,4096,140.968
16,2048,2,8192,273.595
16,2048,2,16384,535.906
16,2048,4,16,79.796
16,2048,4,32,79.7
16,2048,4,64,80.1903
16,2048,4,128,83.924
16,2048,4,256,87.7857
16,2048,4,512,95.796
16,2048,4,1024,112.34
16,2048,4,2048,145.726
16,2048,4,4096,273.926
16,2048,4,8192,475.853
16,2048,4,16384,730.986
16,2048,8,16,84.9163
16,2048,8,32,85.1827
16,2048,8,64,85.727
16,2048,8,128,93.2253
16,2048,8,256,101.107
16,2048,8,512,116.842
16,2048,8,1024,149.523
16,2048,8,2048,215.57
16,2048,8,4096,405.882
16,2048,8,8192,676.289
16,2048,8,16384,1198.67
16,2048,16,16,95.988
16,2048,16,32,96.1907
16,2048,16,64,96.7983
16,2048,16,128,111.38
16,2048,16,256,128.212
16,2048,16,512,160.285
16,2048,16,1024,223.569
16,2048,16,2048,353.893
16,2048,16,4096,672.641
16,2048,16,8192,1203.09
16,2048,16,16384,2238.66
16,2048,32,16,122.334
16,2048,32,32,122.835
16,2048,32,64,123.54
16,2048,32,128,152.606
16,2048,32,256,182.461
16,2048,32,512,245.767
16,2048,32,1024,373.071
16,2048,32,2048,632.204
16,2048,32,4096,1160
16,2048,32,8192,2217.7
16,2048,32,16384,4310.57
16,2048,64,16,165.918
16,2048,64,32,167.666
16,2048,64,64,170.141
16,2048,64,128,231.101
16,2048,64,256,301.286
16,2048,64,512,439.994
16,2048,64,1024,683.766
16,2048,64,2048,1307.71
16,2048,64,4096,2430.99
16,2048,64,8192,4903.94
16,2048,64,16384,12389.3
16,2048,128,16,250.791
16,2048,128,32,253.554
16,2048,128,64,259.207
16,2048,128,128,383.247
16,2048,128,256,537.016
16,2048,128,512,828.041
16,2048,128,1024,1484.62
16,2048,128,2048,4563.91
16,2048,128,4096,9064.04
16,2048,128,8192,18057.8
16,2048,128,16384,36084.1
16,4096,0,0,132.563
16,4096,1,16,131.625
16,4096,1,32,131.657
16,4096,1,64,131.646
16,4096,1,128,131.635
16,4096,1,256,131.711
16,4096,1,512,131.817
16,4096,1,1024,131.945
16,4096,1,2048,140.67
16,4096,1,4096,141.779
16,4096,1,8192,273.052
16,4096,1,16384,534.692
16,4096,2,16,139.977
16,4096,2,32,139.998
16,4096,2,64,140.104
16,4096,2,128,140.052
16,4096,2,256,140.233
16,4096,2,512,140.329
16,4096,2,1024,140.937
16,4096,2,2048,141.651
16,4096,2,4096,141.598
16,4096,2,8192,273.425
16,4096,2,16384,536.142
16,4096,4,16,144.169
16,4096,4,32,144.201
16,4096,4,64,144.531
16,4096,4,128,148.115
16,4096,4,256,152.009
16,4096,4,512,159.944
16,4096,4,1024,176.605
16,4096,4,2048,210.024
16,4096,4,4096,276.369
16,4096,4,8192,536.249
16,4096,4,16384,927.358
16,4096,8,16,149.118
16,4096,8,32,149.331
16,4096,8,64,149.801
16,4096,8,128,156.755
16,4096,8,256,165.086
16,4096,8,512,180.755
16,4096,8,1024,213.214
16,4096,8,2048,278.94
16,4096,8,4096,410.875
16,4096,8,8192,792.373
16,4096,8,16384,1334.89
16,4096,16,16,160.104
16,4096,16,32,159.945
16,4096,16,64,161.011
16,4096,16,128,175.496
16,4096,16,256,192.274
16,4096,16,512,223.986
16,4096,16,1024,288.38
16,4096,16,2048,417.007
16,4096,16,4096,684.365
16,4096,16,8192,1323.48
16,4096,16,16384,2404.11
16,4096,32,16,186.334
16,4096,32,32,186.6
16,4096,32,64,187.453
16,4096,32,128,221.287
16,4096,32,256,257.542
16,4096,32,512,311.76
16,4096,32,1024,439.216
16,4096,32,2048,694.133
16,4096,32,4096,1231.57
16,4096,32,8192,2340.53
16,4096,32,16384,4493.29
16,4096,64,16,230.898
16,4096,64,32,232.477
16,4096,64,64,235.741
16,4096,64,128,301.042
16,4096,64,256,376.752
16,4096,64,512,506.457
16,4096,64,1024,776.789
16,4096,64,2048,1401.03
16,4096,64,4096,2724.57
16,4096,64,8192,7190.63
16,4096,64,16384,14156.8
16,4096,128,16,324.337
16,4096,128,32,325.382
16,4096,128,64,330.737
16,4096,128,128,459.268
16,4096,128,256,610.978
16,4096,128,512,916.191
16,4096,128,1024,1549.67
16,4096,128,2048,4595.95
16,4096,128,4096,9105.56
16,4096,128,8192,18075
16,4096,128,16384,36140.3
16,8192,0,0,255.974
16,8192,1,16,255.26
16,8192,1,32,255.144
16,8192,1,64,255.367
16,8192,1,128,255.25
16,8192,1,256,255.346
16,8192,1,512,255.399
16,8192,1,1024,255.453
16,8192,1,2048,255.41
16,8192,1,4096,255.325
16,8192,1,8192,256.808
16,8192,1,16384,503.182
16,8192,2,16,255.069
16,8192,2,32,255.185
16,8192,2,64,271.025
16,8192,2,128,272.006
16,8192,2,256,271.697
16,8192,2,512,271.868
16,8192,2,1024,271.985
16,8192,2,2048,271.921
16,8192,2,4096,271.623
16,8192,2,8192,273.884
16,8192,2,16384,536.002
16,8192,4,16,272.946
16,8192,4,32,272.904
16,8192,4,64,274.269
16,8192,4,128,277.777
16,8192,4,256,280.977
16,8192,4,512,289.297
16,8192,4,1024,305.084
16,8192,4,2048,338.566
16,8192,4,4096,403.973
16,8192,4,8192,540.78
16,8192,4,16384,1055.05
16,8192,8,16,277.287
16,8192,8,32,277.468
16,8192,8,64,277.735
16,8192,8,128,285.319
16,8192,8,256,293.244
16,8192,8,512,308.454
16,8192,8,1024,341.616
16,8192,8,2048,406.161
16,8192,8,4096,538.35
16,8192,8,8192,809.396
16,8192,8,16384,1569.96
16,8192,16,16,287.858
16,8192,16,32,288.679
16,8192,16,64,288.604
16,8192,16,128,303.644
16,8192,16,256,319.985
16,8192,16,512,352.251
16,8192,16,1024,416.153
16,8192,16,2048,546.17
16,8192,16,4096,810.625
16,8192,16,8192,1345.22
16,8192,16,16384,2619.31
16,8192,32,16,313.468
16,8192,32,32,314.599
16,8192,32,64,315.164
16,8192,32,128,349.531
16,8192,32,256,384.976
16,8192,32,512,456.762
16,8192,32,1024,569.742
16,8192,32,2048,826.4
16,8192,32,4096,1401.47
16,8192,32,8192,2424.57
16,8192,32,16384,4648.37
16,8192,64,16,359.11
