actual_decile,n,mean_actual,mean_predicted
0,206,0.3314249660194927,179.49515359196226
1,205,2.063496141463464,262.50694965600565
2,205,41.92527127804887,687.9725949133026
3,205,793.6268183219512,1947.3207164749224
4,205,1935.0407731853659,2434.8276270565884
5,205,3544.9267041365856,3114.5828832254183
6,205,5350.791532229268,4510.451178176804
7,206,8057.945603694175,4258.055298256304
8,205,12312.477549234147,5498.174502238213
9,205,24313.506128058536,12305.536306562435
