route_probability,route_positive_ms,actual_route_positive,actual_route_ms,scenario
7.636076251753922e-23,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
2.6389532226474998e-21,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
7.814691292665682e-20,2.15363844444448,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
3.604450305187787e-18,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
9.773286555324747e-17,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
3.1048973836813804e-15,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
5.902330869751162e-23,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
7.171867480901521e-20,2.15363844444448,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
1.6098202072027287e-21,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
8.391004417602705e-17,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
1.734647334752063e-18,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
1.0646186822951869e-13,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
4.069661595818271e-12,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
2.667749228071219e-15,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
2.9913829453623604e-12,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
3.5055345675243557e-12,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
1.1546942616132635e-22,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
3.689850542102367e-21,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
2.1921191240024106e-19,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
9.189309280480672e-18,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
1.5057519931605543e-16,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
7.728404532486433e-15,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
1.284803784650587e-13,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
6.852531153199767e-12,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
1.651800511764427e-13,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
4.3115884790109504e-15,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
1.4425065459251622e-16,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
3.2265001689372272e-21,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
9.771033958321602e-20,2.15363844444448,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
3.6083470522024895e-18,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
1.2243313083333127e-22,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
3.287703451760088e-21,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
7.889327059246504e-20,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
2.253414698680674e-18,1.9188454347484274,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
2.580195654061681e-21,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
9.554627191095227e-20,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
6.172447709450973e-23,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
2.377747846424324e-18,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
8.418906606520991e-17,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
8.048399473522675e-17,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
1.841403261483596e-18,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
7.461556115665036e-17,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
7.510370580392289e-17,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
7.414991044141049e-20,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
1.9661064641891456e-21,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
8.460925208811605e-20,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
3.3517928545348076e-18,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
3.5202178899494044e-18,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
5.533616946368632e-15,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
1.8133363513888605e-13,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
4.88885536793394e-12,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
1.3030443185973498e-16,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
8.118946641368861e-12,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
1.1395362705469678e-13,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
8.165606446109127e-23,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
2.7061349972739802e-21,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
9.88808182810428e-23,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
2.402496170055189e-21,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
6.704754611353228e-20,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
6.3837953638645e-23,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
1.747628000603284e-21,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
6.215910241185853e-20,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
5.1512459072576133e-20,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
1.7731939768766282e-21,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
4.052453171150872e-20,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
2.4063608109081027e-18,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
8.196040976895794e-20,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
2.6862637040778827e-18,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
7.199458816319253e-20,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
1.0024081169879748e-19,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
1.3547069368353884e-19,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
3.725375719529266e-18,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
9.444140930878416e-20,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
3.6384724140184944e-21,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
1.5347091786515217e-16,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
8.603320763729818e-20,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
2.6578382156505773e-18,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
5.6272808489104246e-15,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
9.502056054729665e-14,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
7.674739465528639e-23,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
1.0579520083512071e-22,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
4.122120317560102e-21,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
7.031961385103879e-20,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
1.2753765416779627e-16,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
2.9938464996273544e-18,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
1.1000597660030675e-13,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
3.135498928669253e-15,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
1.7136190425294488e-13,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
4.014784347940739e-12,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
1.633428791763551e-10,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
1.7468207337938997e-10,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
3.113141955249622e-09,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
3.759295770367746e-09,2.15363844444448,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
3.3798088550722485e-09,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
1.5376946355814555e-07,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
3.201766509082508e-12,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
3.881860708557764e-09,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
1.7680802883332149e-15,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
5.235817478645203e-14,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
2.4658904632677548e-18,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
7.873728409305041e-17,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
7.785657899715144e-20,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
3.3048000251618993e-21,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
4.411473593236009e-21,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
5.3059336605150424e-21,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
5.538203168573759e-18,2.15363844444448,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
1.3804174479545574e-19,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
2.5724155538690702e-21,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
2.714984259183628e-18,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
1.0588750392100171e-19,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
1.137590345963847e-22,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
2.2153387533498382e-21,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
5.913001800546825e-23,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
2.293090226856679e-21,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
5.920087710601886e-20,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
2.3854256106445674e-18,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
2.63380198831632e-18,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
1.5240186829698443e-21,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
8.346725157438373e-20,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
1.867720332028785e-21,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
6.895320679810139e-20,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
3.003907140650715e-18,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
1.1267786390424018e-19,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
2.9569107214228364e-21,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
2.586452137856078e-18,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
9.556961072563774e-20,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
1.0856139969152207e-19,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
9.475857393046491e-20,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
2.5244782231951938e-18,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
2.331529591335989e-21,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
8.721443816459513e-23,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
2.9264356355978973e-21,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
1.2915982302743126e-22,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
4.499702842885259e-18,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
4.300517533269538e-21,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
1.7552275400804223e-13,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
7.048033002774338e-15,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
1.8498991816724596e-16,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
1.2577023905333902e-19,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
4.566548999178191e-12,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
7.688027082625211e-11,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
9.605478689379021e-11,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
2.276221583419102e-21,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
1.2280837178589206e-19,2.15363844444448,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
3.4665452583465304e-18,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
2.6831642371493607e-21,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
1.6186562938829396e-16,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
2.034970516146335e-15,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
2.193624208229488e-21,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
2.4428201725767946e-21,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
1.2735105599788007e-19,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
5.411596063464381e-21,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
5.065784419706897e-18,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
1.7400110749747292e-19,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
2.4883244087650325e-16,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
5.6189245391648175e-18,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
1.323427503236001e-16,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
6.107549654077087e-18,2.15363844444448,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
2.8748249935765803e-21,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
1.4599119184264517e-19,2.15363844444448,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
1.703541916424887e-16,2.15363844444448,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
9.833786546289949e-17,2.15363844444448,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
2.9384271305300357e-18,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
1.5668009976833438e-16,2.15363844444448,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
7.474296922326593e-12,2.15363844444448,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
1.9197849517912876e-13,2.15363844444448,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
6.193858773826726e-15,2.15363844444448,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
1.33301750357449e-22,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
5.783058641190734e-21,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
2.6584056599731814e-19,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
6.277893727689366e-18,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
1.4609460258892837e-16,2.15363844444448,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
5.387597602452738e-15,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
6.527735775534882e-15,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
5.626339257186197e-15,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
6.218039062524355e-12,2.407385999999869,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
2.133664274301489e-13,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
5.751322703354891e-15,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
5.738128661183092e-12,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
4.7736367932248835e-12,2.15363844444448,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
3.723097189500242e-15,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
2.1986498445107243e-10,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
4.164192524860881e-12,2.407385999999869,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
1.2883448545391305e-13,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
3.263380405774253e-15,2.15363844444448,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
3.8626452177086216e-15,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
1.6989617360007558e-19,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
5.498579534464049e-21,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
4.1770146334286716e-18,1.4654319587048446,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
1.296008287560944e-16,326.3613174512196,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
3.2464393207799057e-10,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
4.921589686763996e-15,326.3613174512196,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
3.154717576251394e-07,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
1.7395690191863882e-13,326.3613174512196,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
1.0728147619816388e-05,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
0.00032780250898599666,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
8.507348987911364e-09,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
6.930742211035655e-12,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
0.010620482197795069,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
0.2539831780745629,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
0.24225171553343058,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
0.009186486024992276,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
0.2433382270266115,2.15363844444448,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
0.008195448044978168,1.22490558772776,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
0.2778429206523588,0.6003428799999142,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
0.010146051628466143,2.15363844444448,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
0.29761971853725616,2.15363844444448,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
0.008879105636461892,2.15363844444448,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
6.372862441711002e-09,2.15363844444448,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
3.1150927230470774e-18,2.15363844444448,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
5.3815893851901496e-18,2.15363844444448,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
1.5213645178290897e-19,2.15363844444448,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
6.2429924453504425e-18,2.15363844444448,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
2.2316763157248606e-16,2.15363844444448,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed2
