actual_decile,n,mean_actual,mean_predicted
0,206,0.3314249660194927,196.99942701973384
1,205,2.063496141463464,304.2515271188517
2,205,41.92527127804887,763.971028086674
3,205,793.6268183219512,1977.0086584951966
4,205,1935.0407731853659,2562.8724140647632
5,205,3544.9267041365856,3106.1067887500553
6,205,5350.791532229268,4349.231302458603
7,206,8057.945603694175,3982.8385372868643
8,205,12312.477549234147,5562.623539016663
9,205,24313.506128058536,11896.171948199646
