actual_decile,n,mean_actual,mean_predicted
0,206,0.3314249660194927,183.77507604409965
1,205,2.063496141463464,323.96004238968925
2,205,41.92527127804887,760.4947704901331
3,205,793.6268183219512,1976.3345921323817
4,205,1935.0407731853659,2622.7901727309923
5,205,3544.9267041365856,3193.297021100942
6,205,5350.791532229268,4425.857423649475
7,206,8057.945603694175,4269.9976944173795
8,205,12312.477549234147,5616.765606492026
9,205,24313.506128058536,12302.437218176385
