actual_decile,n,mean_actual,mean_predicted
0,206,0.3314249660194927,180.2166523779664
1,205,2.063496141463464,307.1835113605857
2,205,41.92527127804887,743.2542428156103
3,205,793.6268183219512,1873.2573510813638
4,205,1935.0407731853659,2416.3485374980755
5,205,3544.9267041365856,3093.786400232655
6,205,5350.791532229268,4380.67926561203
7,206,8057.945603694175,3937.5052245232696
8,205,12312.477549234147,5689.732125604828
9,205,24313.506128058536,12368.484048717031
