actual_decile,n,mean_actual,mean_predicted
0,206,0.3314249660194927,196.70056794006834
1,205,2.063496141463464,291.6356630670192
2,205,41.92527127804887,720.2629833233182
3,205,793.6268183219512,1956.7819093827236
4,205,1935.0407731853659,2480.849150283966
5,205,3544.9267041365856,3015.8914242939113
6,205,5350.791532229268,3951.1179038591995
7,206,8057.945603694175,3674.8715151573374
8,205,12312.477549234147,4973.487835331844
9,205,24313.506128058536,9710.105401406241
