trigger_time_ns,source_instance_id,source_capacity_pressure,source_slot_pressure,target_instance_id,user_id,user_recent_request_count,seeded_tokens,estimated_transfer_ns
5090630416,6,0.809331640250925,0.0625,1,214,5,4176,441927308
5090630416,6,0.809331640250925,0.0625,1,210,1,4672,494381042
5090630416,6,0.809331640250925,0.0625,1,212,1,4768,504533377
7090857314,6,0.9294246191619242,0.0703125,5,214,8,4688,496073098
8291045948,4,0.876721944963572,0.0625,5,153,2,3568,377629182
8291045948,4,0.876721944963572,0.0625,5,155,2,4496,475768427
8291045948,4,0.876721944963572,0.0625,5,164,2,3216,340403951
15922275386,8,0.8460507165366621,0.0703125,7,288,3,4416,467308147
15922275386,8,0.8460507165366621,0.0703125,7,291,3,3824,404702077
15922275386,8,0.8460507165366621,0.0703125,7,293,2,3280,347172175
16729631375,4,0.9609598258543809,0.078125,2,143,4,3952,418238525
16729631375,4,0.9609598258543809,0.078125,2,150,2,4688,496073098
17945107643,8,0.9652797171821146,0.078125,7,291,5,4416,467308147
18760170976,4,0.85793041768793,0.0703125,1,143,5,4080,431774973
18760170976,4,0.85793041768793,0.0703125,1,154,2,4528,479152539
18760170976,4,0.85793041768793,0.0703125,1,151,2,4272,452079644
21999209817,8,0.9652797171821146,0.078125,6,287,4,3808,403010021
23818883883,5,0.85793041768793,0.0546875,6,178,3,4176,441927308
23818883883,5,0.85793041768793,0.0546875,6,176,3,3936,416546469
23818883883,5,0.85793041768793,0.0546875,6,175,1,4080,431774973
25851724342,5,0.9758634509350624,0.078125,2,178,4,4320,457155811
25851724342,5,0.9758634509350624,0.078125,2,176,4,4080,431774973
25851724342,5,0.9758634509350624,0.078125,2,177,3,3776,399625909
26060116927,0,0.8354669827837143,0.0625,6,4,3,3616,382705349
26060116927,0,0.8354669827837143,0.0625,6,9,3,3728,394549741
26060116927,0,0.8354669827837143,0.0625,6,2,2,4976,526530105
26871969130,4,0.8501546132980092,0.0703125,3,158,3,3472,367476846
28105218230,0,0.9283446463299908,0.078125,2,4,7,4288,453771699
28105218230,0,0.9283446463299908,0.078125,2,3,2,4528,479152539
28105218230,8,0.8281231675265669,0.0703125,2,290,3,4144,438543196
28508090471,7,0.8054437380559645,0.0625,2,250,2,3312,350556287
28508090471,7,0.8054437380559645,0.0625,2,245,1,3040,321791335
28508090471,7,0.8054437380559645,0.0625,2,251,1,3056,323483391
28508090471,9,0.8816898199904659,0.0703125,2,318,6,3808,403010021
28508090471,9,0.8816898199904659,0.0703125,2,321,4,4704,497765154
28508090471,9,0.8816898199904659,0.0703125,2,320,2,4288,453771699
29729363665,3,0.851018591563556,0.0703125,2,114,2,3408,360708623
29729363665,3,0.851018591563556,0.0703125,2,110,2,3328,352248342
29729363665,3,0.851018591563556,0.0703125,2,112,2,3584,379321238
30136118678,0,0.9283446463299908,0.078125,2,4,10,4656,492688987
