prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
16,32,32,128,20.6507
16,32,32,256,24.576
16,32,32,512,37.5043
16,32,32,1024,56.288
16,32,32,2048,91.5947
16,32,32,4096,160.352
16,32,32,8192,299.872
16,32,32,16384,580.139
16,32,64,16,24.373
16,32,64,32,24.3093
16,32,64,64,24.8643
16,32,64,128,31.2427
16,32,64,256,38.912
16,32,64,512,61.312
16,32,64,1024,96.7897
16,32,64,2048,165.291
16,32,64,4096,302.295
16,32,64,8192,578.86
16,32,64,16384,1134.18
16,64,0,0,11.8187
16,64,1,16,11.5413
16,64,1,32,11.6907
16,64,1,64,11.5733
16,64,1,128,12.352
16,64,1,256,13.536
16,64,1,512,15.5733
16,64,1,1024,16.1067
16,64,1,2048,17.1947
16,64,1,4096,19.7013
16,64,1,8192,24.6613
16,64,1,16384,34.9227
16,64,2,16,12.2347
16,64,2,32,12.3307
16,64,2,64,12.171
16,64,2,128,13.312
16,64,2,256,14.1973
16,64,2,512,15.6907
16,64,2,1024,17.6217
16,64,2,2048,19.2533
16,64,2,4096,24.6293
16,64,2,8192,34.1227
16,64,2,16384,52.9067
16,64,4,16,12.3413
16,64,4,32,12.32
16,64,4,64,12.352
16,64,4,128,13.7387
16,64,4,256,14.6987
16,64,4,512,17.696
16,64,4,1024,19.3173
16,64,4,2048,24.3093
16,64,4,4096,34.0587
16,64,4,8192,52.0003
16,64,4,16384,88.6403
16,64,8,16,12.8747
16,64,8,32,12.768
16,64,8,64,12.6933
16,64,8,128,14.1867
16,64,8,256,14.9547
16,64,8,512,21.8347
16,64,8,1024,25.0667
16,64,8,2048,34.3893
16,64,8,4096,53.4293
16,64,8,8192,89.4507
16,64,8,16384,160.512
16,64,16,16,15.9253
16,64,16,32,16.139
16,64,16,64,16.2453
16,64,16,128,17.1733
16,64,16,256,17.92
16,64,16,512,25.1737
16,64,16,1024,34.7627
16,64,16,2048,53.2267
16,64,16,4096,89.5147
16,64,16,8192,158.699
16,64,16,16384,299.691
16,64,32,16,17.3973
16,64,32,32,17.5253
16,64,32,64,17.3653
16,64,32,128,20.7787
16,64,32,256,24.8853
16,64,32,512,36.9173
16,64,32,1024,55.6587
16,64,32,2048,91.7013
16,64,32,4096,160.449
16,64,32,8192,297.803
16,64,32,16384,582.838
16,64,64,16,24.512
16,64,64,32,24.4053
16,64,64,64,25.0133
16,64,64,128,31.072
16,64,64,256,39.6587
16,64,64,512,62.144
16,64,64,1024,97.2907
16,64,64,2048,165.547
16,64,64,4096,303.072
16,64,64,8192,579.585
16,64,64,16384,1134.28
16,128,0,0,12.8
16,128,1,16,12.96
16,128,1,32,12.736
16,128,1,64,12.8107
16,128,1,128,12.832
16,128,1,256,13.4613
16,128,1,512,17.056
16,128,1,1024,16.5227
16,128,1,2048,17.0773
16,128,1,4096,19.84
16,128,1,8192,24.8213
16,128,1,16384,34.4963
16,128,2,16,13.216
16,128,2,32,13.376
16,128,2,64,13.3333
16,128,2,128,13.5253
16,128,2,256,14.3573
16,128,2,512,17.184
16,128,2,1024,17.28
16,128,2,2048,19.4773
16,128,2,4096,25.0667
16,128,2,8192,34.5173
16,128,2,16384,52.768
16,128,4,16,13.3227
16,128,4,32,13.1947
16,128,4,64,13.2907
16,128,4,128,13.6647
16,128,4,256,14.496
16,128,4,512,17.3973
16,128,4,1024,19.5947
16,128,4,2048,26.688
16,128,4,4096,34.624
16,128,4,8192,52.0747
16,128,4,16384,88.3947
16,128,8,16,13.824
16,128,8,32,13.984
16,128,8,64,13.824
16,128,8,128,14.144
16,128,8,256,15.2427
16,128,8,512,25.0667
16,128,8,1024,26.8267
16,128,8,2048,35.648
16,128,8,4096,53.0453
16,128,8,8192,88.2773
16,128,8,16384,159.413
16,128,16,16,17.0987
16,128,16,32,17.088
16,128,16,64,17.376
16,128,16,128,19.456
16,128,16,256,20.672
16,128,16,512,26.1867
16,128,16,1024,35.2533
16,128,16,2048,52.992
16,128,16,4096,88.0637
16,128,16,8192,159.051
16,128,16,16384,301.996
16,128,32,16,18.336
16,128,32,32,18.5493
16,128,32,64,18.7733
16,128,32,128,21.2907
16,128,32,256,24.736
16,128,32,512,38.0267
16,128,32,1024,56.352
16,128,32,2048,90.3893
16,128,32,4096,160.844
16,128,32,8192,299.67
16,128,32,16384,579.692
16,128,64,16,25.184
16,128,64,32,25.5787
16,128,64,64,26.432
16,128,64,128,31.6693
16,128,64,256,39.1467
16,128,64,512,61.8027
16,128,64,1024,96.992
16,128,64,2048,165.686
16,128,64,4096,301.921
16,128,64,8192,577.515
16,128,64,16384,1133.36
16,256,0,0,13.984
16,256,1,16,13.5787
16,256,1,32,13.76
16,256,1,64,13.7067
16,256,1,128,13.792
16,256,1,256,13.7707
16,256,1,512,17.472
16,256,1,1024,17.088
16,256,1,2048,18.5707
16,256,1,4096,19.712
16,256,1,8192,24.8853
16,256,1,16384,34.368
16,256,2,16,14.1227
16,256,2,32,14.2827
16,256,2,64,14.3147
16,256,2,128,14.4427
16,256,2,256,14.432
16,256,2,512,17.184
16,256,2,1024,18.6027
16,256,2,2048,19.7973
16,256,2,4096,24.5013
16,256,2,8192,34.7413
16,256,2,16384,52.8533
16,256,4,16,14.208
16,256,4,32,14.3147
16,256,4,64,14.5813
16,256,4,128,14.4747
16,256,4,256,14.6133
16,256,4,512,18.624
16,256,4,1024,19.4667
16,256,4,2048,26.859
16,256,4,4096,34.208
16,256,4,8192,51.7547
16,256,4,16384,87.936
16,256,8,16,14.7097
16,256,8,32,14.688
16,256,8,64,14.8907
16,256,8,128,14.8057
16,256,8,256,15.0507
16,256,8,512,25.2693
16,256,8,1024,30.048
16,256,8,2048,35.3707
16,256,8,4096,53.3117
16,256,8,8192,88.9493
16,256,8,16384,159.317
16,256,16,16,18.1013
16,256,16,32,18.315
16,256,16,64,18.3787
16,256,16,128,20.7467
16,256,16,256,22.7947
16,256,16,512,29.1413
16,256,16,1024,34.496
16,256,16,2048,53.0453
16,256,16,4096,88.7787
16,256,16,8192,159.222
16,256,16,16384,300.256
16,256,32,16,19.3813
16,256,32,32,19.8827
16,256,32,64,19.5947
16,256,32,128,22.496
16,256,32,256,25.3333
16,256,32,512,37.6853
16,256,32,1024,55.808
16,256,32,2048,91.424
16,256,32,4096,160.405
16,256,32,8192,299.382
16,256,32,16384,581.43
16,256,64,16,26.5493
16,256,64,32,26.6667
16,256,64,64,27.147
16,256,64,128,32.8747
16,256,64,256,40.6507
16,256,64,512,62.112
16,256,64,1024,96.6723
16,256,64,2048,166.763
16,256,64,4096,302.783
16,256,64,8192,578.443
16,256,64,16384,1136.65
16,512,0,0,17.035
16,512,1,16,17.6
16,512,1,32,17.2053
16,512,1,64,17.0773
16,512,1,128,17.3867
16,512,1,256,17.3657
16,512,1,512,17.3973
16,512,1,1024,17.1733
16,512,1,2048,18.7733
16,512,1,4096,20.096
16,512,1,8192,25.4187
16,512,1,16384,34.6987
16,512,2,16,17.6
16,512,2,32,17.6427
16,512,2,64,17.8027
16,512,2,128,17.568
16,512,2,256,17.5787
16,512,2,512,18.24
16,512,2,1024,18.6027
16,512,2,2048,20.768
16,512,2,4096,24.96
16,512,2,8192,35.701
16,512,2,16384,52.8747
16,512,4,16,17.184
16,512,4,32,17.28
16,512,4,64,16.96
16,512,4,128,17.5893
16,512,4,256,18.3043
16,512,4,512,18.6027
16,512,4,1024,20.544
16,512,4,2048,30.016
16,512,4,4096,38.8907
16,512,4,8192,52.1387
16,512,4,16384,88.171
16,512,8,16,17.6427
16,512,8,32,17.5573
16,512,8,64,17.7813
16,512,8,128,18.624
16,512,8,256,23.3493
16,512,8,512,26.08
16,512,8,1024,32.288
16,512,8,2048,39.4453
16,512,8,4096,53.2267
16,512,8,8192,89.6213
16,512,8,16384,159.093
16,512,16,16,22.336
16,512,16,32,22.1653
16,512,16,64,22.624
16,512,16,128,25.6003
16,512,16,256,27.4773
16,512,16,512,32.2667
16,512,16,1024,40.5013
16,512,16,2048,53.056
16,512,16,4096,89.2693
16,512,16,8192,159.841
16,512,16,16384,300.917
16,512,32,16,26.72
16,512,32,32,26.8053
16,512,32,64,27.3387
16,512,32,128,26.8693
16,512,32,256,30.0373
16,512,32,512,38.1013
16,512,32,1024,56.4053
16,512,32,2048,92.1603
16,512,32,4096,160.939
16,512,32,8192,298.859
16,512,32,16384,579.318
16,512,64,16,31.68
16,512,64,32,32.4057
16,512,64,64,32.9387
16,512,64,128,38.2827
16,512,64,256,46.6133
16,512,64,512,62.5493
16,512,64,1024,97.675
16,512,64,2048,166.549
16,512,64,4096,302.273
16,512,64,8192,579.681
16,512,64,16384,1137.82
16,1024,0,0,17.3867
16,1024,1,16,18.112
16,1024,1,32,18.2827
16,1024,1,64,18.0267
16,1024,1,128,18.0267
16,1024,1,256,17.8987
16,1024,1,512,18.048
16,1024,1,1024,18.7307
16,1024,1,2048,19.2
16,1024,1,4096,21.5467
16,1024,1,8192,26.176
16,1024,1,16384,35.328
16,1024,2,16,17.8347
16,1024,2,32,17.9093
16,1024,2,64,17.5787
16,1024,2,128,17.8773
16,1024,2,256,17.7387
16,1024,2,512,18.6133
16,1024,2,1024,19.1253
16,1024,2,2048,21.4507
16,1024,2,4096,25.7067
16,1024,2,8192,34.7733
16,1024,2,16384,57.4087
16,1024,4,16,17.9623
16,1024,4,32,17.728
16,1024,4,64,17.92
16,1024,4,128,18.5173
16,1024,4,256,18.2187
16,1024,4,512,23.4133
16,1024,4,1024,21.0027
16,1024,4,2048,26.112
16,1024,4,4096,44.3947
16,1024,4,8192,55.9467
16,1024,4,16384,89.3333
16,1024,8,16,18.8377
16,1024,8,32,18.8693
16,1024,8,64,18.72
16,1024,8,128,19.1683
16,1024,8,256,20.2133
16,1024,8,512,26.806
16,1024,8,1024,33.6107
16,1024,8,2048,46.4853
16,1024,8,4096,55.9363
16,1024,8,8192,89.4933
16,1024,8,16384,160.096
16,1024,16,16,22.1013
16,1024,16,32,22.752
16,1024,16,64,23.328
16,1024,16,128,25.952
16,1024,16,256,27.9467
16,1024,16,512,34.944
16,1024,16,1024,47.7227
16,1024,16,2048,56.9817
16,1024,16,4096,88.7897
16,1024,16,8192,159.648
16,1024,16,16384,301.451
16,1024,32,16,27.2107
16,1024,32,32,27.456
16,1024,32,64,27.904
16,1024,32,128,32.8
16,1024,32,256,37.0133
16,1024,32,512,42.912
16,1024,32,1024,57.3123
16,1024,32,2048,91.8933
16,1024,32,4096,160.416
16,1024,32,8192,301.238
16,1024,32,16384,581.921
16,1024,64,16,34.5173
16,1024,64,32,34.7627
16,1024,64,64,35.1253
16,1024,64,128,43.0507
16,1024,64,256,50.688
16,1024,64,512,66.3787
16,1024,64,1024,98.5813
16,1024,64,2048,167.136
16,1024,64,4096,303.722
16,1024,64,8192,578.571
16,1024,64,16384,1137.8
16,2048,0,0,18.5063
16,2048,1,16,18.8267
16,2048,1,32,19.1147
16,2048,1,64,18.9333
16,2048,1,128,18.9867
16,2048,1,256,19.4347
16,2048,1,512,19.2213
16,2048,1,1024,19.8613
16,2048,1,2048,20.651
16,2048,1,4096,23.083
16,2048,1,8192,27.904
16,2048,1,16384,36.192
16,2048,2,16,19.1147
16,2048,2,32,19.0933
16,2048,2,64,19.2853
16,2048,2,128,19.104
16,2048,2,256,19.4133
16,2048,2,512,19.8507
16,2048,2,1024,21.248
16,2048,2,2048,23.2213
16,2048,2,4096,27.488
16,2048,2,8192,36.8323
16,2048,2,16384,54.6133
16,2048,4,16,19.3813
16,2048,4,32,18.9333
16,2048,4,64,19.019
16,2048,4,128,19.52
16,2048,4,256,23.5413
16,2048,4,512,21.0347
16,2048,4,1024,26.88
16,2048,4,2048,27.2533
16,2048,4,4096,44.8213
16,2048,4,8192,70.8477
16,2048,4,16384,88.8433
16,2048,8,16,23.0827
16,2048,8,32,23.008
16,2048,8,64,23.2107
16,2048,8,128,20.544
16,2048,8,256,20.96
16,2048,8,512,28.48
16,2048,8,1024,34.603
16,2048,8,2048,46.912
16,2048,8,4096,72.9277
16,2048,8,8192,90.8153
16,2048,8,16384,160.672
16,2048,16,16,23.7547
16,2048,16,32,24.0217
16,2048,16,64,24.2347
16,2048,16,128,27.1573
16,2048,16,256,30.24
16,2048,16,512,36.1387
16,2048,16,1024,48.5227
16,2048,16,2048,73.6217
16,2048,16,4096,90.3147
16,2048,16,8192,160.8
16,2048,16,16384,301.121
16,2048,32,16,28.4693
16,2048,32,32,28.8427
16,2048,32,64,29.1627
16,2048,32,128,34.1547
16,2048,32,256,38.9867
16,2048,32,512,51.136
16,2048,32,1024,65.5257
16,2048,32,2048,92.6827
16,2048,32,4096,162.956
16,2048,32,8192,300.801
16,2048,32,16384,580.406
16,2048,64,16,37.4613
16,2048,64,32,37.984
16,2048,64,64,38.2293
16,2048,64,128,45.216
16,2048,64,256,52.5867
16,2048,64,512,75.4023
16,2048,64,1024,106.656
16,2048,64,2048,167.648
16,2048,64,4096,304.544
16,2048,64,8192,579.425
16,2048,64,16384,1139.07
16,4096,0,0,21.4293
16,4096,1,16,21.4507
16,4096,1,32,21.2267
16,4096,1,64,21.472
16,4096,1,128,21.3547
16,4096,1,256,21.3443
16,4096,1,512,22.2293
16,4096,1,1024,22.8373
16,4096,1,2048,23.5947
16,4096,1,4096,25.632
16,4096,1,8192,30.208
16,4096,1,16384,38.9973
16,4096,2,16,21.5893
16,4096,2,32,21.7817
16,4096,2,64,21.92
16,4096,2,128,22.0373
16,4096,2,256,22.176
16,4096,2,512,22.5387
16,4096,2,1024,23.968
16,4096,2,2048,25.4187
16,4096,2,4096,30.5707
16,4096,2,8192,38.9867
16,4096,2,16384,56.3733
16,4096,4,16,22.1867
16,4096,4,32,22.2933
16,4096,4,64,22.3037
16,4096,4,128,22.6347
16,4096,4,256,22.9333
16,4096,4,512,27.6587
16,4096,4,1024,25.7497
16,4096,4,2048,38.5387
16,4096,4,4096,38.88
16,4096,4,8192,69.9417
16,4096,4,16384,123.424
16,4096,8,16,25.2377
16,4096,8,32,25.4507
16,4096,8,64,25.472
16,4096,8,128,27.2
16,4096,8,256,27.1253
16,4096,8,512,26.8587
16,4096,8,1024,36.4907
16,4096,8,2048,49.3653
16,4096,8,4096,73.4827
16,4096,8,8192,126.283
16,4096,8,16384,163.029
16,4096,16,16,25.5893
16,4096,16,32,25.2907
16,4096,16,64,25.6
16,4096,16,128,28.6187
16,4096,16,256,31.8827
16,4096,16,512,38.6133
16,4096,16,1024,51.2
16,4096,16,2048,74.5707
16,4096,16,4096,126.613
16,4096,16,8192,161.952
16,4096,16,16384,302.837
16,4096,32,16,29.8667
16,4096,32,32,30.6133
16,4096,32,64,30.6133
16,4096,32,128,35.9677
16,4096,32,256,41.9093
16,4096,32,512,54.8587
16,4096,32,1024,77.8453
16,4096,32,2048,110.752
16,4096,32,4096,165.205
16,4096,32,8192,303.371
16,4096,32,16384,583.936
16,4096,64,16,39.6053
16,4096,64,32,39.136
16,4096,64,64,39.776
16,4096,64,128,50.5387
16,4096,64,256,59.296
16,4096,64,512,78.944
16,4096,64,1024,124.523
16,4096,64,2048,185.643
16,4096,64,4096,305.749
16,4096,64,8192,582.368
16,4096,64,16384,1140.04
16,8192,0,0,25.6213
16,8192,1,16,26.464
16,8192,1,32,26.8267
16,8192,1,64,26.7733
16,8192,1,128,26.8697
16,8192,1,256,26.976
16,8192,1,512,27.371
16,8192,1,1024,27.648
16,8192,1,2048,29.152
16,8192,1,4096,31.5833
16,8192,1,8192,35.1147
16,8192,1,16384,43.904
16,8192,2,16,26.8587
16,8192,2,32,26.592
16,8192,2,64,26.9547
16,8192,2,128,26.9227
16,8192,2,256,27.6163
16,8192,2,512,27.872
16,8192,2,1024,29.376
16,8192,2,2048,31.136
16,8192,2,4096,34.6667
16,8192,2,8192,44.0427
16,8192,2,16384,61.4077
16,8192,4,16,27.8403
16,8192,4,32,27.7333
16,8192,4,64,28.512
16,8192,4,128,30.7093
16,8192,4,256,27.552
16,8192,4,512,29.0453
16,8192,4,1024,36.427
16,8192,4,2048,35.7973
16,8192,4,4096,58.6987
16,8192,4,8192,61.5253
16,8192,4,16384,124.949
16,8192,8,16,28.3627
16,8192,8,32,28.1813
16,8192,8,64,28.789
16,8192,8,128,32.0747
16,8192,8,256,34.624
16,8192,8,512,38.8907
16,8192,8,1024,36.9387
16,8192,8,2048,52.032
16,8192,8,4096,79.488
16,8192,8,8192,126.347
16,8192,8,16384,229.718
16,8192,16,16,30.9547
16,8192,16,32,30.0373
16,8192,16,64,30.4213
16,8192,16,128,32.704
16,8192,16,256,35.4987
16,8192,16,512,42.4533
16,8192,16,1024,53.8133
16,8192,16,2048,80.8853
16,8192,16,4096,128.833
16,8192,16,8192,231.157
16,8192,16,16384,307.392
16,8192,32,16,33.504
16,8192,32,32,33.952
16,8192,32,64,34.24
16,8192,32,128,38.9547
16,8192,32,256,44.9813
16,8192,32,512,56.4803
16,8192,32,1024,84.864
16,8192,32,2048,130.443
16,8192,32,4096,199.51
16,8192,32,8192,307.468
16,8192,32,16384,586.635
16,8192,64,16,42.5387
16,8192,64,32,42.8267
16,8192,64,64,43.7333
16,8192,64,128,53.088
16,8192,64,256,66.1867
16,8192,64,512,90.2827
16,8192,64,1024,128.246
16,8192,64,2048,220.331
16,8192,64,4096,342.048
16,8192,64,8192,587.542
16,8192,64,16384,1143.89
16,16384,0,0,35.3923
16,16384,1,16,35.84
16,16384,1,32,35.5737
16,16384,1,64,35.4133
16,16384,1,128,35.7863
16,16384,1,256,35.328
16,16384,1,512,35.8933
16,16384,1,1024,36.9813
16,16384,1,2048,37.8667
16,16384,1,4096,40.32
16,16384,1,8192,44.203
16,16384,1,16384,52.672
16,16384,2,16,38.624
16,16384,2,32,38.443
16,16384,2,64,38.7413
16,16384,2,128,40.288
16,16384,2,256,41.056
16,16384,2,512,36.3947
16,16384,2,1024,37.7387
16,16384,2,2048,39.6907
16,16384,2,4096,43.8933
16,16384,2,8192,52.2347
16,16384,2,16384,71.4667
16,16384,4,16,38.1547
16,16384,4,32,37.9307
16,16384,4,64,38.0053
16,16384,4,128,39.3067
16,16384,4,256,41.6853
16,16384,4,512,46.1227
16,16384,4,1024,40.1493
16,16384,4,2048,53.696
16,16384,4,4096,53.184
16,16384,4,8192,96.512
16,16384,4,16384,108.341
16,16384,8,16,39.424
16,16384,8,32,38.688
16,16384,8,64,39.339
16,16384,8,128,40.7787
16,16384,8,256,42.688
16,16384,8,512,46.9973
16,16384,8,1024,55.5307
16,16384,8,2048,53.2053
16,16384,8,4096,85.2697
16,16384,8,8192,138.027
16,16384,8,16384,230.507
16,16384,16,16,39.712
16,16384,16,32,39.7867
16,16384,16,64,40.3953
16,16384,16,128,42.741
16,16384,16,256,45.8987
16,16384,16,512,47.9467
16,16384,16,1024,61.1947
16,16384,16,2048,85.856
16,16384,16,4096,138.912
16,16384,16,8192,231.541
16,16384,16,16384,437.803
16,16384,32,16,42.8373
16,16384,32,32,43.712
16,16384,32,64,43.5947
16,16384,32,128,47.0827
16,16384,32,256,52.672
16,16384,32,512,64.448
16,16384,32,1024,89.504
16,16384,32,2048,141.995
16,16384,32,4096,234.902
16,16384,32,8192,377.504
16,16384,32,16384,595.04
16,16384,64,16,50.9123
16,16384,64,32,52.1387
16,16384,64,64,51.936
16,16384,64,128,59.9787
16,16384,64,256,74.0053
16,16384,64,512,95.4137
16,16384,64,1024,148.811
16,16384,64,2048,226.507
16,16384,64,4096,413.377
16,16384,64,8192,657.974
16,16384,64,16384,1158.65
32,0,0,0,13.8027
32,0,1,16,13.728
32,0,1,32,13.8133
32,0,1,64,13.8453
32,0,1,128,14.8587
32,0,1,256,16.256
32,0,1,512,17.5573
32,0,1,1024,18.4107
32,0,1,2048,19.4667
32,0,1,4096,21.397
32,0,1,8192,26.0053
32,0,1,16384,36.0747
32,0,2,16,14.3893
32,0,2,32,14.0907
32,0,2,64,14.1653
