pc,n_label,skew_rate_label,kv_big_label,kp_label,alpha,n_samples
16,n<=64,sr>70%,kvB<=1k,kp<=1k,0.4798,4
16,n<=64,sr>70%,kvB<=1k,kp<=2k,0.4642,4
16,n<=64,sr>70%,kvB<=1k,kp<=4k,0.4523,4
16,n<=64,sr>70%,kvB<=1k,kp<=512,0.2806,4
16,n<=64,sr>70%,kvB<=1k,kp<=8k,0.249,4
16,n<=64,sr>70%,kvB<=1k,kp=0,0.3484,4
16,n<=64,sr>70%,kvB<=4k,kp<=1k,0.0283,4
16,n<=64,sr>70%,kvB<=4k,kp<=2k,0.1422,4
16,n<=64,sr>70%,kvB<=4k,kp<=4k,0.2822,4
16,n<=64,sr>70%,kvB<=4k,kp<=512,-0.0449,4
16,n<=64,sr>70%,kvB<=4k,kp<=8k,0.2965,4
16,n<=64,sr>70%,kvB<=4k,kp=0,-0.0245,4
16,n<=8,sr<=15%,kvB<=16k,kp<=1k,0.0449,2
16,n<=8,sr<=15%,kvB<=16k,kp<=2k,-0.1006,2
16,n<=8,sr<=15%,kvB<=16k,kp<=4k,-0.1231,2
16,n<=8,sr<=15%,kvB<=16k,kp<=512,0.0866,2
16,n<=8,sr<=15%,kvB<=16k,kp<=8k,-0.1034,2
16,n<=8,sr<=15%,kvB<=16k,kp=0,0.0935,2
16,n<=8,sr<=15%,kvB<=1k,kp<=1k,0.0027,2
16,n<=8,sr<=15%,kvB<=1k,kp<=2k,0.0797,2
16,n<=8,sr<=15%,kvB<=1k,kp<=4k,-0.3783,1
16,n<=8,sr<=15%,kvB<=1k,kp<=512,-0.2781,2
16,n<=8,sr<=15%,kvB<=1k,kp<=8k,-0.0543,2
16,n<=8,sr<=15%,kvB<=1k,kp=0,0.3453,4
16,n<=8,sr<=15%,kvB<=4k,kp<=1k,-0.2318,2
16,n<=8,sr<=15%,kvB<=4k,kp<=2k,-0.1569,2
16,n<=8,sr<=15%,kvB<=4k,kp<=4k,-0.1794,2
16,n<=8,sr<=15%,kvB<=4k,kp<=512,-0.2034,2
16,n<=8,sr<=15%,kvB<=4k,kp<=8k,-0.1078,2
16,n<=8,sr<=15%,kvB<=4k,kp=0,0.1663,3
16,n<=8,sr<=40%,kvB<=16k,kp<=1k,0.1834,4
16,n<=8,sr<=40%,kvB<=16k,kp<=2k,0.1224,4
16,n<=8,sr<=40%,kvB<=16k,kp<=4k,-0.3267,4
16,n<=8,sr<=40%,kvB<=16k,kp<=512,0.2098,4
16,n<=8,sr<=40%,kvB<=16k,kp<=8k,-0.132,4
16,n<=8,sr<=40%,kvB<=16k,kp=0,0.2191,4
16,n<=8,sr<=40%,kvB<=1k,kp<=1k,-0.1301,4
16,n<=8,sr<=40%,kvB<=1k,kp<=2k,0.3275,4
16,n<=8,sr<=40%,kvB<=1k,kp<=4k,0.548,2
16,n<=8,sr<=40%,kvB<=1k,kp<=512,-0.4605,4
16,n<=8,sr<=40%,kvB<=1k,kp<=8k,-0.0242,3
16,n<=8,sr<=40%,kvB<=1k,kp=0,0.3633,4
16,n<=8,sr<=40%,kvB<=4k,kp<=1k,-0.6969,4
16,n<=8,sr<=40%,kvB<=4k,kp<=2k,-0.3417,4
16,n<=8,sr<=40%,kvB<=4k,kp<=4k,-0.0952,4
16,n<=8,sr<=40%,kvB<=4k,kp<=512,-0.2435,4
16,n<=8,sr<=40%,kvB<=4k,kp<=8k,0.1959,4
16,n<=8,sr<=40%,kvB<=4k,kp=0,0.192,4
16,n<=8,sr<=70%,kvB<=16k,kp<=1k,-0.0069,2
16,n<=8,sr<=70%,kvB<=16k,kp<=2k,-0.0051,2
16,n<=8,sr<=70%,kvB<=16k,kp<=4k,-0.059,2
16,n<=8,sr<=70%,kvB<=16k,kp<=512,0.0076,2
16,n<=8,sr<=70%,kvB<=16k,kp<=8k,-0.084,2
16,n<=8,sr<=70%,kvB<=16k,kp=0,-0.0175,2
16,n<=8,sr<=70%,kvB<=1k,kp<=1k,-0.0332,2
16,n<=8,sr<=70%,kvB<=1k,kp<=2k,0.2389,2
16,n<=8,sr<=70%,kvB<=1k,kp<=4k,0.7282,1
16,n<=8,sr<=70%,kvB<=1k,kp<=512,-0.4214,2
16,n<=8,sr<=70%,kvB<=1k,kp<=8k,0.0354,2
16,n<=8,sr<=70%,kvB<=1k,kp=0,0.7757,2
16,n<=8,sr<=70%,kvB<=4k,kp<=1k,-0.034,2
16,n<=8,sr<=70%,kvB<=4k,kp<=2k,-0.0087,2
16,n<=8,sr<=70%,kvB<=4k,kp<=4k,-0.1431,2
16,n<=8,sr<=70%,kvB<=4k,kp<=512,-0.0549,2
16,n<=8,sr<=70%,kvB<=4k,kp<=8k,0.1369,2
16,n<=8,sr<=70%,kvB<=4k,kp=0,-0.0016,2
16,n<=8,sr>70%,kvB<=16k,kp<=1k,0.9982,4
16,n<=8,sr>70%,kvB<=16k,kp<=2k,0.9722,4
16,n<=8,sr>70%,kvB<=16k,kp<=4k,-0.1146,4
16,n<=8,sr>70%,kvB<=16k,kp<=512,1.0599,4
16,n<=8,sr>70%,kvB<=16k,kp<=8k,-0.4549,4
16,n<=8,sr>70%,kvB<=16k,kp=0,1.0643,4
16,n<=8,sr>70%,kvB<=1k,kp<=1k,-2.7963,3
16,n<=8,sr>70%,kvB<=1k,kp<=2k,0.7211,3
16,n<=8,sr>70%,kvB<=1k,kp<=4k,0.5019,4
16,n<=8,sr>70%,kvB<=1k,kp<=512,-3.8812,2
16,n<=8,sr>70%,kvB<=1k,kp<=8k,-0.1441,4
16,n<=8,sr>70%,kvB<=1k,kp=0,0.4557,4
16,n<=8,sr>70%,kvB<=4k,kp<=1k,-3.3669,4
16,n<=8,sr>70%,kvB<=4k,kp<=2k,-0.3664,4
16,n<=8,sr>70%,kvB<=4k,kp<=4k,-1.6001,4
16,n<=8,sr>70%,kvB<=4k,kp<=512,0.7927,4
16,n<=8,sr>70%,kvB<=4k,kp<=8k,-0.0168,4
16,n<=8,sr>70%,kvB<=4k,kp=0,1.0581,4
32,n<=16,sr<=15%,kvB<=16k,kp<=1k,0.1929,4
32,n<=16,sr<=15%,kvB<=16k,kp<=2k,0.1534,4
32,n<=16,sr<=15%,kvB<=16k,kp<=4k,-0.0488,4
32,n<=16,sr<=15%,kvB<=16k,kp<=512,0.189,4
32,n<=16,sr<=15%,kvB<=16k,kp<=8k,-0.0849,4
32,n<=16,sr<=15%,kvB<=16k,kp=0,0.1995,4
32,n<=16,sr<=15%,kvB<=1k,kp<=1k,0.0388,4
32,n<=16,sr<=15%,kvB<=1k,kp<=2k,-0.0283,4
32,n<=16,sr<=15%,kvB<=1k,kp<=4k,0.0004,4
32,n<=16,sr<=15%,kvB<=1k,kp<=512,-0.0514,4
32,n<=16,sr<=15%,kvB<=1k,kp<=8k,0.0099,4
32,n<=16,sr<=15%,kvB<=1k,kp=0,0.5925,4
32,n<=16,sr<=15%,kvB<=4k,kp<=1k,-0.0794,4
32,n<=16,sr<=15%,kvB<=4k,kp<=2k,-0.0423,4
32,n<=16,sr<=15%,kvB<=4k,kp<=4k,-0.043,4
32,n<=16,sr<=15%,kvB<=4k,kp<=512,0.1755,4
32,n<=16,sr<=15%,kvB<=4k,kp<=8k,-0.0446,4
32,n<=16,sr<=15%,kvB<=4k,kp=0,0.2815,4
32,n<=16,sr<=40%,kvB<=16k,kp<=1k,0.1408,4
32,n<=16,sr<=40%,kvB<=16k,kp<=2k,0.1009,4
32,n<=16,sr<=40%,kvB<=16k,kp<=4k,-0.0144,4
32,n<=16,sr<=40%,kvB<=16k,kp<=512,0.1414,4
32,n<=16,sr<=40%,kvB<=16k,kp<=8k,-0.2277,4
32,n<=16,sr<=40%,kvB<=16k,kp=0,0.1437,4
32,n<=16,sr<=40%,kvB<=1k,kp<=1k,-0.155,4
32,n<=16,sr<=40%,kvB<=1k,kp<=2k,-0.1215,4
32,n<=16,sr<=40%,kvB<=1k,kp<=4k,-0.1147,4
32,n<=16,sr<=40%,kvB<=1k,kp<=512,-0.1549,4
32,n<=16,sr<=40%,kvB<=1k,kp<=8k,-0.0787,4
32,n<=16,sr<=40%,kvB<=1k,kp=0,0.5866,4
32,n<=16,sr<=40%,kvB<=4k,kp<=1k,-0.1212,4
32,n<=16,sr<=40%,kvB<=4k,kp<=2k,-0.2308,4
32,n<=16,sr<=40%,kvB<=4k,kp<=4k,-0.1546,4
32,n<=16,sr<=40%,kvB<=4k,kp<=512,0.1238,4
32,n<=16,sr<=40%,kvB<=4k,kp<=8k,-0.1256,4
32,n<=16,sr<=40%,kvB<=4k,kp=0,0.179,4
32,n<=16,sr<=70%,kvB<=16k,kp<=1k,0.2017,2
32,n<=16,sr<=70%,kvB<=16k,kp<=2k,0.1874,2
32,n<=16,sr<=70%,kvB<=16k,kp<=4k,0.1524,2
32,n<=16,sr<=70%,kvB<=16k,kp<=512,0.2072,2
32,n<=16,sr<=70%,kvB<=16k,kp<=8k,-0.1736,2
32,n<=16,sr<=70%,kvB<=16k,kp=0,0.193,2
32,n<=16,sr<=70%,kvB<=1k,kp<=1k,-0.2216,2
32,n<=16,sr<=70%,kvB<=1k,kp<=2k,-0.338,2
32,n<=16,sr<=70%,kvB<=1k,kp<=4k,-0.5575,2
32,n<=16,sr<=70%,kvB<=1k,kp<=512,-0.483,2
32,n<=16,sr<=70%,kvB<=1k,kp<=8k,-0.4028,2
32,n<=16,sr<=70%,kvB<=1k,kp=0,0.7966,2
32,n<=16,sr<=70%,kvB<=4k,kp<=1k,0.2606,2
32,n<=16,sr<=70%,kvB<=4k,kp<=2k,-0.1718,2
32,n<=16,sr<=70%,kvB<=4k,kp<=4k,-0.1782,2
32,n<=16,sr<=70%,kvB<=4k,kp<=512,0.2632,2
32,n<=16,sr<=70%,kvB<=4k,kp<=8k,-0.288,2
32,n<=16,sr<=70%,kvB<=4k,kp=0,0.2548,2
32,n<=16,sr>70%,kvB<=16k,kp<=1k,0.3608,4
32,n<=16,sr>70%,kvB<=16k,kp<=2k,0.342,4
32,n<=16,sr>70%,kvB<=16k,kp<=4k,0.292,4
32,n<=16,sr>70%,kvB<=16k,kp<=512,0.3674,4
32,n<=16,sr>70%,kvB<=16k,kp<=8k,-0.6359,4
32,n<=16,sr>70%,kvB<=16k,kp=0,0.3694,4
32,n<=16,sr>70%,kvB<=1k,kp<=1k,-1.6213,4
32,n<=16,sr>70%,kvB<=1k,kp<=2k,-1.7054,4
32,n<=16,sr>70%,kvB<=1k,kp<=4k,-0.4312,4
32,n<=16,sr>70%,kvB<=1k,kp<=512,-2.286,4
32,n<=16,sr>70%,kvB<=1k,kp<=8k,0.7584,4
32,n<=16,sr>70%,kvB<=1k,kp=0,0.4846,4
32,n<=16,sr>70%,kvB<=4k,kp<=1k,0.3907,3
32,n<=16,sr>70%,kvB<=4k,kp<=2k,-2.4079,4
32,n<=16,sr>70%,kvB<=4k,kp<=4k,-0.776,4
32,n<=16,sr>70%,kvB<=4k,kp<=512,0.4933,4
32,n<=16,sr>70%,kvB<=4k,kp<=8k,-1.219,4
32,n<=16,sr>70%,kvB<=4k,kp=0,0.4807,4
32,n<=2,sr<=70%,kvB<=16k,kp<=1k,0.022,2
32,n<=2,sr<=70%,kvB<=16k,kp<=2k,-0.0349,2
32,n<=2,sr<=70%,kvB<=16k,kp<=512,-0.0123,2
32,n<=2,sr<=70%,kvB<=16k,kp=0,-0.0074,2
32,n<=2,sr<=70%,kvB<=1k,kp<=1k,1.6061,1
32,n<=2,sr<=70%,kvB<=1k,kp<=2k,0.1697,2
32,n<=2,sr<=70%,kvB<=1k,kp<=512,0.0447,2
32,n<=2,sr<=70%,kvB<=1k,kp<=8k,0.1097,2
32,n<=2,sr<=70%,kvB<=1k,kp=0,0.6229,2
32,n<=2,sr<=70%,kvB<=4k,kp<=1k,-0.0418,2
32,n<=2,sr<=70%,kvB<=4k,kp<=2k,-0.2149,1
32,n<=2,sr<=70%,kvB<=4k,kp<=4k,0.0691,1
32,n<=2,sr<=70%,kvB<=4k,kp<=512,0.0044,2
32,n<=2,sr<=70%,kvB<=4k,kp<=8k,-0.052,2
32,n<=2,sr<=70%,kvB<=4k,kp=0,0.1095,2
32,n<=32,sr<=15%,kvB<=16k,kp<=1k,0.0447,6
32,n<=32,sr<=15%,kvB<=16k,kp<=2k,0.0446,6
32,n<=32,sr<=15%,kvB<=16k,kp<=4k,0.0481,6
32,n<=32,sr<=15%,kvB<=16k,kp<=512,0.0466,6
32,n<=32,sr<=15%,kvB<=16k,kp<=8k,0.0496,6
32,n<=32,sr<=15%,kvB<=16k,kp=0,0.0479,6
32,n<=32,sr<=15%,kvB<=1k,kp<=1k,0.0953,6
32,n<=32,sr<=15%,kvB<=1k,kp<=2k,0.0832,6
32,n<=32,sr<=15%,kvB<=1k,kp<=4k,0.0004,6
32,n<=32,sr<=15%,kvB<=1k,kp<=512,0.2921,6
32,n<=32,sr<=15%,kvB<=1k,kp<=8k,-0.0034,6
32,n<=32,sr<=15%,kvB<=1k,kp=0,0.3511,6
32,n<=32,sr<=15%,kvB<=4k,kp<=1k,0.0933,6
32,n<=32,sr<=15%,kvB<=4k,kp<=2k,0.0842,6
32,n<=32,sr<=15%,kvB<=4k,kp<=4k,-0.0971,6
32,n<=32,sr<=15%,kvB<=4k,kp<=512,0.0883,6
32,n<=32,sr<=15%,kvB<=4k,kp<=8k,-0.0584,6
32,n<=32,sr<=15%,kvB<=4k,kp=0,0.0827,6
32,n<=32,sr<=40%,kvB<=16k,kp<=1k,0.0669,2
32,n<=32,sr<=40%,kvB<=16k,kp<=2k,0.064,2
32,n<=32,sr<=40%,kvB<=16k,kp<=4k,0.0577,2
32,n<=32,sr<=40%,kvB<=16k,kp<=512,0.0679,2
32,n<=32,sr<=40%,kvB<=16k,kp<=8k,0.1627,2
32,n<=32,sr<=40%,kvB<=16k,kp=0,0.0758,2
32,n<=32,sr<=40%,kvB<=1k,kp<=1k,0.2537,2
32,n<=32,sr<=40%,kvB<=1k,kp<=2k,-0.0899,2
32,n<=32,sr<=40%,kvB<=1k,kp<=4k,-0.0351,2
32,n<=32,sr<=40%,kvB<=1k,kp<=512,0.2357,2
32,n<=32,sr<=40%,kvB<=1k,kp<=8k,-0.0335,2
32,n<=32,sr<=40%,kvB<=1k,kp=0,0.2967,2
32,n<=32,sr<=40%,kvB<=4k,kp<=1k,0.0103,2
32,n<=32,sr<=40%,kvB<=4k,kp<=2k,0.0783,2
32,n<=32,sr<=40%,kvB<=4k,kp<=4k,0.0346,2
32,n<=32,sr<=40%,kvB<=4k,kp<=512,-0.0153,2
32,n<=32,sr<=40%,kvB<=4k,kp<=8k,-0.0591,2
32,n<=32,sr<=40%,kvB<=4k,kp=0,0.0054,2
32,n<=32,sr<=5%,kvB<=16k,kp<=1k,0.0993,2
32,n<=32,sr<=5%,kvB<=16k,kp<=2k,0.101,2
32,n<=32,sr<=5%,kvB<=16k,kp<=4k,0.1032,2
32,n<=32,sr<=5%,kvB<=16k,kp<=512,0.0968,2
32,n<=32,sr<=5%,kvB<=16k,kp<=8k,0.0917,2
32,n<=32,sr<=5%,kvB<=16k,kp=0,0.1032,2
32,n<=32,sr<=5%,kvB<=1k,kp<=1k,-0.0516,2
32,n<=32,sr<=5%,kvB<=1k,kp<=2k,-0.0156,2
32,n<=32,sr<=5%,kvB<=1k,kp<=4k,-0.0065,2
32,n<=32,sr<=5%,kvB<=1k,kp<=512,0.3256,2
32,n<=32,sr<=5%,kvB<=1k,kp<=8k,-0.0047,2
32,n<=32,sr<=5%,kvB<=1k,kp=0,0.2681,2
32,n<=32,sr<=5%,kvB<=4k,kp<=1k,0.1578,2
32,n<=32,sr<=5%,kvB<=4k,kp<=2k,0.1363,2
32,n<=32,sr<=5%,kvB<=4k,kp<=4k,-0.0362,2
32,n<=32,sr<=5%,kvB<=4k,kp<=512,0.131,2
32,n<=32,sr<=5%,kvB<=4k,kp<=8k,-0.0144,2
32,n<=32,sr<=5%,kvB<=4k,kp=0,0.1197,2
32,n<=32,sr<=70%,kvB<=16k,kp<=1k,-0.0055,2
32,n<=32,sr<=70%,kvB<=16k,kp<=2k,-0.0111,2
32,n<=32,sr<=70%,kvB<=16k,kp<=4k,0.0419,2
32,n<=32,sr<=70%,kvB<=16k,kp<=512,-0.0126,2
32,n<=32,sr<=70%,kvB<=16k,kp<=8k,0.2382,2
32,n<=32,sr<=70%,kvB<=16k,kp=0,-0.0059,2
32,n<=32,sr<=70%,kvB<=1k,kp<=1k,0.5056,2
32,n<=32,sr<=70%,kvB<=1k,kp<=2k,0.2148,2
32,n<=32,sr<=70%,kvB<=1k,kp<=4k,-0.0053,2
32,n<=32,sr<=70%,kvB<=1k,kp<=512,0.3294,2
32,n<=32,sr<=70%,kvB<=1k,kp<=8k,-0.013,2
32,n<=32,sr<=70%,kvB<=1k,kp=0,0.2455,2
32,n<=32,sr<=70%,kvB<=4k,kp<=1k,0.0392,2
32,n<=32,sr<=70%,kvB<=4k,kp<=2k,0.2591,2
32,n<=32,sr<=70%,kvB<=4k,kp<=4k,0.2793,2
32,n<=32,sr<=70%,kvB<=4k,kp<=512,-0.0055,2
32,n<=32,sr<=70%,kvB<=4k,kp<=8k,-0.1713,2
32,n<=32,sr<=70%,kvB<=4k,kp=0,-0.0119,2
32,n<=32,sr>70%,kvB<=16k,kp<=1k,0.4252,4
32,n<=32,sr>70%,kvB<=16k,kp<=2k,0.4139,4
32,n<=32,sr>70%,kvB<=16k,kp<=4k,0.3985,4
32,n<=32,sr>70%,kvB<=16k,kp<=512,0.4204,4
32,n<=32,sr>70%,kvB<=16k,kp<=8k,0.35,4
32,n<=32,sr>70%,kvB<=16k,kp=0,0.4116,4
32,n<=32,sr>70%,kvB<=1k,kp<=1k,0.3329,4
32,n<=32,sr>70%,kvB<=1k,kp<=2k,-0.1124,4
32,n<=32,sr>70%,kvB<=1k,kp<=4k,-0.6526,4
32,n<=32,sr>70%,kvB<=1k,kp<=512,0.3994,4
32,n<=32,sr>70%,kvB<=1k,kp<=8k,-0.3699,4
32,n<=32,sr>70%,kvB<=1k,kp=0,0.6817,4
32,n<=32,sr>70%,kvB<=4k,kp<=1k,0.4352,4
32,n<=32,sr>70%,kvB<=4k,kp<=2k,0.3786,4
32,n<=32,sr>70%,kvB<=4k,kp<=4k,0.1553,4
32,n<=32,sr>70%,kvB<=4k,kp<=512,0.4789,4
32,n<=32,sr>70%,kvB<=4k,kp<=8k,-0.9349,4
32,n<=32,sr>70%,kvB<=4k,kp=0,0.4654,4
32,n<=4,sr<=40%,kvB<=16k,kp<=1k,-0.0344,2
32,n<=4,sr<=40%,kvB<=16k,kp<=2k,-0.5649,2
32,n<=4,sr<=40%,kvB<=16k,kp<=4k,-0.1728,2
32,n<=4,sr<=40%,kvB<=16k,kp<=512,0.1824,2
32,n<=4,sr<=40%,kvB<=16k,kp<=8k,0.2966,1
32,n<=4,sr<=40%,kvB<=16k,kp=0,0.2819,2
32,n<=4,sr<=40%,kvB<=1k,kp<=1k,-0.1812,2
32,n<=4,sr<=40%,kvB<=1k,kp<=2k,0.132,2
32,n<=4,sr<=40%,kvB<=1k,kp<=4k,0.0796,2
32,n<=4,sr<=40%,kvB<=1k,kp<=512,-0.3429,1
32,n<=4,sr<=40%,kvB<=1k,kp<=8k,-0.0205,1
32,n<=4,sr<=40%,kvB<=1k,kp=0,0.6662,2
32,n<=4,sr<=40%,kvB<=4k,kp<=1k,0.0389,2
32,n<=4,sr<=40%,kvB<=4k,kp<=2k,-0.0294,2
32,n<=4,sr<=40%,kvB<=4k,kp<=4k,0.0025,1
32,n<=4,sr<=40%,kvB<=4k,kp<=512,-0.018,2
32,n<=4,sr<=40%,kvB<=4k,kp<=8k,-0.0071,1
32,n<=4,sr<=40%,kvB<=4k,kp=0,0.0526,2
32,n<=4,sr<=70%,kvB<=16k,kp<=1k,-0.0067,2
32,n<=4,sr<=70%,kvB<=16k,kp<=2k,-0.437,2
32,n<=4,sr<=70%,kvB<=16k,kp<=4k,0.0802,2
32,n<=4,sr<=70%,kvB<=16k,kp<=512,0.0208,2
32,n<=4,sr<=70%,kvB<=16k,kp<=8k,-0.1132,1
32,n<=4,sr<=70%,kvB<=16k,kp=0,0.0435,2
32,n<=4,sr<=70%,kvB<=1k,kp<=1k,-0.0008,2
32,n<=4,sr<=70%,kvB<=1k,kp<=2k,0.1216,1
32,n<=4,sr<=70%,kvB<=1k,kp<=4k,-0.2165,1
32,n<=4,sr<=70%,kvB<=1k,kp<=512,1.0,1
32,n<=4,sr<=70%,kvB<=1k,kp<=8k,0.7187,2
32,n<=4,sr<=70%,kvB<=1k,kp=0,0.4971,2
32,n<=4,sr<=70%,kvB<=4k,kp<=1k,0.0698,2
32,n<=4,sr<=70%,kvB<=4k,kp<=2k,0.4565,2
32,n<=4,sr<=70%,kvB<=4k,kp<=4k,0.0253,1
32,n<=4,sr<=70%,kvB<=4k,kp<=512,0.054,2
32,n<=4,sr<=70%,kvB<=4k,kp<=8k,-0.029,1
32,n<=4,sr<=70%,kvB<=4k,kp=0,0.1194,2
32,n<=4,sr>70%,kvB<=16k,kp<=1k,0.7848,2
32,n<=4,sr>70%,kvB<=16k,kp<=2k,0.1374,2
32,n<=4,sr>70%,kvB<=16k,kp<=4k,-0.0678,2
32,n<=4,sr>70%,kvB<=16k,kp<=512,1.0629,2
32,n<=4,sr>70%,kvB<=16k,kp<=8k,-2.0275,2
32,n<=4,sr>70%,kvB<=16k,kp=0,1.064,2
32,n<=4,sr>70%,kvB<=1k,kp<=1k,-0.032,2
32,n<=4,sr>70%,kvB<=1k,kp<=2k,-1.6914,2
32,n<=4,sr>70%,kvB<=1k,kp<=4k,-0.0205,2
32,n<=4,sr>70%,kvB<=1k,kp<=512,0.4797,1
32,n<=4,sr>70%,kvB<=1k,kp<=8k,0.8448,2
32,n<=4,sr>70%,kvB<=1k,kp=0,0.8256,1
32,n<=4,sr>70%,kvB<=4k,kp<=1k,-0.0886,2
32,n<=4,sr>70%,kvB<=4k,kp<=2k,0.0596,2
32,n<=4,sr>70%,kvB<=4k,kp<=4k,0.0283,2
32,n<=4,sr>70%,kvB<=4k,kp<=512,-0.0737,2
32,n<=4,sr>70%,kvB<=4k,kp<=8k,-2.1514,2
32,n<=4,sr>70%,kvB<=4k,kp=0,2.1486,2
32,n<=64,sr<=15%,kvB<=16k,kp<=1k,0.0141,4
32,n<=64,sr<=15%,kvB<=16k,kp<=2k,0.0116,4
32,n<=64,sr<=15%,kvB<=16k,kp<=4k,0.0152,4
32,n<=64,sr<=15%,kvB<=16k,kp<=512,0.014,4
32,n<=64,sr<=15%,kvB<=16k,kp<=8k,0.029,4
32,n<=64,sr<=15%,kvB<=16k,kp=0,0.0138,4
32,n<=64,sr<=15%,kvB<=1k,kp<=1k,0.1371,4
32,n<=64,sr<=15%,kvB<=1k,kp<=2k,0.1773,4
32,n<=64,sr<=15%,kvB<=1k,kp<=4k,0.1151,4
32,n<=64,sr<=15%,kvB<=1k,kp<=512,0.1151,4
32,n<=64,sr<=15%,kvB<=1k,kp<=8k,0.0019,4
32,n<=64,sr<=15%,kvB<=1k,kp=0,0.1771,4
32,n<=64,sr<=15%,kvB<=4k,kp<=1k,0.0261,4
32,n<=64,sr<=15%,kvB<=4k,kp<=2k,0.0426,4
32,n<=64,sr<=15%,kvB<=4k,kp<=4k,0.0433,4
32,n<=64,sr<=15%,kvB<=4k,kp<=512,0.0269,4
32,n<=64,sr<=15%,kvB<=4k,kp<=8k,0.028,4
32,n<=64,sr<=15%,kvB<=4k,kp=0,0.0281,4
32,n<=64,sr<=40%,kvB<=16k,kp<=1k,-0.0045,2
32,n<=64,sr<=40%,kvB<=16k,kp<=2k,-0.0019,2
32,n<=64,sr<=40%,kvB<=16k,kp<=4k,0.0068,2
32,n<=64,sr<=40%,kvB<=16k,kp<=512,-0.0037,2
32,n<=64,sr<=40%,kvB<=16k,kp<=8k,0.0527,2
32,n<=64,sr<=40%,kvB<=16k,kp=0,-0.0029,2
32,n<=64,sr<=40%,kvB<=1k,kp<=1k,0.1753,2
32,n<=64,sr<=40%,kvB<=1k,kp<=2k,0.144,2
32,n<=64,sr<=40%,kvB<=1k,kp<=4k,0.0884,2
32,n<=64,sr<=40%,kvB<=1k,kp<=512,0.1518,2
32,n<=64,sr<=40%,kvB<=1k,kp<=8k,0.14,2
32,n<=64,sr<=40%,kvB<=1k,kp=0,0.1845,2
32,n<=64,sr<=40%,kvB<=4k,kp<=1k,0.0067,2
32,n<=64,sr<=40%,kvB<=4k,kp<=2k,0.0541,2
32,n<=64,sr<=40%,kvB<=4k,kp<=4k,0.0621,2
32,n<=64,sr<=40%,kvB<=4k,kp<=512,-0.0061,2
32,n<=64,sr<=40%,kvB<=4k,kp<=8k,0.0416,2
32,n<=64,sr<=40%,kvB<=4k,kp=0,-0.0078,2
32,n<=64,sr<=5%,kvB<=16k,kp<=1k,0.0385,6
32,n<=64,sr<=5%,kvB<=16k,kp<=2k,0.0398,6
32,n<=64,sr<=5%,kvB<=16k,kp<=4k,0.0415,6
32,n<=64,sr<=5%,kvB<=16k,kp<=512,0.0393,6
32,n<=64,sr<=5%,kvB<=16k,kp<=8k,0.0474,6
32,n<=64,sr<=5%,kvB<=16k,kp=0,0.0406,6
32,n<=64,sr<=5%,kvB<=1k,kp<=1k,0.1054,6
32,n<=64,sr<=5%,kvB<=1k,kp<=2k,0.105,6
32,n<=64,sr<=5%,kvB<=1k,kp<=4k,0.0333,6
32,n<=64,sr<=5%,kvB<=1k,kp<=512,0.1047,6
32,n<=64,sr<=5%,kvB<=1k,kp<=8k,0.0004,6
32,n<=64,sr<=5%,kvB<=1k,kp=0,0.1289,6
32,n<=64,sr<=5%,kvB<=4k,kp<=1k,0.0679,6
32,n<=64,sr<=5%,kvB<=4k,kp<=2k,0.0722,6
32,n<=64,sr<=5%,kvB<=4k,kp<=4k,0.0797,6
32,n<=64,sr<=5%,kvB<=4k,kp<=512,0.0613,6
32,n<=64,sr<=5%,kvB<=4k,kp<=8k,0.038,6
32,n<=64,sr<=5%,kvB<=4k,kp=0,0.0498,6
32,n<=64,sr<=70%,kvB<=16k,kp<=1k,-0.0087,2
32,n<=64,sr<=70%,kvB<=16k,kp<=2k,-0.0076,2
32,n<=64,sr<=70%,kvB<=16k,kp<=4k,0.0133,2
32,n<=64,sr<=70%,kvB<=16k,kp<=512,-0.0086,2
32,n<=64,sr<=70%,kvB<=16k,kp<=8k,0.1132,2
32,n<=64,sr<=70%,kvB<=16k,kp=0,-0.0052,2
32,n<=64,sr<=70%,kvB<=1k,kp<=1k,0.3084,2
32,n<=64,sr<=70%,kvB<=1k,kp<=2k,0.5019,2
32,n<=64,sr<=70%,kvB<=1k,kp<=4k,0.1647,2
32,n<=64,sr<=70%,kvB<=1k,kp<=512,0.2431,2
32,n<=64,sr<=70%,kvB<=1k,kp<=8k,0.0066,2
32,n<=64,sr<=70%,kvB<=1k,kp=0,0.1555,2
32,n<=64,sr<=70%,kvB<=4k,kp<=1k,0.0178,2
32,n<=64,sr<=70%,kvB<=4k,kp<=2k,0.1261,2
32,n<=64,sr<=70%,kvB<=4k,kp<=4k,0.1952,2
32,n<=64,sr<=70%,kvB<=4k,kp<=512,-0.0115,2
32,n<=64,sr<=70%,kvB<=4k,kp<=8k,0.1296,2
32,n<=64,sr<=70%,kvB<=4k,kp=0,-0.0107,2
32,n<=64,sr>70%,kvB<=16k,kp<=1k,0.0537,4
32,n<=64,sr>70%,kvB<=16k,kp<=2k,0.0591,4
32,n<=64,sr>70%,kvB<=16k,kp<=4k,0.0863,4
32,n<=64,sr>70%,kvB<=16k,kp<=512,0.0609,4
32,n<=64,sr>70%,kvB<=16k,kp<=8k,0.2854,4
