gpu_id,instance_id,gpu_x_m,gpu_y_m,assigned_user_count,request_count,mean_e2e_ttft_ms,p50_e2e_ttft_ms,p95_e2e_ttft_ms,p99_e2e_ttft_ms,mean_queueing_before_ttft_ms,mean_prefill_service_ms,max_waiting_requests,max_running_requests,prompt_tokens_processed,output_tokens_generated
0,0,1666.667,2113.249,5,27,1256.8803625185185,1057.691605,1914.3857731,2494.7419636799987,88.63689322222223,1074.2730081111113,0,27,216000,17077
1,1,5000.0,2113.249,3,30,1089.7988316666667,1023.017252,1530.148190649999,1864.3225375500003,54.796545200000004,1026.0054055333333,0,30,240000,19071
2,2,8333.333,2113.249,2,22,1061.016344590909,1006.3012894999999,1448.2593715499997,1681.7132781699997,48.43208581818182,1012.5842587727273,0,22,176000,14466
3,3,0.0,5000.0,3,30,1314.6738578666666,1049.8569320000001,2157.5955766499997,2461.4579020100005,129.443706,1077.3339657000001,0,30,240000,19895
4,4,3333.333,5000.0,3,37,1546.1967372972974,1150.962849,2784.8915017999984,3681.0905018000003,232.1849203783784,1099.6112804864865,0,37,296000,24229
5,5,6666.667,5000.0,7,35,1770.356832657143,1061.030997,4544.89445859999,8732.44676215999,145.99902231428572,1075.7049914571428,0,35,280000,23473
6,6,10000.0,5000.0,2,26,1097.5795573076923,1024.9861879999999,1412.794764,1666.4877055,41.53281523076923,1026.467536,0,26,208000,17576
7,7,1666.667,7886.751,3,28,1104.812258392857,1029.5766595,1812.6762415,1841.6799035200002,72.11840703571428,1032.5297624285715,0,28,224000,17360
8,8,5000.0,7886.751,6,34,1249.6044027941177,1053.684781,1747.3997118999998,3966.4924308100053,54.75580035294118,1055.6652951764706,0,34,272000,23118
9,9,8333.333,7886.751,3,31,1184.839485387097,1035.922586,1928.0327005,2488.9410384,115.75165606451613,1068.7865777741936,0,31,248000,19488
