arm,requests,mean_tpot_ms,p50_tpot_ms,p95_tpot_ms,p99_tpot_ms,max_tpot_ms,redirects
1: no_redirect,300,40.656281750000005,35.076792499999996,63.68952340000001,222.47714099999968,273.73589,0
2: redirect_no_kv,300,43.92683098333333,37.2984115,75.02093620000002,222.3223826099998,273.73589,57
3: redirect_kv_nopp,300,41.093323553333356,35.148233000000005,67.98710840000001,222.58617130999957,289.648093,91
4: redirect_kv_pp2,300,60.50235705999998,43.479837,191.25224400000005,279.59214303999994,310.591194,0
5: redirect_kv_pp2_c,300,60.50235705999998,43.479837,191.25224400000005,279.59214303999994,310.591194,0
