gpu_id,instance_id,gpu_x_m,gpu_y_m,assigned_user_count,request_count,mean_e2e_ttft_ms,p50_e2e_ttft_ms,p95_e2e_ttft_ms,p99_e2e_ttft_ms,mean_queueing_before_ttft_ms,mean_prefill_service_ms,max_waiting_requests,max_running_requests,prompt_tokens_processed,output_tokens_generated
0,0,1666.667,2113.249,15,30,8751.105679266666,8625.56405,19129.41081185,19517.670648389998,113.35110035794806,846.1163852333334,0,30,300000,19704
1,1,5000.0,2113.249,17,32,8463.7842403125,8147.7864675,18489.26729895,19141.165060620002,51.75320764471102,782.54371021875,0,32,320000,20425
2,2,8333.333,2113.249,17,28,9013.025827642856,9227.0782515,17974.50705745,18935.12265147,79.84264112967001,788.5767243214285,0,28,280000,18947
3,3,0.0,5000.0,16,31,9077.539198645161,10025.92418,18555.736247499997,18862.7390738,18.93561244664949,746.1984746451612,0,31,310000,20428
4,4,3333.333,5000.0,13,32,7811.71289203125,8870.204904499999,16631.6412274,17989.212141739998,88.8416767451911,796.0780981875,0,32,320000,19440
5,5,6666.667,5000.0,17,30,8735.9656191,9763.067234,18254.58443815,18557.00469496,59.671502980512365,784.6335389,0,30,300000,19520
6,6,10000.0,5000.0,13,29,8912.60380124138,9904.962841,18581.906911399998,19646.88104004,48.97041492944257,773.0848135172414,0,29,290000,19164
7,7,1666.667,7886.751,15,29,8567.774187793104,8064.685463,18372.4429364,19003.11148208,42.834727646153546,761.0599034827586,0,29,290000,19429
8,8,5000.0,7886.751,12,30,8091.500328633334,7948.8141285,17221.30855975,18420.83040251,59.35979239846127,770.2092657000001,0,30,300000,19944
9,9,8333.333,7886.751,15,29,8813.340401793104,10124.025114,18529.954316,19338.93072632,108.68437650079555,810.6546670344827,0,29,290000,18752
