gpu_id,instance_id,gpu_x_m,gpu_y_m,assigned_user_count,request_count,mean_e2e_ttft_ms,p50_e2e_ttft_ms,p95_e2e_ttft_ms,p99_e2e_ttft_ms,mean_queueing_before_ttft_ms,mean_prefill_service_ms,max_waiting_requests,max_running_requests,prompt_tokens_processed,output_tokens_generated
0,0,1666.667,2113.249,2,24,752.080655875,723.435552,810.55224615,1179.9873263599998,26.96816954166667,725.1124863333333,0,24,144000,15695
1,1,5000.0,2113.249,2,30,790.5651164333334,741.7623225,1168.7813324499991,1357.80051662,37.802619633333336,752.7624968,0,30,180000,18889
2,2,8333.333,2113.249,2,22,875.0781131818184,735.584517,1585.8474811999997,2046.5397081199994,121.80033786363636,753.2777753181819,0,22,132000,14466
3,3,0.0,5000.0,2,35,1055.3229151714286,775.080823,1731.6872490999963,4701.824544079989,64.04218851428571,796.2776771714285,0,35,210000,22625
4,4,3333.333,5000.0,2,49,7329.927085632653,5125.189792,19171.237943799995,23415.598537639973,48.403476591836736,774.8505001224489,0,49,294000,32215
5,5,6666.667,5000.0,2,25,761.6750462399999,742.423032,918.6031307999999,1050.0486071199996,25.11490916,736.56013708,0,25,150000,17011
6,6,10000.0,5000.0,2,30,794.1690131000001,752.8150165,1195.2877840999995,1322.86532154,36.0198604,758.1491527000001,0,30,180000,20405
7,7,1666.667,7886.751,2,29,800.8456086551726,740.491615,1163.424079,1215.5412652399998,34.21238251724138,766.6332261379309,0,29,174000,18457
8,8,5000.0,7886.751,2,30,781.2157497000001,749.271394,1130.7041816499996,1196.71804593,29.637842600000003,751.5779071000001,0,30,180000,19793
9,9,8333.333,7886.751,2,26,738.9783583076925,729.1778905,843.68394075,913.1542300000001,22.109708884615383,716.8686494230768,0,26,156000,16197
