gpu_id,instance_id,gpu_x_m,gpu_y_m,assigned_user_count,request_count,mean_e2e_ttft_ms,p50_e2e_ttft_ms,p95_e2e_ttft_ms,p99_e2e_ttft_ms,mean_queueing_before_ttft_ms,mean_prefill_service_ms,max_waiting_requests,max_running_requests,prompt_tokens_processed,output_tokens_generated
0,0,1666.667,2113.249,4,25,692.01263756,558.709638,1028.2710758,1369.0436141599992,45.32466908,646.4811957999999,0,25,200000,16062
1,1,5000.0,2113.249,3,31,597.237593,548.041439,992.8195395,1010.3915139,22.779394967741936,574.3322537096775,0,31,248000,19515
2,2,8333.333,2113.249,2,22,555.0494064545453,542.7249589999999,561.37406545,818.3036821199997,12.379672409090908,542.6697340454544,0,22,176000,14466
3,3,0.0,5000.0,3,32,604.755031125,556.4324365,999.13705155,1017.54675986,31.2838359375,573.40187853125,0,32,256000,21084
4,4,3333.333,5000.0,3,41,668.2465255365854,563.456621,1091.692242,1511.5367272000005,58.726151756097565,609.4303371219512,0,41,328000,26452
5,5,6666.667,5000.0,5,34,848.7682935882353,572.2260575,1869.1859619499999,1957.2983953500002,110.25518923529413,737.7096161470588,0,34,272000,23268
6,6,10000.0,5000.0,2,28,604.3372072499999,553.5697075,1013.7643566499996,1108.2687558799998,28.25529860714286,572.0071344642857,0,28,224000,19095
7,7,1666.667,7886.751,3,30,597.0209115333332,549.9435485,899.9681592,986.5733884400001,13.9953739,583.0033517333334,0,30,240000,19052
8,8,5000.0,7886.751,3,31,575.6392686129034,546.846037,784.9831535000001,1033.372906,10.077495903225806,565.462632032258,0,31,248000,20562
9,9,8333.333,7886.751,2,26,567.9951554615384,538.6724765,673.1408537499999,1042.0887,25.929606923076925,542.0655485384616,0,26,208000,16197
