request id,output_toks,user_id,home_gpu,send_time_s,A_target_gpu,A_rerouted,A_e2e_ttft_ms,A_completion_ms,A_prefill_ms,A_queue_wait_ms,B_target_gpu,B_rerouted,B_e2e_ttft_ms,B_completion_ms,B_prefill_ms,B_queue_wait_ms,C_target_gpu,C_rerouted,C_e2e_ttft_ms,C_completion_ms,C_prefill_ms,C_queue_wait_ms,delta_B_minus_A_ttft_ms,delta_C_minus_A_ttft_ms,delta_C_minus_B_ttft_ms,delta_C_minus_B_completion_ms,redirect_group
115,574,10,5,46.54205433,5,0,394.144965,15182.974206,384.347409,9.797556,5,0,411.989154,16555.255007,411.929649,0.059505,5,0,423.234178,16672.313647,407.608026,15.626152,17.84418899999997,29.089212999999972,11.245024,117.05863999999929,neither
116,589,16,8,47.103366962,8,0,405.388329,15650.907665,395.293836,10.094493,8,0,405.388329,15650.907665,395.293836,10.094493,8,0,405.388329,15650.907665,395.293836,10.094493,0.0,0.0,0.0,0.0,neither
117,623,9,4,47.109536242,4,0,426.568647,20845.4902,407.520608,19.048039,4,0,398.841265,18822.71766,388.419674,10.421591,4,0,398.841265,18822.71766,388.419674,10.421591,-27.727381999999977,-27.727381999999977,0.0,0.0,neither
118,767,13,6,47.60748281,6,0,384.150244,16074.148437,384.051761,0.098483,6,0,384.150244,16074.148437,384.051761,0.098483,6,0,384.150244,16074.148437,384.051761,0.098483,0.0,0.0,0.0,0.0,neither
119,531,6,3,47.835987196,3,0,390.479416,14150.742716,381.363569,9.115847,3,0,390.479416,14150.742716,381.363569,9.115847,3,0,390.479416,14150.742716,381.363569,9.115847,0.0,0.0,0.0,0.0,neither
120,584,18,9,47.98610489,9,0,380.066394,14547.621616,378.061638,2.004756,9,0,380.066394,15596.90088,378.061638,2.004756,9,0,380.066394,14547.621616,378.061638,2.004756,0.0,0.0,0.0,-1049.2792639999989,neither
121,772,9,4,48.18081865,4,0,420.127908,25842.489283,409.789583,10.338325,4,0,392.573519,23447.32047,392.257446,0.316073,4,0,392.573519,23447.32047,392.257446,0.316073,-27.554389000000015,-27.554389000000015,0.0,0.0,neither
122,589,19,9,48.703287604,9,0,393.403417,14337.589598,386.602067,6.80135,9,0,393.403417,15417.165118,386.602067,6.80135,9,0,393.403417,14337.589598,386.602067,6.80135,0.0,0.0,0.0,-1079.5755200000003,neither
123,767,10,5,49.013640256,5,0,408.408257,19451.354997,389.241416,19.166841,5,0,427.434184,23277.92022,412.666458,14.767726,5,0,420.340385,22711.292321,407.955888,12.384497,19.025927000000024,11.932128000000034,-7.09379899999999,-566.6278989999992,neither
124,770,16,8,49.59459986,8,0,403.016932,19456.660019,399.294405,3.722527,8,0,403.016932,19456.660019,399.294405,3.722527,8,0,403.016932,19456.660019,399.294405,3.722527,0.0,0.0,0.0,0.0,neither
125,663,19,9,49.809126506,9,0,407.678326,15485.596098,389.273192,18.405134,9,0,407.678326,16657.860517,389.273192,18.405134,9,0,407.678326,15485.596098,389.273192,18.405134,0.0,0.0,0.0,-1172.264419000001,neither
126,1021,10,5,50.172565462,5,0,403.484049,23835.003229,383.716113,19.767936,5,0,428.987103,29768.281173,411.502263,17.48484,5,0,411.079898,29185.252565,407.007685,4.072213,25.503053999999963,7.595848999999987,-17.907204999999976,-583.0286080000005,neither
127,770,6,3,50.468780346,3,0,395.49923,20740.103275,389.228243,6.270987,3,0,395.49923,20740.103275,389.228243,6.270987,3,0,395.49923,20740.103275,389.228243,6.270987,0.0,0.0,0.0,0.0,neither
128,555,9,4,50.630871038,4,0,432.122792,18787.61827,406.507857,25.614935,4,0,410.049582,16974.367744,397.089279,12.960303,4,0,410.049582,16974.367744,397.089279,12.960303,-22.073210000000017,-22.073210000000017,0.0,0.0,neither
129,575,15,7,50.677249002,7,0,392.630217,13014.706654,389.471361,3.158856,7,0,392.630217,13014.706654,389.471361,3.158856,7,0,392.630217,13014.706654,389.471361,3.158856,0.0,0.0,0.0,0.0,neither
130,767,16,8,50.974820726,8,0,415.502155,18890.024865,404.088456,11.413699,8,0,415.502155,18890.024865,404.088456,11.413699,8,0,415.502155,18890.024865,404.088456,11.413699,0.0,0.0,0.0,0.0,neither
131,685,7,3,51.90832367,3,0,399.07339,18428.509502,396.997919,2.075471,3,0,399.07339,18428.509502,396.997919,2.075471,3,0,399.07339,18428.509502,396.997919,2.075471,0.0,0.0,0.0,0.0,neither
132,774,1,0,52.039833418,0,0,537.625839,20115.179001,533.210747,4.415092,0,0,537.625839,20115.179001,533.210747,4.415092,0,0,537.625839,20115.179001,533.210747,4.415092,0.0,0.0,0.0,0.0,neither
133,684,1,0,52.112659682,0,0,710.937832,17541.945501,532.585249,178.352583,0,0,710.937832,17541.945501,532.585249,178.352583,0,0,710.937832,17541.945501,532.585249,178.352583,0.0,0.0,0.0,0.0,neither
134,769,17,8,52.187774286,8,0,427.708278,18384.118068,404.305273,23.403005,8,0,427.708278,18384.118068,404.305273,23.403005,8,0,427.708278,18384.118068,404.305273,23.403005,0.0,0.0,0.0,0.0,neither
135,575,11,5,52.754272812,5,0,414.345182,14571.718573,395.840378,18.504804,5,0,422.58416,17625.036825,412.580101,10.004059,5,0,431.837049,17160.581048,406.930887,24.906162,8.238977999999975,17.491866999999957,9.252888999999982,-464.4557769999992,neither
136,583,11,5,53.530365148,5,0,409.898538,14345.552427,400.769596,9.128942,9,1,759.796158,14447.067537,755.2597,3.917065,5,0,434.988488,16983.846296,412.083819,22.904669,349.89762,25.089950000000044,-324.80767,2536.778758999999,B only
137,544,18,9,53.727838066,9,0,565.281677,12501.320703,548.114906,17.166771,9,0,1111.795936,13603.903901,836.233579,275.562357,9,0,565.281677,12501.320703,548.114906,17.166771,546.514259,0.0,-546.514259,-1102.5831980000003,neither
138,519,19,9,53.82594303,9,0,724.131453,11984.463979,546.81313,177.318323,9,0,1262.155186,13047.247377,540.139065,722.016121,9,0,724.131453,11984.463979,546.81313,177.318323,538.023733,0.0,-538.023733,-1062.7833979999996,neither
139,631,8,4,54.552538908,4,0,432.1574,21843.110717,411.426726,20.730674,4,0,408.597094,19888.662627,401.434581,7.162513,4,0,408.597094,19888.662627,401.434581,7.162513,-23.56030599999997,-23.56030599999997,0.0,0.0,neither
140,524,14,7,55.596404108,7,0,395.937285,11259.31551,392.141617,3.795668,7,0,395.937285,11259.31551,392.141617,3.795668,7,0,395.937285,11259.31551,392.141617,3.795668,0.0,0.0,0.0,0.0,neither
141,585,6,3,56.208890196,3,0,411.847665,16266.496649,397.285727,14.561938,3,0,411.847665,16266.496649,397.285727,14.561938,3,0,411.847665,16266.496649,397.285727,14.561938,0.0,0.0,0.0,0.0,neither
142,720,8,4,57.284866362,4,0,423.760131,25155.892836,417.476649,6.283482,4,0,403.437958,22970.025324,397.206557,6.231401,4,0,403.437958,22970.025324,397.206557,6.231401,-20.32217300000002,-20.32217300000002,0.0,0.0,neither
143,606,0,0,57.864973822,0,0,409.899279,16039.611657,394.916755,14.982524,0,0,409.899279,16039.611657,394.916755,14.982524,0,0,409.899279,16039.611657,394.916755,14.982524,0.0,0.0,0.0,0.0,neither
144,773,6,3,58.361375702,3,0,399.724399,21332.014678,397.228543,2.495856,3,0,399.724399,21332.014678,397.228543,2.495856,3,0,399.724399,21332.014678,397.228543,2.495856,0.0,0.0,0.0,0.0,neither
145,591,0,0,58.69732951,0,0,397.763484,15341.219027,395.797276,1.966208,0,0,397.763484,15341.219027,395.797276,1.966208,0,0,397.763484,15341.219027,395.797276,1.966208,0.0,0.0,0.0,0.0,neither
146,578,6,3,58.803996006,3,0,403.237047,15417.811656,399.59264,3.644407,3,0,403.237047,15417.811656,399.59264,3.644407,3,0,403.237047,15417.811656,399.59264,3.644407,0.0,0.0,0.0,0.0,neither
147,532,8,4,58.90814867,4,0,1018.351952,19322.499346,417.974779,600.377173,4,0,570.72149,17036.824153,556.940167,13.781323,4,0,570.72149,17036.824153,556.940167,13.781323,-447.63046199999997,-447.63046199999997,0.0,0.0,neither
148,556,9,4,59.118421034,4,0,2280.220351,21258.82438,415.851607,1864.368744,4,0,621.67506,17793.514682,555.813161,65.861899,4,0,621.67506,17793.514682,555.813161,65.861899,-1658.545291,-1658.545291,0.0,0.0,neither
149,683,8,4,59.569345036,4,0,4012.691322,27306.653029,413.890052,3598.80127,4,0,724.455092,21193.716967,553.704034,170.751058,4,0,724.455092,21193.716967,553.704034,170.751058,-3288.23623,-3288.23623,0.0,0.0,neither
150,768,9,4,59.667641632,4,0,4495.300122,29635.581867,410.984819,4084.315303,4,0,892.068515,23100.640539,561.657411,330.411104,4,0,892.068515,23100.640539,561.657411,330.411104,-3603.2316069999997,-3603.2316069999997,0.0,0.0,neither
151,524,5,2,59.842331704,2,0,390.644484,9687.711309,376.247355,14.397129,2,0,390.644484,9687.711309,376.247355,14.397129,2,0,390.644484,9687.711309,376.247355,14.397129,0.0,0.0,0.0,0.0,neither
152,545,14,7,60.131586364,7,0,389.986567,11841.426204,389.96996,0.016607,7,0,389.986567,11841.426204,389.96996,0.016607,7,0,389.986567,11841.426204,389.96996,0.016607,0.0,0.0,0.0,0.0,neither
153,767,1,0,60.14034368,0,0,405.447418,18646.580876,391.996904,13.450514,0,0,405.447418,18646.580876,391.996904,13.450514,0,0,405.447418,18646.580876,391.996904,13.450514,0.0,0.0,0.0,0.0,neither
154,572,9,4,60.543774532,4,0,4032.104299,23105.456048,412.937077,3619.167222,4,0,425.365254,17237.743365,409.429639,15.935615,4,0,425.365254,17237.743365,409.429639,15.935615,-3606.7390450000003,-3606.7390450000003,0.0,0.0,neither
155,773,3,1,60.690737632,1,0,361.830039,17380.322492,361.816182,0.013857,1,0,361.826837,17380.31929,361.816182,0.010655,1,0,361.85072,17380.343173,361.816182,0.034538,-0.0032019999999874926,0.020681000000024596,0.02388300000001209,0.023883000001660548,neither
156,614,8,4,61.121835184,4,0,7273.11244,27430.825583,412.534926,6860.577514,5,1,737.24752,18940.357496,734.712698,1.915429,5,1,740.346652,18211.665378,402.639722,20.372369182248473,-6535.86492,-6532.765788,3.0991319999999405,-728.692117999999,both
157,771,17,8,63.050474476,8,0,414.431483,15926.597039,393.379911,21.051572,8,0,414.431483,15926.597039,393.379911,21.051572,8,0,414.431483,15926.597039,393.379911,21.051572,0.0,0.0,0.0,0.0,neither
158,729,13,6,63.701107444,6,0,363.923531,18685.125542,363.913334,0.010197,6,0,363.949225,18685.151236,363.913334,0.035891,6,0,363.93599,18685.138001,363.913334,0.022656,0.025693999999987227,0.01245899999997846,-0.013235000000008768,-0.013235000002168817,neither
159,745,3,1,63.877065546,1,0,393.813484,17586.91418,381.573517,12.239967,1,0,393.810282,17586.910978,381.573517,12.236765,1,0,393.834165,17586.934861,381.573517,12.260648,-0.003202000000044336,0.020680999999967753,0.02388300000001209,0.023883000001660548,neither
160,530,9,4,64.253695624,4,0,5603.49183,23115.959081,411.327218,5192.164612,5,1,761.982316,16275.769392,747.651108,13.711815,5,1,877.42529,15734.560135,555.908914,4.1818151822484735,-4841.509514,-4726.06654,115.44297400000005,-541.2092570000004,both
161,677,8,4,64.450934108,4,0,7156.054643,29081.942984,414.545387,6741.509256,5,1,1292.856327,19174.808331,990.232265,302.004669,5,1,945.517357,18640.518222,565.058741,63.124055182248476,-5863.198316,-6210.537286000001,-347.33897,-534.2901090000014,both
162,581,6,3,65.1819877,3,0,418.247588,17066.574714,397.397919,20.849669,3,0,418.247588,17066.574714,397.397919,20.849669,3,0,418.247588,17066.574714,397.397919,20.849669,0.0,0.0,0.0,0.0,neither
163,628,13,6,65.715061616,6,0,543.19316,16577.85337,540.242815,2.950345,6,0,543.218854,16577.879064,540.242815,2.976039,6,0,543.205619,16577.865829,540.242815,2.962804,0.025693999999930384,0.012458999999921616,-0.013235000000008768,-0.013235000002168817,neither
164,568,12,6,65.862156436,6,0,640.034201,15001.818822,532.011743,108.022458,6,0,640.059895,15001.844516,532.011743,108.048152,6,0,640.04666,15001.831281,532.011743,108.034917,0.025693999999930384,0.012458999999921616,-0.013235000000008768,-0.013234999998530839,neither
165,537,8,4,65.881195426,4,0,8581.102115,26289.33377,411.635704,8169.466411,5,1,764.425424,15073.022575,751.892531,11.9135,5,1,732.213816,15023.468552,406.976903,7.902352182248473,-7816.676691,-7848.888299,-32.21160800000007,-49.5540230000006,both
166,770,6,3,66.134424618,3,0,403.360898,22293.088687,401.296243,2.064655,3,0,403.360898,22293.088687,401.296243,2.064655,3,0,403.360898,22293.088687,401.296243,2.064655,0.0,0.0,0.0,0.0,neither
167,544,10,5,66.93369569,5,0,392.295695,11611.179644,387.949961,4.345734,5,0,409.72137,14442.363363,409.447567,0.273803,5,0,431.923776,14435.07885,411.427073,20.496703,17.425674999999956,39.62808099999995,22.202405999999996,-7.284513000000516,neither
168,656,1,0,67.032098226,0,0,419.509719,15473.069924,397.269686,22.240033,0,0,419.509719,15473.069924,397.269686,22.240033,0,0,419.509719,15473.069924,397.269686,22.240033,0.0,0.0,0.0,0.0,neither
169,773,14,7,67.37217322,7,0,539.978632,20045.699984,533.559254,6.419378,7,0,539.978632,20045.699984,533.559254,6.419378,7,0,539.978632,20045.699984,533.559254,6.419378,0.0,0.0,0.0,0.0,neither
170,519,14,7,67.53642597,7,0,619.468632,12587.142231,532.162496,87.306136,7,0,619.468632,12587.142231,532.162496,87.306136,7,0,619.468632,12587.142231,532.162496,87.306136,0.0,0.0,0.0,0.0,neither
171,769,0,0,67.828892052,0,0,421.087009,17446.058822,401.458368,19.628641,0,0,421.087009,17446.058822,401.458368,19.628641,0,0,421.087009,17446.058822,401.458368,19.628641,0.0,0.0,0.0,0.0,neither
172,615,12,6,67.888550638,6,0,388.563584,15724.226609,385.543491,3.020093,6,0,388.589278,15724.252303,385.543491,3.045787,6,0,388.576043,15724.239068,385.543491,3.032552,0.025693999999987227,0.012459000000035303,-0.013234999999951924,-0.013234999998530839,neither
173,774,8,4,68.416682418,4,0,8420.556081,32564.156095,414.21449,8006.341591,4,0,560.601414,20570.458027,559.836514,0.7649,4,0,560.601414,20570.458027,559.836514,0.7649,-7859.954667000001,-7859.954667000001,0.0,0.0,neither
174,772,3,1,68.487818236,1,0,390.105778,18456.05949,384.497078,5.6087,1,0,390.102576,18456.056288,384.497078,5.605498,1,0,390.126459,18456.080171,384.497078,5.629381,-0.0032019999999874926,0.020681000000024596,0.02388300000001209,0.023883000001660548,neither
175,769,8,4,68.544586346,4,0,10125.5884,33576.288574,412.146874,9713.441526,4,0,701.865398,20357.894439,565.307567,136.557831,4,0,701.865398,20357.894439,565.307567,136.557831,-9423.723002,-9423.723002,0.0,0.0,neither
176,553,3,1,68.795211238,1,0,472.245804,13387.277742,389.533028,82.712776,1,0,472.242602,13387.27454,389.533028,82.709574,1,0,472.266485,13387.298423,389.533028,82.733457,-0.003202000000044336,0.020680999999967753,0.02388300000001209,0.02388299999984156,neither
177,766,6,3,69.004969626,3,0,407.001928,21919.372167,404.853333,2.148595,3,0,407.001928,21919.372167,404.853333,2.148595,3,0,407.001928,21919.372167,404.853333,2.148595,0.0,0.0,0.0,0.0,neither
178,769,4,2,69.762144544,2,0,362.96489,14638.527273,362.960084,0.004806,2,0,362.974434,14638.536817,362.960084,0.01435,2,0,362.96089,14638.523273,362.960084,0.000806,0.009543999999948483,-0.004000000000019099,-0.013543999999967582,-0.013543999999455991,neither
179,592,1,0,69.810557662,0,0,408.599464,13115.403458,401.304691,7.294773,0,0,408.599464,13115.403458,401.304691,7.294773,0,0,408.599464,13115.403458,401.304691,7.294773,0.0,0.0,0.0,0.0,neither
180,763,12,6,69.94756662,6,0,398.400264,19595.797579,391.983206,6.417058,6,0,398.425958,19595.823273,391.983206,6.442752,6,0,398.412723,19595.810038,391.983206,6.429517,0.025693999999987227,0.012459000000035303,-0.013234999999951924,-0.013235000002168817,neither
181,768,2,1,69.96033186,1,0,412.54245,17672.770262,391.824718,20.717732,1,0,412.539248,17672.76706,391.824718,20.71453,1,0,412.563131,17672.790943,391.824718,20.738413,-0.0032019999999874926,0.020681000000024596,0.02388300000001209,0.023883000001660548,neither
182,550,6,3,71.9959849,3,0,406.89851,16247.833867,401.258197,5.640313,3,0,406.89851,16247.833867,401.258197,5.640313,3,0,406.89851,16247.833867,401.258197,5.640313,0.0,0.0,0.0,0.0,neither
183,577,14,7,72.274411328,7,0,386.861098,15433.379872,383.93453,2.926568,7,0,386.861098,15433.379872,383.93453,2.926568,7,0,386.861098,15433.379872,383.93453,2.926568,0.0,0.0,0.0,0.0,neither
184,603,17,8,73.42491784,8,0,383.474058,13296.361977,376.873216,6.600842,8,0,383.474058,13296.361977,376.873216,6.600842,8,0,383.474058,13296.361977,376.873216,6.600842,0.0,0.0,0.0,0.0,neither
185,521,15,7,74.117571902,7,0,406.284682,14032.145414,389.416712,16.86797,7,0,406.284682,14032.145414,389.416712,16.86797,7,0,406.284682,14032.145414,389.416712,16.86797,0.0,0.0,0.0,0.0,neither
186,545,18,9,74.21376407,9,0,372.383545,10245.171508,372.381729,0.001816,9,0,370.985445,10243.519207,370.983629,0.001816,9,0,372.383545,10245.171508,372.381729,0.001816,-1.3980999999999995,0.0,1.3980999999999995,1.6523010000000795,neither
187,562,15,7,74.512643136,7,0,402.696062,14594.472645,391.482614,11.213448,7,0,402.696062,14594.472645,391.482614,11.213448,7,0,402.696062,14594.472645,391.482614,11.213448,0.0,0.0,0.0,0.0,neither
188,777,11,5,75.130703528,5,0,542.512777,16180.49319,532.49692,10.015857,5,0,567.459281,17576.860871,557.425637,10.033644,5,0,558.044651,17465.841964,553.665466,4.379185,24.946504000000004,15.531874000000016,-9.414629999999988,-111.01890700000149,neither
189,596,11,5,75.257557864,5,0,662.225042,12151.618749,531.193087,131.031955,5,0,700.929026,13350.476074,557.991571,142.937455,5,0,694.847831,13254.406758,561.344654,133.503177,38.70398399999999,32.62278900000001,-6.08119499999998,-96.06931600000098,neither
190,768,13,6,75.694529586,6,0,411.000482,21130.945373,395.121872,15.87861,6,0,411.026176,21130.971067,395.121872,15.904304,6,0,411.012941,21130.957832,395.121872,15.891069,0.02569400000004407,0.012459000000035303,-0.013235000000008768,-0.013234999998530839,neither
191,518,7,3,76.284571342,3,0,407.556021,15462.87973,394.736606,12.819415,3,0,407.556021,15462.87973,394.736606,12.819415,3,0,407.556021,15462.87973,394.736606,12.819415,0.0,0.0,0.0,0.0,neither
192,604,9,4,76.290890034,4,0,4527.253079,23251.9834,413.500147,4113.752932,4,0,420.69085,15969.956425,401.907718,18.783132,4,0,420.69085,15969.956425,401.907718,18.783132,-4106.562229,-4106.562229,0.0,0.0,neither
193,772,8,4,77.245260844,4,0,5636.212761,28269.366517,413.325047,5222.887714,4,0,411.285387,19629.594654,404.913013,6.372374,4,0,411.285387,19629.594654,404.913013,6.372374,-5224.927374,-5224.927374,0.0,0.0,neither
194,527,4,2,77.570114062,2,0,384.252333,11108.114233,374.910809,9.341524,2,0,384.261877,11108.123777,374.910809,9.351068,2,0,384.248333,11108.110233,374.910809,9.337524,0.009544000000005326,-0.004000000000019099,-0.013544000000024425,-0.01354400000127498,neither
195,770,7,3,77.71419328,3,0,405.377158,21741.688151,401.371219,4.005939,3,0,405.377158,21741.688151,401.371219,4.005939,3,0,405.377158,21741.688151,401.371219,4.005939,0.0,0.0,0.0,0.0,neither
196,717,3,1,78.42278893,1,0,401.368618,15179.383263,394.088749,7.279869,1,0,401.365416,15179.380061,394.088749,7.276667,1,0,401.389299,15179.403944,394.088749,7.30055,-0.003202000000044336,0.020680999999967753,0.02388300000001209,0.02388299999984156,neither
197,635,7,3,78.997557248,3,0,421.537918,18214.749303,404.456923,17.080995,3,0,421.537918,18214.749303,404.456923,17.080995,3,0,421.537918,18214.749303,404.456923,17.080995,0.0,0.0,0.0,0.0,neither
198,608,16,8,79.461026554,8,0,379.806589,14972.667581,375.89138,3.915209,8,0,379.806589,14972.667581,375.89138,3.915209,8,0,379.806589,14972.667581,375.89138,3.915209,0.0,0.0,0.0,0.0,neither
199,561,8,4,79.568011616,4,0,4519.335959,21212.432833,410.760339,4108.57562,4,0,411.909752,14074.040501,404.920501,6.989251,4,0,411.909752,14074.040501,404.920501,6.989251,-4107.426207,-4107.426207,0.0,0.0,neither
200,551,13,6,79.787284936,6,0,569.204825,15617.212141,560.681253,8.523572,6,0,569.230519,15617.237835,560.681253,8.549266,6,0,569.217284,15617.2246,560.681253,8.536031,0.025693999999930384,0.012458999999921616,-0.013235000000008768,-0.013235000000349828,neither
201,765,12,6,79.913036962,6,0,701.135252,21074.987513,556.967751,144.167501,6,0,701.160946,21075.013207,556.967751,144.193195,6,0,701.147711,21074.999972,556.967751,144.17996,0.025693999999930384,0.012458999999921616,-0.013235000000008768,-0.013234999998530839,neither
202,761,16,8,80.121606082,8,0,392.727056,18518.626785,388.316474,4.410582,8,0,392.727056,18518.626785,388.316474,4.410582,8,0,392.727056,18518.626785,388.316474,4.410582,0.0,0.0,0.0,0.0,neither
203,533,7,3,80.18640363,3,0,419.368676,15080.519004,405.666777,13.701899,3,0,419.368676,15080.519004,405.666777,13.701899,3,0,419.368676,15080.519004,405.666777,13.701899,0.0,0.0,0.0,0.0,neither
204,766,15,7,80.39029525,7,0,399.581814,18572.23256,392.438536,7.143278,7,0,399.581814,18572.23256,392.438536,7.143278,7,0,399.581814,18572.23256,392.438536,7.143278,0.0,0.0,0.0,0.0,neither
205,709,7,3,80.887901082,3,0,419.914204,19149.431371,403.620108,16.294096,3,0,419.914204,19149.431371,403.620108,16.294096,3,0,419.914204,19149.431371,403.620108,16.294096,0.0,0.0,0.0,0.0,neither
206,770,15,7,82.378756554,7,0,413.929378,18071.880234,397.255743,16.673635,7,0,413.929378,18071.880234,397.255743,16.673635,7,0,413.929378,18071.880234,397.255743,16.673635,0.0,0.0,0.0,0.0,neither
207,767,17,8,83.245713652,8,0,404.199199,19458.77282,390.734833,13.464366,8,0,404.199199,19458.77282,390.734833,13.464366,8,0,404.199199,19458.77282,390.734833,13.464366,0.0,0.0,0.0,0.0,neither
208,707,18,9,83.520004532,9,0,386.662195,16949.704533,383.58973,3.072465,9,0,385.009894,16947.988683,383.335529,1.674365,9,0,386.662195,16949.704533,383.58973,3.072465,-1.6523010000000227,0.0,1.6523010000000227,1.7158500000005006,neither
209,770,1,0,83.87621354,0,0,387.812955,16150.032883,377.620501,10.192454,0,0,387.812955,16150.032883,377.620501,10.192454,0,0,387.812955,16150.032883,377.620501,10.192454,0.0,0.0,0.0,0.0,neither
210,557,13,6,84.652619286,6,0,402.810168,15318.352856,390.181401,12.628767,6,0,402.835862,15318.37855,390.181401,12.654461,6,0,402.822627,15318.365315,390.181401,12.641226,0.02569400000004407,0.012459000000035303,-0.013235000000008768,-0.013235000000349828,neither
211,761,5,2,84.788227816,2,0,388.643572,15276.83945,375.301929,13.341643,2,0,388.653116,15276.848994,375.301929,13.351187,2,0,388.639572,15276.83545,375.301929,13.337643,0.009544000000005326,-0.004000000000019099,-0.013544000000024425,-0.013543999999455991,neither
212,682,19,9,85.155610442,9,0,395.459908,16408.518899,378.73427,16.725638,9,0,394.061808,16406.803049,378.988471,15.073337,9,0,395.459908,16408.518899,378.73427,16.725638,-1.3980999999999995,0.0,1.3980999999999995,1.7158500000005006,neither
213,527,14,7,85.218321642,7,0,424.159056,12223.190137,401.412309,22.746747,7,0,424.159056,12223.190137,401.412309,22.746747,7,0,424.159056,12223.190137,401.412309,22.746747,0.0,0.0,0.0,0.0,neither
214,769,12,6,85.237774074,6,0,415.061102,22228.04939,396.994911,18.066191,6,0,415.086796,22228.075084,396.994911,18.091885,6,0,415.073561,22228.061849,396.994911,18.07865,0.025693999999987227,0.01245899999997846,-0.013235000000008768,-0.013234999998530839,neither
215,598,1,0,85.497072902,0,0,378.607923,12697.80776,374.516337,4.091586,0,0,378.607923,12697.80776,374.516337,4.091586,0,0,378.607923,12697.80776,374.516337,4.091586,0.0,0.0,0.0,0.0,neither
216,537,14,7,85.707300664,7,0,413.280852,12039.564837,405.508039,7.772813,7,0,413.280852,12039.564837,405.508039,7.772813,7,0,413.280852,12039.564837,405.508039,7.772813,0.0,0.0,0.0,0.0,neither
217,769,7,3,85.84807423,3,0,421.532689,19813.742529,406.746863,14.785826,3,0,421.532689,19813.742529,406.746863,14.785826,3,0,421.532689,19813.742529,406.746863,14.785826,0.0,0.0,0.0,0.0,neither
218,539,3,1,86.301346454,1,0,388.884484,10990.805487,384.1945,4.689984,1,0,388.881282,10990.802285,384.1945,4.686782,1,0,388.905165,10990.826168,384.1945,4.710665,-0.0032019999999874926,0.020681000000024596,0.02388300000001209,0.02388299999984156,neither
219,676,7,3,86.899024512,3,0,413.392815,17348.156126,412.841912,0.550903,3,0,413.392815,17348.156126,412.841912,0.550903,3,0,413.392815,17348.156126,412.841912,0.550903,0.0,0.0,0.0,0.0,neither
220,683,4,2,87.441561884,2,0,388.089039,13733.388727,387.671382,0.417657,2,0,388.098583,13733.398271,387.671382,0.427201,2,0,388.085039,13733.384727,387.671382,0.413657,0.009544000000005326,-0.004000000000019099,-0.013544000000024425,-0.013543999999455991,neither
221,516,0,0,87.557214982,0,0,394.14578,10809.761975,385.629322,8.516458,0,0,394.14578,10809.761975,385.629322,8.516458,0,0,394.14578,10809.761975,385.629322,8.516458,0.0,0.0,0.0,0.0,neither
222,518,18,9,89.576870744,9,0,389.368383,13100.908571,385.840317,3.528066,9,0,387.970283,13099.192721,385.840317,2.129966,9,0,389.368383,13100.908571,385.840317,3.528066,-1.3980999999999995,0.0,1.3980999999999995,1.7158500000005006,neither
223,767,17,8,89.800996496,8,0,560.952517,20654.563089,544.28287,16.669647,8,0,560.952517,20654.563089,544.28287,16.669647,8,0,560.952517,20654.563089,544.28287,16.669647,0.0,0.0,0.0,0.0,neither
224,730,17,8,89.867789386,8,0,745.132645,19747.821223,545.976896,199.155749,8,0,745.132645,19747.821223,545.976896,199.155749,8,0,745.132645,19747.821223,545.976896,199.155749,0.0,0.0,0.0,0.0,neither
225,715,10,5,89.919698488,5,0,381.84268,17136.737561,377.983179,3.859501,5,0,391.853168,17279.710918,376.725806,15.127362,5,0,383.100266,17268.026292,376.73419,6.366076,10.01048800000001,1.2575860000000034,-8.752902000000006,-11.684626000002027,neither
226,674,9,4,90.057685234,4,0,581.093714,19691.72335,560.420204,20.67351,4,0,550.450447,17431.349758,545.005542,5.444905,4,0,550.450447,17431.349758,545.005542,5.444905,-30.643266999999923,-30.643266999999923,0.0,0.0,neither
227,566,9,4,90.305878082,4,0,599.44379,16377.410743,562.899469,36.544321,4,0,558.248772,14553.452084,551.054891,7.193881,4,0,558.248772,14553.452084,551.054891,7.193881,-41.195018000000005,-41.195018000000005,0.0,0.0,neither
228,583,11,5,90.553248862,5,0,393.973604,13807.70287,378.661792,15.311812,5,0,394.784359,13927.03146,388.655866,6.128493,5,0,405.109904,13938.632958,388.661306,16.448598,0.8107549999999719,11.136299999999949,10.325544999999977,11.601497999999992,neither
229,772,13,6,90.949592848,6,0,394.170475,22629.262783,393.890551,0.279924,6,0,394.196169,22629.288477,393.890551,0.305618,6,0,394.182934,22629.275242,393.890551,0.292383,0.025693999999987227,0.01245899999997846,-0.013235000000008768,-0.013234999998530839,neither
230,570,17,8,91.047297358,8,0,407.794844,14974.740715,396.966143,10.828701,8,0,407.794844,14974.740715,396.966143,10.828701,8,0,407.794844,14974.740715,396.966143,10.828701,0.0,0.0,0.0,0.0,neither
231,570,8,4,91.362036466,4,0,425.81577,16228.129918,410.794992,15.020778,4,0,410.023085,14145.598971,394.875604,15.147481,4,0,410.023085,14145.598971,394.875604,15.147481,-15.792685000000006,-15.792685000000006,0.0,0.0,neither
