gpu_id,instance_id,gpu_x_m,gpu_y_m,assigned_user_count,request_count,mean_e2e_ttft_ms,p50_e2e_ttft_ms,p95_e2e_ttft_ms,p99_e2e_ttft_ms,mean_queueing_before_ttft_ms,mean_prefill_service_ms,max_waiting_requests,max_running_requests,prompt_tokens_processed,output_tokens_generated
0,0,1666.667,2113.249,5,26,577.2958541153847,553.8127400000001,1270.59136825,1334.68148025,16.28439200355031,540.4358044615384,0,26,144512,16676
1,1,5000.0,2113.249,4,31,667.9997894838709,532.936586,1403.02752,1543.5114408999998,94.78582372490938,569.4726823870967,0,31,163536,19373
2,2,8333.333,2113.249,3,23,676.9492272173914,685.13251,1476.4390037999997,1842.3832880200005,79.03249,597.7199815217391,0,23,135024,15234
3,3,0.0,5000.0,3,34,569.0343570294118,481.267019,1363.6720043999999,1479.5408152300001,57.20207802676661,505.5551106176471,0,34,171584,21982
4,4,3333.333,5000.0,2,39,714.7058757948719,554.775095,1478.5699199000014,2493.17901764,159.393618974359,555.3122568205127,0,39,199584,25834
5,5,6666.667,5000.0,5,29,541.8404827586207,399.439405,1297.5407705999999,1362.18373756,29.03408526394627,498.0848959655172,0,29,133584,19447
6,6,10000.0,5000.0,5,29,697.4984641034483,705.117158,1387.5892672,1468.5601795199998,54.913908189675695,618.5511679655173,0,29,180560,19394
7,7,1666.667,7886.751,4,28,693.2656365000001,706.5903069999999,1307.4002059999998,1837.7100655000004,125.46210377172443,561.8110599642857,0,28,139072,18148
8,8,5000.0,7886.751,3,32,561.7036660624999,476.6862015,1299.5908309000001,1321.69543569,73.41112929767013,487.5683928125,0,32,149536,21161
9,9,8333.333,7886.751,5,29,425.0992491034483,234.905631,1071.6249867999998,1253.7951242399997,31.699093862150914,367.619442,0,29,108608,18504
