prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
16,0,8,2048,299.44
16,0,8,4096,556.168
16,0,8,8192,1072.85
16,0,8,16384,2118.58
16,0,16,16,53.1953
16,0,16,32,53.8353
16,0,16,64,54.731
16,0,16,128,87.3613
16,0,16,256,123.149
16,0,16,512,187.406
16,0,16,1024,316.069
16,0,16,2048,572.17
16,0,16,4096,1086.58
16,0,16,8192,2119.05
16,0,16,16384,4210.13
16,0,32,16,95.532
16,0,32,32,96.6843
16,0,32,64,98.7213
16,0,32,128,160.823
16,0,32,256,227.609
16,0,32,512,355.611
16,0,32,1024,612.372
16,0,32,2048,1125.48
16,0,32,4096,2155.93
16,0,32,8192,4265.22
16,0,32,16384,8449.24
16,0,64,16,179.085
16,0,64,32,180.93
16,0,64,64,184.802
16,0,64,128,307.194
16,0,64,256,438.482
16,0,64,512,702.187
16,0,64,1024,1227.01
16,0,64,2048,2282.51
16,0,64,4096,4684.36
16,0,64,8192,11097.6
16,0,64,16384,20279
16,0,128,16,323.536
16,0,128,32,326.437
16,0,128,64,333.744
16,0,128,128,571.475
16,0,128,256,902.553
16,0,128,512,1475.45
16,0,128,1024,2645.35
16,0,128,2048,9018.02
16,0,128,4096,17994.5
16,0,128,8192,35936.1
16,0,128,16384,71771.2
16,16,0,0,9.963
16,16,1,16,10.144
16,16,1,32,10.2293
16,16,1,64,10.2187
16,16,1,128,12.939
16,16,1,256,16.8427
16,16,1,512,24.566
16,16,1,1024,40.2993
16,16,1,2048,71.4677
16,16,1,4096,133.986
16,16,1,8192,259.45
16,16,1,16384,542.664
16,16,2,16,16.0963
16,16,2,32,16.1497
16,16,2,64,16.3413
16,16,2,128,22.795
16,16,2,256,30.9013
16,16,2,512,47.3503
16,16,2,1024,65.5907
16,16,2,2048,98.1773
16,16,2,4096,162.136
16,16,2,8192,292.517
16,16,2,16384,550.301
16,16,4,16,21.344
16,16,4,32,21.504
16,16,4,64,22.0807
16,16,4,128,31.9577
16,16,4,256,43.99
16,16,4,512,65.3023
16,16,4,1024,97.8257
16,16,4,2048,162.861
16,16,4,4096,291.951
16,16,4,8192,552.457
16,16,4,16384,1074.55
16,16,8,16,32.1503
16,16,8,32,32.3743
16,16,8,64,33.035
16,16,8,128,50.4007
16,16,8,256,70.6253
16,16,8,512,106.487
16,16,8,1024,170.925
16,16,8,2048,299.514
16,16,8,4096,556.969
16,16,8,8192,1072.95
16,16,8,16384,2120.23
16,16,16,16,53.4403
16,16,16,32,53.9957
16,16,16,64,55.1793
16,16,16,128,87.265
16,16,16,256,123.202
16,16,16,512,187.469
16,16,16,1024,315.984
16,16,16,2048,572.094
16,16,16,4096,1086.15
16,16,16,8192,2119.3
16,16,16,16384,4211.82
16,16,32,16,95.5323
16,16,32,32,96.685
16,16,32,64,98.7107
16,16,32,128,160.877
16,16,32,256,227.801
16,16,32,512,355.515
16,16,32,1024,612.639
16,16,32,2048,1124.6
16,16,32,4096,2155.56
16,16,32,8192,4261.87
16,16,32,16384,8448.11
16,16,64,16,179.128
16,16,64,32,180.792
16,16,64,64,184.622
16,16,64,128,307.12
16,16,64,256,438.054
16,16,64,512,703.136
16,16,64,1024,1227.15
16,16,64,2048,2280.19
16,16,64,4096,4713.28
16,16,64,8192,9658.9
16,16,64,16384,21337.3
16,16,128,16,323.791
16,16,128,32,326.927
16,16,128,64,333.658
16,16,128,128,570.792
16,16,128,256,904.749
16,16,128,512,1479.13
16,16,128,1024,2646.39
16,16,128,2048,9008.27
16,16,128,4096,17996.8
16,16,128,8192,35927.3
16,16,128,16384,71790.2
16,32,0,0,9.952
16,32,1,16,10.1333
16,32,1,32,10.2083
16,32,1,64,10.3363
16,32,1,128,12.8963
16,32,1,256,16.822
16,32,1,512,24.5347
16,32,1,1024,43.1043
16,32,1,2048,76.257
16,32,1,4096,143.448
16,32,1,8192,276.879
16,32,1,16384,543.869
16,32,2,16,16.0963
16,32,2,32,16.2347
16,32,2,64,16.448
16,32,2,128,22.8267
16,32,2,256,30.891
16,32,2,512,47.286
16,32,2,1024,65.5477
16,32,2,2048,98.6467
16,32,2,4096,163.321
16,32,2,8192,292.473
16,32,2,16384,548.82
16,32,4,16,21.4087
16,32,4,32,21.611
16,32,4,64,22.1333
16,32,4,128,31.8407
16,32,4,256,44.0217
16,32,4,512,65.3983
16,32,4,1024,97.8567
16,32,4,2048,162.648
16,32,4,4096,291.546
16,32,4,8192,550.441
16,32,4,16384,1075.44
16,32,8,16,32.0223
16,32,8,32,32.5017
16,32,8,64,33.1627
16,32,8,128,50.4863
16,32,8,256,70.529
16,32,8,512,106.838
16,32,8,1024,171.138
16,32,8,2048,298.66
16,32,8,4096,555.315
16,32,8,8192,1072.87
16,32,8,16384,2119.88
16,32,16,16,53.27
16,32,16,32,53.8993
16,32,16,64,55.041
16,32,16,128,87.2437
16,32,16,256,123.234
16,32,16,512,187.544
16,32,16,1024,315.632
16,32,16,2048,573.214
16,32,16,4096,1087.01
16,32,16,8192,2119.05
16,32,16,16384,4215.71
16,32,32,16,95.5643
16,32,32,32,96.6837
16,32,32,64,98.9457
16,32,32,128,160.793
16,32,32,256,227.716
16,32,32,512,356.112
16,32,32,1024,612.49
16,32,32,2048,1124.49
16,32,32,4096,2155.24
16,32,32,8192,4261.73
16,32,32,16384,8446.49
16,32,64,16,179.043
16,32,64,32,181.155
16,32,64,64,184.717
16,32,64,128,307.108
16,32,64,256,437.681
16,32,64,512,703.222
16,32,64,1024,1228.27
16,32,64,2048,2283.38
16,32,64,4096,4687.98
16,32,64,8192,9705.82
16,32,64,16384,21652.7
16,32,128,16,346
16,32,128,32,349.253
16,32,128,64,356.293
16,32,128,128,607.924
16,32,128,256,904.398
16,32,128,512,1472.71
16,32,128,1024,2643.99
16,32,128,2048,9020.19
16,32,128,4096,17999.8
16,32,128,8192,35962.2
16,32,128,16384,71780.4
16,64,0,0,10.027
16,64,1,16,10.1973
16,64,1,32,10.2613
16,64,1,64,10.422
16,64,1,128,12.918
16,64,1,256,16.779
16,64,1,512,24.5867
16,64,1,1024,40.2143
16,64,1,2048,71.6063
16,64,1,4096,133.741
16,64,1,8192,259.001
16,64,1,16384,543.165
16,64,2,16,16.3627
16,64,2,32,16.3093
16,64,2,64,16.534
16,64,2,128,22.8373
16,64,2,256,30.8163
16,64,2,512,47.1367
16,64,2,1024,65.8033
16,64,2,2048,98.572
16,64,2,4096,164.077
16,64,2,8192,293.391
16,64,2,16384,549.171
16,64,4,16,21.622
16,64,4,32,21.728
16,64,4,64,22.1337
16,64,4,128,32.0003
16,64,4,256,44.1283
16,64,4,512,65.622
16,64,4,1024,98.071
16,64,4,2048,163.032
16,64,4,4096,292.057
16,64,4,8192,550.419
16,64,4,16384,1073.33
16,64,8,16,32.2143
16,64,8,32,32.5657
16,64,8,64,33.0353
16,64,8,128,50.5287
16,64,8,256,70.7423
16,64,8,512,107.106
16,64,8,1024,171.181
16,64,8,2048,299.279
16,64,8,4096,556.403
16,64,8,8192,1073.67
16,64,8,16384,2121.54
16,64,16,16,53.3983
16,64,16,32,54.2087
16,64,16,64,55.276
16,64,16,128,87.1797
16,64,16,256,123.244
16,64,16,512,187.32
16,64,16,1024,315.972
16,64,16,2048,572.808
16,64,16,4096,1087.45
16,64,16,8192,2119.33
16,64,16,16384,4211.03
16,64,32,16,95.5213
16,64,32,32,96.7267
16,64,32,64,98.8607
16,64,32,128,160.856
16,64,32,256,227.971
16,64,32,512,356.09
16,64,32,1024,612.926
16,64,32,2048,1125.32
16,64,32,4096,2155.8
16,64,32,8192,4266.29
16,64,32,16384,8445.26
16,64,64,16,179.32
16,64,64,32,181.165
16,64,64,64,184.771
16,64,64,128,307.183
16,64,64,256,437.735
16,64,64,512,702.762
16,64,64,1024,1226.82
16,64,64,2048,2282.9
16,64,64,4096,4682.15
16,64,64,8192,9604.86
16,64,64,16384,28729.4
16,64,128,16,323.674
16,64,128,32,326.778
16,64,128,64,333.572
16,64,128,128,570.802
16,64,128,256,904.343
16,64,128,512,1479.02
16,64,128,1024,2647.45
16,64,128,2048,9023.27
16,64,128,4096,18000.7
16,64,128,8192,35926.4
16,64,128,16384,71791.2
16,128,0,0,13.718
16,128,1,16,13.0133
16,128,1,32,13.0673
16,128,1,64,13.0133
16,128,1,128,13.9737
16,128,1,256,16.7683
16,128,1,512,24.587
16,128,1,1024,40.246
16,128,1,2048,76.2463
16,128,1,4096,143.266
16,128,1,8192,276.836
16,128,1,16384,543.644
16,128,2,16,20.288
16,128,2,32,20.352
16,128,2,64,20.4703
16,128,2,128,24.1177
16,128,2,256,31.1043
16,128,2,512,47.264
16,128,2,1024,79.9583
16,128,2,2048,113.357
16,128,2,4096,178.029
16,128,2,8192,307.449
16,128,2,16384,564.008
16,128,4,16,25.526
16,128,4,32,25.579
16,128,4,64,25.9843
16,128,4,128,33.43
16,128,4,256,44.4383
16,128,4,512,68.268
16,128,4,1024,109.613
16,128,4,2048,174.328
16,128,4,4096,303.609
16,128,4,8192,564.946
16,128,4,16384,1086.1
16,128,8,16,36.0967
16,128,8,32,36.4057
16,128,8,64,36.8963
16,128,8,128,52.2567
16,128,8,256,70.8383
16,128,8,512,111.148
16,128,8,1024,182.786
16,128,8,2048,310.905
16,128,8,4096,567.581
16,128,8,8192,1081.34
16,128,8,16384,2127.76
16,128,16,16,57.2273
16,128,16,32,57.8033
16,128,16,64,59.0407
16,128,16,128,88.9827
16,128,16,256,123.426
16,128,16,512,195.117
16,128,16,1024,323.951
16,128,16,2048,581.96
16,128,16,4096,1094.84
16,128,16,8192,2127.81
16,128,16,16384,4216.43
16,128,32,16,99.2447
16,128,32,32,100.311
16,128,32,64,102.135
16,128,32,128,162.552
16,128,32,256,229.188
16,128,32,512,364.25
16,128,32,1024,620.936
16,128,32,2048,1133.44
16,128,32,4096,2160.49
16,128,32,8192,4266.05
16,128,32,16384,8448.42
16,128,64,16,182.104
16,128,64,32,183.79
16,128,64,64,187.256
16,128,64,128,309.337
16,128,64,256,441.297
16,128,64,512,707.989
16,128,64,1024,1232.2
16,128,64,2048,2282.81
16,128,64,4096,4654.51
16,128,64,8192,9590.15
16,128,64,16384,24076.1
16,128,128,16,327.023
16,128,128,32,330.575
16,128,128,64,338.074
16,128,128,128,570.579
16,128,128,256,905.357
16,128,128,512,1491.77
16,128,128,1024,2662.34
16,128,128,2048,9016.46
16,128,128,4096,17997.6
16,128,128,8192,35946
16,128,128,16384,71778.7
16,256,0,0,17.5573
16,256,1,16,16.95
16,256,1,32,16.832
16,256,1,64,16.9067
16,256,1,128,16.9387
16,256,1,256,17.91
16,256,1,512,24.672
16,256,1,1024,40.2997
16,256,1,2048,71.4357
16,256,1,4096,133.922
16,256,1,8192,259.055
16,256,1,16384,521.277
16,256,2,16,24.352
16,256,2,32,24.6623
16,256,2,64,24.608
16,256,2,128,28.4053
16,256,2,256,32.6403
16,256,2,512,47.4457
16,256,2,1024,79.9903
16,256,2,2048,129.015
16,256,2,4096,193.87
16,256,2,8192,323.449
16,256,2,16384,579.443
16,256,4,16,30.6993
16,256,4,32,30.8593
16,256,4,64,30.7953
16,256,4,128,37.7177
16,256,4,256,46.1337
16,256,4,512,68.705
16,256,4,1024,116.492
16,256,4,2048,186.434
16,256,4,4096,315.663
16,256,4,8192,576.457
16,256,4,16384,1095.42
16,256,8,16,42.55
16,256,8,32,42.5503
16,256,8,64,42.806
16,256,8,128,56.0113
16,256,8,256,72.8547
16,256,8,512,111.074
16,256,8,1024,190.05
16,256,8,2048,322.437
16,256,8,4096,579.699
16,256,8,8192,1095.33
16,256,8,16384,2135.08
16,256,16,16,63.5207
16,256,16,32,64.0223
16,256,16,64,64.9503
16,256,16,128,92.855
16,256,16,256,125.474
16,256,16,512,195.491
16,256,16,1024,332.303
16,256,16,2048,587.955
16,256,16,4096,1104.88
16,256,16,8192,2135.66
16,256,16,16384,4221.97
16,256,32,16,105.441
16,256,32,32,106.605
16,256,32,64,107.852
16,256,32,128,166.466
16,256,32,256,231.448
16,256,32,512,364.901
16,256,32,1024,628.477
16,256,32,2048,1141.38
16,256,32,4096,2169.26
16,256,32,8192,4272.58
16,256,32,16384,8452.92
16,256,64,16,187.758
16,256,64,32,189.272
16,256,64,64,193.079
16,256,64,128,312.228
16,256,64,256,445.542
16,256,64,512,713.205
16,256,64,1024,1237.84
16,256,64,2048,2285.53
16,256,64,4096,4634.43
16,256,64,8192,9631.91
16,256,64,16384,23912.6
16,256,128,16,331.472
16,256,128,32,334.82
16,256,128,64,342.277
16,256,128,128,578.259
16,256,128,256,900.856
16,256,128,512,1493.98
16,256,128,1024,2675.41
16,256,128,2048,9020.17
16,256,128,4096,17997.7
16,256,128,8192,35939.3
16,256,128,16384,71791.4
16,512,0,0,25.078
16,512,1,16,24.651
16,512,1,32,24.705
16,512,1,64,24.6727
16,512,1,128,24.64
16,512,1,256,24.8217
16,512,1,512,25.579
16,512,1,1024,43.0197
16,512,1,2048,76.7367
16,512,1,4096,143.212
16,512,1,8192,276.836
16,512,1,16384,543.985
16,512,2,16,32.555
16,512,2,32,32.5977
16,512,2,64,33.0033
16,512,2,128,36.5447
16,512,2,256,40.8433
16,512,2,512,48.95
16,512,2,1024,80.1717
16,512,2,2048,144.77
16,512,2,4096,224.814
16,512,2,8192,355.237
16,512,2,16384,611.197
16,512,4,16,42.528
16,512,4,32,43.0517
16,512,4,64,43.105
16,512,4,128,46.966
16,512,4,256,54.1343
16,512,4,512,70.401
16,512,4,1024,117.239
16,512,4,2048,209.88
16,512,4,4096,339.673
16,512,4,8192,600.446
16,512,4,16384,1121.61
16,512,8,16,53.3657
16,512,8,32,53.355
16,512,8,64,54.156
16,512,8,128,66.3797
16,512,8,256,80.747
16,512,8,512,112.919
16,512,8,1024,191.064
16,512,8,2048,347.204
16,512,8,4096,602.867
16,512,8,8192,1113.29
16,512,8,16384,2151.71
16,512,16,16,74.3263
16,512,16,32,74.9983
16,512,16,64,75.8943
16,512,16,128,103.554
16,512,16,256,133.57
16,512,16,512,197.592
16,512,16,1024,339.194
16,512,16,2048,604.627
16,512,16,4096,1119.34
16,512,16,8192,2155.64
16,512,16,16384,4233.49
16,512,32,16,116.396
16,512,32,32,117.698
16,512,32,64,119.382
16,512,32,128,176.888
16,512,32,256,239.268
16,512,32,512,367.237
16,512,32,1024,636.818
16,512,32,2048,1156.84
16,512,32,4096,2182.26
16,512,32,8192,4285.52
16,512,32,16384,8458.33
16,512,64,16,199.907
16,512,64,32,201.773
16,512,64,64,205.144
16,512,64,128,322.575
16,512,64,256,450.779
16,512,64,512,719.828
16,512,64,1024,1249.1
16,512,64,2048,2300.86
16,512,64,4096,4635.92
16,512,64,8192,9638.61
16,512,64,16384,29402.8
16,512,128,16,342.202
16,512,128,32,345.903
16,512,128,64,352.89
16,512,128,128,580.648
16,512,128,256,916.418
16,512,128,512,1489.96
16,512,128,1024,2677.29
16,512,128,2048,9031.33
16,512,128,4096,18010.9
16,512,128,8192,35962.6
16,512,128,16384,71812.6
16,1024,0,0,40.5337
16,1024,1,16,40.2453
16,1024,1,32,40.257
16,1024,1,64,40.3103
16,1024,1,128,40.3527
16,1024,1,256,40.5237
16,1024,1,512,40.5017
16,1024,1,1024,41.3973
16,1024,1,2048,71.7877
16,1024,1,4096,134.061
16,1024,1,8192,259.363
16,1024,1,16384,509.596
16,1024,2,16,48.6723
16,1024,2,32,49.2167
16,1024,2,64,49.078
16,1024,2,128,52.6833
16,1024,2,256,57.302
16,1024,2,512,65.3873
16,1024,2,1024,81.6653
16,1024,2,2048,144.972
16,1024,2,4096,274.584
16,1024,2,8192,417.776
16,1024,2,16384,673.94
16,1024,4,16,58.6243
16,1024,4,32,58.8597
16,1024,4,64,59.201
16,1024,4,128,70.4543
16,1024,4,256,79.3503
16,1024,4,512,86.657
16,1024,4,1024,118.786
16,1024,4,2048,213.229
16,1024,4,4096,386.672
16,1024,4,8192,643.763
16,1024,4,16384,1169.77
16,1024,8,16,69.6757
16,1024,8,32,69.91
16,1024,8,64,70.497
16,1024,8,128,89.2277
16,1024,8,256,106.465
16,1024,8,512,128.982
16,1024,8,1024,192.855
16,1024,8,2048,351.45
16,1024,8,4096,651.39
16,1024,8,8192,1159.11
16,1024,8,16384,2199.16
16,1024,16,16,95.8733
16,1024,16,32,96.2677
16,1024,16,64,97.079
16,1024,16,128,126.22
16,1024,16,256,159.597
16,1024,16,512,213.805
16,1024,16,1024,341.423
16,1024,16,2048,627.101
16,1024,16,4096,1150.08
16,1024,16,8192,2183.1
16,1024,16,16384,4273.19
16,1024,32,16,138.007
16,1024,32,32,138.881
16,1024,32,64,141.047
16,1024,32,128,199.757
16,1024,32,256,265.145
16,1024,32,512,383.109
16,1024,32,1024,639.859
16,1024,32,2048,1179.77
16,1024,32,4096,2217.12
16,1024,32,8192,4307.25
16,1024,32,16384,8484.27
16,1024,64,16,221.368
16,1024,64,32,223.385
16,1024,64,64,226.926
16,1024,64,128,346.298
16,1024,64,256,471.505
16,1024,64,512,729.833
16,1024,64,1024,1263.27
16,1024,64,2048,2327.38
16,1024,64,4096,4655.46
16,1024,64,8192,9311.92
16,1024,64,16384,23590.5
16,1024,128,16,389.957
16,1024,128,32,393.925
16,1024,128,64,400.293
16,1024,128,128,643.721
16,1024,128,256,923.021
16,1024,128,512,1495.71
16,1024,128,1024,2674.84
16,1024,128,2048,9048.56
16,1024,128,4096,18033.8
16,1024,128,8192,35958
16,1024,128,16384,71816.1
16,2048,0,0,71.5957
16,2048,1,16,71.542
16,2048,1,32,71.6703
16,2048,1,64,71.681
16,2048,1,128,71.702
16,2048,1,256,71.5847
16,2048,1,512,76.3323
16,2048,1,1024,77.1213
16,2048,1,2048,77.9317
16,2048,1,4096,143.692
16,2048,1,8192,277.124
16,2048,1,16384,544.273
16,2048,2,16,81.3023
16,2048,2,32,81.324
16,2048,2,64,81.4197
16,2048,2,128,85.153
16,2048,2,256,89.5477
16,2048,2,512,97.9107
16,2048,2,1024,114.049
16,2048,2,2048,147.01
16,2048,2,4096,275.225
16,2048,2,8192,534.087
16,2048,2,16384,800.852
16,2048,4,16,90.8917
16,2048,4,32,91.0303
16,2048,4,64,91.532
16,2048,4,128,102.156
16,2048,4,256,114.466
16,2048,4,512,138.68
16,2048,4,1024,150.85
16,2048,4,2048,215.747
16,2048,4,4096,406.17
16,2048,4,8192,741.396
16,2048,4,16384,1264.23
16,2048,8,16,102.082
16,2048,8,32,101.943
16,2048,8,64,102.743
16,2048,8,128,121.613
16,2048,8,256,142.071
16,2048,8,512,181.219
16,2048,8,1024,225.486
16,2048,8,2048,353.893
16,2048,8,4096,671.496
16,2048,8,8192,1262.61
16,2048,8,16384,2291.37
16,2048,16,16,132.535
16,2048,16,32,133.1
16,2048,16,64,134.231
16,2048,16,128,167.298
16,2048,16,256,196.706
16,2048,16,512,265.507
16,2048,16,1024,373.914
16,2048,16,2048,629.875
16,2048,16,4096,1202.05
16,2048,16,8192,2245.93
16,2048,16,16384,4338.09
16,2048,32,16,180.44
16,2048,32,32,181.251
16,2048,32,64,183.234
16,2048,32,128,243.608
16,2048,32,256,304.313
16,2048,32,512,435.355
16,2048,32,1024,671.432
16,2048,32,2048,1183.92
16,2048,32,4096,2271.73
16,2048,32,8192,4376.32
16,2048,32,16384,8531.43
16,2048,64,16,264.547
16,2048,64,32,265.753
16,2048,64,64,271.406
16,2048,64,128,390.672
16,2048,64,256,517.031
16,2048,64,512,772.202
16,2048,64,1024,1284.08
16,2048,64,2048,2487.23
16,2048,64,4096,4758.59
16,2048,64,8192,9461.68
16,2048,64,16384,20389.2
16,2048,128,16,406.16
16,2048,128,32,409.477
16,2048,128,64,417.541
16,2048,128,128,643.892
16,2048,128,256,968.151
16,2048,128,512,1522.45
16,2048,128,1024,2681.13
16,2048,128,2048,9084.77
16,2048,128,4096,18060.2
16,2048,128,8192,36016
16,2048,128,16384,71861.7
16,4096,0,0,133.165
16,4096,1,16,133.815
16,4096,1,32,133.847
16,4096,1,64,134.136
16,4096,1,128,133.997
16,4096,1,256,134.05
16,4096,1,512,133.846
16,4096,1,1024,133.762
16,4096,1,2048,134.113
16,4096,1,4096,135.522
16,4096,1,8192,259.31
16,4096,1,16384,542.524
16,4096,2,16,145.804
16,4096,2,32,145.709
16,4096,2,64,146.455
16,4096,2,128,149.613
16,4096,2,256,154.391
16,4096,2,512,162.285
16,4096,2,1024,178.189
16,4096,2,2048,211.746
16,4096,2,4096,276.878
16,4096,2,8192,535.377
16,4096,2,16384,1052.51
16,4096,4,16,154.882
16,4096,4,32,154.733
16,4096,4,64,155.597
16,4096,4,128,166.285
16,4096,4,256,178.647
16,4096,4,512,202.135
16,4096,4,1024,250.446
16,4096,4,2048,280.505
16,4096,4,4096,410.021
16,4096,4,8192,791.593
16,4096,4,16384,1454.84
16,4096,8,16,165.869
16,4096,8,32,166.168
16,4096,8,64,167.106
16,4096,8,128,185.922
16,4096,8,256,206.168
16,4096,8,512,246.05
16,4096,8,1024,324.751
16,4096,8,2048,418.373
16,4096,8,4096,675.359
16,4096,8,8192,1314.18
16,4096,8,16384,2482.41
16,4096,16,16,196.365
16,4096,16,32,197.047
16,4096,16,64,198.179
16,4096,16,128,239.811
16,4096,16,256,283.492
16,4096,16,512,350.693
16,4096,16,1024,473.606
16,4096,16,2048,695.487
16,4096,16,4096,1208
16,4096,16,8192,2360.85
16,4096,16,16384,4490.66
16,4096,32,16,253.71
16,4096,32,32,255.288
16,4096,32,64,257.144
16,4096,32,128,326.298
16,4096,32,256,391.93
16,4096,32,512,521.126
16,4096,32,1024,771.892
16,4096,32,2048,1247.91
16,4096,32,4096,2318.9
16,4096,32,8192,4730.47
16,4096,32,16384,9921.35
16,4096,64,16,349.732
16,4096,64,32,351.578
16,4096,64,64,353.978
16,4096,64,128,479.068
16,4096,64,256,605.575
16,4096,64,512,869.856
16,4096,64,1024,1380.27
16,4096,64,2048,2579.24
16,4096,64,4096,5282.6
16,4096,64,8192,15367.3
16,4096,64,16384,29956.4
16,4096,128,16,488.241
16,4096,128,32,490.981
16,4096,128,64,497.862
16,4096,128,128,730.345
16,4096,128,256,1059.06
16,4096,128,512,1608.13
16,4096,128,1024,2779.66
16,4096,128,2048,9154.03
16,4096,128,4096,18137.7
16,4096,128,8192,36073.4
16,4096,128,16384,71923.4
16,8192,0,0,256.024
16,8192,1,16,258.168
16,8192,1,32,258.243
16,8192,1,64,258.18
16,8192,1,128,258.403
16,8192,1,256,258.18
16,8192,1,512,258.456
16,8192,1,1024,275.609
16,8192,1,2048,276.931
16,8192,1,4096,276.697
16,8192,1,8192,277.187
16,8192,1,16384,544.039
16,8192,2,16,276.056
16,8192,2,32,276.494
16,8192,2,64,276.473
16,8192,2,128,280.025
16,8192,2,256,284.526
16,8192,2,512,291.439
16,8192,2,1024,308.195
16,8192,2,2048,341.433
16,8192,2,4096,405.979
16,8192,2,8192,538.779
16,8192,2,16384,1052.97
16,8192,4,16,282.819
16,8192,4,32,282.873
16,8192,4,64,283.812
16,8192,4,128,294.51
16,8192,4,256,306.873
16,8192,4,512,331.631
16,8192,4,1024,377.904
16,8192,4,2048,473.158
16,8192,4,4096,538.258
16,8192,4,8192,805.963
16,8192,4,16384,1567.12
16,8192,8,16,294.254
16,8192,8,32,294.959
16,8192,8,64,295.822
16,8192,8,128,313.86
16,8192,8,256,334.415
16,8192,8,512,375.151
16,8192,8,1024,454.64
16,8192,8,2048,611.996
16,8192,8,4096,804.639
16,8192,8,8192,1328.59
16,8192,8,16384,2616.92
16,8192,16,16,324.174
16,8192,16,32,324.943
16,8192,16,64,325.561
16,8192,16,128,367.492
16,8192,16,256,411.546
16,8192,16,512,499.495
16,8192,16,1024,639.453
16,8192,16,2048,889.451
16,8192,16,4096,1338.35
16,8192,16,8192,2390.26
16,8192,16,16384,4722.84
16,8192,32,16,381.423
16,8192,32,32,382.713
16,8192,32,64,384.698
16,8192,32,128,467.783
16,8192,32,256,544.369
16,8192,32,512,690.718
16,8192,32,1024,939.532
16,8192,32,2048,1443.03
16,8192,32,4096,2461.14
16,8192,32,8192,4630.33
