pc,n_label,skew_rate_label,kv_big_label,kp_label,alpha,n_samples
16,n<=4,sr<=70%,kvB<=1k,kp=0,0.2778,4
16,n<=4,sr<=70%,kvB<=4k,kp<=1k,0.1393,2
16,n<=4,sr<=70%,kvB<=4k,kp<=2k,0.1397,2
16,n<=4,sr<=70%,kvB<=4k,kp<=4k,-0.0273,2
16,n<=4,sr<=70%,kvB<=4k,kp<=512,0.2505,2
16,n<=4,sr<=70%,kvB<=4k,kp<=8k,-0.433,2
16,n<=4,sr<=70%,kvB<=4k,kp=0,0.7965,2
16,n<=4,sr>70%,kvB<=16k,kp<=1k,0.5413,2
16,n<=4,sr>70%,kvB<=16k,kp<=2k,0.1518,2
16,n<=4,sr>70%,kvB<=16k,kp<=4k,-0.1954,2
16,n<=4,sr>70%,kvB<=16k,kp<=512,0.7327,2
16,n<=4,sr>70%,kvB<=16k,kp<=8k,0.1487,2
16,n<=4,sr>70%,kvB<=16k,kp=0,0.9371,2
16,n<=4,sr>70%,kvB<=1k,kp<=1k,0.829,2
16,n<=4,sr>70%,kvB<=1k,kp<=2k,-0.369,2
16,n<=4,sr>70%,kvB<=1k,kp<=4k,-0.6334,2
16,n<=4,sr>70%,kvB<=1k,kp<=512,0.3432,2
16,n<=4,sr>70%,kvB<=1k,kp<=8k,-0.6229,2
16,n<=4,sr>70%,kvB<=1k,kp=0,0.2568,2
16,n<=4,sr>70%,kvB<=4k,kp<=1k,-0.229,2
16,n<=4,sr>70%,kvB<=4k,kp<=2k,0.1858,2
16,n<=4,sr>70%,kvB<=4k,kp<=4k,0.505,2
16,n<=4,sr>70%,kvB<=4k,kp<=512,-0.0064,2
16,n<=4,sr>70%,kvB<=4k,kp<=8k,-0.7455,2
16,n<=4,sr>70%,kvB<=4k,kp=0,0.7164,2
16,n<=64,sr<=15%,kvB<=16k,kp<=1k,0.2144,4
16,n<=64,sr<=15%,kvB<=16k,kp<=2k,0.228,4
16,n<=64,sr<=15%,kvB<=16k,kp<=4k,0.1071,4
16,n<=64,sr<=15%,kvB<=16k,kp<=512,0.1813,4
16,n<=64,sr<=15%,kvB<=16k,kp<=8k,0.0988,4
16,n<=64,sr<=15%,kvB<=16k,kp=0,0.1364,4
16,n<=64,sr<=15%,kvB<=1k,kp<=1k,0.1109,4
16,n<=64,sr<=15%,kvB<=1k,kp<=2k,0.0949,4
16,n<=64,sr<=15%,kvB<=1k,kp<=4k,0.1196,4
16,n<=64,sr<=15%,kvB<=1k,kp<=512,0.1025,4
16,n<=64,sr<=15%,kvB<=1k,kp<=8k,0.1456,4
16,n<=64,sr<=15%,kvB<=1k,kp=0,0.0965,4
16,n<=64,sr<=15%,kvB<=4k,kp<=1k,0.03,4
16,n<=64,sr<=15%,kvB<=4k,kp<=2k,0.0237,4
16,n<=64,sr<=15%,kvB<=4k,kp<=4k,0.0099,4
16,n<=64,sr<=15%,kvB<=4k,kp<=512,0.0327,4
16,n<=64,sr<=15%,kvB<=4k,kp<=8k,0.0066,4
16,n<=64,sr<=15%,kvB<=4k,kp=0,0.0368,4
16,n<=64,sr<=40%,kvB<=16k,kp<=1k,0.356,2
16,n<=64,sr<=40%,kvB<=16k,kp<=2k,0.4912,2
16,n<=64,sr<=40%,kvB<=16k,kp<=4k,0.1823,2
16,n<=64,sr<=40%,kvB<=16k,kp<=512,0.4076,2
16,n<=64,sr<=40%,kvB<=16k,kp<=8k,0.2579,2
16,n<=64,sr<=40%,kvB<=16k,kp=0,0.5295,2
16,n<=64,sr<=40%,kvB<=1k,kp<=1k,0.1084,2
16,n<=64,sr<=40%,kvB<=1k,kp<=2k,0.1511,2
16,n<=64,sr<=40%,kvB<=1k,kp<=4k,0.1148,2
16,n<=64,sr<=40%,kvB<=1k,kp<=512,0.1216,2
16,n<=64,sr<=40%,kvB<=1k,kp<=8k,0.1926,2
16,n<=64,sr<=40%,kvB<=1k,kp=0,0.1337,2
16,n<=64,sr<=40%,kvB<=4k,kp<=1k,0.0068,2
16,n<=64,sr<=40%,kvB<=4k,kp<=2k,-0.0157,2
16,n<=64,sr<=40%,kvB<=4k,kp<=4k,-0.0298,2
16,n<=64,sr<=40%,kvB<=4k,kp<=512,0.0141,2
16,n<=64,sr<=40%,kvB<=4k,kp<=8k,-0.0308,2
16,n<=64,sr<=40%,kvB<=4k,kp=0,0.0158,2
16,n<=64,sr<=5%,kvB<=16k,kp<=1k,0.0678,6
16,n<=64,sr<=5%,kvB<=16k,kp<=2k,0.0904,6
16,n<=64,sr<=5%,kvB<=16k,kp<=4k,0.026,6
16,n<=64,sr<=5%,kvB<=16k,kp<=512,0.0609,6
16,n<=64,sr<=5%,kvB<=16k,kp<=8k,0.0277,6
16,n<=64,sr<=5%,kvB<=16k,kp=0,0.0625,6
16,n<=64,sr<=5%,kvB<=1k,kp<=1k,0.0544,6
16,n<=64,sr<=5%,kvB<=1k,kp<=2k,0.0579,6
16,n<=64,sr<=5%,kvB<=1k,kp<=4k,0.0622,6
16,n<=64,sr<=5%,kvB<=1k,kp<=512,0.0685,6
16,n<=64,sr<=5%,kvB<=1k,kp<=8k,0.0432,6
16,n<=64,sr<=5%,kvB<=1k,kp=0,0.0443,6
16,n<=64,sr<=5%,kvB<=4k,kp<=1k,0.0341,6
16,n<=64,sr<=5%,kvB<=4k,kp<=2k,0.0276,6
16,n<=64,sr<=5%,kvB<=4k,kp<=4k,0.0117,6
16,n<=64,sr<=5%,kvB<=4k,kp<=512,0.0356,6
16,n<=64,sr<=5%,kvB<=4k,kp<=8k,0.0117,6
16,n<=64,sr<=5%,kvB<=4k,kp=0,0.0392,6
16,n<=64,sr<=70%,kvB<=16k,kp<=1k,1.1122,2
16,n<=64,sr<=70%,kvB<=16k,kp<=2k,0.8693,2
16,n<=64,sr<=70%,kvB<=16k,kp<=4k,0.3121,2
16,n<=64,sr<=70%,kvB<=16k,kp<=512,1.0982,2
16,n<=64,sr<=70%,kvB<=16k,kp<=8k,0.36,2
16,n<=64,sr<=70%,kvB<=16k,kp=0,1.2203,2
16,n<=64,sr<=70%,kvB<=1k,kp<=1k,0.046,2
16,n<=64,sr<=70%,kvB<=1k,kp<=2k,0.0531,2
16,n<=64,sr<=70%,kvB<=1k,kp<=4k,0.0521,2
16,n<=64,sr<=70%,kvB<=1k,kp<=512,0.0638,2
16,n<=64,sr<=70%,kvB<=1k,kp<=8k,0.0632,2
16,n<=64,sr<=70%,kvB<=1k,kp=0,0.0773,2
16,n<=64,sr<=70%,kvB<=4k,kp<=1k,0.193,2
16,n<=64,sr<=70%,kvB<=4k,kp<=2k,0.0953,2
16,n<=64,sr<=70%,kvB<=4k,kp<=4k,0.0525,2
16,n<=64,sr<=70%,kvB<=4k,kp<=512,0.2128,2
16,n<=64,sr<=70%,kvB<=4k,kp<=8k,0.0941,2
16,n<=64,sr<=70%,kvB<=4k,kp=0,0.1932,2
16,n<=64,sr>70%,kvB<=16k,kp<=1k,2.3524,3
16,n<=64,sr>70%,kvB<=16k,kp<=2k,3.984,4
16,n<=64,sr>70%,kvB<=16k,kp<=4k,0.7613,4
16,n<=64,sr>70%,kvB<=16k,kp<=512,1.6059,4
16,n<=64,sr>70%,kvB<=16k,kp<=8k,0.5735,4
16,n<=64,sr>70%,kvB<=16k,kp=0,1.1935,4
16,n<=64,sr>70%,kvB<=1k,kp<=1k,0.367,4
16,n<=64,sr>70%,kvB<=1k,kp<=2k,0.2429,4
16,n<=64,sr>70%,kvB<=1k,kp<=4k,0.3482,4
16,n<=64,sr>70%,kvB<=1k,kp<=512,0.3829,4
16,n<=64,sr>70%,kvB<=1k,kp<=8k,0.4835,4
16,n<=64,sr>70%,kvB<=1k,kp=0,0.3161,4
16,n<=64,sr>70%,kvB<=4k,kp<=1k,1.3219,4
16,n<=64,sr>70%,kvB<=4k,kp<=2k,1.1148,4
16,n<=64,sr>70%,kvB<=4k,kp<=4k,0.6667,4
16,n<=64,sr>70%,kvB<=4k,kp<=512,1.1598,4
16,n<=64,sr>70%,kvB<=4k,kp<=8k,0.7006,4
16,n<=64,sr>70%,kvB<=4k,kp=0,1.0335,4
16,n<=8,sr<=15%,kvB<=16k,kp<=1k,0.2036,2
16,n<=8,sr<=15%,kvB<=16k,kp<=2k,0.1842,2
16,n<=8,sr<=15%,kvB<=16k,kp<=4k,0.1653,2
16,n<=8,sr<=15%,kvB<=16k,kp<=512,0.2216,2
16,n<=8,sr<=15%,kvB<=16k,kp<=8k,0.0972,2
16,n<=8,sr<=15%,kvB<=16k,kp=0,0.232,2
16,n<=8,sr<=15%,kvB<=1k,kp<=1k,0.0343,2
16,n<=8,sr<=15%,kvB<=1k,kp<=2k,0.1319,2
16,n<=8,sr<=15%,kvB<=1k,kp<=4k,0.143,2
16,n<=8,sr<=15%,kvB<=1k,kp<=512,0.208,2
16,n<=8,sr<=15%,kvB<=1k,kp<=8k,0.142,2
16,n<=8,sr<=15%,kvB<=1k,kp=0,0.2729,5
16,n<=8,sr<=15%,kvB<=4k,kp<=1k,0.1816,2
16,n<=8,sr<=15%,kvB<=4k,kp<=2k,0.108,2
16,n<=8,sr<=15%,kvB<=4k,kp<=4k,-0.0432,2
16,n<=8,sr<=15%,kvB<=4k,kp<=512,0.1861,2
16,n<=8,sr<=15%,kvB<=4k,kp<=8k,0.0542,2
16,n<=8,sr<=15%,kvB<=4k,kp=0,0.2272,3
16,n<=8,sr<=40%,kvB<=16k,kp<=1k,0.2121,4
16,n<=8,sr<=40%,kvB<=16k,kp<=2k,0.1334,4
16,n<=8,sr<=40%,kvB<=16k,kp<=4k,0.1139,4
16,n<=8,sr<=40%,kvB<=16k,kp<=512,0.2609,4
16,n<=8,sr<=40%,kvB<=16k,kp<=8k,0.1409,4
16,n<=8,sr<=40%,kvB<=16k,kp=0,0.3106,4
16,n<=8,sr<=40%,kvB<=1k,kp<=1k,0.0742,4
16,n<=8,sr<=40%,kvB<=1k,kp<=2k,0.0772,4
16,n<=8,sr<=40%,kvB<=1k,kp<=4k,0.1373,4
16,n<=8,sr<=40%,kvB<=1k,kp<=512,0.2039,4
16,n<=8,sr<=40%,kvB<=1k,kp<=8k,0.1327,4
16,n<=8,sr<=40%,kvB<=1k,kp=0,0.2175,4
16,n<=8,sr<=40%,kvB<=4k,kp<=1k,0.1229,4
16,n<=8,sr<=40%,kvB<=4k,kp<=2k,0.1439,4
16,n<=8,sr<=40%,kvB<=4k,kp<=4k,0.0102,4
16,n<=8,sr<=40%,kvB<=4k,kp<=512,0.1155,4
16,n<=8,sr<=40%,kvB<=4k,kp<=8k,-0.0142,4
16,n<=8,sr<=40%,kvB<=4k,kp=0,0.2719,4
16,n<=8,sr<=70%,kvB<=16k,kp<=1k,0.2407,2
16,n<=8,sr<=70%,kvB<=16k,kp<=2k,0.1539,2
16,n<=8,sr<=70%,kvB<=16k,kp<=4k,0.0907,2
16,n<=8,sr<=70%,kvB<=16k,kp<=512,0.2853,2
16,n<=8,sr<=70%,kvB<=16k,kp<=8k,0.0688,2
16,n<=8,sr<=70%,kvB<=16k,kp=0,0.3222,2
16,n<=8,sr<=70%,kvB<=1k,kp<=1k,0.0194,2
16,n<=8,sr<=70%,kvB<=1k,kp<=2k,0.0877,2
16,n<=8,sr<=70%,kvB<=1k,kp<=4k,0.1343,2
16,n<=8,sr<=70%,kvB<=1k,kp<=512,0.1483,2
16,n<=8,sr<=70%,kvB<=1k,kp<=8k,0.1154,2
16,n<=8,sr<=70%,kvB<=1k,kp=0,0.1869,2
16,n<=8,sr<=70%,kvB<=4k,kp<=1k,0.0842,2
16,n<=8,sr<=70%,kvB<=4k,kp<=2k,0.0857,2
16,n<=8,sr<=70%,kvB<=4k,kp<=4k,-0.0287,2
16,n<=8,sr<=70%,kvB<=4k,kp<=512,0.1366,2
16,n<=8,sr<=70%,kvB<=4k,kp<=8k,-0.1231,2
16,n<=8,sr<=70%,kvB<=4k,kp=0,0.3247,2
16,n<=8,sr>70%,kvB<=16k,kp<=1k,0.6689,4
16,n<=8,sr>70%,kvB<=16k,kp<=2k,0.3453,4
16,n<=8,sr>70%,kvB<=16k,kp<=4k,-0.0775,4
16,n<=8,sr>70%,kvB<=16k,kp<=512,0.8043,4
16,n<=8,sr>70%,kvB<=16k,kp<=8k,-0.1005,4
16,n<=8,sr>70%,kvB<=16k,kp=0,0.9233,4
16,n<=8,sr>70%,kvB<=1k,kp<=1k,0.3936,4
16,n<=8,sr>70%,kvB<=1k,kp<=2k,0.3877,4
16,n<=8,sr>70%,kvB<=1k,kp<=4k,0.2156,4
16,n<=8,sr>70%,kvB<=1k,kp<=512,0.1897,4
16,n<=8,sr>70%,kvB<=1k,kp<=8k,0.4735,4
16,n<=8,sr>70%,kvB<=1k,kp=0,0.3662,4
16,n<=8,sr>70%,kvB<=4k,kp<=1k,-0.1245,4
16,n<=8,sr>70%,kvB<=4k,kp<=2k,-0.0925,4
16,n<=8,sr>70%,kvB<=4k,kp<=4k,0.1093,4
16,n<=8,sr>70%,kvB<=4k,kp<=512,0.1878,4
16,n<=8,sr>70%,kvB<=4k,kp<=8k,0.1143,4
16,n<=8,sr>70%,kvB<=4k,kp=0,0.7844,4
32,n<=128,sr<=15%,kvB<=16k,kp<=1k,0.0028,4
32,n<=128,sr<=15%,kvB<=16k,kp<=2k,0.0028,4
32,n<=128,sr<=15%,kvB<=16k,kp<=4k,0.0026,4
32,n<=128,sr<=15%,kvB<=16k,kp<=512,0.0027,4
32,n<=128,sr<=15%,kvB<=16k,kp<=8k,0.002,4
32,n<=128,sr<=15%,kvB<=16k,kp=0,0.0027,4
32,n<=128,sr<=15%,kvB<=1k,kp<=1k,0.0663,4
32,n<=128,sr<=15%,kvB<=1k,kp<=2k,0.0686,4
32,n<=128,sr<=15%,kvB<=1k,kp<=4k,0.0639,4
32,n<=128,sr<=15%,kvB<=1k,kp<=512,0.0694,4
32,n<=128,sr<=15%,kvB<=1k,kp<=8k,0.0656,4
32,n<=128,sr<=15%,kvB<=1k,kp=0,0.0694,4
32,n<=128,sr<=15%,kvB<=4k,kp<=1k,-0.0097,4
32,n<=128,sr<=15%,kvB<=4k,kp<=2k,-0.01,4
32,n<=128,sr<=15%,kvB<=4k,kp<=4k,-0.0106,4
32,n<=128,sr<=15%,kvB<=4k,kp<=512,-0.0104,4
32,n<=128,sr<=15%,kvB<=4k,kp<=8k,-0.0111,4
32,n<=128,sr<=15%,kvB<=4k,kp=0,-0.0077,4
32,n<=128,sr<=40%,kvB<=16k,kp<=1k,0.0013,2
32,n<=128,sr<=40%,kvB<=16k,kp<=2k,0.0014,2
32,n<=128,sr<=40%,kvB<=16k,kp<=4k,0.0017,2
32,n<=128,sr<=40%,kvB<=16k,kp<=512,0.001,2
32,n<=128,sr<=40%,kvB<=16k,kp<=8k,0.0013,2
32,n<=128,sr<=40%,kvB<=16k,kp=0,0.0015,2
32,n<=128,sr<=40%,kvB<=1k,kp<=1k,0.0884,2
32,n<=128,sr<=40%,kvB<=1k,kp<=2k,0.0891,2
32,n<=128,sr<=40%,kvB<=1k,kp<=4k,0.1271,2
32,n<=128,sr<=40%,kvB<=1k,kp<=512,0.0903,2
32,n<=128,sr<=40%,kvB<=1k,kp<=8k,0.0974,2
32,n<=128,sr<=40%,kvB<=1k,kp=0,0.0859,2
32,n<=128,sr<=40%,kvB<=4k,kp<=1k,-0.0171,2
32,n<=128,sr<=40%,kvB<=4k,kp<=2k,-0.015,2
32,n<=128,sr<=40%,kvB<=4k,kp<=4k,-0.0154,2
32,n<=128,sr<=40%,kvB<=4k,kp<=512,-0.0178,2
32,n<=128,sr<=40%,kvB<=4k,kp<=8k,-0.0168,2
32,n<=128,sr<=40%,kvB<=4k,kp=0,-0.0185,2
32,n<=128,sr<=5%,kvB<=16k,kp<=1k,0.0039,8
32,n<=128,sr<=5%,kvB<=16k,kp<=2k,0.0036,8
32,n<=128,sr<=5%,kvB<=16k,kp<=4k,0.004,8
32,n<=128,sr<=5%,kvB<=16k,kp<=512,0.0038,8
32,n<=128,sr<=5%,kvB<=16k,kp<=8k,0.0031,8
32,n<=128,sr<=5%,kvB<=16k,kp=0,0.0039,8
32,n<=128,sr<=5%,kvB<=1k,kp<=1k,0.0171,8
32,n<=128,sr<=5%,kvB<=1k,kp<=2k,0.0126,8
32,n<=128,sr<=5%,kvB<=1k,kp<=4k,0.019,8
32,n<=128,sr<=5%,kvB<=1k,kp<=512,0.0195,8
32,n<=128,sr<=5%,kvB<=1k,kp<=8k,0.0133,8
32,n<=128,sr<=5%,kvB<=1k,kp=0,0.0157,8
32,n<=128,sr<=5%,kvB<=4k,kp<=1k,0.0034,8
32,n<=128,sr<=5%,kvB<=4k,kp<=2k,0.0062,8
32,n<=128,sr<=5%,kvB<=4k,kp<=4k,-0.0011,8
32,n<=128,sr<=5%,kvB<=4k,kp<=512,0.0065,8
32,n<=128,sr<=5%,kvB<=4k,kp<=8k,-0.0012,8
32,n<=128,sr<=5%,kvB<=4k,kp=0,0.0065,8
32,n<=128,sr<=70%,kvB<=16k,kp<=1k,-0.0003,2
32,n<=128,sr<=70%,kvB<=16k,kp<=2k,-0.0002,2
32,n<=128,sr<=70%,kvB<=16k,kp<=4k,0.0003,2
32,n<=128,sr<=70%,kvB<=16k,kp<=512,-0.0001,2
32,n<=128,sr<=70%,kvB<=16k,kp<=8k,0.0003,2
32,n<=128,sr<=70%,kvB<=16k,kp=0,-0.0001,2
32,n<=128,sr<=70%,kvB<=1k,kp<=1k,0.0237,2
32,n<=128,sr<=70%,kvB<=1k,kp<=2k,0.0371,2
32,n<=128,sr<=70%,kvB<=1k,kp<=4k,0.0486,2
32,n<=128,sr<=70%,kvB<=1k,kp<=512,0.0102,2
32,n<=128,sr<=70%,kvB<=1k,kp<=8k,0.0916,2
32,n<=128,sr<=70%,kvB<=1k,kp=0,0.028,2
32,n<=128,sr<=70%,kvB<=4k,kp<=1k,-0.0829,2
32,n<=128,sr<=70%,kvB<=4k,kp<=2k,-0.0835,2
32,n<=128,sr<=70%,kvB<=4k,kp<=4k,-0.0826,2
32,n<=128,sr<=70%,kvB<=4k,kp<=512,-0.0833,2
32,n<=128,sr<=70%,kvB<=4k,kp<=8k,-0.07,2
32,n<=128,sr<=70%,kvB<=4k,kp=0,-0.0853,2
32,n<=128,sr>70%,kvB<=16k,kp<=1k,-0.001,4
32,n<=128,sr>70%,kvB<=16k,kp<=2k,-0.0008,4
32,n<=128,sr>70%,kvB<=16k,kp<=4k,-0.0044,4
32,n<=128,sr>70%,kvB<=16k,kp<=512,0.0002,4
32,n<=128,sr>70%,kvB<=16k,kp<=8k,-0.0003,4
32,n<=128,sr>70%,kvB<=16k,kp=0,-0.0002,4
32,n<=128,sr>70%,kvB<=1k,kp<=1k,0.3101,4
32,n<=128,sr>70%,kvB<=1k,kp<=2k,0.3095,4
32,n<=128,sr>70%,kvB<=1k,kp<=4k,0.3053,4
32,n<=128,sr>70%,kvB<=1k,kp<=512,0.264,4
32,n<=128,sr>70%,kvB<=1k,kp<=8k,0.4225,4
32,n<=128,sr>70%,kvB<=1k,kp=0,0.2827,4
32,n<=128,sr>70%,kvB<=4k,kp<=1k,-0.0617,4
32,n<=128,sr>70%,kvB<=4k,kp<=2k,-0.0517,4
32,n<=128,sr>70%,kvB<=4k,kp<=4k,-0.0523,4
32,n<=128,sr>70%,kvB<=4k,kp<=512,-0.0549,4
32,n<=128,sr>70%,kvB<=4k,kp<=8k,-0.0347,4
32,n<=128,sr>70%,kvB<=4k,kp=0,-0.0668,4
32,n<=16,sr<=15%,kvB<=16k,kp<=1k,0.1129,4
32,n<=16,sr<=15%,kvB<=16k,kp<=2k,0.0957,4
32,n<=16,sr<=15%,kvB<=16k,kp<=4k,0.0884,4
32,n<=16,sr<=15%,kvB<=16k,kp<=512,0.1256,4
32,n<=16,sr<=15%,kvB<=16k,kp<=8k,0.0721,4
32,n<=16,sr<=15%,kvB<=16k,kp=0,0.1389,4
32,n<=16,sr<=15%,kvB<=1k,kp<=1k,0.0677,4
32,n<=16,sr<=15%,kvB<=1k,kp<=2k,0.0855,4
32,n<=16,sr<=15%,kvB<=1k,kp<=4k,0.0709,4
32,n<=16,sr<=15%,kvB<=1k,kp<=512,0.136,4
32,n<=16,sr<=15%,kvB<=1k,kp<=8k,0.0679,4
32,n<=16,sr<=15%,kvB<=1k,kp=0,0.1636,4
32,n<=16,sr<=15%,kvB<=4k,kp<=1k,0.1109,4
32,n<=16,sr<=15%,kvB<=4k,kp<=2k,0.0813,4
32,n<=16,sr<=15%,kvB<=4k,kp<=4k,0.0033,4
32,n<=16,sr<=15%,kvB<=4k,kp<=512,0.1105,4
32,n<=16,sr<=15%,kvB<=4k,kp<=8k,0.0048,4
32,n<=16,sr<=15%,kvB<=4k,kp=0,0.1382,4
32,n<=16,sr<=40%,kvB<=16k,kp<=1k,0.1072,4
32,n<=16,sr<=40%,kvB<=16k,kp<=2k,0.0937,4
32,n<=16,sr<=40%,kvB<=16k,kp<=4k,0.0851,4
32,n<=16,sr<=40%,kvB<=16k,kp<=512,0.1179,4
32,n<=16,sr<=40%,kvB<=16k,kp<=8k,0.0634,4
32,n<=16,sr<=40%,kvB<=16k,kp=0,0.1232,4
32,n<=16,sr<=40%,kvB<=1k,kp<=1k,0.0814,4
32,n<=16,sr<=40%,kvB<=1k,kp<=2k,0.0857,4
32,n<=16,sr<=40%,kvB<=1k,kp<=4k,0.1021,4
32,n<=16,sr<=40%,kvB<=1k,kp<=512,0.1394,4
32,n<=16,sr<=40%,kvB<=1k,kp<=8k,0.0853,4
32,n<=16,sr<=40%,kvB<=1k,kp=0,0.1662,4
32,n<=16,sr<=40%,kvB<=4k,kp<=1k,0.0892,4
32,n<=16,sr<=40%,kvB<=4k,kp<=2k,0.0741,4
32,n<=16,sr<=40%,kvB<=4k,kp<=4k,0.0056,4
32,n<=16,sr<=40%,kvB<=4k,kp<=512,0.0975,4
32,n<=16,sr<=40%,kvB<=4k,kp<=8k,0.0198,4
32,n<=16,sr<=40%,kvB<=4k,kp=0,0.1365,4
32,n<=16,sr<=70%,kvB<=16k,kp<=1k,0.1368,2
32,n<=16,sr<=70%,kvB<=16k,kp<=2k,0.1245,2
32,n<=16,sr<=70%,kvB<=16k,kp<=4k,0.0818,2
32,n<=16,sr<=70%,kvB<=16k,kp<=512,0.1624,2
32,n<=16,sr<=70%,kvB<=16k,kp<=8k,0.0768,2
32,n<=16,sr<=70%,kvB<=16k,kp=0,0.1767,2
32,n<=16,sr<=70%,kvB<=1k,kp<=1k,0.0396,2
32,n<=16,sr<=70%,kvB<=1k,kp<=2k,0.0587,2
32,n<=16,sr<=70%,kvB<=1k,kp<=4k,0.0631,2
32,n<=16,sr<=70%,kvB<=1k,kp<=512,0.1128,2
32,n<=16,sr<=70%,kvB<=1k,kp<=8k,0.012,2
32,n<=16,sr<=70%,kvB<=1k,kp=0,0.1575,2
32,n<=16,sr<=70%,kvB<=4k,kp<=1k,0.0546,2
32,n<=16,sr<=70%,kvB<=4k,kp<=2k,0.0505,2
32,n<=16,sr<=70%,kvB<=4k,kp<=4k,-0.0132,2
32,n<=16,sr<=70%,kvB<=4k,kp<=512,0.0884,2
32,n<=16,sr<=70%,kvB<=4k,kp<=8k,-0.0905,2
32,n<=16,sr<=70%,kvB<=4k,kp=0,0.1625,2
32,n<=16,sr>70%,kvB<=16k,kp<=1k,0.4868,4
32,n<=16,sr>70%,kvB<=16k,kp<=2k,0.5329,4
32,n<=16,sr>70%,kvB<=16k,kp<=4k,0.2621,4
32,n<=16,sr>70%,kvB<=16k,kp<=512,0.5153,4
32,n<=16,sr>70%,kvB<=16k,kp<=8k,0.3139,4
32,n<=16,sr>70%,kvB<=16k,kp=0,0.5966,4
32,n<=16,sr>70%,kvB<=1k,kp<=1k,0.28,4
32,n<=16,sr>70%,kvB<=1k,kp<=2k,0.3355,4
32,n<=16,sr>70%,kvB<=1k,kp<=4k,0.2836,4
32,n<=16,sr>70%,kvB<=1k,kp<=512,0.2151,4
32,n<=16,sr>70%,kvB<=1k,kp<=8k,0.3153,4
32,n<=16,sr>70%,kvB<=1k,kp=0,0.4248,4
32,n<=16,sr>70%,kvB<=4k,kp<=1k,0.0752,4
32,n<=16,sr>70%,kvB<=4k,kp<=2k,-0.0302,4
32,n<=16,sr>70%,kvB<=4k,kp<=4k,0.0263,4
32,n<=16,sr>70%,kvB<=4k,kp<=512,0.2209,4
32,n<=16,sr>70%,kvB<=4k,kp<=8k,0.091,4
32,n<=16,sr>70%,kvB<=4k,kp=0,0.4162,4
32,n<=2,sr<=70%,kvB<=16k,kp<=1k,0.7624,2
32,n<=2,sr<=70%,kvB<=16k,kp<=2k,0.1375,2
32,n<=2,sr<=70%,kvB<=16k,kp<=4k,0.0657,2
32,n<=2,sr<=70%,kvB<=16k,kp<=512,0.9544,2
32,n<=2,sr<=70%,kvB<=16k,kp<=8k,0.3628,2
32,n<=2,sr<=70%,kvB<=16k,kp=0,0.9828,2
32,n<=2,sr<=70%,kvB<=1k,kp<=1k,0.8512,2
32,n<=2,sr<=70%,kvB<=1k,kp<=2k,0.8269,2
32,n<=2,sr<=70%,kvB<=1k,kp<=4k,0.819,2
32,n<=2,sr<=70%,kvB<=1k,kp<=512,0.3737,2
32,n<=2,sr<=70%,kvB<=1k,kp<=8k,0.7272,2
32,n<=2,sr<=70%,kvB<=1k,kp=0,0.2034,2
32,n<=2,sr<=70%,kvB<=4k,kp<=1k,0.0708,2
32,n<=2,sr<=70%,kvB<=4k,kp<=2k,0.3601,2
32,n<=2,sr<=70%,kvB<=4k,kp<=4k,0.9323,2
32,n<=2,sr<=70%,kvB<=4k,kp<=512,0.0007,2
32,n<=2,sr<=70%,kvB<=4k,kp<=8k,0.9111,2
32,n<=2,sr<=70%,kvB<=4k,kp=0,0.9479,2
32,n<=32,sr<=15%,kvB<=16k,kp<=1k,0.068,6
32,n<=32,sr<=15%,kvB<=16k,kp<=2k,0.0648,6
32,n<=32,sr<=15%,kvB<=16k,kp<=4k,0.0443,6
32,n<=32,sr<=15%,kvB<=16k,kp<=512,0.0724,6
32,n<=32,sr<=15%,kvB<=16k,kp<=8k,0.028,6
32,n<=32,sr<=15%,kvB<=16k,kp=0,0.0765,6
32,n<=32,sr<=15%,kvB<=1k,kp<=1k,0.071,6
32,n<=32,sr<=15%,kvB<=1k,kp<=2k,0.0843,6
32,n<=32,sr<=15%,kvB<=1k,kp<=4k,0.0813,6
32,n<=32,sr<=15%,kvB<=1k,kp<=512,0.1073,6
32,n<=32,sr<=15%,kvB<=1k,kp<=8k,0.0931,6
32,n<=32,sr<=15%,kvB<=1k,kp=0,0.12,6
32,n<=32,sr<=15%,kvB<=4k,kp<=1k,0.0607,6
32,n<=32,sr<=15%,kvB<=4k,kp<=2k,0.0453,6
32,n<=32,sr<=15%,kvB<=4k,kp<=4k,0.0067,6
32,n<=32,sr<=15%,kvB<=4k,kp<=512,0.0614,6
32,n<=32,sr<=15%,kvB<=4k,kp<=8k,0.0112,6
32,n<=32,sr<=15%,kvB<=4k,kp=0,0.0735,6
32,n<=32,sr<=40%,kvB<=16k,kp<=1k,0.1501,2
32,n<=32,sr<=40%,kvB<=16k,kp<=2k,0.1588,2
32,n<=32,sr<=40%,kvB<=16k,kp<=4k,0.0903,2
32,n<=32,sr<=40%,kvB<=16k,kp<=512,0.134,2
32,n<=32,sr<=40%,kvB<=16k,kp<=8k,0.0997,2
32,n<=32,sr<=40%,kvB<=16k,kp=0,0.1349,2
32,n<=32,sr<=40%,kvB<=1k,kp<=1k,0.1192,2
32,n<=32,sr<=40%,kvB<=1k,kp<=2k,0.1233,2
32,n<=32,sr<=40%,kvB<=1k,kp<=4k,0.1227,2
32,n<=32,sr<=40%,kvB<=1k,kp<=512,0.144,2
