gpu_id,instance_id,gpu_x_m,gpu_y_m,assigned_user_count,request_count,mean_e2e_ttft_ms,p50_e2e_ttft_ms,p95_e2e_ttft_ms,p99_e2e_ttft_ms,mean_queueing_before_ttft_ms,mean_prefill_service_ms,max_waiting_requests,max_running_requests,prompt_tokens_processed,output_tokens_generated
0,0,1666.667,2113.249,2,24,626.2168752916667,554.329262,939.97016075,1047.73664405,41.81224,584.4046352916666,0,24,192000,15695
1,1,5000.0,2113.249,2,30,591.8924122666667,557.9410175,855.1588846999994,1031.8382794000001,33.02476416666667,558.8676481,0,30,240000,18889
2,2,8333.333,2113.249,2,22,540.8711888181818,542.5063170000001,553.53754085,575.0306588,11.292594090909091,529.5785947272727,0,22,176000,14466
3,3,0.0,5000.0,2,35,2692.627186057143,560.966894,10395.559732899996,12101.913602579996,38.43630437142857,569.0640694285714,0,35,280000,22625
4,4,3333.333,5000.0,2,49,6819.210498918367,923.779175,24836.323577599996,25607.493873239997,22.745001306122447,565.5825361836735,0,49,392000,32215
5,5,6666.667,5000.0,2,25,565.4970863599999,543.419344,660.7487407999997,879.8850733199995,18.071094600000002,547.42599176,0,25,200000,17011
6,6,10000.0,5000.0,2,30,585.8345694,551.302903,869.4699736499995,1003.53125403,27.570301399999998,558.264268,0,30,240000,20405
7,7,1666.667,7886.751,2,29,897.7248390344827,549.549959,2979.4196005999975,4182.649448039999,14.98230727586207,547.3616787586208,0,29,232000,18457
8,8,5000.0,7886.751,2,30,571.2224986333333,556.415983,731.0569749499998,831.94380235,24.916597666666668,546.3059009666667,0,30,240000,19793
9,9,8333.333,7886.751,2,26,586.5089918076924,550.1902715,903.72391225,941.66267075,15.840446384615385,570.6685454230769,0,26,208000,16197
