prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
32,8192,1,4096,34.2827
32,8192,1,8192,39.8723
32,8192,1,16384,45.9307
32,8192,2,16,31.595
32,8192,2,32,31.4777
32,8192,2,64,31.616
32,8192,2,128,31.723
32,8192,2,256,31.7863
32,8192,2,512,32.5123
32,8192,2,1024,32.4693
32,8192,2,2048,34.72
32,8192,2,4096,38.0477
32,8192,2,8192,45.408
32,8192,2,16384,63.0613
32,8192,4,16,31.7013
32,8192,4,32,31.51
32,8192,4,64,32.2133
32,8192,4,128,29.6533
32,8192,4,256,31.4453
32,8192,4,512,31.84
32,8192,4,1024,37.75
32,8192,4,2048,37.9413
32,8192,4,4096,61.8987
32,8192,4,8192,63.5733
32,8192,4,16384,141.686
32,8192,8,16,31.755
32,8192,8,32,33.216
32,8192,8,64,33.0987
32,8192,8,128,31.4557
32,8192,8,256,34.123
32,8192,8,512,38.816
32,8192,8,1024,38.5173
32,8192,8,2048,53.8883
32,8192,8,4096,82.699
32,8192,8,8192,143.297
32,8192,8,16384,262.188
32,8192,16,16,32.427
32,8192,16,32,33.0563
32,8192,16,64,33.1413
32,8192,16,128,36.7893
32,8192,16,256,35.2427
32,8192,16,512,41.5683
32,8192,16,1024,55.958
32,8192,16,2048,85.8987
32,8192,16,4096,146.39
32,8192,16,8192,263.852
32,8192,16,16384,408.033
32,8192,32,16,37.5257
32,8192,32,32,37.6537
32,8192,32,64,37.8347
32,8192,32,128,42.6987
32,8192,32,256,47.296
32,8192,32,512,56.1493
32,8192,32,1024,79.3813
32,8192,32,2048,125.654
32,8192,32,4096,218.828
32,8192,32,8192,314.081
32,8192,32,16384,589.655
32,8192,64,16,45.4507
32,8192,64,32,45.8457
32,8192,64,64,47.2853
32,8192,64,128,54.795
32,8192,64,256,59.1793
32,8192,64,512,79.136
32,8192,64,1024,122.016
32,8192,64,2048,201.856
32,8192,64,4096,319.916
32,8192,64,8192,596.429
32,8192,64,16384,1147.3
32,8192,128,16,64.992
32,8192,128,32,65.366
32,8192,128,64,66.1543
32,8192,128,128,77.6007
32,8192,128,256,92.8217
32,8192,128,512,130.123
32,8192,128,1024,208.534
32,8192,128,2048,332.47
32,8192,128,4096,607.543
32,8192,128,8192,1158.61
32,8192,128,16384,2260.52
32,16384,0,0,40.7363
32,16384,1,16,42.1227
32,16384,1,32,42.251
32,16384,1,64,42.0053
32,16384,1,128,42.3047
32,16384,1,256,41.7923
32,16384,1,512,42.0483
32,16384,1,1024,42.0053
32,16384,1,2048,42.6563
32,16384,1,4096,43.9787
32,16384,1,8192,48.288
32,16384,1,16384,55.072
32,16384,2,16,41.6747
32,16384,2,32,42.1763
32,16384,2,64,41.792
32,16384,2,128,42.0907
32,16384,2,256,40.6507
32,16384,2,512,40.9387
32,16384,2,1024,42.3787
32,16384,2,2048,43.947
32,16384,2,4096,48.3847
32,16384,2,8192,56.0747
32,16384,2,16384,70.8377
32,16384,4,16,41.4613
32,16384,4,32,41.0673
32,16384,4,64,41.312
32,16384,4,128,40.7253
32,16384,4,256,40.9497
32,16384,4,512,42.379
32,16384,4,1024,43.6273
32,16384,4,2048,54.7733
32,16384,4,4096,56.1173
32,16384,4,8192,102.347
32,16384,4,16384,106.656
32,16384,8,16,40.6613
32,16384,8,32,40.427
32,16384,8,64,40.8963
32,16384,8,128,39.755
32,16384,8,256,41.728
32,16384,8,512,43.4027
32,16384,8,1024,56.1397
32,16384,8,2048,55.7867
32,16384,8,4096,84.5547
32,16384,8,8192,144.811
32,16384,8,16384,263.99
32,16384,16,16,43.5953
32,16384,16,32,43.9683
32,16384,16,64,44.96
32,16384,16,128,45.0773
32,16384,16,256,45.088
32,16384,16,512,56.6933
32,16384,16,1024,57.7067
32,16384,16,2048,85.334
32,16384,16,4096,146.987
32,16384,16,8192,266.891
32,16384,16,16384,504.012
32,16384,32,16,45.9307
32,16384,32,32,45.5787
32,16384,32,64,47.489
32,16384,32,128,50.9973
32,16384,32,256,54.3147
32,16384,32,512,67.1683
32,16384,32,1024,79.1357
32,16384,32,2048,126.742
32,16384,32,4096,221.462
32,16384,32,8192,408.491
32,16384,32,16384,598.701
32,16384,64,16,52.672
32,16384,64,32,52.651
32,16384,64,64,53.9953
32,16384,64,128,63.0823
32,16384,64,256,68.0007
32,16384,64,512,92.139
32,16384,64,1024,126.539
32,16384,64,2048,205.324
32,16384,64,4096,366.689
32,16384,64,8192,605.634
32,16384,64,16384,1158.36
32,16384,128,16,72.7687
32,16384,128,32,72.9283
32,16384,128,64,74.1547
32,16384,128,128,84.5227
32,16384,128,256,100.544
32,16384,128,512,138.454
32,16384,128,1024,209.643
32,16384,128,2048,358.198
32,16384,128,4096,615.351
32,16384,128,8192,1163.57
32,16384,128,16384,2266.98
64,0,0,0,14.912
64,0,1,16,14.3787
64,0,1,32,14.6987
64,0,1,64,14.4853
64,0,1,128,15.7973
64,0,1,256,16.9813
64,0,1,512,17.632
64,0,1,1024,18.4007
64,0,1,2048,20.4587
64,0,1,4096,23.3923
64,0,1,8192,29.9413
64,0,1,16384,43.563
64,0,2,16,14.3147
64,0,2,32,14.4
64,0,2,64,14.6027
64,0,2,128,15.584
64,0,2,256,16.9173
64,0,2,512,19.3813
64,0,2,1024,19.168
64,0,2,2048,21.3977
64,0,2,4096,25.664
64,0,2,8192,39.8507
64,0,2,16384,56.608
64,0,4,16,14.3573
64,0,4,32,14.1867
64,0,4,64,14.4963
64,0,4,128,15.6907
64,0,4,256,16.9813
64,0,4,512,18.816
64,0,4,1024,21.4933
64,0,4,2048,30.1443
64,0,4,4096,40.0427
64,0,4,8192,57.963
64,0,4,16384,93.003
64,0,8,16,14.3467
64,0,8,32,14.368
64,0,8,64,14.4747
64,0,8,128,15.8293
64,0,8,256,17.142
64,0,8,512,25.9947
64,0,8,1024,30.4747
64,0,8,2048,39.9043
64,0,8,4096,57.7597
64,0,8,8192,91.9787
64,0,8,16384,162.262
64,0,16,16,19.115
64,0,16,32,19.4457
64,0,16,64,19.6267
64,0,16,128,21.152
64,0,16,256,23.488
64,0,16,512,29.792
64,0,16,1024,41.8347
64,0,16,2048,57.9413
64,0,16,4096,95.0827
64,0,16,8192,164.001
64,0,16,16384,305.612
64,0,32,16,23.776
64,0,32,32,24.2133
64,0,32,64,24.3093
64,0,32,128,27.6907
64,0,32,256,31.968
64,0,32,512,43.691
64,0,32,1024,61.9947
64,0,32,2048,96.3843
64,0,32,4096,165.579
64,0,32,8192,303.18
64,0,32,16384,582.017
64,0,64,16,29.9947
64,0,64,32,30.0267
64,0,64,64,30.784
64,0,64,128,36.3843
64,0,64,256,43.7333
64,0,64,512,64.9067
64,0,64,1024,103.03
64,0,64,2048,172.449
64,0,64,4096,311.009
64,0,64,8192,586.306
64,0,64,16384,1142.05
64,0,128,16,49.1627
64,0,128,32,49.2267
64,0,128,64,49.8883
64,0,128,128,61.8987
64,0,128,256,76.2027
64,0,128,512,115.808
64,0,128,1024,187.894
64,0,128,2048,326.028
64,0,128,4096,599.063
64,0,128,8192,1149.28
64,0,128,16384,2250.8
64,16,0,0,15.3173
64,16,1,16,14.3787
64,16,1,32,14.6133
64,16,1,64,14.496
64,16,1,128,15.638
64,16,1,256,17.0137
64,16,1,512,18.592
64,16,1,1024,19.0933
64,16,1,2048,20.5763
64,16,1,4096,23.552
64,16,1,8192,30.272
64,16,1,16384,43.8507
64,16,2,16,14.3253
64,16,2,32,14.2613
64,16,2,64,14.3573
64,16,2,128,15.296
64,16,2,256,16.9493
64,16,2,512,19.3067
64,16,2,1024,19.2107
64,16,2,2048,21.899
64,16,2,4096,25.9733
64,16,2,8192,39.7663
64,16,2,16384,57.387
64,16,4,16,14.4
64,16,4,32,14.4533
64,16,4,64,14.5493
64,16,4,128,15.6587
64,16,4,256,16.8853
64,16,4,512,18.8693
64,16,4,1024,21.6533
64,16,4,2048,29.8773
64,16,4,4096,39.1253
64,16,4,8192,58.187
64,16,4,16384,92.0323
64,16,8,16,14.5493
64,16,8,32,14.5813
64,16,8,64,14.7203
64,16,8,128,15.7973
64,16,8,256,17.1093
64,16,8,512,25.9947
64,16,8,1024,30.784
64,16,8,2048,40.0323
64,16,8,4096,58.5177
64,16,8,8192,92.4587
64,16,8,16384,160.908
64,16,16,16,19.4027
64,16,16,32,19.584
64,16,16,64,19.7333
64,16,16,128,21.3547
64,16,16,256,23.488
64,16,16,512,30.7627
64,16,16,1024,40.8213
64,16,16,2048,57.6537
64,16,16,4096,94.3787
64,16,16,8192,165.408
64,16,16,16384,305.43
64,16,32,16,23.808
64,16,32,32,24.128
64,16,32,64,24.416
64,16,32,128,28.5227
64,16,32,256,31.2747
64,16,32,512,43.3817
64,16,32,1024,62.7307
64,16,32,2048,96.5233
64,16,32,4096,165.654
64,16,32,8192,303.692
64,16,32,16384,582.209
64,16,64,16,29.8777
64,16,64,32,30.496
64,16,64,64,31.1037
64,16,64,128,36.6507
64,16,64,256,42.816
64,16,64,512,65.696
64,16,64,1024,102.774
64,16,64,2048,172.182
64,16,64,4096,311.34
64,16,64,8192,585.783
64,16,64,16384,1138.88
64,16,128,16,48.7147
64,16,128,32,48.864
64,16,128,64,49.6743
64,16,128,128,61.1307
64,16,128,256,75.7867
64,16,128,512,115.851
64,16,128,1024,186.4
64,16,128,2048,324.321
64,16,128,4096,598.7
64,16,128,8192,1148.57
64,16,128,16384,2250.72
64,32,0,0,14.848
64,32,1,16,14.1867
64,32,1,32,14.4747
64,32,1,64,14.3467
64,32,1,128,15.531
64,32,1,256,16.9603
64,32,1,512,18.528
64,32,1,1024,18.304
64,32,1,2048,20.352
64,32,1,4096,23.552
64,32,1,8192,30.1547
64,32,1,16384,43.488
64,32,2,16,14.4853
64,32,2,32,14.336
64,32,2,64,14.432
64,32,2,128,15.7333
64,32,2,256,16.7467
64,32,2,512,19.264
64,32,2,1024,19.0187
64,32,2,2048,20.8853
64,32,2,4096,25.856
64,32,2,8192,39.5203
64,32,2,16384,57.5573
64,32,4,16,14.2827
64,32,4,32,14.1867
64,32,4,64,14.3253
64,32,4,128,15.7333
64,32,4,256,16.7253
64,32,4,512,19.072
64,32,4,1024,21.1413
64,32,4,2048,29.8667
64,32,4,4096,39.488
64,32,4,8192,56.672
64,32,4,16384,92.6713
64,32,8,16,14.1973
64,32,8,32,14.3257
64,32,8,64,14.3573
64,32,8,128,15.8293
64,32,8,256,17.2373
64,32,8,512,25.6963
64,32,8,1024,30.432
64,32,8,2048,40.5653
64,32,8,4096,57.8027
64,32,8,8192,91.2643
64,32,8,16384,161.312
64,32,16,16,18.9333
64,32,16,32,19.232
64,32,16,64,19.467
64,32,16,128,21.12
64,32,16,256,22.9123
64,32,16,512,30.1973
64,32,16,1024,40.384
64,32,16,2048,57.8453
64,32,16,4096,94.784
64,32,16,8192,164.96
64,32,16,16384,304.854
64,32,32,16,23.6693
64,32,32,32,23.968
64,32,32,64,24.6083
64,32,32,128,28.48
64,32,32,256,31.584
64,32,32,512,45.1413
64,32,32,1024,62.1657
64,32,32,2048,96.1717
64,32,32,4096,166.849
64,32,32,8192,303.574
64,32,32,16384,581.943
64,32,64,16,29.8773
64,32,64,32,29.7067
64,32,64,64,30.72
64,32,64,128,36.032
64,32,64,256,42.4747
64,32,64,512,64.864
64,32,64,1024,101.621
64,32,64,2048,172.053
64,32,64,4096,310.145
64,32,64,8192,587.458
64,32,64,16384,1138.96
64,32,128,16,48.3947
64,32,128,32,49.1307
64,32,128,64,49.6643
64,32,128,128,61.2267
64,32,128,256,76.48
64,32,128,512,116.075
64,32,128,1024,186.561
64,32,128,2048,325.238
64,32,128,4096,599.095
64,32,128,8192,1149.03
64,32,128,16384,2252
64,64,0,0,15.253
64,64,1,16,14.56
64,64,1,32,14.6347
64,64,1,64,14.6453
64,64,1,128,15.7867
64,64,1,256,16.96
64,64,1,512,18.6027
64,64,1,1024,18.4217
64,64,1,2048,20.363
64,64,1,4096,23.7973
64,64,1,8192,30.5813
64,64,1,16384,43.9893
64,64,2,16,14.464
64,64,2,32,14.4857
64,64,2,64,14.6557
64,64,2,128,15.7547
64,64,2,256,17.0347
64,64,2,512,19.2533
64,64,2,1024,19.3283
64,64,2,2048,22.3467
64,64,2,4096,26.2723
64,64,2,8192,39.488
64,64,2,16384,57.5897
64,64,4,16,14.3787
64,64,4,32,14.4427
64,64,4,64,14.6027
64,64,4,128,15.7867
64,64,4,256,16.8533
64,64,4,512,19.072
64,64,4,1024,21.5897
64,64,4,2048,30.0057
64,64,4,4096,40.128
64,64,4,8192,56.7683
64,64,4,16384,93.654
64,64,8,16,14.5067
64,64,8,32,14.5173
64,64,8,64,14.5707
64,64,8,128,15.84
64,64,8,256,17.131
64,64,8,512,26.3897
64,64,8,1024,30.4853
64,64,8,2048,40.3523
64,64,8,4096,57.7813
64,64,8,8192,91.83
64,64,8,16384,161.44
64,64,16,16,19.5307
64,64,16,32,19.3497
64,64,16,64,19.6373
64,64,16,128,21.2057
64,64,16,256,23.1043
64,64,16,512,30.4853
64,64,16,1024,41.5467
64,64,16,2048,58.1973
64,64,16,4096,94.4323
64,64,16,8192,165.206
64,64,16,16384,303.201
64,64,32,16,23.9573
64,64,32,32,24.096
64,64,32,64,24.384
64,64,32,128,28.267
64,64,32,256,31.6587
64,64,32,512,43.6373
64,64,32,1024,62.0803
64,64,32,2048,96.7363
64,64,32,4096,166.133
64,64,32,8192,305.216
64,64,32,16384,584.215
64,64,64,16,29.5793
64,64,64,32,29.984
64,64,64,64,31.243
64,64,64,128,36.8107
64,64,64,256,44.192
64,64,64,512,65.4613
64,64,64,1024,102.283
64,64,64,2048,171.776
64,64,64,4096,310.326
64,64,64,8192,586.188
64,64,64,16384,1139.96
64,64,128,16,49.142
64,64,128,32,49.1733
64,64,128,64,50.1013
64,64,128,128,62.07
64,64,128,256,75.616
64,64,128,512,116.416
64,64,128,1024,187.34
64,64,128,2048,325.729
64,64,128,4096,600.205
64,64,128,8192,1150.02
64,64,128,16384,2252.11
64,128,0,0,16.672
64,128,1,16,16.2133
64,128,1,32,16.064
64,128,1,64,16.096
64,128,1,128,16.1707
64,128,1,256,17.1413
64,128,1,512,21.664
64,128,1,1024,19.8083
64,128,1,2048,20.128
64,128,1,4096,23.648
64,128,1,8192,30.0693
64,128,1,16384,43.584
64,128,2,16,15.7227
64,128,2,32,16.0853
64,128,2,64,15.9573
64,128,2,128,16.1067
64,128,2,256,16.9387
64,128,2,512,22.6453
64,128,2,1024,19.0933
64,128,2,2048,21.76
64,128,2,4096,25.9413
64,128,2,8192,41.9523
64,128,2,16384,59.019
64,128,4,16,16.0107
64,128,4,32,15.776
64,128,4,64,16.0747
64,128,4,128,16.2667
64,128,4,256,17.0563
64,128,4,512,20.0433
64,128,4,1024,21.5253
64,128,4,2048,31.9573
64,128,4,4096,41.6427
64,128,4,8192,60.448
64,128,4,16384,95.84
64,128,8,16,15.8827
64,128,8,32,15.872
64,128,8,64,16.1173
64,128,8,128,15.872
64,128,8,256,17.0027
64,128,8,512,27.4027
64,128,8,1024,32.1493
64,128,8,2048,41.5467
64,128,8,4096,60.139
64,128,8,8192,94.806
64,128,8,16384,164.032
64,128,16,16,19.1787
64,128,16,32,19.2643
64,128,16,64,19.5413
64,128,16,128,23.072
64,128,16,256,25.3333
64,128,16,512,33.2587
64,128,16,1024,43.392
64,128,16,2048,59.9787
64,128,16,4096,96.5667
64,128,16,8192,166.529
64,128,16,16384,307.585
64,128,32,16,24.064
64,128,32,32,24.139
64,128,32,64,24.0107
64,128,32,128,29.0347
64,128,32,256,33.4507
64,128,32,512,48.4373
64,128,32,1024,63.84
64,128,32,2048,97.5893
64,128,32,4096,167.318
64,128,32,8192,306.465
64,128,32,16384,582.626
64,128,64,16,31.3067
64,128,64,32,31.8403
64,128,64,64,31.8613
64,128,64,128,36.523
64,128,64,256,43.0613
64,128,64,512,65.3547
64,128,64,1024,102.571
64,128,64,2048,170.913
64,128,64,4096,310.518
64,128,64,8192,586.636
64,128,64,16384,1139
64,128,128,16,49.568
64,128,128,32,49.7173
64,128,128,64,50.4427
64,128,128,128,61.8667
64,128,128,256,76.79
64,128,128,512,116.704
64,128,128,1024,185.046
64,128,128,2048,322.998
64,128,128,4096,597.303
64,128,128,8192,1148.53
64,128,128,16384,2253.91
64,256,0,0,18.027
64,256,1,16,17.6107
64,256,1,32,17.28
64,256,1,64,17.5467
64,256,1,128,17.536
64,256,1,256,17.504
64,256,1,512,22.4963
64,256,1,1024,20.9493
64,256,1,2048,22.688
64,256,1,4096,23.755
64,256,1,8192,30.219
64,256,1,16384,43.6697
64,256,2,16,17.344
64,256,2,32,17.6107
64,256,2,64,17.1093
64,256,2,128,17.3653
64,256,2,256,17.3013
64,256,2,512,21.5147
64,256,2,1024,22.55
64,256,2,2048,21.3333
64,256,2,4096,26.3043
64,256,2,8192,36.7897
64,256,2,16384,60.2987
64,256,4,16,17.152
64,256,4,32,17.4933
64,256,4,64,17.2053
64,256,4,128,17.4507
64,256,4,256,17.333
64,256,4,512,22.6347
64,256,4,1024,21.7493
64,256,4,2048,33.44
64,256,4,4096,42.72
64,256,4,8192,61.216
64,256,4,16384,96.7687
64,256,8,16,17.3653
64,256,8,32,17.3973
64,256,8,64,17.2373
64,256,8,128,17.5253
64,256,8,256,17.579
64,256,8,512,27.84
64,256,8,1024,33.451
64,256,8,2048,43.2323
64,256,8,4096,60.566
64,256,8,8192,96.1173
64,256,8,16384,165.59
64,256,16,16,19.3923
64,256,16,32,19.0933
64,256,16,64,19.52
64,256,16,128,22.144
64,256,16,256,26.1547
64,256,16,512,34.1547
64,256,16,1024,44.8323
64,256,16,2048,62.176
64,256,16,4096,99.4667
64,256,16,8192,167.915
64,256,16,16384,310.433
64,256,32,16,23.9893
64,256,32,32,24.0853
64,256,32,64,24.3307
64,256,32,128,29.1627
64,256,32,256,34.3573
64,256,32,512,49.419
64,256,32,1024,65.4827
64,256,32,2048,99.6697
64,256,32,4096,169.696
64,256,32,8192,306.018
64,256,32,16384,584.098
64,256,64,16,32.139
64,256,64,32,32.3947
64,256,64,64,33.1627
64,256,64,128,37.376
64,256,64,256,43.435
64,256,64,512,66.8693
64,256,64,1024,101.867
64,256,64,2048,171.371
64,256,64,4096,310.934
64,256,64,8192,585.858
64,256,64,16384,1139.29
64,256,128,16,49.216
64,256,128,32,49.6533
64,256,128,64,50.4427
64,256,128,128,62.1013
64,256,128,256,76.8
64,256,128,512,118.411
64,256,128,1024,184.203
64,256,128,2048,323.852
64,256,128,4096,598.146
64,256,128,8192,1148.06
64,256,128,16384,2251.72
64,512,0,0,23.478
64,512,1,16,23.4453
64,512,1,32,22.4853
64,512,1,64,22.7093
64,512,1,128,23.5093
64,512,1,256,23.072
64,512,1,512,23.435
64,512,1,1024,22.4747
64,512,1,2048,22.848
64,512,1,4096,25.472
64,512,1,8192,30.3253
64,512,1,16384,44.0963
64,512,2,16,22.912
64,512,2,32,23.2213
64,512,2,64,23.6907
64,512,2,128,23.8507
64,512,2,256,21.696
64,512,2,512,22.5493
64,512,2,1024,22.976
64,512,2,2048,24.171
64,512,2,4096,26.5707
64,512,2,8192,37.1307
64,512,2,16384,64.2457
64,512,4,16,23.1147
64,512,4,32,23.4563
64,512,4,64,23.1467
64,512,4,128,22.9333
64,512,4,256,22.6347
64,512,4,512,26.827
64,512,4,1024,24.4587
64,512,4,2048,27.3813
64,512,4,4096,45.9413
64,512,4,8192,64.6827
64,512,4,16384,98.933
64,512,8,16,21.8457
64,512,8,32,21.9737
64,512,8,64,21.888
64,512,8,128,22.88
64,512,8,256,24.3097
64,512,8,512,29.569
64,512,8,1024,35.3067
64,512,8,2048,48.459
64,512,8,4096,65.1093
64,512,8,8192,101.536
64,512,8,16384,169.003
64,512,16,16,25.44
64,512,16,32,25.9947
64,512,16,64,26.112
64,512,16,128,28.3413
64,512,16,256,31.073
64,512,16,512,36.64
64,512,16,1024,48.566
64,512,16,2048,65.8137
64,512,16,4096,103.382
64,512,16,8192,171.861
64,512,16,16384,311.926
64,512,32,16,28.672
64,512,32,32,29.088
64,512,32,64,29.8347
64,512,32,128,33.248
64,512,32,256,38.3573
64,512,32,512,52.8963
64,512,32,1024,71.318
64,512,32,2048,104.747
64,512,32,4096,174.891
64,512,32,8192,310.7
64,512,32,16384,588.151
64,512,64,16,37.5253
64,512,64,32,37.9413
64,512,64,64,38.5067
64,512,64,128,44.3203
64,512,64,256,51.563
64,512,64,512,67.4027
64,512,64,1024,104.075
64,512,64,2048,172.641
64,512,64,4096,311.105
64,512,64,8192,587.308
64,512,64,16384,1145.18
64,512,128,16,56.811
64,512,128,32,56.9387
64,512,128,64,57.6107
64,512,128,128,71.5423
64,512,128,256,85.3227
64,512,128,512,118.806
64,512,128,1024,188.758
64,512,128,2048,323.318
64,512,128,4096,597.324
64,512,128,8192,1148.92
64,512,128,16384,2251.81
64,1024,0,0,24.5653
64,1024,1,16,23.8943
64,1024,1,32,23.9253
64,1024,1,64,23.7227
64,1024,1,128,23.5737
64,1024,1,256,23.2963
64,1024,1,512,23.2747
64,1024,1,1024,23.2853
64,1024,1,2048,24.6827
64,1024,1,4096,26.4533
64,1024,1,8192,32.512
64,1024,1,16384,44.3527
64,1024,2,16,23.5093
64,1024,2,32,23.4027
64,1024,2,64,23.4243
64,1024,2,128,23.904
64,1024,2,256,23.6587
64,1024,2,512,23.5097
64,1024,2,1024,25.952
64,1024,2,2048,25.2693
64,1024,2,4096,28.512
64,1024,2,8192,36.7577
64,1024,2,16384,55.7333
64,1024,4,16,23.4667
64,1024,4,32,23.3493
64,1024,4,64,23.4027
64,1024,4,128,24.2563
64,1024,4,256,27.392
64,1024,4,512,24.544
64,1024,4,1024,31.275
64,1024,4,2048,28.8533
64,1024,4,4096,47.4563
64,1024,4,8192,69.6107
64,1024,4,16384,107.115
64,1024,8,16,25.6853
64,1024,8,32,25.7493
64,1024,8,64,25.7387
64,1024,8,128,23.808
64,1024,8,256,25.5893
64,1024,8,512,31.584
64,1024,8,1024,36.5547
64,1024,8,2048,50.8693
64,1024,8,4096,71.2967
64,1024,8,8192,105.291
64,1024,8,16384,175.595
64,1024,16,16,25.312
64,1024,16,32,25.088
64,1024,16,64,25.6427
64,1024,16,128,28.576
64,1024,16,256,31.2
64,1024,16,512,38.4537
64,1024,16,1024,52.8643
64,1024,16,2048,71.8933
64,1024,16,4096,108.885
64,1024,16,8192,178.443
64,1024,16,16384,317.43
64,1024,32,16,30.3893
64,1024,32,32,30.0803
64,1024,32,64,30.2403
64,1024,32,128,35.3067
64,1024,32,256,39.8403
64,1024,32,512,51.5627
64,1024,32,1024,76.2027
64,1024,32,2048,111.371
64,1024,32,4096,179.478
64,1024,32,8192,318.177
64,1024,32,16384,593.869
64,1024,64,16,39.9257
64,1024,64,32,40.576
64,1024,64,64,41.1093
64,1024,64,128,46.112
64,1024,64,256,56.2773
64,1024,64,512,72.2567
64,1024,64,1024,104.716
64,1024,64,2048,172.075
64,1024,64,4096,311.691
64,1024,64,8192,588.237
64,1024,64,16384,1147.08
64,1024,128,16,59.0293
64,1024,128,32,58.6563
64,1024,128,64,59.52
64,1024,128,128,73.888
64,1024,128,256,88.4057
64,1024,128,512,118.027
64,1024,128,1024,191.179
64,1024,128,2048,322.838
64,1024,128,4096,597.964
64,1024,128,8192,1149.14
64,1024,128,16384,2253.07
64,2048,0,0,25.8027
64,2048,1,16,25.8987
64,2048,1,32,26.1333
64,2048,1,64,25.8133
64,2048,1,128,26.176
64,2048,1,256,25.984
64,2048,1,512,25.6427
64,2048,1,1024,26.144
64,2048,1,2048,26.6027
64,2048,1,4096,27.616
64,2048,1,8192,33.5467
64,2048,1,16384,45.8773
64,2048,2,16,25.8027
64,2048,2,32,26.016
64,2048,2,64,25.888
64,2048,2,128,25.7813
64,2048,2,256,26.528
64,2048,2,512,25.8773
64,2048,2,1024,25.9093
64,2048,2,2048,27.6053
64,2048,2,4096,30.464
64,2048,2,8192,39.2003
64,2048,2,16384,56.864
64,2048,4,16,25.8027
64,2048,4,32,25.9097
64,2048,4,64,26.0373
64,2048,4,128,25.931
64,2048,4,256,25.7063
64,2048,4,512,29.0347
64,2048,4,1024,28.171
64,2048,4,2048,40.8433
64,2048,4,4096,39.232
64,2048,4,8192,77.2057
64,2048,4,16384,118.624
64,2048,8,16,25.152
64,2048,8,32,25.4187
64,2048,8,64,25.4827
64,2048,8,128,27.211
64,2048,8,256,29.1413
64,2048,8,512,28.171
64,2048,8,1024,38.123
64,2048,8,2048,52.075
64,2048,8,4096,80.704
64,2048,8,8192,118.133
64,2048,8,16384,187.585
64,2048,16,16,30.5173
64,2048,16,32,30.4
64,2048,16,64,30.5927
64,2048,16,128,28.736
64,2048,16,256,31.6057
64,2048,16,512,39.5843
64,2048,16,1024,54.0267
64,2048,16,2048,82.2827
64,2048,16,4096,120.16
64,2048,16,8192,191.329
64,2048,16,16384,329.206
64,2048,32,16,32.32
64,2048,32,32,32.651
64,2048,32,64,32.8
64,2048,32,128,35.915
64,2048,32,256,40.9707
64,2048,32,512,51.9147
64,2048,32,1024,74.9443
64,2048,32,2048,122.71
64,2048,32,4096,190.497
64,2048,32,8192,331.116
64,2048,32,16384,607.821
64,2048,64,16,40.7787
64,2048,64,32,41.1307
64,2048,64,64,41.728
64,2048,64,128,49.0347
64,2048,64,256,58.3683
64,2048,64,512,76.3413
64,2048,64,1024,117.334
64,2048,64,2048,175.382
64,2048,64,4096,311.724
64,2048,64,8192,588.62
64,2048,64,16384,1147.49
64,2048,128,16,61.184
64,2048,128,32,61.1733
64,2048,128,64,62.283
64,2048,128,128,75.841
64,2048,128,256,91.8617
64,2048,128,512,127.499
64,2048,128,1024,190.699
64,2048,128,2048,328.481
64,2048,128,4096,599.5
64,2048,128,8192,1150.38
64,2048,128,16384,2256.05
64,4096,0,0,29.9733
64,4096,1,16,29.963
64,4096,1,32,29.8667
64,4096,1,64,30.368
64,4096,1,128,30.304
64,4096,1,256,29.7067
64,4096,1,512,29.9093
64,4096,1,1024,30.016
64,4096,1,2048,30.6027
64,4096,1,4096,31.2747
64,4096,1,8192,34.8707
64,4096,1,16384,46.6883
64,4096,2,16,30.4003
64,4096,2,32,30.2293
64,4096,2,64,29.984
64,4096,2,128,30.379
64,4096,2,256,30.144
64,4096,2,512,30.507
64,4096,2,1024,30.592
64,4096,2,2048,30.8053
64,4096,2,4096,34.5813
64,4096,2,8192,42.219
64,4096,2,16384,60
64,4096,4,16,30.3573
64,4096,4,32,30.3787
64,4096,4,64,30.2507
64,4096,4,128,28.192
64,4096,4,256,30.208
64,4096,4,512,30.262
64,4096,4,1024,36
64,4096,4,2048,35.243
64,4096,4,4096,59.6907
64,4096,4,8192,60.139
64,4096,4,16384,137.675
64,4096,8,16,30.219
64,4096,8,32,30.1973
64,4096,8,64,30.1547
64,4096,8,128,30.24
64,4096,8,256,32.3947
64,4096,8,512,38.1013
64,4096,8,1024,35.5093
64,4096,8,2048,52.256
64,4096,8,4096,80.4053
64,4096,8,8192,140.224
64,4096,8,16384,211.094
64,4096,16,16,33.6107
64,4096,16,32,33.846
64,4096,16,64,33.6853
64,4096,16,128,34.624
64,4096,16,256,38.4637
64,4096,16,512,39.1467
64,4096,16,1024,53.3867
64,4096,16,2048,82.5173
64,4096,16,4096,141.259
64,4096,16,8192,212.363
64,4096,16,16384,350.966
64,4096,32,16,36.6933
64,4096,32,32,36.32
64,4096,32,64,36.96
64,4096,32,128,40.5867
64,4096,32,256,46.571
64,4096,32,512,51.6483
64,4096,32,1024,74.731
64,4096,32,2048,120.854
64,4096,32,4096,215.19
64,4096,32,8192,356.193
64,4096,32,16384,630.093
64,4096,64,16,44.736
64,4096,64,32,45.6857
64,4096,64,64,45.5897
64,4096,64,128,51.2967
64,4096,64,256,58.3147
