pc,n_label,skew_rate_label,kv_big_label,kp_label,alpha,n_samples
16,n<=4,sr<=70%,kvB<=1k,kp<=512,2.472,2
16,n<=4,sr<=70%,kvB<=1k,kp<=8k,0.7656,2
16,n<=4,sr<=70%,kvB<=1k,kp=0,0.5729,3
16,n<=4,sr<=70%,kvB<=4k,kp<=1k,0.0063,2
16,n<=4,sr<=70%,kvB<=4k,kp<=2k,0.2132,2
16,n<=4,sr<=70%,kvB<=4k,kp<=4k,0.0335,1
16,n<=4,sr<=70%,kvB<=4k,kp<=512,-0.0665,2
16,n<=4,sr<=70%,kvB<=4k,kp<=8k,0.1353,2
16,n<=4,sr<=70%,kvB<=4k,kp=0,-0.1834,2
16,n<=4,sr>70%,kvB<=16k,kp<=1k,-0.3454,2
16,n<=4,sr>70%,kvB<=16k,kp<=2k,-0.5015,2
16,n<=4,sr>70%,kvB<=16k,kp<=4k,-0.1827,2
16,n<=4,sr>70%,kvB<=16k,kp<=512,0.1098,2
16,n<=4,sr>70%,kvB<=16k,kp<=8k,-0.5776,2
16,n<=4,sr>70%,kvB<=16k,kp=0,0.5911,2
16,n<=4,sr>70%,kvB<=1k,kp<=1k,0.0156,2
16,n<=4,sr>70%,kvB<=1k,kp<=2k,-0.2352,1
16,n<=4,sr>70%,kvB<=1k,kp<=4k,-0.1383,2
16,n<=4,sr>70%,kvB<=1k,kp<=512,-0.2497,1
16,n<=4,sr>70%,kvB<=1k,kp<=8k,-0.0401,2
16,n<=4,sr>70%,kvB<=1k,kp=0,0.2817,1
16,n<=4,sr>70%,kvB<=4k,kp<=1k,0.0914,2
16,n<=4,sr>70%,kvB<=4k,kp<=2k,0.0418,2
16,n<=4,sr>70%,kvB<=4k,kp<=4k,0.5068,2
16,n<=4,sr>70%,kvB<=4k,kp<=512,-0.1573,2
16,n<=4,sr>70%,kvB<=4k,kp<=8k,-1.5761,2
16,n<=4,sr>70%,kvB<=4k,kp=0,0.4086,2
16,n<=64,sr<=15%,kvB<=16k,kp<=1k,0.001,4
16,n<=64,sr<=15%,kvB<=16k,kp<=2k,0.001,4
16,n<=64,sr<=15%,kvB<=16k,kp<=4k,0.0011,4
16,n<=64,sr<=15%,kvB<=16k,kp<=512,-0.0001,4
16,n<=64,sr<=15%,kvB<=16k,kp<=8k,-0.0122,4
16,n<=64,sr<=15%,kvB<=16k,kp=0,0.0023,4
16,n<=64,sr<=15%,kvB<=1k,kp<=1k,0.0571,4
16,n<=64,sr<=15%,kvB<=1k,kp<=2k,-0.0365,4
16,n<=64,sr<=15%,kvB<=1k,kp<=4k,-0.0073,4
16,n<=64,sr<=15%,kvB<=1k,kp<=512,0.0574,4
16,n<=64,sr<=15%,kvB<=1k,kp<=8k,0.0358,4
16,n<=64,sr<=15%,kvB<=1k,kp=0,0.1368,4
16,n<=64,sr<=15%,kvB<=4k,kp<=1k,0.0052,4
16,n<=64,sr<=15%,kvB<=4k,kp<=2k,-0.0052,4
16,n<=64,sr<=15%,kvB<=4k,kp<=4k,-0.0243,4
16,n<=64,sr<=15%,kvB<=4k,kp<=512,0.003,4
16,n<=64,sr<=15%,kvB<=4k,kp<=8k,-0.0244,4
16,n<=64,sr<=15%,kvB<=4k,kp=0,0.0055,4
16,n<=64,sr<=40%,kvB<=16k,kp<=1k,-0.0096,2
16,n<=64,sr<=40%,kvB<=16k,kp<=2k,-0.0044,2
16,n<=64,sr<=40%,kvB<=16k,kp<=4k,-0.006,2
16,n<=64,sr<=40%,kvB<=16k,kp<=512,-0.0045,2
16,n<=64,sr<=40%,kvB<=16k,kp<=8k,-0.0069,2
16,n<=64,sr<=40%,kvB<=16k,kp=0,-0.0061,2
16,n<=64,sr<=40%,kvB<=1k,kp<=1k,0.0725,2
16,n<=64,sr<=40%,kvB<=1k,kp<=2k,0.0725,2
16,n<=64,sr<=40%,kvB<=1k,kp<=4k,0.0748,2
16,n<=64,sr<=40%,kvB<=1k,kp<=512,0.0486,2
16,n<=64,sr<=40%,kvB<=1k,kp<=8k,0.0409,2
16,n<=64,sr<=40%,kvB<=1k,kp=0,0.1803,2
16,n<=64,sr<=40%,kvB<=4k,kp<=1k,-0.011,2
16,n<=64,sr<=40%,kvB<=4k,kp<=2k,-0.0125,2
16,n<=64,sr<=40%,kvB<=4k,kp<=4k,-0.0108,2
16,n<=64,sr<=40%,kvB<=4k,kp<=512,-0.0048,2
16,n<=64,sr<=40%,kvB<=4k,kp<=8k,-0.0372,2
16,n<=64,sr<=40%,kvB<=4k,kp=0,-0.0088,2
16,n<=64,sr<=5%,kvB<=16k,kp<=1k,0.0173,6
16,n<=64,sr<=5%,kvB<=16k,kp<=2k,0.0182,6
16,n<=64,sr<=5%,kvB<=16k,kp<=4k,0.0169,6
16,n<=64,sr<=5%,kvB<=16k,kp<=512,0.0182,6
16,n<=64,sr<=5%,kvB<=16k,kp<=8k,0.0039,6
16,n<=64,sr<=5%,kvB<=16k,kp=0,0.0197,6
16,n<=64,sr<=5%,kvB<=1k,kp<=1k,0.0614,6
16,n<=64,sr<=5%,kvB<=1k,kp<=2k,-0.0092,6
16,n<=64,sr<=5%,kvB<=1k,kp<=4k,-0.0094,6
16,n<=64,sr<=5%,kvB<=1k,kp<=512,0.0566,6
16,n<=64,sr<=5%,kvB<=1k,kp<=8k,-0.017,6
16,n<=64,sr<=5%,kvB<=1k,kp=0,0.1323,6
16,n<=64,sr<=5%,kvB<=4k,kp<=1k,0.039,6
16,n<=64,sr<=5%,kvB<=4k,kp<=2k,0.0216,6
16,n<=64,sr<=5%,kvB<=4k,kp<=4k,-0.0151,6
16,n<=64,sr<=5%,kvB<=4k,kp<=512,0.0357,6
16,n<=64,sr<=5%,kvB<=4k,kp<=8k,-0.0142,6
16,n<=64,sr<=5%,kvB<=4k,kp=0,0.0279,6
16,n<=64,sr<=70%,kvB<=16k,kp<=1k,-0.0111,2
16,n<=64,sr<=70%,kvB<=16k,kp<=2k,-0.0134,2
16,n<=64,sr<=70%,kvB<=16k,kp<=4k,-0.0106,2
16,n<=64,sr<=70%,kvB<=16k,kp<=512,-0.0084,2
16,n<=64,sr<=70%,kvB<=16k,kp<=8k,-0.0068,2
16,n<=64,sr<=70%,kvB<=16k,kp=0,-0.0048,2
16,n<=64,sr<=70%,kvB<=1k,kp<=1k,0.0587,2
16,n<=64,sr<=70%,kvB<=1k,kp<=2k,0.0029,2
16,n<=64,sr<=70%,kvB<=1k,kp<=4k,-0.0725,2
16,n<=64,sr<=70%,kvB<=1k,kp<=512,0.0086,2
16,n<=64,sr<=70%,kvB<=1k,kp<=8k,0.0168,2
16,n<=64,sr<=70%,kvB<=1k,kp=0,0.1323,2
16,n<=64,sr<=70%,kvB<=4k,kp<=1k,-0.0157,2
16,n<=64,sr<=70%,kvB<=4k,kp<=2k,-0.0229,2
16,n<=64,sr<=70%,kvB<=4k,kp<=4k,-0.0491,2
16,n<=64,sr<=70%,kvB<=4k,kp<=512,-0.032,2
16,n<=64,sr<=70%,kvB<=4k,kp<=8k,-0.1223,2
16,n<=64,sr<=70%,kvB<=4k,kp=0,-0.021,2
16,n<=64,sr>70%,kvB<=16k,kp<=1k,-0.0214,4
16,n<=64,sr>70%,kvB<=16k,kp<=2k,-0.0352,4
16,n<=64,sr>70%,kvB<=16k,kp<=4k,-0.0356,4
16,n<=64,sr>70%,kvB<=16k,kp<=512,-0.0225,4
16,n<=64,sr>70%,kvB<=16k,kp<=8k,-0.0218,4
16,n<=64,sr>70%,kvB<=16k,kp=0,-0.015,4
16,n<=64,sr>70%,kvB<=1k,kp<=1k,0.1627,4
16,n<=64,sr>70%,kvB<=1k,kp<=2k,0.1529,4
16,n<=64,sr>70%,kvB<=1k,kp<=4k,-0.1579,4
16,n<=64,sr>70%,kvB<=1k,kp<=512,0.1988,4
16,n<=64,sr>70%,kvB<=1k,kp<=8k,0.1051,4
16,n<=64,sr>70%,kvB<=1k,kp=0,0.348,4
16,n<=64,sr>70%,kvB<=4k,kp<=1k,-0.005,4
16,n<=64,sr>70%,kvB<=4k,kp<=2k,-0.0107,4
16,n<=64,sr>70%,kvB<=4k,kp<=4k,-0.0024,4
16,n<=64,sr>70%,kvB<=4k,kp<=512,-0.0228,4
16,n<=64,sr>70%,kvB<=4k,kp<=8k,0.0743,4
16,n<=64,sr>70%,kvB<=4k,kp=0,-0.0307,4
16,n<=8,sr<=15%,kvB<=16k,kp<=1k,-0.0799,2
16,n<=8,sr<=15%,kvB<=16k,kp<=2k,-0.1455,2
16,n<=8,sr<=15%,kvB<=16k,kp<=4k,-0.103,2
16,n<=8,sr<=15%,kvB<=16k,kp<=512,-0.0292,2
16,n<=8,sr<=15%,kvB<=16k,kp<=8k,-0.105,2
16,n<=8,sr<=15%,kvB<=16k,kp=0,0.0489,2
16,n<=8,sr<=15%,kvB<=1k,kp<=1k,-0.0198,2
16,n<=8,sr<=15%,kvB<=1k,kp<=2k,0.019,2
16,n<=8,sr<=15%,kvB<=1k,kp<=4k,-0.2123,2
16,n<=8,sr<=15%,kvB<=1k,kp<=512,-0.2809,2
16,n<=8,sr<=15%,kvB<=1k,kp<=8k,-0.1196,2
16,n<=8,sr<=15%,kvB<=1k,kp=0,0.294,5
16,n<=8,sr<=15%,kvB<=4k,kp<=1k,-0.1584,2
16,n<=8,sr<=15%,kvB<=4k,kp<=2k,-0.1313,2
16,n<=8,sr<=15%,kvB<=4k,kp<=4k,-0.127,2
16,n<=8,sr<=15%,kvB<=4k,kp<=512,-0.1325,2
16,n<=8,sr<=15%,kvB<=4k,kp<=8k,0.0034,2
16,n<=8,sr<=15%,kvB<=4k,kp=0,0.0609,3
16,n<=8,sr<=40%,kvB<=16k,kp<=1k,-0.0058,4
16,n<=8,sr<=40%,kvB<=16k,kp<=2k,-0.1366,4
16,n<=8,sr<=40%,kvB<=16k,kp<=4k,-0.2124,4
16,n<=8,sr<=40%,kvB<=16k,kp<=512,0.0959,4
16,n<=8,sr<=40%,kvB<=16k,kp<=8k,-0.0997,4
16,n<=8,sr<=40%,kvB<=16k,kp=0,0.1939,4
16,n<=8,sr<=40%,kvB<=1k,kp<=1k,-0.0856,4
16,n<=8,sr<=40%,kvB<=1k,kp<=2k,0.2071,4
16,n<=8,sr<=40%,kvB<=1k,kp<=4k,0.4565,4
16,n<=8,sr<=40%,kvB<=1k,kp<=512,-0.4265,4
16,n<=8,sr<=40%,kvB<=1k,kp<=8k,-0.3112,4
16,n<=8,sr<=40%,kvB<=1k,kp=0,0.2147,4
16,n<=8,sr<=40%,kvB<=4k,kp<=1k,-0.4368,4
16,n<=8,sr<=40%,kvB<=4k,kp<=2k,-0.2865,4
16,n<=8,sr<=40%,kvB<=4k,kp<=4k,-0.0303,4
16,n<=8,sr<=40%,kvB<=4k,kp<=512,-0.326,4
16,n<=8,sr<=40%,kvB<=4k,kp<=8k,0.155,4
16,n<=8,sr<=40%,kvB<=4k,kp=0,-0.042,4
16,n<=8,sr<=70%,kvB<=16k,kp<=1k,-0.1808,2
16,n<=8,sr<=70%,kvB<=16k,kp<=2k,-0.2471,2
16,n<=8,sr<=70%,kvB<=16k,kp<=4k,-0.1867,2
16,n<=8,sr<=70%,kvB<=16k,kp<=512,-0.1416,2
16,n<=8,sr<=70%,kvB<=16k,kp<=8k,-0.1168,2
16,n<=8,sr<=70%,kvB<=16k,kp=0,0.0073,2
16,n<=8,sr<=70%,kvB<=1k,kp<=1k,-0.0752,2
16,n<=8,sr<=70%,kvB<=1k,kp<=2k,-0.1643,2
16,n<=8,sr<=70%,kvB<=1k,kp<=4k,0.3499,1
16,n<=8,sr<=70%,kvB<=1k,kp<=512,-0.2586,2
16,n<=8,sr<=70%,kvB<=1k,kp<=8k,-0.4711,2
16,n<=8,sr<=70%,kvB<=1k,kp=0,0.6532,2
16,n<=8,sr<=70%,kvB<=4k,kp<=1k,-0.1452,2
16,n<=8,sr<=70%,kvB<=4k,kp<=2k,-0.1022,2
16,n<=8,sr<=70%,kvB<=4k,kp<=4k,-0.1427,2
16,n<=8,sr<=70%,kvB<=4k,kp<=512,-0.0278,2
16,n<=8,sr<=70%,kvB<=4k,kp<=8k,0.1014,2
16,n<=8,sr<=70%,kvB<=4k,kp=0,-0.1364,2
16,n<=8,sr>70%,kvB<=16k,kp<=1k,0.3831,4
16,n<=8,sr>70%,kvB<=16k,kp<=2k,-0.178,4
16,n<=8,sr>70%,kvB<=16k,kp<=4k,-0.6944,4
16,n<=8,sr>70%,kvB<=16k,kp<=512,0.7105,4
16,n<=8,sr>70%,kvB<=16k,kp<=8k,-0.5018,4
16,n<=8,sr>70%,kvB<=16k,kp=0,1.0475,4
16,n<=8,sr>70%,kvB<=1k,kp<=1k,-0.99,4
16,n<=8,sr>70%,kvB<=1k,kp<=2k,0.611,4
16,n<=8,sr>70%,kvB<=1k,kp<=4k,0.5872,4
16,n<=8,sr>70%,kvB<=1k,kp<=512,-1.9879,4
16,n<=8,sr>70%,kvB<=1k,kp<=8k,-0.2698,4
16,n<=8,sr>70%,kvB<=1k,kp=0,0.1885,4
16,n<=8,sr>70%,kvB<=4k,kp<=1k,-1.6131,4
16,n<=8,sr>70%,kvB<=4k,kp<=2k,-0.6795,4
16,n<=8,sr>70%,kvB<=4k,kp<=4k,-1.1787,4
16,n<=8,sr>70%,kvB<=4k,kp<=512,-0.8145,4
16,n<=8,sr>70%,kvB<=4k,kp<=8k,0.3021,4
16,n<=8,sr>70%,kvB<=4k,kp=0,0.3823,4
32,n<=128,sr<=15%,kvB<=16k,kp<=1k,0.0031,4
32,n<=128,sr<=15%,kvB<=16k,kp<=2k,0.0027,4
32,n<=128,sr<=15%,kvB<=16k,kp<=4k,0.0027,4
32,n<=128,sr<=15%,kvB<=16k,kp<=512,0.0037,4
32,n<=128,sr<=15%,kvB<=16k,kp<=8k,0.0013,4
32,n<=128,sr<=15%,kvB<=16k,kp=0,0.003,4
32,n<=128,sr<=15%,kvB<=1k,kp<=1k,0.077,4
32,n<=128,sr<=15%,kvB<=1k,kp<=2k,0.069,4
32,n<=128,sr<=15%,kvB<=1k,kp<=4k,0.0579,4
32,n<=128,sr<=15%,kvB<=1k,kp<=512,0.0771,4
32,n<=128,sr<=15%,kvB<=1k,kp<=8k,0.0716,4
32,n<=128,sr<=15%,kvB<=1k,kp=0,0.1529,4
32,n<=128,sr<=15%,kvB<=4k,kp<=1k,0.0124,4
32,n<=128,sr<=15%,kvB<=4k,kp<=2k,0.0115,4
32,n<=128,sr<=15%,kvB<=4k,kp<=4k,0.012,4
32,n<=128,sr<=15%,kvB<=4k,kp<=512,0.0111,4
32,n<=128,sr<=15%,kvB<=4k,kp<=8k,0.0077,4
32,n<=128,sr<=15%,kvB<=4k,kp=0,0.0104,4
32,n<=128,sr<=40%,kvB<=16k,kp<=1k,0.0007,2
32,n<=128,sr<=40%,kvB<=16k,kp<=2k,-0.0012,2
32,n<=128,sr<=40%,kvB<=16k,kp<=4k,-0.0016,2
32,n<=128,sr<=40%,kvB<=16k,kp<=512,0.0011,2
32,n<=128,sr<=40%,kvB<=16k,kp<=8k,-0.0038,2
32,n<=128,sr<=40%,kvB<=16k,kp=0,-0.0024,2
32,n<=128,sr<=40%,kvB<=1k,kp<=1k,0.1389,2
32,n<=128,sr<=40%,kvB<=1k,kp<=2k,0.1122,2
32,n<=128,sr<=40%,kvB<=1k,kp<=4k,0.1164,2
32,n<=128,sr<=40%,kvB<=1k,kp<=512,0.1286,2
32,n<=128,sr<=40%,kvB<=1k,kp<=8k,0.1064,2
32,n<=128,sr<=40%,kvB<=1k,kp=0,0.215,2
32,n<=128,sr<=40%,kvB<=4k,kp<=1k,-0.0029,2
32,n<=128,sr<=40%,kvB<=4k,kp<=2k,-0.0061,2
32,n<=128,sr<=40%,kvB<=4k,kp<=4k,-0.0045,2
32,n<=128,sr<=40%,kvB<=4k,kp<=512,-0.0039,2
32,n<=128,sr<=40%,kvB<=4k,kp<=8k,-0.013,2
32,n<=128,sr<=40%,kvB<=4k,kp=0,0.0038,2
32,n<=128,sr<=5%,kvB<=16k,kp<=1k,0.0118,8
32,n<=128,sr<=5%,kvB<=16k,kp<=2k,0.0109,8
32,n<=128,sr<=5%,kvB<=16k,kp<=4k,0.0134,8
32,n<=128,sr<=5%,kvB<=16k,kp<=512,0.0111,8
32,n<=128,sr<=5%,kvB<=16k,kp<=8k,0.0151,8
32,n<=128,sr<=5%,kvB<=16k,kp=0,0.0111,8
32,n<=128,sr<=5%,kvB<=1k,kp<=1k,0.0352,8
32,n<=128,sr<=5%,kvB<=1k,kp<=2k,0.0417,8
32,n<=128,sr<=5%,kvB<=1k,kp<=4k,-0.0011,8
32,n<=128,sr<=5%,kvB<=1k,kp<=512,0.0329,8
32,n<=128,sr<=5%,kvB<=1k,kp<=8k,0.0108,8
32,n<=128,sr<=5%,kvB<=1k,kp=0,0.1018,8
32,n<=128,sr<=5%,kvB<=4k,kp<=1k,0.0276,8
32,n<=128,sr<=5%,kvB<=4k,kp<=2k,0.0274,8
32,n<=128,sr<=5%,kvB<=4k,kp<=4k,0.0253,8
32,n<=128,sr<=5%,kvB<=4k,kp<=512,0.0284,8
32,n<=128,sr<=5%,kvB<=4k,kp<=8k,-0.0037,8
32,n<=128,sr<=5%,kvB<=4k,kp=0,0.0245,8
32,n<=128,sr<=70%,kvB<=16k,kp<=1k,0.0066,2
32,n<=128,sr<=70%,kvB<=16k,kp<=2k,0.004,2
32,n<=128,sr<=70%,kvB<=16k,kp<=4k,0.0031,2
32,n<=128,sr<=70%,kvB<=16k,kp<=512,0.0082,2
32,n<=128,sr<=70%,kvB<=16k,kp<=8k,0.0007,2
32,n<=128,sr<=70%,kvB<=16k,kp=0,0.0063,2
32,n<=128,sr<=70%,kvB<=1k,kp<=1k,0.1169,2
32,n<=128,sr<=70%,kvB<=1k,kp<=2k,0.1176,2
32,n<=128,sr<=70%,kvB<=1k,kp<=4k,0.0871,2
32,n<=128,sr<=70%,kvB<=1k,kp<=512,0.0989,2
32,n<=128,sr<=70%,kvB<=1k,kp<=8k,0.0424,2
32,n<=128,sr<=70%,kvB<=1k,kp=0,0.1844,2
32,n<=128,sr<=70%,kvB<=4k,kp<=1k,0.0045,2
32,n<=128,sr<=70%,kvB<=4k,kp<=2k,0.0038,2
32,n<=128,sr<=70%,kvB<=4k,kp<=4k,0.0006,2
32,n<=128,sr<=70%,kvB<=4k,kp<=512,-0.0004,2
32,n<=128,sr<=70%,kvB<=4k,kp<=8k,-0.0283,2
32,n<=128,sr<=70%,kvB<=4k,kp=0,-0.0002,2
32,n<=128,sr>70%,kvB<=16k,kp<=1k,0.0241,4
32,n<=128,sr>70%,kvB<=16k,kp<=2k,0.0275,4
32,n<=128,sr>70%,kvB<=16k,kp<=4k,0.0329,4
32,n<=128,sr>70%,kvB<=16k,kp<=512,0.0269,4
32,n<=128,sr>70%,kvB<=16k,kp<=8k,0.0724,4
32,n<=128,sr>70%,kvB<=16k,kp=0,0.0295,4
32,n<=128,sr>70%,kvB<=1k,kp<=1k,0.356,4
32,n<=128,sr>70%,kvB<=1k,kp<=2k,0.3398,4
32,n<=128,sr>70%,kvB<=1k,kp<=4k,0.2792,4
32,n<=128,sr>70%,kvB<=1k,kp<=512,0.3554,4
32,n<=128,sr>70%,kvB<=1k,kp<=8k,0.0965,4
32,n<=128,sr>70%,kvB<=1k,kp=0,0.4091,4
32,n<=128,sr>70%,kvB<=4k,kp<=1k,0.0627,4
32,n<=128,sr>70%,kvB<=4k,kp<=2k,0.0952,4
32,n<=128,sr>70%,kvB<=4k,kp<=4k,0.146,4
32,n<=128,sr>70%,kvB<=4k,kp<=512,0.037,4
32,n<=128,sr>70%,kvB<=4k,kp<=8k,0.1321,4
32,n<=128,sr>70%,kvB<=4k,kp=0,0.0464,4
32,n<=16,sr<=15%,kvB<=16k,kp<=1k,0.0859,4
32,n<=16,sr<=15%,kvB<=16k,kp<=2k,-0.0064,4
32,n<=16,sr<=15%,kvB<=16k,kp<=4k,-0.1006,4
32,n<=16,sr<=15%,kvB<=16k,kp<=512,0.1322,4
32,n<=16,sr<=15%,kvB<=16k,kp<=8k,-0.0846,4
32,n<=16,sr<=15%,kvB<=16k,kp=0,0.1886,4
32,n<=16,sr<=15%,kvB<=1k,kp<=1k,-0.0574,4
32,n<=16,sr<=15%,kvB<=1k,kp<=2k,-0.0147,4
32,n<=16,sr<=15%,kvB<=1k,kp<=4k,-0.0361,4
32,n<=16,sr<=15%,kvB<=1k,kp<=512,-0.0383,4
32,n<=16,sr<=15%,kvB<=1k,kp<=8k,0.1204,4
32,n<=16,sr<=15%,kvB<=1k,kp=0,0.3646,4
32,n<=16,sr<=15%,kvB<=4k,kp<=1k,-0.0937,4
32,n<=16,sr<=15%,kvB<=4k,kp<=2k,-0.0731,4
32,n<=16,sr<=15%,kvB<=4k,kp<=4k,-0.0732,4
32,n<=16,sr<=15%,kvB<=4k,kp<=512,0.0056,4
32,n<=16,sr<=15%,kvB<=4k,kp<=8k,-0.0716,4
32,n<=16,sr<=15%,kvB<=4k,kp=0,0.1953,4
32,n<=16,sr<=40%,kvB<=16k,kp<=1k,0.0142,4
32,n<=16,sr<=40%,kvB<=16k,kp<=2k,-0.0988,4
32,n<=16,sr<=40%,kvB<=16k,kp<=4k,-0.2276,4
32,n<=16,sr<=40%,kvB<=16k,kp<=512,0.0638,4
32,n<=16,sr<=40%,kvB<=16k,kp<=8k,-0.266,4
32,n<=16,sr<=40%,kvB<=16k,kp=0,0.1275,4
32,n<=16,sr<=40%,kvB<=1k,kp<=1k,-0.1574,4
32,n<=16,sr<=40%,kvB<=1k,kp<=2k,-0.1358,4
32,n<=16,sr<=40%,kvB<=1k,kp<=4k,-0.0739,4
32,n<=16,sr<=40%,kvB<=1k,kp<=512,-0.1553,4
32,n<=16,sr<=40%,kvB<=1k,kp<=8k,0.1011,4
32,n<=16,sr<=40%,kvB<=1k,kp=0,0.3363,4
32,n<=16,sr<=40%,kvB<=4k,kp<=1k,-0.2638,4
32,n<=16,sr<=40%,kvB<=4k,kp<=2k,-0.2574,4
32,n<=16,sr<=40%,kvB<=4k,kp<=4k,-0.2187,4
32,n<=16,sr<=40%,kvB<=4k,kp<=512,-0.1591,4
32,n<=16,sr<=40%,kvB<=4k,kp<=8k,-0.1491,4
32,n<=16,sr<=40%,kvB<=4k,kp=0,0.0762,4
32,n<=16,sr<=70%,kvB<=16k,kp<=1k,0.0206,2
32,n<=16,sr<=70%,kvB<=16k,kp<=2k,-0.1276,2
32,n<=16,sr<=70%,kvB<=16k,kp<=4k,-0.3048,2
32,n<=16,sr<=70%,kvB<=16k,kp<=512,0.1139,2
32,n<=16,sr<=70%,kvB<=16k,kp<=8k,-0.2846,2
32,n<=16,sr<=70%,kvB<=16k,kp=0,0.1859,2
32,n<=16,sr<=70%,kvB<=1k,kp<=1k,-0.4773,2
32,n<=16,sr<=70%,kvB<=1k,kp<=2k,-0.48,2
32,n<=16,sr<=70%,kvB<=1k,kp<=4k,-0.5307,2
32,n<=16,sr<=70%,kvB<=1k,kp<=512,-0.628,2
32,n<=16,sr<=70%,kvB<=1k,kp<=8k,-0.0058,2
32,n<=16,sr<=70%,kvB<=1k,kp=0,0.2347,2
32,n<=16,sr<=70%,kvB<=4k,kp<=1k,-0.4235,2
32,n<=16,sr<=70%,kvB<=4k,kp<=2k,-0.3718,2
32,n<=16,sr<=70%,kvB<=4k,kp<=4k,-0.2808,2
32,n<=16,sr<=70%,kvB<=4k,kp<=512,-0.1602,2
32,n<=16,sr<=70%,kvB<=4k,kp<=8k,-0.3912,2
32,n<=16,sr<=70%,kvB<=4k,kp=0,0.1631,2
32,n<=16,sr>70%,kvB<=16k,kp<=1k,-0.0114,4
32,n<=16,sr>70%,kvB<=16k,kp<=2k,-0.3492,4
32,n<=16,sr>70%,kvB<=16k,kp<=4k,-0.9928,4
32,n<=16,sr>70%,kvB<=16k,kp<=512,0.1951,4
32,n<=16,sr>70%,kvB<=16k,kp<=8k,-1.2891,4
32,n<=16,sr>70%,kvB<=16k,kp=0,0.3815,4
32,n<=16,sr>70%,kvB<=1k,kp<=1k,-1.7993,4
32,n<=16,sr>70%,kvB<=1k,kp<=2k,-0.9572,4
32,n<=16,sr>70%,kvB<=1k,kp<=4k,0.1198,4
32,n<=16,sr>70%,kvB<=1k,kp<=512,-1.8659,4
32,n<=16,sr>70%,kvB<=1k,kp<=8k,0.8525,4
32,n<=16,sr>70%,kvB<=1k,kp=0,-0.4364,4
32,n<=16,sr>70%,kvB<=4k,kp<=1k,-1.615,4
32,n<=16,sr>70%,kvB<=4k,kp<=2k,-2.2385,4
32,n<=16,sr>70%,kvB<=4k,kp<=4k,-1.0906,4
32,n<=16,sr>70%,kvB<=4k,kp<=512,-0.6333,4
32,n<=16,sr>70%,kvB<=4k,kp<=8k,-1.5296,4
32,n<=16,sr>70%,kvB<=4k,kp=0,0.2121,4
32,n<=2,sr<=70%,kvB<=16k,kp<=1k,0.0265,2
32,n<=2,sr<=70%,kvB<=16k,kp<=2k,0.0323,2
32,n<=2,sr<=70%,kvB<=16k,kp<=512,0.0228,2
32,n<=2,sr<=70%,kvB<=16k,kp=0,-0.1194,2
32,n<=2,sr<=70%,kvB<=1k,kp<=1k,-0.6533,2
32,n<=2,sr<=70%,kvB<=1k,kp<=2k,0.3225,1
32,n<=2,sr<=70%,kvB<=1k,kp<=512,0.0729,2
32,n<=2,sr<=70%,kvB<=1k,kp<=8k,0.193,2
32,n<=2,sr<=70%,kvB<=1k,kp=0,0.5907,2
32,n<=2,sr<=70%,kvB<=4k,kp<=1k,0.0528,2
32,n<=2,sr<=70%,kvB<=4k,kp<=2k,0.1215,1
32,n<=2,sr<=70%,kvB<=4k,kp<=4k,-1.7696,2
32,n<=2,sr<=70%,kvB<=4k,kp<=512,0.134,2
32,n<=2,sr<=70%,kvB<=4k,kp<=8k,-0.1041,2
32,n<=2,sr<=70%,kvB<=4k,kp=0,0.0578,2
32,n<=32,sr<=15%,kvB<=16k,kp<=1k,0.0425,6
32,n<=32,sr<=15%,kvB<=16k,kp<=2k,0.0417,6
32,n<=32,sr<=15%,kvB<=16k,kp<=4k,0.0231,6
32,n<=32,sr<=15%,kvB<=16k,kp<=512,0.0459,6
32,n<=32,sr<=15%,kvB<=16k,kp<=8k,-0.0758,6
32,n<=32,sr<=15%,kvB<=16k,kp=0,0.0446,6
32,n<=32,sr<=15%,kvB<=1k,kp<=1k,-0.0432,6
32,n<=32,sr<=15%,kvB<=1k,kp<=2k,-0.0163,6
32,n<=32,sr<=15%,kvB<=1k,kp<=4k,-0.0063,6
32,n<=32,sr<=15%,kvB<=1k,kp<=512,0.1229,6
32,n<=32,sr<=15%,kvB<=1k,kp<=8k,0.018,6
32,n<=32,sr<=15%,kvB<=1k,kp=0,0.342,6
32,n<=32,sr<=15%,kvB<=4k,kp<=1k,0.0597,6
32,n<=32,sr<=15%,kvB<=4k,kp<=2k,-0.0284,6
32,n<=32,sr<=15%,kvB<=4k,kp<=4k,-0.1005,6
32,n<=32,sr<=15%,kvB<=4k,kp<=512,0.075,6
32,n<=32,sr<=15%,kvB<=4k,kp<=8k,-0.0547,6
32,n<=32,sr<=15%,kvB<=4k,kp=0,0.0697,6
32,n<=32,sr<=40%,kvB<=16k,kp<=1k,0.0707,2
32,n<=32,sr<=40%,kvB<=16k,kp<=2k,0.0596,2
32,n<=32,sr<=40%,kvB<=16k,kp<=4k,0.0536,2
32,n<=32,sr<=40%,kvB<=16k,kp<=512,0.0708,2
32,n<=32,sr<=40%,kvB<=16k,kp<=8k,-0.02,2
32,n<=32,sr<=40%,kvB<=16k,kp=0,0.0676,2
32,n<=32,sr<=40%,kvB<=1k,kp<=1k,-0.093,2
