gpu_id,instance_id,gpu_x_m,gpu_y_m,assigned_user_count,request_count,mean_e2e_ttft_ms,p50_e2e_ttft_ms,p95_e2e_ttft_ms,p99_e2e_ttft_ms,mean_queueing_before_ttft_ms,mean_prefill_service_ms,max_waiting_requests,max_running_requests,prompt_tokens_processed,output_tokens_generated
0,0,1666.667,2113.249,2,24,626.2168752916667,554.329262,939.97016075,1047.73664405,41.81224,584.4046352916666,0,24,192000,15695
1,1,5000.0,2113.249,2,30,591.8919114666667,557.9410175,855.1588846999994,1031.8382794000001,33.024263366666666,558.8676481,0,30,240000,18889
2,2,8333.333,2113.249,2,22,540.8711888181818,542.5063170000001,553.53754085,575.0306588,11.292594090909091,529.5785947272727,0,22,176000,14466
3,3,0.0,5000.0,2,31,657.1837747096773,552.54986,1205.0454905000001,1551.7076909999998,37.46060987096774,569.5411958387098,0,31,248000,20065
4,4,3333.333,5000.0,3,39,809.3793520256411,568.3435,1627.4266298,2416.045866219997,18.567362345653045,568.9339608974359,0,39,312000,25609
5,5,6666.667,5000.0,5,35,2260.0309570000004,979.512832,12351.797748299998,13217.50876254,43.83210169433594,570.3507806,0,35,280000,23690
6,6,10000.0,5000.0,2,30,585.8345694,551.302903,869.4699736499995,1003.53125403,27.570301399999998,558.264268,0,30,240000,20405
7,7,1666.667,7886.751,3,28,689.5413588214286,550.771573,994.52972615,2673.7013178900006,18.56331808000837,559.14861375,0,28,224000,18147
8,8,5000.0,7886.751,5,33,923.9821654545455,554.804974,2170.7228207999983,4508.175219839999,23.86811005214252,546.9563896969697,0,33,264000,21252
9,9,8333.333,7886.751,3,28,616.008401857143,553.88949,967.9347995999999,986.88232239,15.963365437151227,569.2837161785715,0,28,224000,17535
