gpu_id,instance_id,gpu_x_m,gpu_y_m,assigned_user_count,request_count,mean_e2e_ttft_ms,p50_e2e_ttft_ms,p95_e2e_ttft_ms,p99_e2e_ttft_ms,mean_queueing_before_ttft_ms,mean_prefill_service_ms,max_waiting_requests,max_running_requests,prompt_tokens_processed,output_tokens_generated,observation_start_ns,observation_end_ns,observation_time_ns,busy_time_ns,idle_time_ns,utilization_pct,completed_batch_count
0,0,93.54143466934855,124.72191289246473,24,25,250.031767,212.1774,459.4208127999999,513.1683303999998,21.955156640000002,226.85253788,0,25,91817,6504,67924926,48553883747,48485958821,43459617368,5026341453,89.63340815522243,2040
1,1,280.62430400804567,124.72191289246473,27,27,227.750348,225.252299,344.77969889999997,368.44001493999997,27.421307222222225,199.09968692592594,0,27,99609,8063,67924926,48553883747,48485958821,45438646648,3047312173,93.71506257254799,2081
2,2,467.7071733467427,124.72191289246473,26,32,279.01294390625003,243.4160435,522.2894374,601.3581160600002,28.77351615625,248.78882825,0,32,140181,8917,67924926,48553883747,48485958821,42249539733,6236419088,87.13768018691029,1663
3,3,654.7900426854399,124.72191289246473,22,22,265.7670556363637,221.790791,540.65537175,578.1099575999999,25.405883045454548,239.13333077272728,0,22,81050,4741,67924926,48553883747,48485958821,36412047417,12073911404,75.09812799912991,1716
4,4,93.54143466934855,374.16573867739424,23,24,280.008947125,241.405398,432.48621944999985,521.9044972099999,18.115192083333334,260.582960875,0,24,94636,7137,67924926,48553883747,48485958821,40248070753,8237888068,83.00974494819715,1781
5,5,280.62430400804567,374.16573867739424,21,21,235.9329105238095,207.245074,391.790584,415.85123360000006,14.651037333333335,220.05893557142858,0,21,77054,5538,67924926,48553883747,48485958821,41546085428,6939873393,85.68683890810418,1995
6,6,467.7071733467427,374.16573867739424,26,26,318.9579695769231,284.5394615,638.2266322500001,735.41678075,32.69499911538462,284.9260563076923,0,26,104659,5123,67924926,48553883747,48485958821,35679901296,12806057525,73.58811120498353,1555
7,7,654.7900426854399,374.16573867739424,22,24,292.855818875,234.4063185,510.9760247499999,537.53719749,27.395444458333333,264.14699766666666,0,24,94846,6050,67924926,48553883747,48485958821,37952673236,10533285585,78.27559598462993,1699
8,8,93.54143466934855,623.6095644623236,33,34,285.5126889705883,228.73015850000002,593.0663628499999,639.4452965300001,40.79991729411764,243.51022938235295,0,34,122590,10099,67924926,48553883747,48485958821,42587023097,5898935724,87.83372368528869,1750
9,9,280.62430400804567,623.6095644623236,19,19,253.22608031578946,219.86431,381.9399883999997,484.15379048000005,12.648469263157894,239.23380463157895,0,19,76886,6995,67924926,48553883747,48485958821,45245878168,3240080653,93.31748668730735,2114
10,10,467.7071733467427,623.6095644623236,22,23,279.52560813043476,242.378547,422.8104397999999,610.8451184000003,42.57938660869565,235.65746839130435,0,23,89110,6747,67924926,48553883747,48485958821,43750408780,4735550041,90.23315170793536,2042
11,11,654.7900426854399,623.6095644623236,23,23,259.6641751304348,214.481287,497.5645441999998,538.6173979800001,18.47092495652174,239.95396591304348,0,23,85562,7963,67924926,48553883747,48485958821,40573771027,7912187794,83.68148637998448,1818
