condition,method,method_label,subset,request_count,Router queue,Scheduler queue,KV transfer,Compute / prefill,RTT / other comm,Total
input2000_reuse025,NEAREST_MIGRATE,Migrate,Not redirected only,300,0.0,12.32616525,0.0,167.83275984666668,0.0,180.15892509666665
input2000_reuse025,NEAREST_MIGRATE_KV,Migrate + KV,Not redirected only,300,0.0,12.32616525,0.0,167.83275984666668,0.0,180.15892509666665
input2000_reuse025,NEAREST_CAPACITY_MULTI_PRESSURE_FORMULA_KV_RESERVE,"Multi (no-model, pressure)",Not redirected only,300,0.0,12.32616525,0.0,167.83275984666668,0.0,180.15892509666665
input2000_reuse05,NEAREST_KV,Nearest KV,All requests,300,0.0,10.1083604,0.0,113.92612396666667,0.0,124.03448436666666
input2000_reuse05,NEAREST_MIGRATE,Migrate,All requests,300,0.0,10.1083604,0.0,113.92612396666667,0.0,124.03448436666666
input2000_reuse05,NEAREST_MIGRATE_KV,Migrate + KV,All requests,300,0.0,10.1083604,0.0,113.92612396666667,0.0,124.03448436666666
input2000_reuse05,NEAREST_CAPACITY_MULTI_PRESSURE_FORMULA_KV_RESERVE,"Multi (no-model, pressure)",All requests,300,0.0,10.1083604,0.0,113.92612396666667,0.0,124.03448436666666
input2000_reuse05,NEAREST_KV,Nearest KV,Not redirected only,300,0.0,10.1083604,0.0,113.92612396666667,0.0,124.03448436666666
input2000_reuse05,NEAREST_MIGRATE,Migrate,Not redirected only,300,0.0,10.1083604,0.0,113.92612396666667,0.0,124.03448436666666
input2000_reuse05,NEAREST_MIGRATE_KV,Migrate + KV,Not redirected only,300,0.0,10.1083604,0.0,113.92612396666667,0.0,124.03448436666666
input2000_reuse05,NEAREST_CAPACITY_MULTI_PRESSURE_FORMULA_KV_RESERVE,"Multi (no-model, pressure)",Not redirected only,300,0.0,10.1083604,0.0,113.92612396666667,0.0,124.03448436666666
input4000_rate2p5_reuse00,NEAREST_KV,Nearest KV,All requests,300,1.7763568394002505e-14,30.86854225,0.0,472.94585901,0.0,503.81440126
input4000_rate2p5_reuse00,NEAREST_MIGRATE,Migrate,All requests,300,1.7763568394002505e-14,30.86854225,0.0,472.94585901,0.0,503.81440126
input4000_rate2p5_reuse00,NEAREST_MIGRATE_KV,Migrate + KV,All requests,300,1.7763568394002505e-14,30.86854225,0.0,472.94585901,0.0,503.81440126
input4000_rate2p5_reuse00,NEAREST_KV,Nearest KV,Not redirected only,300,1.7763568394002505e-14,30.86854225,0.0,472.94585901,0.0,503.81440126
input4000_rate2p5_reuse00,NEAREST_MIGRATE,Migrate,Not redirected only,300,1.7763568394002505e-14,30.86854225,0.0,472.94585901,0.0,503.81440126
input4000_rate2p5_reuse00,NEAREST_MIGRATE_KV,Migrate + KV,Not redirected only,300,1.7763568394002505e-14,30.86854225,0.0,472.94585901,0.0,503.81440126
input6000_rate3p33_reuse00,NEAREST_KV,Nearest KV,All requests,300,1951.7507212833332,65.63746690666666,0.0,765.28267944,0.0,2782.67086763
input6000_rate3p33_reuse00,NEAREST_MIGRATE,Migrate,All requests,300,389.75181707000013,79.95842124333333,0.0,771.1890731799999,0.07432716,1240.9736386533334
input6000_rate3p33_reuse00,NEAREST_MIGRATE_KV,Migrate + KV,All requests,300,389.75181707000013,79.95842124333333,0.0,771.1890731799999,0.07432716,1240.9736386533334
input6000_rate3p33_reuse00,NEAREST_MIGRATE,Migrate,Redirected only,36,2082.748458722222,128.6673795,0.0,811.5351479166666,0.619393,3023.5703791388887
input6000_rate3p33_reuse00,NEAREST_MIGRATE_KV,Migrate + KV,Redirected only,36,2082.748458722222,128.6673795,0.0,811.5351479166666,0.619393,3023.5703791388887
input6000_rate3p33_reuse00,NEAREST_KV,Nearest KV,Not redirected only,300,1951.7507212833332,65.63746690666666,0.0,765.28267944,0.0,2782.67086763
input6000_rate3p33_reuse00,NEAREST_MIGRATE,Migrate,Not redirected only,264,158.88863866287875,73.3162905719697,0.0,765.6873357159092,0.0,997.8922649507576
input6000_rate3p33_reuse00,NEAREST_MIGRATE_KV,Migrate + KV,Not redirected only,264,158.88863866287875,73.3162905719697,0.0,765.6873357159092,0.0,997.8922649507576
input6000_rate3p33_reuse50,NEAREST_KV,Nearest KV,All requests,300,1020.9647595933334,22.976939809999998,0.0,413.10992171333334,0.0,1457.0516211166666
input6000_rate3p33_reuse50,NEAREST_MIGRATE,Migrate,All requests,300,121.71608860333328,30.33910067,0.0,442.31972731,0.03922822333333333,594.4141448066666
input6000_rate3p33_reuse50,NEAREST_MIGRATE_KV,Migrate + KV,All requests,300,136.50602552666658,24.920744035779215,15.835758390887575,419.22581626333334,0.03096965000000118,596.5193138666667
input6000_rate3p33_reuse50,NEAREST_MIGRATE,Migrate,Redirected only,19,1060.2004342105265,54.306192631578945,0.0,789.8462048947368,0.619393,1904.9722247368422
input6000_rate3p33_reuse50,NEAREST_MIGRATE_KV,Migrate + KV,Redirected only,15,1297.3092032666643,33.64306711558431,316.71516781775154,457.7399068,0.6193930000000023,2106.026738
input6000_rate3p33_reuse50,NEAREST_KV,Nearest KV,Not redirected only,300,1020.9647595933334,22.976939809999998,0.0,413.10992171333334,0.0,1457.0516211166666
input6000_rate3p33_reuse50,NEAREST_MIGRATE,Migrate,Not redirected only,281,58.259851711743735,28.71854996797153,0.0,418.8214957295374,0.0,505.79989740925265
input6000_rate3p33_reuse50,NEAREST_MIGRATE_KV,Migrate + KV,Not redirected only,285,75.41112143508775,24.4616744,0.0,417.19875886666665,0.0,517.0715547017544
input8000_rate2p5_reuse00,NEAREST_KV,Nearest KV,All requests,300,2716.1709635333336,74.70455863,0.0,1043.5475662633332,0.0,3834.4230884266667
input8000_rate2p5_reuse00,NEAREST_MIGRATE,Migrate,All requests,300,1116.950534,89.35135675666666,0.0,1055.39384738,0.11882105999999999,2261.814559196667
input8000_rate2p5_reuse00,NEAREST_MIGRATE_KV,Migrate + KV,All requests,300,1116.950534,89.35135675666666,0.0,1055.39384738,0.11882105999999999,2261.814559196667
input8000_rate2p5_reuse00,NEAREST_MIGRATE,Migrate,Redirected only,57,4265.602939070176,84.77278984210527,0.0,1067.2736277719298,0.625374,5418.274730684211
input8000_rate2p5_reuse00,NEAREST_MIGRATE_KV,Migrate + KV,Redirected only,57,4265.602939070176,84.77278984210527,0.0,1067.2736277719298,0.625374,5418.274730684211
input8000_rate2p5_reuse00,NEAREST_KV,Nearest KV,Not redirected only,300,2716.1709635333336,74.70455863,0.0,1043.5475662633332,0.0,3834.4230884266667
input8000_rate2p5_reuse00,NEAREST_MIGRATE,Migrate,Not redirected only,243,378.37774762551464,90.42534158847738,0.0,1052.6072322263374,0.0,1521.4103214403294
input8000_rate2p5_reuse00,NEAREST_MIGRATE_KV,Migrate + KV,Not redirected only,243,378.37774762551464,90.42534158847738,0.0,1052.6072322263374,0.0,1521.4103214403294
input8000_rate2p5_reuse50,NEAREST_KV,Nearest KV,All requests,300,1293.3958275866664,25.250574420000003,0.0,558.6896073500001,0.0,1877.3360093566666
input8000_rate2p5_reuse50,NEAREST_MIGRATE,Migrate,All requests,300,364.66058897333335,32.245910986666665,0.0,610.1524092533333,0.0625374,1007.1214466133333
input8000_rate2p5_reuse50,NEAREST_MIGRATE_KV,Migrate + KV,All requests,300,237.2201624733335,27.47897379994466,40.92042026338854,562.1418092633334,0.06045282000000185,867.82181862
input8000_rate2p5_reuse50,NEAREST_MIGRATE,Migrate,Redirected only,30,2256.4387085666667,60.273923100000005,0.0,1059.6171871000001,0.625374,3376.955192766667
input8000_rate2p5_reuse50,NEAREST_MIGRATE_KV,Migrate + KV,Redirected only,29,2011.547275137932,17.666829758048223,423.3146923798815,560.4453224482758,0.6253740000000221,3013.5994937241376
input8000_rate2p5_reuse50,NEAREST_KV,Nearest KV,Not redirected only,300,1293.3958275866664,25.250574420000003,0.0,558.6896073500001,0.0,1877.3360093566666
input8000_rate2p5_reuse50,NEAREST_MIGRATE,Migrate,Not redirected only,270,154.4630201296297,29.131687418518517,0.0,560.2118783814815,0.0,743.8065859296297
input8000_rate2p5_reuse50,NEAREST_MIGRATE_KV,Migrate + KV,Not redirected only,271,47.34751942066421,28.52898183394834,0.0,562.3233521328414,0.0,638.1998533874539
input10000_reuse00,NEAREST_KV,Nearest KV,All requests,300,17932.536512893337,95.27145702666667,0.0,1349.6110554433335,0.0,19377.419025363335
input10000_reuse00,NEAREST_MIGRATE,Migrate,All requests,300,16585.409590293333,101.27898298333334,0.0,1349.5457413666666,0.19572004999999998,18036.430034693334
input10000_reuse00,NEAREST_MIGRATE_KV,Migrate + KV,All requests,300,16585.409590293333,101.27898298333334,0.0,1349.5457413666666,0.19572004999999998,18036.430034693334
input10000_reuse00,NEAREST_CAPACITY_MULTI_PRESSURE_FORMULA_KV_RESERVE,"Multi (no-model, pressure)",All requests,300,13353.050722256668,73.78474535,0.0,1346.6019925466667,0.48614335,14773.923603503334
input10000_reuse00,NEAREST_MIGRATE,Migrate,Redirected only,93,33000.2847742043,66.855124,0.0,1355.3714637526882,0.631355,34423.14271695699
input10000_reuse00,NEAREST_MIGRATE_KV,Migrate + KV,Redirected only,93,33000.2847742043,66.855124,0.0,1355.3714637526882,0.631355,34423.14271695699
input10000_reuse00,NEAREST_CAPACITY_MULTI_PRESSURE_FORMULA_KV_RESERVE,"Multi (no-model, pressure)",Redirected only,231,15771.58675417316,49.66433443722944,0.0,1347.0636005584417,0.631355,17168.94604416883
input10000_reuse00,NEAREST_KV,Nearest KV,Not redirected only,300,17932.536512893337,95.27145702666667,0.0,1349.6110554433335,0.0,19377.419025363335
input10000_reuse00,NEAREST_MIGRATE,Migrate,Not redirected only,207,9210.610594623187,116.74477470048309,0.0,1346.928387830918,0.0,10674.283757154588
input10000_reuse00,NEAREST_MIGRATE_KV,Migrate + KV,Not redirected only,207,9210.610594623187,116.74477470048309,0.0,1346.928387830918,0.0,10674.283757154588
input10000_reuse00,NEAREST_CAPACITY_MULTI_PRESSURE_FORMULA_KV_RESERVE,"Multi (no-model, pressure)",Not redirected only,69,5256.212702362319,154.53568623188406,0.0,1345.0566092028985,0.0,6755.804997797101
input10000_reuse025,NEAREST_KV,Nearest KV,All requests,300,15075.95595056,70.60188254666667,0.0,1066.0053406533334,0.0,16212.56317376
input10000_reuse025,NEAREST_MIGRATE,Migrate,All requests,300,14330.866864540001,84.66463424666667,0.0,1158.4371821933335,0.19992908333333334,15574.168610063334
input10000_reuse025,NEAREST_MIGRATE_KV,Migrate + KV,All requests,300,14920.643080256665,81.03186567189721,87.20627287476918,1072.8898705066667,0.2083471500000087,16161.979436459998
input10000_reuse025,NEAREST_CAPACITY_MULTI_PRESSURE_FORMULA_KV_RESERVE,"Multi (no-model, pressure)",All requests,300,10598.97302458333,120.39055121035942,192.91084605630869,1099.4189332466667,0.4608891500000425,12012.154244246665
input10000_reuse025,NEAREST_MIGRATE,Migrate,Redirected only,95,29103.68381669474,87.19902087368422,0.0,1366.8860733578947,0.631355,30558.400265926317
input10000_reuse025,NEAREST_MIGRATE_KV,Migrate + KV,Redirected only,99,32555.362676434346,111.89139609665818,264.261432953846,1099.3945171515152,0.631354999999985,34031.541377636364
input10000_reuse025,NEAREST_CAPACITY_MULTI_PRESSURE_FORMULA_KV_RESERVE,"Multi (no-model, pressure)",Redirected only,219,12985.731192762556,110.82009503245582,264.26143295384753,1107.0822204794522,0.6313550000000419,14468.52629622831
input10000_reuse025,NEAREST_KV,Nearest KV,Not redirected only,300,15075.95595056,70.60188254666667,0.0,1066.0053406533334,0.0,16212.56317376
input10000_reuse025,NEAREST_MIGRATE,Migrate,Not redirected only,205,7484.927301346342,83.49016239512194,0.0,1061.8389155560976,0.0,8630.256379297562
input10000_reuse025,NEAREST_MIGRATE_KV,Migrate + KV,Not redirected only,201,6234.88566721393,65.83239546268656,0.0,1059.8353430547263,0.0,7360.553405731343
input10000_reuse025,NEAREST_CAPACITY_MULTI_PRESSURE_FORMULA_KV_RESERVE,"Multi (no-model, pressure)",Not redirected only,81,4145.886125432099,146.26622902469134,0.0,1078.6996751728393,0.0,5370.85202962963
input10000_reuse05,NEAREST_KV,Nearest KV,All requests,300,12615.266391193334,55.73375643,0.0,755.59443803,0.0,13426.594585653334
input10000_reuse05,NEAREST_MIGRATE,Migrate,All requests,300,11924.574503690003,65.12486504666667,0.0,923.5974948733333,0.1809884333333333,12913.477852043334
input10000_reuse05,NEAREST_MIGRATE_KV,Migrate + KV,All requests,300,9852.901760186667,62.75633506066639,160.2273888693331,758.9643534033333,0.19151101666665227,10835.041348536666
input10000_reuse05,NEAREST_CAPACITY_MULTI_PRESSURE_FORMULA_KV_RESERVE,"Multi (no-model, pressure)",All requests,300,7390.025926509999,67.0243405442559,371.5162533124107,785.8538556533333,0.4440530166667145,8614.864429036666
input10000_reuse05,NEAREST_MIGRATE,Migrate,Redirected only,86,24656.395654406977,93.05422325581395,0.0,1369.3011487790698,0.631355,26119.38238144186
input10000_reuse05,NEAREST_MIGRATE_KV,Migrate + KV,Redirected only,91,18874.106261395606,114.76606584835073,528.2221611076916,792.5959663516484,0.631354999999985,20310.321809703295
input10000_reuse05,NEAREST_CAPACITY_MULTI_PRESSURE_FORMULA_KV_RESERVE,"Multi (no-model, pressure)",Redirected only,211,9427.463094118484,72.89206186387095,528.2221611076931,795.0266787440758,0.631354999999985,10824.235350834124
input10000_reuse05,NEAREST_KV,Nearest KV,Not redirected only,300,12615.266391193334,55.73375643,0.0,755.59443803,0.0,13426.594585653334
input10000_reuse05,NEAREST_MIGRATE,Migrate,Not redirected only,214,6808.048246859813,53.90091735514019,0.0,744.4829423691589,0.0,7606.432106584112
input10000_reuse05,NEAREST_MIGRATE_KV,Migrate + KV,Not redirected only,209,5925.008891239235,40.110949885167464,0.0,744.3209238421052,0.0,6709.440764966507
input10000_reuse05,NEAREST_CAPACITY_MULTI_PRESSURE_FORMULA_KV_RESERVE,"Multi (no-model, pressure)",Not redirected only,89,2559.6973606067413,53.11322595505618,0.0,764.1070503483146,0.0,3376.9176369101124
input10000_reuse05_180s,NEAREST_KV,Nearest KV,All requests,300,2277.2929256566667,33.78821524,0.0,735.2443139400001,0.0,3046.3254548366667
input10000_reuse05_180s,NEAREST_MIGRATE,Migrate,All requests,300,114.28774707333324,45.37427618,0.0,807.7982274933333,0.06944905,967.5296997966666
input10000_reuse05_180s,NEAREST_MIGRATE_KV,Migrate + KV,All requests,300,50.464761200000204,35.2459928999485,49.300735036717974,739.2887133833333,0.05892646666666934,874.3591289866666
input10000_reuse05_180s,NEAREST_CAPACITY_MULTI_FORMULA_KV_RESERVE_M200MS_D1S_PHASE1_MODEL20260720,Multi (learned model),All requests,300,0.148135513333564,37.601798604717736,42.257772888615406,740.4138011133333,0.05050839999999823,820.47201652
input10000_reuse05_180s,NEAREST_MIGRATE,Migrate,Redirected only,33,817.8263577272726,79.97985124242425,0.0,1364.5784167575757,0.631355,2263.0159807272726
input10000_reuse05_180s,NEAREST_MIGRATE_KV,Migrate + KV,Redirected only,28,294.4035742500022,69.64783510659109,528.2221611076926,767.8361863214285,0.631354999999985,1660.7411117857143
input10000_reuse05_180s,NEAREST_CAPACITY_MULTI_FORMULA_KV_RESERVE_M200MS_D1S_PHASE1_MODEL20260720,Multi (learned model),Redirected only,24,1.851693916669232,15.620159892305056,528.2221611076925,717.67577875,0.631354999999985,1264.0011486666667
input10000_reuse05_180s,NEAREST_KV,Nearest KV,Not redirected only,300,2277.2929256566667,33.78821524,0.0,735.2443139400001,0.0,3046.3254548366667
input10000_reuse05_180s,NEAREST_MIGRATE,Migrate,Not redirected only,267,27.333536767790214,41.0971826329588,0.0,738.9826984831461,0.0,807.4134178838951
input10000_reuse05_180s,NEAREST_MIGRATE_KV,Migrate + KV,Not redirected only,272,25.353412797794082,31.70462679044118,0.0,736.3500029338236,0.0,793.4080425220588
input10000_reuse05_180s,NEAREST_CAPACITY_MULTI_FORMULA_KV_RESERVE_M200MS_D1S_PHASE1_MODEL20260720,Multi (learned model),Not redirected only,276,0.0,39.51324544927536,0.0,742.3910204492754,0.0,781.9042658985508
