gpu_id,instance_id,gpu_x_m,gpu_y_m,assigned_user_count,request_count,mean_e2e_ttft_ms,p50_e2e_ttft_ms,p95_e2e_ttft_ms,p99_e2e_ttft_ms,mean_queueing_before_ttft_ms,mean_prefill_service_ms,max_waiting_requests,max_running_requests,prompt_tokens_processed,output_tokens_generated,observation_start_ns,observation_end_ns,observation_time_ns,busy_time_ns,idle_time_ns,utilization_pct,completed_batch_count
0,0,,,15,31,14831.02314164516,14496.087892,30383.818267000002,31121.6292693,181.5573961612903,1364.284694516129,0,31,310000,20136,17748911,136828547978,136810799067,133380395009,3430404058,97.49259263055686,3679
1,1,,,15,31,14302.302057709674,13577.475186,30509.2709665,31272.7883953,51.838759225806456,1341.374522935484,0,31,310000,20016,17748911,136828547978,136810799067,133682181247,3128617820,97.71317919247893,3718
2,2,,,14,29,15064.985618275861,16377.441234,30434.2762776,30898.835582,76.59002262068967,1351.9116795172415,0,29,290000,18956,17748911,136828547978,136810799067,130208419195,6602379872,95.1740798847563,3767
3,3,,,14,33,15477.968607363639,15163.822876,30522.9723858,31279.38367364,87.54845487878788,1364.0534256060605,0,33,330000,19908,17748911,136828547978,136810799067,135599282744,1211516323,99.11445855790471,3719
4,4,,,15,30,15015.5712531,14792.815124,31183.500754750003,31484.68161049,62.2989881,1337.1065183,0,30,300000,19888,17748911,136828547978,136810799067,130655765427,6155033640,95.50106155217637,3612
5,5,,,14,28,13929.716159178573,14505.866762500002,29030.612616399998,30522.13991862,41.11438425,1346.6897225,0,28,280000,19092,17748911,136828547978,136810799067,133136933283,3673865784,97.31463758047286,3987
6,6,,,16,29,14921.299729103448,16490.78863,30370.950758,30956.90857976,74.73674189655173,1340.2607378965515,0,29,290000,19050,17748911,136828547978,136810799067,131644076771,5166722296,96.22345433895923,3836
7,7,,,14,30,14704.1438055,15032.9376585,30828.56192,31447.39211775,28.293133633333333,1332.2444263333332,0,30,300000,19439,17748911,136828547978,136810799067,134707405849,2103393218,98.46255322507844,3919
8,8,,,15,30,14295.180922233332,13318.3217565,31586.17614615,31851.02890436,76.95918293333334,1353.3499825333333,0,30,300000,20405,17748911,136828547978,136810799067,134753262792,2057536275,98.49607173627254,3807
9,9,,,13,29,15109.994099034484,15236.026065,30780.129578,31050.52404936,49.82157610344828,1332.0709940689655,0,29,290000,18863,17748911,136828547978,136810799067,128669447744,8141351323,94.04918955336782,3687
