gpu_id,instance_id,gpu_x_m,gpu_y_m,assigned_user_count,request_count,mean_e2e_ttft_ms,p50_e2e_ttft_ms,p95_e2e_ttft_ms,p99_e2e_ttft_ms,mean_queueing_before_ttft_ms,mean_prefill_service_ms,max_waiting_requests,max_running_requests,prompt_tokens_processed,output_tokens_generated,observation_start_ns,observation_end_ns,observation_time_ns,busy_time_ns,idle_time_ns,utilization_pct,completed_batch_count
0,0,1666.667,2113.249,4,26,662.943880923077,626.3583160000001,1528.4527885,1683.4828482500002,50.63922506194834,540.9546888076923,0,26,144512,16642,309345783,107518139752,107208793969,93558346829,13650447140,87.26741843216043,3864
1,1,5000.0,2113.249,2,29,617.257101586207,526.853858,1292.4560819999997,1503.6436150399998,68.8509553448276,548.4061462413792,0,29,151536,18120,309345783,107518139752,107208793969,92773683038,14435110931,86.53551598092412,3742
2,2,8333.333,2113.249,2,22,660.8592383181817,631.7335290000001,1487.5993529,1846.7887186099995,81.82138236363636,579.0378559545455,0,22,127024,14466,309345783,107518139752,107208793969,96659629080,10549164889,90.16016830480311,4243
3,3,0.0,5000.0,3,31,877.9154127096773,527.182947,3015.7621365,3925.5192805999995,58.46505327768658,540.449084,0,31,157584,20413,309345783,107518139752,107208793969,89609197579,17599596390,83.58381272800344,3339
4,4,3333.333,5000.0,3,40,1316.4475808250002,745.991728,4153.108173899996,6384.480277709999,146.2529003023077,539.220996,0,40,197584,26382,309345783,107518139752,107208793969,102917227889,4291566080,95.99700181195871,3730
5,5,6666.667,5000.0,7,40,963.2625447749999,976.63549,2115.278393249996,4157.366768539999,134.42038889967472,588.3777892,0,40,198608,26781,309345783,107518139752,107208793969,100851763005,6357030964,94.0704202251933,3430
6,6,10000.0,5000.0,2,26,675.4572450769231,685.927662,1354.5410775,1467.70732825,50.70769761538462,624.7495474615384,0,26,164048,17484,309345783,107518139752,107208793969,102365412486,4843381483,95.48229086095262,4147
7,7,1666.667,7886.751,3,27,641.065251888889,691.027426,1301.5904259,1812.401961579999,117.6114181111111,523.3753884814815,0,27,127072,17585,309345783,107518139752,107208793969,88759996651,18448797318,82.79171266180406,3699
8,8,5000.0,7886.751,5,32,656.0466299375,717.506586,1328.22628165,1344.85882787,75.17224946065116,532.41224353125,0,32,169024,20911,309345783,107518139752,107208793969,97692026048,9516767921,91.1231461816912,3750
9,9,8333.333,7886.751,3,27,324.2383592962963,224.477437,762.4940715,1155.8985556399991,16.633832518518517,307.4813960740741,0,27,88608,16969,309345783,107518139752,107208793969,96275060830,10933733139,89.80145869175476,4636
