gpu_id,instance_id,gpu_x_m,gpu_y_m,assigned_user_count,request_count,mean_e2e_ttft_ms,p50_e2e_ttft_ms,p95_e2e_ttft_ms,p99_e2e_ttft_ms,mean_queueing_before_ttft_ms,mean_prefill_service_ms,max_waiting_requests,max_running_requests,prompt_tokens_processed,output_tokens_generated
0,0,1666.667,2113.249,2,24,236.33148300000002,224.76885950000002,358.6257724999997,381.97379859,20.28886275,216.04262025,0,24,48000,15695
1,1,5000.0,2113.249,2,30,232.3216427333333,226.7478055,239.14868305,358.63799163000016,15.5865638,216.73507893333334,0,30,60000,18889
2,2,8333.333,2113.249,2,22,232.31615313636365,226.2829845,260.89473449999997,329.68302896999995,16.655254909090907,215.66089822727272,0,22,44000,14466
3,3,0.0,5000.0,2,35,230.51452905714285,228.494622,240.046795,299.72963053999973,12.301270085714286,218.2132589714286,0,35,70000,22625
4,4,3333.333,5000.0,2,49,241.26261479591838,234.075585,312.3272603999998,389.75259416,19.641189591836735,221.62142520408162,0,49,98000,32215
5,5,6666.667,5000.0,2,25,236.45368679999999,226.061885,308.3725062,335.46218919999995,19.8763736,216.5773132,0,25,50000,17011
6,6,10000.0,5000.0,2,30,233.8344621,227.23729400000002,295.5265450499997,344.21742882,17.126667833333332,216.70779426666667,0,30,60000,20405
7,7,1666.667,7886.751,2,29,227.33182627586208,224.143605,235.6237478,293.4441910799999,12.209769551724138,215.12205672413793,0,29,58000,18457
8,8,5000.0,7886.751,2,30,232.8294218,229.222861,239.28331025,343.3736197600001,15.814680966666668,217.01474083333335,0,30,60000,19793
9,9,8333.333,7886.751,2,26,231.76746276923075,224.94147850000002,272.56144525,343.00896624999996,15.335518538461539,216.4319442307692,0,26,52000,16197
