gpu_id,instance_id,gpu_x_m,gpu_y_m,assigned_user_count,request_count,mean_e2e_ttft_ms,p50_e2e_ttft_ms,p95_e2e_ttft_ms,p99_e2e_ttft_ms,mean_queueing_before_ttft_ms,mean_prefill_service_ms,max_waiting_requests,max_running_requests,prompt_tokens_processed,output_tokens_generated
0,0,1666.667,2113.249,2,24,37.901442458333335,36.599537,46.155949899999996,46.39093362,6.534687958333333,31.3667545,0,24,12288,15695
1,1,5000.0,2113.249,2,30,40.971104399999994,40.829786999999996,47.95902219999999,49.11321611,9.0853632,31.8857412,0,30,15360,18889
2,2,8333.333,2113.249,2,22,38.45569177272727,38.8332185,47.17302325,47.24643243,7.4232995,31.03239227272727,0,22,11264,14466
3,3,0.0,5000.0,2,35,41.28675000000001,41.598504,50.5126089,51.03224788,8.458340714285715,32.82840928571429,0,35,17920,22625
4,4,3333.333,5000.0,2,49,43.45165859183674,44.329317,52.659029,54.74357748,8.504345102040816,34.94731348979592,0,49,25088,32215
5,5,6666.667,5000.0,2,25,39.77650328000001,39.65301,48.4936222,51.36785611999999,7.96116196,31.81534132,0,25,12800,17011
6,6,10000.0,5000.0,2,30,41.00615616666666,40.5590165,49.31964215,50.38320179,8.2404318,32.76572436666667,0,30,15360,20405
7,7,1666.667,7886.751,2,29,40.32502148275862,39.616451,48.417626999999996,49.28033692,8.767222310344827,31.55779917241379,0,29,14848,18457
8,8,5000.0,7886.751,2,30,41.74735326666667,42.095479499999996,49.27926535,49.69606934,9.547547633333332,32.199805633333334,0,30,15360,19793
9,9,8333.333,7886.751,2,26,38.70885726923077,39.0244565,46.395094,47.47790525,6.6811235,32.02773376923077,0,26,13312,16197
