instance id,request id,model,input,output,arrival,end_time,latency,queuing_delay,TTFT,TPOT,ITL,user_id,gpu_id,user_x_m,user_y_m,gpu_x_m,gpu_y_m,distance_m,network_throughput_mbps,request_payload_bytes,first_token_payload_bytes,uplink_distance_latency_ns,uplink_serialization_latency_ns,uplink_latency_ns,downlink_distance_latency_ns,downlink_serialization_latency_ns,downlink_latency_ns,communication_latency_ns,request_send_time_ns,gpu_arrival_time_ns,first_schedule_time_ns,first_token_ready_time_ns,first_token_received_time_ns,request_end_time_ns,queueing_before_ttft_ns,prefill_service_ns,simulator_ttft_ns,e2e_ttft_ns,decode_queueing_ns,decode_active_ns,decode_after_ttft_ns,request_completion_latency_ns,ttft_bottleneck,total_latency_bottleneck,communication_ratio,queueing_ratio,prefill_ratio,decode_ratio
0,0,meta-llama/Llama-3.1-8B,64,32,0,908337434,908337434,1,12056844,28912277,"[24259251, 24667699, 25400179, 26096051, 26731891, 27420371, 28211717, 28802675, 29341715, 30035283, 30885811, 31651187, 32347123, 32989171, 33581779, 34131987, 34645992, 26790152, 27336072, 27838792, 28349769, 26823331, 27386538, 26974058, 27500362, 27971754, 28508586, 29010096, 29665770, 30224682, 30700746]",,,,,,,,,,,0,0,0,0,0,0,0,-1,0,1,12056844,12056844,908337434,1,12056843,12056844,-1,0,896280590,896280590,-1,prefill,decode,0.0,8.294044444798324e-08,0.9999999170595556,0.9867264701985188
0,4,meta-llama/Llama-3.1-8B,256,32,2000000,939520003,937520003,10056844,34316095,29135609,"[24667699, 25400179, 26096051, 26731891, 27420371, 28211717, 28802675, 29341715, 30035283, 30885811, 31651187, 32347123, 32989171, 33581779, 34131987, 34645992, 26790152, 27336072, 27838792, 28349769, 26823331, 27386538, 26974058, 27500362, 27971754, 28508586, 29010096, 29665770, 30224682, 30700746, 31182569]",,,,,,,,,,,0,0,0,0,0,0,0,-1,2000000,12056844,36316095,36316095,939520003,10056844,24259251,34316095,-1,0,903203908,903203908,-1,prefill,decode,0.0,0.2930649306105488,0.7069350693894512,0.9633969463156083
0,8,meta-llama/Llama-3.1-8B,8192,32,4000000,1361200000,1357200000,474610734,509256726,27353008,"[26790152, 27336072, 27838792, 28349769, 26823331, 27386538, 26974058, 27500362, 27971754, 28508586, 29010096, 29665770, 30224682, 30700746, 31182569, 32046462, 32667070, 33229534, 33750942, 34233406, 34680542, 35099433, 28196937, 28805097, 29342345, 29884682, 16854727, 13221117, 13221853, 13222557, 13223293]",,,,,,,,,,,0,0,0,0,0,0,0,-1,4000000,12056844,513256726,513256726,1361200000,8056844,501199882,509256726,-1,0,847943274,847943274,-1,prefill,decode,0.0,0.015820790553485984,0.984179209446514,0.6247740008841733
0,12,meta-llama/Llama-3.1-8B,2048,32,6000000,1410962108,1404962108,589221742,617571511,25399696,"[26823331, 27386538, 26974058, 27500362, 27971754, 28508586, 29010096, 29665770, 30224682, 30700746, 31182569, 32046462, 32667070, 33229534, 33750942, 34233406, 34680542, 35099433, 28196937, 28805097, 29342345, 29884682, 16854727, 13221117, 13221853, 13222557, 13223293, 12439783, 12440295, 12440775, 12441255]",,,,,,,,,,,0,0,0,0,0,0,0,-1,6000000,478610734,623571511,623571511,1410962108,472610734,144960777,617571511,-1,0,787390597,787390597,-1,queueing,decode,0.0,0.7652728883732463,0.23472711162675378,0.5604354683421825
0,16,meta-llama/Llama-3.1-8B,64,32,8000000,1410962108,1402962108,587221742,615571511,25399696,"[26823331, 27386538, 26974058, 27500362, 27971754, 28508586, 29010096, 29665770, 30224682, 30700746, 31182569, 32046462, 32667070, 33229534, 33750942, 34233406, 34680542, 35099433, 28196937, 28805097, 29342345, 29884682, 16854727, 13221117, 13221853, 13222557, 13223293, 12439783, 12440295, 12440775, 12441255]",,,,,,,,,,,0,0,0,0,0,0,0,-1,8000000,595221742,623571511,623571511,1410962108,587221742,28349769,615571511,-1,0,787390597,787390597,-1,queueing,decode,0.0,0.9539456123400747,0.046054387659925346,0.5612344000669189
0,20,meta-llama/Llama-3.1-8B,1024,32,10000000,1435232586,1425232586,640394842,667781380,24433909,"[26974058, 27500362, 27971754, 28508586, 29010096, 29665770, 30224682, 30700746, 31182569, 32046462, 32667070, 33229534, 33750942, 34233406, 34680542, 35099433, 28196937, 28805097, 29342345, 29884682, 16854727, 13221117, 13221853, 13222557, 13223293, 12439783, 12440295, 12440775, 12441255, 12135047, 12135431]",,,,,,,,,,,0,0,0,0,0,0,0,-1,10000000,595221742,677781380,677781380,1435232586,585221742,82559638,667781380,-1,0,757451206,757451206,-1,queueing,decode,0.0,0.8763672655862312,0.12363273441376876,0.5314579623286834
0,24,meta-llama/Llama-3.1-8B,8192,32,12000000,1632840906,1620840906,1128127959,1163227392,14761726,"[28196937, 28805097, 29342345, 29884682, 16854727, 13221117, 13221853, 13222557, 13223293, 12439783, 12440295, 12440775, 12441255, 12135047, 12135431, 12348670, 12348926, 12349182, 12349406, 12349662, 12349918, 12350142, 12350398, 12350654, 12350878, 12351134, 12351390, 12351614, 12351870, 12352126, 12352350]",,,,,,,,,,,0,0,0,0,0,0,0,-1,12000000,650394842,1175227392,1175227392,1632840906,638394842,524832550,1163227392,-1,0,457613514,457613514,-1,queueing,queueing,0.0,0.5488134533200538,0.4511865466799461,0.2823309260680764
0,26,meta-llama/Llama-3.1-8B,2048,32,13000000,1678729178,1665729178,1248571771,1278456453,12492668,"[16854727, 13221117, 13221853, 13222557, 13223293, 12439783, 12440295, 12440775, 12441255, 12135047, 12135431, 12348670, 12348926, 12349182, 12349406, 12349662, 12349918, 12350142, 12350398, 12350654, 12350878, 12351134, 12351390, 12351614, 12351870, 12352126, 12352350, 11471996, 11472028, 11472092, 11472156]",,,,,,,,,,,0,0,0,0,0,0,0,-1,13000000,1140127959,1291456453,1291456453,1678729178,1127127959,151328494,1278456453,-1,0,387272725,387272725,-1,queueing,queueing,0.0,0.8816318744022171,0.11836812559778287,0.2324944115255211
0,30,meta-llama/Llama-3.1-8B,128,32,15000000,1689994565,1674994565,1276456453,1293311180,12312367,"[13221117, 13221853, 13222557, 13223293, 12439783, 12440295, 12440775, 12441255, 12135047, 12135431, 12348670, 12348926, 12349182, 12349406, 12349662, 12349918, 12350142, 12350398, 12350654, 12350878, 12351134, 12351390, 12351614, 12351870, 12352126, 12352350, 11471996, 11472028, 11472092, 11472156, 11265387]",,,,,,,,,,,0,0,0,0,0,0,0,-1,15000000,1261571771,1308311180,1308311180,1689994565,1246571771,46739409,1293311180,-1,0,381683385,381683385,-1,queueing,queueing,0.0,0.9638606626751653,0.036139337324834694,0.2278714170036725
1,1,meta-llama/Llama-3.1-8B,8192,32,0,1110601227,1110601227,347931544,405781170,22736130,"[48267608, 50105976, 52052400, 46942608, 48996401, 47248049, 49289041, 51484785, 30482624, 12719357, 12719901, 12723172, 12720957, 12721469, 12722013, 12722525, 12723069, 12723581, 12724093, 12724637, 12725149, 12725693, 12726205, 12726749, 12727293, 12727805, 12728317, 12728861, 12729373, 12729917, 12730429]",,,,,,,,,,,0,0,0,0,0,0,0,-1,0,1,405781170,405781170,1110601227,1,405781169,405781170,-1,0,704820057,704820057,-1,prefill,decode,0.0,2.464382465061156e-09,0.9999999975356175,0.634629279947662
1,5,meta-llama/Llama-3.1-8B,2048,32,2000000,1146535776,1144535776,502154754,554207154,19042858,"[46942608, 48996401, 47248049, 49289041, 51484785, 30482624, 12719357, 12719901, 12723172, 12720957, 12721469, 12722013, 12722525, 12723069, 12723581, 12724093, 12724637, 12725149, 12725693, 12726205, 12726749, 12727293, 12727805, 12728317, 12728861, 12729373, 12729917, 12730429, 11977639, 11978183, 11978727]",,,,,,,,,,,0,0,0,0,0,0,0,-1,2000000,405781170,556207154,556207154,1146535776,403781170,150425984,554207154,-1,0,590328622,590328622,-1,queueing,decode,0.0,0.7285744456485309,0.2714255543514691,0.5157799645749125
1,9,meta-llama/Llama-3.1-8B,64,32,4000000,1146535776,1142535776,500154754,552207154,19042858,"[46942608, 48996401, 47248049, 49289041, 51484785, 30482624, 12719357, 12719901, 12723172, 12720957, 12721469, 12722013, 12722525, 12723069, 12723581, 12724093, 12724637, 12725149, 12725693, 12726205, 12726749, 12727293, 12727805, 12728317, 12728861, 12729373, 12729917, 12730429, 11977639, 11978183, 11978727]",,,,,,,,,,,0,0,0,0,0,0,0,-1,4000000,504154754,556207154,556207154,1146535776,500154754,52052400,552207154,-1,0,590328622,590328622,-1,queueing,decode,0.0,0.905737548630165,0.09426245136983502,0.5166828333960196
1,13,meta-llama/Llama-3.1-8B,256,32,6000000,1146535776,1140535776,498154754,550207154,19042858,"[46942608, 48996401, 47248049, 49289041, 51484785, 30482624, 12719357, 12719901, 12723172, 12720957, 12721469, 12722013, 12722525, 12723069, 12723581, 12724093, 12724637, 12725149, 12725693, 12726205, 12726749, 12727293, 12727805, 12728317, 12728861, 12729373, 12729917, 12730429, 11977639, 11978183, 11978727]",,,,,,,,,,,0,0,0,0,0,0,0,-1,6000000,504154754,556207154,556207154,1146535776,498154754,52052400,550207154,-1,0,590328622,590328622,-1,queueing,decode,0.0,0.9053949051342215,0.0946050948657785,0.5175888686897271
1,17,meta-llama/Llama-3.1-8B,128,32,8000000,1146535776,1138535776,496154754,548207154,19042858,"[46942608, 48996401, 47248049, 49289041, 51484785, 30482624, 12719357, 12719901, 12723172, 12720957, 12721469, 12722013, 12722525, 12723069, 12723581, 12724093, 12724637, 12725149, 12725693, 12726205, 12726749, 12727293, 12727805, 12728317, 12728861, 12729373, 12729917, 12730429, 11977639, 11978183, 11978727]",,,,,,,,,,,0,0,0,0,0,0,0,-1,8000000,504154754,556207154,556207154,1146535776,496154754,52052400,548207154,-1,0,590328622,590328622,-1,queueing,decode,0.0,0.9050497615359466,0.09495023846405332,0.5184980871431132
1,21,meta-llama/Llama-3.1-8B,2048,32,10000000,1170274168,1160274168,593149762,642146163,16713806,"[47248049, 49289041, 51484785, 30482624, 12719357, 12719901, 12723172, 12720957, 12721469, 12722013, 12722525, 12723069, 12723581, 12724093, 12724637, 12725149, 12725693, 12726205, 12726749, 12727293, 12727805, 12728317, 12728861, 12729373, 12729917, 12730429, 11977639, 11978183, 11978727, 11869116, 11869276]",,,,,,,,,,,0,0,0,0,0,0,0,-1,10000000,504154754,652146163,652146163,1170274168,494154754,147991409,642146163,-1,0,518128005,518128005,-1,queueing,decode,0.0,0.7695362558757515,0.23046374412424855,0.44655652887033853
1,25,meta-llama/Llama-3.1-8B,4096,32,12000000,1217287332,1205287332,788168038,818650662,12472150,"[12719357, 12719901, 12723172, 12720957, 12721469, 12722013, 12722525, 12723069, 12723581, 12724093, 12724637, 12725149, 12725693, 12726205, 12726749, 12727293, 12727805, 12728317, 12728861, 12729373, 12729917, 12730429, 11977639, 11978183, 11978727, 11869116, 11869276, 11753099, 11753227, 11753355, 11753483]",,,,,,,,,,,0,0,0,0,0,0,0,-1,12000000,603149762,830650662,830650662,1217287332,591149762,227500900,818650662,-1,0,386636670,386636670,-1,queueing,queueing,0.0,0.7221025883687614,0.2778974116312386,0.320783816219517
2,2,meta-llama/Llama-3.1-8B,128,32,1000000,844405895,843405895,57398,12784131,26794250,"[85045920, 95500928, 99892374, 87253974, 95295447, 60647367, 12260853, 12254767, 12255695, 12256623, 12257551, 12258447, 12616452, 12260311, 12261231, 12262127, 12263055, 12263983, 12264879, 12265807, 12266703, 12267631, 12268527, 12269455, 12270351, 12271279, 12272175, 12273103, 12273999, 12274927, 12275823]",,,,,,,,,,,0,0,0,0,0,0,0,-1,1000000,1057398,13784131,13784131,844405895,57398,12726733,12784131,-1,0,830621764,830621764,-1,prefill,decode,0.0,0.0044897850311452535,0.9955102149688547,0.9848422555784958
2,6,meta-llama/Llama-3.1-8B,512,32,3000000,856615329,853615329,10784131,95830051,24444686,"[95500928, 99892374, 87253974, 95295447, 60647367, 12260853, 12254767, 12255695, 12256623, 12257551, 12258447, 12616452, 12260311, 12261231, 12262127, 12263055, 12263983, 12264879, 12265807, 12266703, 12267631, 12268527, 12269455, 12270351, 12271279, 12272175, 12273103, 12273999, 12274927, 12275823, 12209434]",,,,,,,,,,,0,0,0,0,0,0,0,-1,3000000,13784131,98830051,98830051,856615329,10784131,85045920,95830051,-1,0,757785278,757785278,-1,prefill,decode,0.0,0.11253391694427878,0.8874660830557212,0.8877362580727507
2,10,meta-llama/Llama-3.1-8B,4096,32,5000000,881004417,876004417,189330979,289223353,18928421,"[87253974, 95295447, 60647367, 12260853, 12254767, 12255695, 12256623, 12257551, 12258447, 12616452, 12260311, 12261231, 12262127, 12263055, 12263983, 12264879, 12265807, 12266703, 12267631, 12268527, 12269455, 12270351, 12271279, 12272175, 12273103, 12273999, 12274927, 12275823, 12209434, 12190749, 12198339]",,,,,,,,,,,0,0,0,0,0,0,0,-1,5000000,13784131,294223353,294223353,881004417,8784131,280439222,289223353,-1,0,586781064,586781064,-1,prefill,decode,0.0,0.030371444452481678,0.9696285555475184,0.66983801977793
