instance id,request id,model,input,output,arrival,end_time,latency,queuing_delay,TTFT,TPOT,ITL,user_id,gpu_id,user_x_m,user_y_m,gpu_x_m,gpu_y_m,distance_m,network_throughput_mbps,request_payload_bytes,first_token_payload_bytes,uplink_distance_latency_ns,uplink_serialization_latency_ns,uplink_latency_ns,downlink_distance_latency_ns,downlink_serialization_latency_ns,downlink_latency_ns,communication_latency_ns,request_send_time_ns,gpu_arrival_time_ns,first_schedule_time_ns,first_token_ready_time_ns,first_token_received_time_ns,request_end_time_ns,queueing_before_ttft_ns,prefill_service_ns,simulator_ttft_ns,e2e_ttft_ns,decode_queueing_ns,decode_active_ns,decode_after_ttft_ns,request_completion_latency_ns,ttft_bottleneck,total_latency_bottleneck,communication_ratio,queueing_ratio,prefill_ratio,decode_ratio
0,8,meta-llama/Llama-3.1-8B,8192,32,4000000,1480468985,1476468985,438719862,473167433,32364566,"[29387889, 29717713, 30073809, 30493265, 30792849, 31237777, 31603985, 31913809, 32182961, 32713105, 33191857, 33625009, 34021681, 34387441, 35230324, 35041553, 35337491, 29893523, 30242867, 30648435, 30943923, 31374995, 31737427, 32043955, 32310515, 32816019, 33284595, 33708435, 34097427, 34457011, 34789907]",,,,,,,,,,,0,0,0,0,0,0,0,-1,4000000,4082134,477167433,477167433,1480468985,82134,473085299,473167433,-1,0,1003301552,1003301552,-1,prefill,decode,0.0,0.00017358337508405824,0.9998264166249159,0.6795276854393254
0,12,meta-llama/Llama-3.1-8B,8192,32,6000000,2033970933,2027970933,986782460,1022119951,32446805,"[29893523, 30242867, 30648435, 30943923, 31374995, 31737427, 32043955, 32310515, 32816019, 33284595, 33708435, 34097427, 34457011, 34789907, 35022769, 35319859, 29874664, 28890376, 29428968, 29978632, 30389992, 31039688, 31604328, 32079976, 32492296, 33150760, 33783464, 34355368, 34883272, 35375848, 35831688]",,,,,,,,,,,0,0,0,0,0,0,0,-1,6000000,477167433,1028119951,1028119951,2033970933,471167433,550952518,1022119951,-1,0,1005850982,1005850982,-1,prefill,decode,0.0,0.4609707818921147,0.5390292181078853,0.4959888554773482
0,15,meta-llama/Llama-3.1-8B,8192,32,7000000,2556391720,2549391720,1508491754,1543811613,32438067,"[29874664, 28890376, 29428968, 29978632, 30389992, 31039688, 31604328, 32079976, 32492296, 33150760, 33783464, 34355368, 34883272, 35375848, 35831688, 34619763, 35095368, 28850728, 29394344, 29938376, 30360680, 30990224, 31560840, 32043208, 32460232, 33093384, 33732296, 34309256, 34840232, 35336424, 35795432]",,,,,,,,,,,0,0,0,0,0,0,0,-1,7000000,992782460,1550811613,1550811613,2556391720,985782460,558029153,1543811613,-1,0,1005580107,1005580107,-1,queueing,decode,0.0,0.6385380519870464,0.36146194801295356,0.3944392299979699
0,17,meta-llama/Llama-3.1-8B,512,32,8000000,2590968315,2582968315,1542811613,1572686277,32589743,"[28890376, 29428968, 29978632, 30389992, 31039688, 31604328, 32079976, 32492296, 33150760, 33783464, 34355368, 34883272, 35375848, 35831688, 34619763, 35095368, 28850728, 29394344, 29938376, 30360680, 30990224, 31560840, 32043208, 32460232, 33093384, 33732296, 34309256, 34840232, 35336424, 35795432, 34576595]",,,,,,,,,,,0,0,0,0,0,0,0,-1,8000000,1515491754,1580686277,1580686277,2590968315,1507491754,65194523,1572686277,-1,0,1010282038,1010282038,-1,queueing,queueing,0.0,0.9585457545135049,0.04145424548649508,0.3911321839036961
0,23,meta-llama/Llama-3.1-8B,8192,32,11000000,2837379061,2826379061,2057590696,2092686064,23667516,"[28850728, 29394344, 29938376, 30360680, 30990224, 31560840, 32043208, 32460232, 33093384, 33732296, 34309256, 34840232, 35336424, 35795432, 34576595, 35267507, 29806462, 14342463, 12843058, 12843474, 12843922, 12844370, 12844818, 12845266, 12845714, 12846162, 12846610, 12847058, 12847506, 12847954, 12848402]",,,,,,,,,,,0,0,0,0,0,0,0,-1,11000000,1550811613,2103686064,2103686064,2837379061,1539811613,552874451,2092686064,-1,0,733692997,733692997,-1,queueing,queueing,0.0,0.7358063110798256,0.2641936889201743,0.2595876141045329
0,29,meta-llama/Llama-3.1-8B,8192,32,14000000,3028449637,3014449637,2576968315,2612235822,12974639,"[29806462, 14342463, 12843058, 12843474, 12843922, 12844370, 12844818, 12845266, 12845714, 12846162, 12846610, 12847058, 12847506, 12847954, 12848402, 11939623, 11939943, 11940231, 11940551, 11940839, 11941159, 11941447, 11941767, 11942055, 11942375, 11942663, 11942983, 11943271, 11943591, 11943879, 11944199]",,,,,,,,,,,0,0,0,0,0,0,0,-1,14000000,2068590696,2626235822,2626235822,3028449637,2054590696,557645126,2612235822,-1,0,402213815,402213815,-1,queueing,queueing,0.0,0.7865257335101349,0.21347426648986517,0.13342860668930792
0,30,meta-llama/Llama-3.1-8B,512,32,15000000,3039835203,3024835203,2611235822,2641042284,12380416,"[14342463, 12843058, 12843474, 12843922, 12844370, 12844818, 12845266, 12845714, 12846162, 12846610, 12847058, 12847506, 12847954, 12848402, 11939623, 11939943, 11940231, 11940551, 11940839, 11941159, 11941447, 11941767, 11942055, 11942375, 11942663, 11942983, 11943271, 11943591, 11943879, 11944199, 11385566]",,,,,,,,,,,0,0,0,0,0,0,0,-1,15000000,2590968315,2656042284,2656042284,3039835203,2575968315,65073969,2641042284,-1,0,383792919,383792919,-1,queueing,queueing,0.0,0.9753604971059221,0.02463950289407786,0.12688060447701685
0,36,meta-llama/Llama-3.1-8B,256,32,18000000,3039835203,3021835203,2608235822,2638042284,12380416,"[14342463, 12843058, 12843474, 12843922, 12844370, 12844818, 12845266, 12845714, 12846162, 12846610, 12847058, 12847506, 12847954, 12848402, 11939623, 11939943, 11940231, 11940551, 11940839, 11941159, 11941447, 11941767, 11942055, 11942375, 11942663, 11942983, 11943271, 11943591, 11943879, 11944199, 11385566]",,,,,,,,,,,0,0,0,0,0,0,0,-1,18000000,2626235822,2656042284,2656042284,3039835203,2608235822,29806462,2638042284,-1,0,383792919,383792919,-1,queueing,queueing,0.0,0.9887012948273122,0.011298705172687823,0.12700656826652237
0,38,meta-llama/Llama-3.1-8B,128,32,19000000,3051100590,3032100590,2637042284,2651384747,12281156,"[12843058, 12843474, 12843922, 12844370, 12844818, 12845266, 12845714, 12846162, 12846610, 12847058, 12847506, 12847954, 12848402, 11939623, 11939943, 11940231, 11940551, 11940839, 11941159, 11941447, 11941767, 11942055, 11942375, 11942663, 11942983, 11943271, 11943591, 11943879, 11944199, 11385566, 11265387]",,,,,,,,,,,0,0,0,0,0,0,0,-1,19000000,2626235822,2670384747,2670384747,3051100590,2607235822,44148925,2651384747,-1,0,380715843,380715843,-1,queueing,queueing,0.0,0.9833487293573844,0.01665127064261564,0.12556174562797073
1,5,meta-llama/Llama-3.1-8B,8192,32,2000000,2145275953,2143275953,348653724,406803043,56015255,"[49175488, 50106040, 52048120, 54015896, 55416856, 58778104, 57799096, 58711384, 59502938, 50642511, 50137775, 51967535, 53957199, 55389327, 60890566, 59980367, 61759311, 63300741, 51153509, 53034533, 54747301, 55998533, 58457125, 60535301, 62311109, 63850800, 52367665, 52324097, 54146161, 56209457, 57758065]",,,,,,,,,,,0,0,0,0,0,0,0,-1,2000000,2209158,408803043,408803043,2145275953,209158,406593885,406803043,-1,0,1736472910,1736472910,-1,prefill,decode,0.0,0.0005141505295967021,0.9994858494704033,0.8101956761887862
