instance id,request id,model,input,output,arrival,end_time,latency,queuing_delay,TTFT,TPOT,ITL,user_id,gpu_id,user_x_m,user_y_m,gpu_x_m,gpu_y_m,distance_m,network_throughput_mbps,request_payload_bytes,first_token_payload_bytes,uplink_distance_latency_ns,uplink_serialization_latency_ns,uplink_latency_ns,downlink_distance_latency_ns,downlink_serialization_latency_ns,downlink_latency_ns,communication_latency_ns,request_send_time_ns,gpu_arrival_time_ns,first_schedule_time_ns,first_token_ready_time_ns,first_token_received_time_ns,request_end_time_ns,queueing_before_ttft_ns,prefill_service_ns,simulator_ttft_ns,e2e_ttft_ns,decode_queueing_ns,decode_active_ns,decode_after_ttft_ns,request_completion_latency_ns,ttft_bottleneck,total_latency_bottleneck,communication_ratio,queueing_ratio,prefill_ratio,decode_ratio
0,0,meta-llama/Llama-3.1-8B,64,32,0,437154406,437154406,1,12056844,13712824,"[24259752, 24653214, 26552739, 24915315, 24996627, 13281428, 11447407, 11448271, 11449135, 11449999, 11450831, 11451727, 11452559, 11453391, 11454255, 11455119, 11455951, 11456783, 11457583, 11458447, 11459279, 11460079, 11460911, 11461743, 11462575, 11463375, 11464207, 11465007, 11465807, 11466607, 11467439]",,,,,,,,,,,0,0,0,0,0,0,0,-1,0,1,12056844,12056844,437154406,1,12056843,12056844,-1,0,425097562,425097562,-1,prefill,decode,0.0,8.294044444798324e-08,0.9999999170595556,0.9724197129560671
0,4,meta-llama/Llama-3.1-8B,256,32,2000000,448564896,446564896,10056844,34316596,13298332,"[24653214, 26552739, 24915315, 24996627, 13281428, 11447407, 11448271, 11449135, 11449999, 11450831, 11451727, 11452559, 11453391, 11454255, 11455119, 11455951, 11456783, 11457583, 11458447, 11459279, 11460079, 11460911, 11461743, 11462575, 11463375, 11464207, 11465007, 11465807, 11466607, 11467439, 11410490]",,,,,,,,,,,0,0,0,0,0,0,0,-1,2000000,12056844,36316596,36316596,448564896,10056844,24259752,34316596,-1,0,412248300,412248300,-1,prefill,decode,0.0,0.2930606520530183,0.7069393479469817,0.9231542911066615
0,9,meta-llama/Llama-3.1-8B,64,32,4000000,448564896,444564896,8056844,32316596,13298332,"[24653214, 26552739, 24915315, 24996627, 13281428, 11447407, 11448271, 11449135, 11449999, 11450831, 11451727, 11452559, 11453391, 11454255, 11455119, 11455951, 11456783, 11457583, 11458447, 11459279, 11460079, 11460911, 11461743, 11462575, 11463375, 11464207, 11465007, 11465807, 11466607, 11467439, 11410490]",,,,,,,,,,,0,0,0,0,0,0,0,-1,4000000,12056844,36316596,36316596,448564896,8056844,24259752,32316596,-1,0,412248300,412248300,-1,prefill,decode,0.0,0.24930979735613243,0.7506902026438675,0.9273073598685578
0,13,meta-llama/Llama-3.1-8B,256,32,6000000,459925095,453925095,30316596,54969810,12869525,"[26552739, 24915315, 24996627, 13281428, 11447407, 11448271, 11449135, 11449999, 11450831, 11451727, 11452559, 11453391, 11454255, 11455119, 11455951, 11456783, 11457583, 11458447, 11459279, 11460079, 11460911, 11461743, 11462575, 11463375, 11464207, 11465007, 11465807, 11466607, 11467439, 11410490, 11360199]",,,,,,,,,,,0,0,0,0,0,0,0,-1,6000000,12056844,60969810,60969810,459925095,6056844,48912966,54969810,-1,0,398955285,398955285,-1,prefill,decode,0.0,0.11018491786673448,0.8898150821332655,0.8789011433703616
0,15,meta-llama/Llama-3.1-8B,512,32,7000000,471240825,464240825,53969810,80522549,12378008,"[24915315, 24996627, 13281428, 11447407, 11448271, 11449135, 11449999, 11450831, 11451727, 11452559, 11453391, 11454255, 11455119, 11455951, 11456783, 11457583, 11458447, 11459279, 11460079, 11460911, 11461743, 11462575, 11463375, 11464207, 11465007, 11465807, 11466607, 11467439, 11410490, 11360199, 11315730]",,,,,,,,,,,0,0,0,0,0,0,0,-1,7000000,36316596,87522549,87522549,471240825,29316596,51205953,80522549,-1,0,383718276,383718276,-1,prefill,decode,0.0,0.36407933385218594,0.6359206661478141,0.826550047596525
0,18,meta-llama/Llama-3.1-8B,256,32,9000000,471240825,462240825,51969810,78522549,12378008,"[24915315, 24996627, 13281428, 11447407, 11448271, 11449135, 11449999, 11450831, 11451727, 11452559, 11453391, 11454255, 11455119, 11455951, 11456783, 11457583, 11458447, 11459279, 11460079, 11460911, 11461743, 11462575, 11463375, 11464207, 11465007, 11465807, 11466607, 11467439, 11410490, 11360199, 11315730]",,,,,,,,,,,0,0,0,0,0,0,0,-1,9000000,60969810,87522549,87522549,471240825,51969810,26552739,78522549,-1,0,383718276,383718276,-1,queueing,decode,0.0,0.6618456820600666,0.3381543179399334,0.8301263221395471
0,19,meta-llama/Llama-3.1-8B,512,32,9000000,482650679,473650679,78522549,103437864,11942348,"[24996627, 13281428, 11447407, 11448271, 11449135, 11449999, 11450831, 11451727, 11452559, 11453391, 11454255, 11455119, 11455951, 11456783, 11457583, 11458447, 11459279, 11460079, 11460911, 11461743, 11462575, 11463375, 11464207, 11465007, 11465807, 11466607, 11467439, 11410490, 11360199, 11315730, 11409854]",,,,,,,,,,,0,0,0,0,0,0,0,-1,9000000,60969810,112437864,112437864,482650679,51969810,51468054,103437864,-1,0,370212815,370212815,-1,queueing,decode,0.0,0.5024253981114691,0.49757460188853087,0.7816157168435095
0,28,meta-llama/Llama-3.1-8B,512,32,14000000,493977107,479977107,98437864,123434491,11501374,"[13281428, 11447407, 11448271, 11449135, 11449999, 11450831, 11451727, 11452559, 11453391, 11454255, 11455119, 11455951, 11456783, 11457583, 11458447, 11459279, 11460079, 11460911, 11461743, 11462575, 11463375, 11464207, 11465007, 11465807, 11466607, 11467439, 11410490, 11360199, 11315730, 11409854, 11326428]",,,,,,,,,,,0,0,0,0,0,0,0,-1,14000000,87522549,137434491,137434491,493977107,73522549,49911942,123434491,-1,0,356542616,356542616,-1,queueing,decode,0.0,0.5956402331662711,0.4043597668337288,0.7428325451363663
0,29,meta-llama/Llama-3.1-8B,256,32,14000000,505251294,491251294,123434491,136715919,11436625,"[11447407, 11448271, 11449135, 11449999, 11450831, 11451727, 11452559, 11453391, 11454255, 11455119, 11455951, 11456783, 11457583, 11458447, 11459279, 11460079, 11460911, 11461743, 11462575, 11463375, 11464207, 11465007, 11465807, 11466607, 11467439, 11410490, 11360199, 11315730, 11409854, 11326428, 11274187]",,,,,,,,,,,0,0,0,0,0,0,0,-1,14000000,112437864,150715919,150715919,505251294,98437864,38278055,136715919,-1,0,354535375,354535375,-1,queueing,decode,0.0,0.7200175716187082,0.2799824283812919,0.7216986078819367
1,2,meta-llama/Llama-3.1-8B,128,32,1000000,506281176,505281176,57398,12784131,15887001,"[43469903, 44850833, 44506737, 44299558, 11551919, 11552463, 13618022, 11553615, 11554095, 11554671, 11555215, 11555759, 11556303, 11556847, 11557391, 12769985, 11558543, 11559023, 11559567, 11560111, 11560655, 11561199, 11561743, 11562255, 11562799, 11563311, 11563855, 11564367, 11564911, 11565423, 11565967]",,,,,,,,,,,0,0,0,0,0,0,0,-1,1000000,1057398,13784131,13784131,506281176,57398,12726733,12784131,-1,0,492497045,492497045,-1,prefill,decode,0.0,0.0044897850311452535,0.9955102149688547,0.9746989763180887
