instance id,request id,model,input,output,arrival,end_time,latency,queuing_delay,TTFT,TPOT,ITL
0,0,meta-llama/Llama-3.1-8B,64,32,0,361071041,361071041,1,12056844,11258522,"[11150539, 11153035, 11155499, 11157931, 11160331, 11162667, 11165003, 11975370, 11169547, 11171787, 12054721, 11176155, 11178283, 11180395, 11182475, 11184523, 11186571, 11188587, 11190571, 11829686, 11194459, 11196363, 11198251, 11200107, 11201963, 11203787, 11205579, 11207371, 11209131, 11210891, 11212619]"
1,1,meta-llama/Llama-3.1-8B,8192,32,0,780787707,780787707,347933548,405783174,12096920,"[12095691, 12095755, 12095851, 12095915, 12096011, 12096075, 12096171, 12096267, 12096331, 12096427, 12096491, 12096587, 12096683, 12096747, 12096843, 12096907, 12097003, 12097099, 12097163, 12097259, 12097323, 12097419, 12097515, 12097579, 12097675, 12097739, 12097835, 12097931, 12097995, 12098091, 12098155]"
2,2,meta-llama/Llama-3.1-8B,128,32,1000000,362967864,361967864,57398,12784131,11263991,"[11262507, 11262603, 11262699, 11262795, 11262923, 11263019, 11263115, 11263211, 11263339, 11263435, 11263531, 11263627, 11263723, 11263819, 11263915, 11264011, 11264107, 11264203, 11264299, 11264395, 11264491, 11264587, 11264683, 11264779, 11264875, 11264939, 11265035, 11265131, 11265227, 11265323, 11265387]"
3,3,meta-llama/Llama-3.1-8B,4096,32,1000000,466434712,465434712,57398,101136217,11751564,"[11750581, 11749707, 11749835, 11749963, 11750091, 11750219, 11750347, 11750475, 11750603, 11750731, 11750891, 11751019, 11751147, 11751275, 11751403, 11751531, 11751659, 11751787, 11751915, 11752043, 11752203, 11752331, 11752459, 11752587, 11752715, 11752843, 11752971, 11753099, 11753227, 11753355, 11753483]"
