instance id,request id,model,input,output,arrival,end_time,latency,queuing_delay,TTFT,TPOT,ITL
0,18,meta-llama/Llama-3.1-8B,256,32,9000000,531254948,522254948,103483677,128505778,12701586,"[25334697, 25416766, 16332994, 11685101, 11686253, 11687405, 11688557, 11689709, 11690861, 11691981, 11693133, 11694253, 11695373, 11696493, 11697613, 11698733, 11699853, 11701677, 11703469, 11705293, 11707085, 11708909, 11710669, 11712461, 11714253, 11716013, 11664130, 11613144, 11529688, 11445647, 11336957]"
0,19,meta-llama/Llama-3.1-8B,512,32,9000000,542517814,533517814,128505778,153840475,12247656,"[25416766, 16332994, 11685101, 11686253, 11687405, 11688557, 11689709, 11690861, 11691981, 11693133, 11694253, 11695373, 11696493, 11697613, 11698733, 11699853, 11701677, 11703469, 11705293, 11707085, 11708909, 11710669, 11712461, 11714253, 11716013, 11664130, 11613144, 11529688, 11445647, 11336957, 11262866]"
0,28,meta-llama/Llama-3.1-8B,512,32,14000000,553736541,539736541,148840475,174257241,11789654,"[16332994, 11685101, 11686253, 11687405, 11688557, 11689709, 11690861, 11691981, 11693133, 11694253, 11695373, 11696493, 11697613, 11698733, 11699853, 11701677, 11703469, 11705293, 11707085, 11708909, 11710669, 11712461, 11714253, 11716013, 11664130, 11613144, 11529688, 11445647, 11336957, 11262866, 11218727]"
0,29,meta-llama/Llama-3.1-8B,256,32,14000000,565084731,551084731,174257241,190590235,11628854,"[11685101, 11686253, 11687405, 11688557, 11689709, 11690861, 11691981, 11693133, 11694253, 11695373, 11696493, 11697613, 11698733, 11699853, 11701677, 11703469, 11705293, 11707085, 11708909, 11710669, 11712461, 11714253, 11716013, 11664130, 11613144, 11529688, 11445647, 11336957, 11262866, 11218727, 11348190]"
0,30,meta-llama/Llama-3.1-8B,128,32,15000000,565084731,550084731,173257241,189590235,11628854,"[11685101, 11686253, 11687405, 11688557, 11689709, 11690861, 11691981, 11693133, 11694253, 11695373, 11696493, 11697613, 11698733, 11699853, 11701677, 11703469, 11705293, 11707085, 11708909, 11710669, 11712461, 11714253, 11716013, 11664130, 11613144, 11529688, 11445647, 11336957, 11262866, 11218727, 11348190]"
0,31,meta-llama/Llama-3.1-8B,64,32,15000000,565084731,550084731,173257241,189590235,11628854,"[11685101, 11686253, 11687405, 11688557, 11689709, 11690861, 11691981, 11693133, 11694253, 11695373, 11696493, 11697613, 11698733, 11699853, 11701677, 11703469, 11705293, 11707085, 11708909, 11710669, 11712461, 11714253, 11716013, 11664130, 11613144, 11529688, 11445647, 11336957, 11262866, 11218727, 11348190]"
1,7,meta-llama/Llama-3.1-8B,1024,32,3000000,504366644,501366644,6440,43463842,14771058,"[43628888, 45730682, 45898671, 11508027, 11498087, 11498407, 11498727, 11499015, 11499335, 11499655, 11499943, 11500263, 11500583, 11500871, 11501191, 12081184, 11501863, 11502119, 11502407, 11502727, 11503047, 11503335, 11503655, 11503943, 11504263, 11504551, 11504871, 11505159, 11505479, 11505767, 11506087]"
1,14,meta-llama/Llama-3.1-8B,1024,32,7000000,527571376,520571376,83092730,128823412,12637031,"[45898671, 11508027, 11498087, 11498407, 11498727, 11499015, 11499335, 11499655, 11499943, 11500263, 11500583, 11500871, 11501191, 12081184, 11501863, 11502119, 11502407, 11502727, 11503047, 11503335, 11503655, 11503943, 11504263, 11504551, 11504871, 11505159, 11505479, 11505767, 11506087, 11602270, 11602462]"
1,20,meta-llama/Llama-3.1-8B,1024,32,10000000,539029164,529029164,125823412,171722083,11526034,"[11508027, 11498087, 11498407, 11498727, 11499015, 11499335, 11499655, 11499943, 11500263, 11500583, 11500871, 11501191, 12081184, 11501863, 11502119, 11502407, 11502727, 11503047, 11503335, 11503655, 11503943, 11504263, 11504551, 11504871, 11505159, 11505479, 11505767, 11506087, 11602270, 11602462, 11457788]"
1,27,meta-llama/Llama-3.1-8B,1024,32,13000000,550375063,537375063,168722083,180230110,11520804,"[11498087, 11498407, 11498727, 11499015, 11499335, 11499655, 11499943, 11500263, 11500583, 11500871, 11501191, 12081184, 11501863, 11502119, 11502407, 11502727, 11503047, 11503335, 11503655, 11503943, 11504263, 11504551, 11504871, 11505159, 11505479, 11505767, 11506087, 11602270, 11602462, 11457788, 11345899]"
2,5,meta-llama/Llama-3.1-8B,2048,32,2000000,694339104,692339104,12053,85009525,19591276,"[85819614, 93106336, 93453365, 11923739, 11863335, 11863687, 11864007, 11864359, 11864711, 11865031, 14462791, 11865767, 11866055, 11866407, 11866727, 11867079, 11867399, 11867751, 11868071, 11868423, 11868775, 11869095, 11869447, 11869767, 11870119, 11870439, 11870791, 11871111, 11871463, 11871783, 11872135]"
2,12,meta-llama/Llama-3.1-8B,2048,32,6000000,718158972,712158972,166829139,259935475,14587854,"[93453365, 11923739, 11863335, 11863687, 11864007, 11864359, 11864711, 11865031, 14462791, 11865767, 11866055, 11866407, 11866727, 11867079, 11867399, 11867751, 11868071, 11868423, 11868775, 11869095, 11869447, 11869767, 11870119, 11870439, 11870791, 11871111, 11871463, 11871783, 11872135, 11909790, 11910078]"
2,21,meta-llama/Llama-3.1-8B,2048,32,10000000,729841880,719841880,255935475,349388840,11950098,"[11923739, 11863335, 11863687, 11864007, 11864359, 11864711, 11865031, 14462791, 11865767, 11866055, 11866407, 11866727, 11867079, 11867399, 11867751, 11868071, 11868423, 11868775, 11869095, 11869447, 11869767, 11870119, 11870439, 11870791, 11871111, 11871463, 11871783, 11872135, 11909790, 11910078, 11682908]"
2,26,meta-llama/Llama-3.1-8B,2048,32,13000000,741326627,728326627,346388840,358312579,11935937,"[11863335, 11863687, 11864007, 11864359, 11864711, 11865031, 14462791, 11865767, 11866055, 11866407, 11866727, 11867079, 11867399, 11867751, 11868071, 11868423, 11868775, 11869095, 11869447, 11869767, 11870119, 11870439, 11870791, 11871111, 11871463, 11871783, 11872135, 11909790, 11910078, 11682908, 11484747]"
3,1,meta-llama/Llama-3.1-8B,8192,32,0,1884324081,1884324081,101078819,226598500,53475018,"[105204863, 125153129, 126005065, 145660662, 128113004, 129351831, 129951287, 151994200, 130891512, 152212641, 20279955, 15637914, 15638682, 15639482, 15640250, 15641050, 15641850, 15642618, 15643418, 15644218, 15644986, 15645754, 15646554, 15647322, 15648122, 15648890, 15649690, 15650490, 15651258, 15652058, 15652826]"
3,3,meta-llama/Llama-3.1-8B,4096,32,1000000,1914349195,1913349195,330803363,455956492,47012667,"[126005065, 145660662, 128113004, 129351831, 129951287, 151994200, 130891512, 152212641, 20279955, 15637914, 15638682, 15639482, 15640250, 15641050, 15641850, 15642618, 15643418, 15644218, 15644986, 15645754, 15646554, 15647322, 15648122, 15648890, 15649690, 15650490, 15651258, 15652058, 15652826, 15012189, 15012925]"
3,8,meta-llama/Llama-3.1-8B,8192,32,4000000,1943752345,1939752345,578961557,724622219,39197746,"[128113004, 129351831, 129951287, 151994200, 130891512, 152212641, 20279955, 15637914, 15638682, 15639482, 15640250, 15641050, 15641850, 15642618, 15643418, 15644218, 15644986, 15645754, 15646554, 15647322, 15648122, 15648890, 15649690, 15650490, 15651258, 15652058, 15652826, 15012189, 15012925, 14701255, 14701895]"
3,10,meta-llama/Llama-3.1-8B,4096,32,5000000,1957644555,1952644555,723622219,851735223,35513204,"[129351831, 129951287, 151994200, 130891512, 152212641, 20279955, 15637914, 15638682, 15639482, 15640250, 15641050, 15641850, 15642618, 15643418, 15644218, 15644986, 15645754, 15646554, 15647322, 15648122, 15648890, 15649690, 15650490, 15651258, 15652058, 15652826, 15012189, 15012925, 14701255, 14701895, 13892210]"
3,22,meta-llama/Llama-3.1-8B,4096,32,11000000,1971026034,1960026034,845735223,975087054,31772225,"[129951287, 151994200, 130891512, 152212641, 20279955, 15637914, 15638682, 15639482, 15640250, 15641050, 15641850, 15642618, 15643418, 15644218, 15644986, 15645754, 15646554, 15647322, 15648122, 15648890, 15649690, 15650490, 15651258, 15652058, 15652826, 15012189, 15012925, 14701255, 14701895, 13892210, 13381479]"
3,23,meta-llama/Llama-3.1-8B,8192,32,11000000,1997657742,1986657742,1105038341,1257032541,23536296,"[130891512, 152212641, 20279955, 15637914, 15638682, 15639482, 15640250, 15641050, 15641850, 15642618, 15643418, 15644218, 15644986, 15645754, 15646554, 15647322, 15648122, 15648890, 15649690, 15650490, 15651258, 15652058, 15652826, 15012189, 15012925, 14701255, 14701895, 13892210, 13381479, 13315710, 13315998]"
3,24,meta-llama/Llama-3.1-8B,8192,32,12000000,2022555558,2010555558,1386924053,1539136694,15207060,"[20279955, 15637914, 15638682, 15639482, 15640250, 15641050, 15641850, 15642618, 15643418, 15644218, 15644986, 15645754, 15646554, 15647322, 15648122, 15648890, 15649690, 15650490, 15651258, 15652058, 15652826, 15012189, 15012925, 14701255, 14701895, 13892210, 13381479, 13315710, 13315998, 12448796, 12449020]"
3,25,meta-llama/Llama-3.1-8B,4096,32,12000000,2034309041,2022309041,1539136694,1559416649,14932012,"[15637914, 15638682, 15639482, 15640250, 15641050, 15641850, 15642618, 15643418, 15644218, 15644986, 15645754, 15646554, 15647322, 15648122, 15648890, 15649690, 15650490, 15651258, 15652058, 15652826, 15012189, 15012925, 14701255, 14701895, 13892210, 13381479, 13315710, 13315998, 12448796, 12449020, 11753483]"
