gpu_id,instance_id,gpu_x_m,gpu_y_m,assigned_user_count,request_count,mean_e2e_ttft_ms,p50_e2e_ttft_ms,p95_e2e_ttft_ms,p99_e2e_ttft_ms,mean_queueing_before_ttft_ms,mean_prefill_service_ms,max_waiting_requests,max_running_requests,prompt_tokens_processed,output_tokens_generated
0,0,1666.667,2113.249,3,25,456.14990092,395.23723,1010.0658185999998,1105.9053309599997,36.9654936,419.15937636,0,25,111072,16226
1,1,5000.0,2113.249,2,30,536.7299555000001,514.9190205,1057.9003797999999,1164.2226464,39.532359766666666,497.19759573333334,0,30,156560,18889
2,2,8333.333,2113.249,2,21,704.2726081904763,485.252175,1842.160307,2081.4113614000003,180.28651933333333,523.9860888571428,0,21,92560,13783
3,3,0.0,5000.0,2,33,551.224637121212,413.613136,1414.6176893999996,1779.5999631599998,55.23454442424242,495.99009269696967,0,33,155584,21461
4,4,3333.333,5000.0,3,36,978.819634388889,784.0638555,3030.7898835,4011.1403152499984,82.41570333333333,654.60433775,0,36,217536,23689
5,5,6666.667,5000.0,6,31,1214.341015,1032.096873,3291.2218030000004,5163.181267599999,153.40150193903438,649.2860086129033,0,31,191024,20329
6,6,10000.0,5000.0,3,30,447.96552679999996,205.384492,1408.8078772999995,1591.55836154,20.200317166666668,390.4129648333333,0,30,111632,20570
7,7,1666.667,7886.751,3,31,619.7327332903227,582.438187,1324.5101505,1471.7688007999998,79.82764664225991,533.0317676129032,0,31,165536,19918
8,8,5000.0,7886.751,3,34,671.3307782058824,315.4561915,1911.5080358499993,2152.9887936200003,160.39560613431962,470.0377132352941,0,34,149072,22931
9,9,8333.333,7886.751,3,29,797.0807672758621,755.654116,1558.9765677999999,1605.38315036,87.9623585909816,662.031468,0,29,175024,17957
