gpu_id,instance_id,gpu_x_m,gpu_y_m,assigned_user_count,request_count,mean_e2e_ttft_ms,p50_e2e_ttft_ms,p95_e2e_ttft_ms,p99_e2e_ttft_ms,mean_queueing_before_ttft_ms,mean_prefill_service_ms,max_waiting_requests,max_running_requests,prompt_tokens_processed,output_tokens_generated,observation_start_ns,observation_end_ns,observation_time_ns,busy_time_ns,idle_time_ns,utilization_pct,completed_batch_count
0,0,93.54143466934855,124.72191289246473,51,52,531.6883954230769,559.1183795,916.9297360499996,1012.4871486000002,117.17066542307693,413.29091526923077,0,52,191426,14567,46837792,42126940169,42080102377,31680867832,10399234545,75.2870502741838,1865
1,1,280.62430400804567,124.72191289246473,48,54,761.6365529629629,806.391165,1126.8566867499999,1185.6880535599998,263.9881047592593,496.2886018333333,0,54,221231,13658,46837792,42126940169,42080102377,26502314365,15577788012,62.98063186149838,1397
2,2,467.7071733467427,124.72191289246473,44,45,649.4207484888888,676.026177,1104.9802633999993,1165.73629824,170.4712607777778,477.6796932666667,0,45,171690,12675,46837792,42126940169,42080102377,24932700605,17147401772,59.25057021398226,1397
3,3,654.7900426854399,124.72191289246473,48,50,720.97023286,677.0374335,1174.0947617,1277.2851018999997,230.15885404,489.48576262,0,50,199505,11173,46837792,42126940169,42080102377,24825009459,17255092918,58.99465081284776,1480
4,4,93.54143466934855,374.16573867739424,52,53,999.2146560754716,1053.177133,1476.4478718,1559.1828338399998,497.3301096792453,500.631362245283,0,53,199476,17094,46837792,42126940169,42080102377,42022257923,57844454,99.86253727835125,2469
5,5,280.62430400804567,374.16573867739424,45,46,664.4913553043478,654.094347,1102.6953475,1117.24604065,205.3791650217391,457.8481715869565,0,46,174672,14710,46837792,42126940169,42080102377,26245182142,15834920235,62.36957768511753,1637
6,6,467.7071733467427,374.16573867739424,0,0,,,,,,,0,0,0,0,46837792,42126940169,42080102377,0,42080102377,0.0,0
7,7,654.7900426854399,374.16573867739424,0,0,,,,,,,0,0,0,0,46837792,42126940169,42080102377,0,42080102377,0.0,0
8,8,93.54143466934855,623.6095644623236,0,0,,,,,,,0,0,0,0,46837792,42126940169,42080102377,0,42080102377,0.0,0
9,9,280.62430400804567,623.6095644623236,0,0,,,,,,,0,0,0,0,46837792,42126940169,42080102377,0,42080102377,0.0,0
10,10,467.7071733467427,623.6095644623236,0,0,,,,,,,0,0,0,0,46837792,42126940169,42080102377,0,42080102377,0.0,0
11,11,654.7900426854399,623.6095644623236,0,0,,,,,,,0,0,0,0,46837792,42126940169,42080102377,0,42080102377,0.0,0
