gpu_id,instance_id,gpu_x_m,gpu_y_m,assigned_user_count,request_count,mean_e2e_ttft_ms,p50_e2e_ttft_ms,p95_e2e_ttft_ms,p99_e2e_ttft_ms,mean_queueing_before_ttft_ms,mean_prefill_service_ms,max_waiting_requests,max_running_requests,prompt_tokens_processed,output_tokens_generated
0,0,1666.667,2113.249,5,27,1210.3873845555556,1029.679042,1945.6628739,2047.95558738,143.21631607407406,1066.8820994814814,0,27,216000,17527
1,1,5000.0,2113.249,2,28,1161.0388025,1044.749981,1607.5370755999998,2244.30477318,95.852143,1059.1019016785715,0,28,224000,17635
2,2,8333.333,2113.249,2,22,1036.6726760454546,1024.146848,1076.91542485,1449.0262729899996,23.15163690909091,1013.5210391363636,0,22,176000,14466
3,3,0.0,5000.0,2,28,1274.6720061428573,1044.419989,2185.9955314999993,2649.97714858,160.0864267857143,1068.3980237142857,0,28,224000,17953
4,4,3333.333,5000.0,3,35,2581.2468352000005,1205.21262,7008.678115199999,9952.013271439986,81.85316648571428,1081.2751984571428,0,35,280000,23579
5,5,6666.667,5000.0,7,38,4499.330821763158,1970.730102,13149.468833599996,15783.031945890001,64.64541452631579,1045.7131435,0,38,304000,25272
6,6,10000.0,5000.0,2,29,1167.913277448276,1023.722541,1931.657359,1984.20114956,102.75394886206897,1065.1593285862068,0,29,232000,19630
7,7,1666.667,7886.751,3,27,3650.0502436666666,1045.716066,12616.1574651,14132.869053599998,51.74543040740741,1040.0458404074075,0,27,216000,17288
8,8,5000.0,7886.751,6,37,3436.1040007567567,1058.976586,11876.76697139999,13857.088169480001,62.974061216216214,1045.2463052162161,0,37,296000,24165
9,9,8333.333,7886.751,3,29,1171.803681,1043.534581,1863.5400557999997,1926.5365320399999,111.535605,1059.2473739310344,0,29,232000,18238
