instance id,request id,model,input,output,arrival,end_time,latency,queuing_delay,TTFT,TPOT,ITL,user_id,gpu_id,user_x_m,user_y_m,gpu_x_m,gpu_y_m,distance_m,network_throughput_mbps,request_payload_bytes,first_token_payload_bytes,uplink_distance_latency_ns,uplink_serialization_latency_ns,uplink_latency_ns,downlink_distance_latency_ns,downlink_serialization_latency_ns,downlink_latency_ns,communication_latency_ns,request_send_time_ns,gpu_arrival_time_ns,first_schedule_time_ns,first_token_ready_time_ns,first_token_received_time_ns,request_end_time_ns,queueing_before_ttft_ns,prefill_service_ns,simulator_ttft_ns,e2e_ttft_ns,decode_queueing_ns,decode_active_ns,decode_after_ttft_ns,request_completion_latency_ns,ttft_bottleneck,total_latency_bottleneck,communication_ratio,queueing_ratio,prefill_ratio,decode_ratio,nearest_gpu_id,rerouted,reject_penalty_ns,migration_latency_ns,redirect_capacity_reason,capacity_running_reqs,capacity_max_num_seqs,capacity_required_kv_bytes,capacity_free_npu_bytes,failover_mode,failed_instance_id,failover_target_instance_id,reuse_prefix_toks,kv_migration_tokens,kv_migration_bytes,kv_migration_latency_ns,kv_migration_distance_latency_ns,kv_migration_serialization_latency_ns,kv_migration_bandwidth_gbps,kv_migration_distance_m
0,13,meta-llama/Llama-3.1-8B,494,541,2115726640,11839013368,9723286728,4329299,33338179,17944349,"[17340102, 17340518, 17340934, 17341382, 17341798, 17342246, 17342662, 17343078, 17343494, 17343910, 17344326, 17344742, 50945136, 17485107, 17486195, 17487315, 17488403, 17489523, 17490611, 17491731, 17492819, 17493875, 17494963, 17496083, 17497171, 17498259, 17499347, 17500403, 17501459, 17502547, 17503635, 17504723, 17505747, 17506835, 17507891, 17508979, 17510035, 17511123, 17512147, 17513203, 17514259, 17515347, 17516403, 17517427, 17518483, 17519507, 17520563, 17521587, 17522643, 17523667, 17524723, 17525779, 17526771, 17527827, 17528851, 17529843, 17530899, 17531923, 17532947, 17533971, 17534963, 17535987, 17537011, 17538003, 17539027, 17540051, 17541075, 17542067, 17543059, 17544083, 17545075, 17546067, 17547059, 17548083, 17549075, 17550067, 17551059, 17552051, 17553011, 17554003, 17554995, 17555987, 17556947, 17557939, 17558931, 17559891, 17560883, 17561875, 17562803, 17563795, 17564755, 17565747, 17566707, 17567667, 17568627, 17569587, 17570547, 17571507, 17572467, 17573427, 17574387, 17575315, 17576275, 17577235, 17578163, 17579123, 17580083, 17580979, 17581939, 17582899, 17583795, 17584755, 17585715, 17586611, 17587571, 17588467, 17589427, 17590355, 17591251, 17592211, 17593139, 17594035, 17594963, 17595891, 17596787, 17597715, 17598611, 17599539, 17600467, 17601363, 17602291, 17603187, 17604083, 17605011, 17605875, 17606803, 17607731, 17608595, 17609523, 17610419, 17611283, 17612211, 17613075, 17613971, 17614899, 17615763, 17616659, 17617523, 17618419, 17619283, 17620179, 17621075, 17621939, 17622835, 17623699, 17624563, 17625459, 17626323, 17627187, 17628051, 17628947, 17629779, 17630675, 17631539, 17632403, 17633267, 17634099, 17634995, 17635827, 17636691, 17637587, 17638419, 17639283, 17640115, 17640979, 17641811, 17642675, 17643539, 17644371, 17645235, 17646067, 17646899, 17647731, 17648595, 17649427, 17650259, 17651091, 17651955, 17652755, 17653619, 17654451, 17655283, 17656115, 17656915, 17657779, 17658579, 17659411, 17660243, 17661075, 17661875, 17662707, 17663507, 17664339, 17665139, 17665971, 17666771, 17667603, 17668403, 17669235, 42188867, 17867043, 17868003, 17868931, 17869891, 17872835, 17873795, 17874755, 17875715, 17876675, 17877603, 17878563, 17879555, 17880483, 17881443, 17882371, 17883331, 17884259, 17885219, 17886147, 17887075, 17888003, 17888963, 17889891, 17890819, 17891747, 17892675, 17893603, 17894531, 17895459, 17896387, 17897315, 17898243, 17899203, 17900099, 17901027, 17901955, 17902851, 17903779, 17904707, 17905603, 17906531, 17907427, 17908323, 17909251, 17910147, 17911043, 17911971, 17912867, 17913763, 17914659, 17915555, 17916451, 17917379, 17918307, 17919203, 17920067, 17920963, 17921859, 17922755, 17923651, 17924547, 17925411, 17926307, 17927203, 17928067, 17928963, 17929827, 17930723, 17931587, 17932483, 17933347, 17934243, 17935139, 17936003, 17936899, 17937763, 17938627, 17939491, 17940355, 17941219, 17942083, 17942947, 17943811, 17944675, 17945539, 17946403, 17947267, 17948131, 17948995, 17949827, 17950691, 17951587, 17952451, 17953283, 17954147, 17954979, 17955843, 17956675, 17957539, 17958371, 17959235, 17960067, 17960899, 17961763, 17962595, 17963427, 17964259, 17965123, 17965955, 17966787, 17967651, 17968483, 17969315, 17970147, 17970979, 17971811, 17972643, 17973475, 17974275, 17975107, 17975939, 17976771, 17977603, 17978403, 17979235, 17980035, 17980867, 17981699, 17982531, 17983363, 17984163, 17984995, 17985795, 17986595, 17987427, 17988227, 17989027, 17989859, 17990659, 17991459, 17992259, 17993059, 17993859, 17994691, 17995491, 17996291, 17997123, 17997923, 17998691, 17999491, 18000291, 18001091, 18001891, 18002691, 18003491, 18004259, 18005059, 18005859, 18006627, 18007427, 18008227, 18008995, 18009795, 18010563, 18011395, 18012163, 18012963, 18013731, 18014499, 18015299, 18016067, 18016835, 18017635, 18018403, 18019171, 18019939, 18020707, 18021475, 18022275, 18023043, 18023811, 18024579, 18025379, 18026147, 18026915, 18027683, 18028419, 18029187, 18029955, 18030723, 18031491, 18032259, 18032995, 18033763, 18034531, 18035267, 18036035, 18036803, 18037539, 18038339, 18039075, 18039843, 18040579, 18041347, 18042083, 18042819, 18043587, 18044323, 18045091, 18045827, 18046563, 18047299, 18048067, 18048803, 18049539, 18050275, 18051043, 18051779, 18052515, 18053251, 18053987, 18054723, 18055459, 18056195, 18056931, 18057667, 18058403, 18059139, 18059875, 18060611, 18061315, 18062051, 18062787, 18063555, 18064259, 18064995, 18065731, 18066435, 18067171, 18067875, 18068611, 18069315, 18070051, 18070755, 18071491, 18072195, 18072931, 18073635, 18074339, 18075075, 18075811, 18076515, 18077251, 18077955, 18078659, 18079363, 18080067, 18080803, 18081507, 18082211, 18082915, 18083619, 18084323, 18085027, 18085731, 18086435, 18087139, 18087875, 18088579, 18089283, 18089987, 18090659, 18091363, 18092067, 18092771, 18093475, 18094147, 18094851, 18095555, 18096227, 18096931, 18097635, 18098307, 18099011, 18099715, 18100419, 18101091, 18101795, 18102467, 18103171, 18103843, 18104547, 18105219, 18105891, 18106595, 18107267, 18107939, 18108643, 18109315, 18109987, 18110659, 18111395, 18112067, 18112739, 18113411, 18114083, 18115171, 18116227, 18117315, 18118371, 18119427, 18120515, 18121571, 18122659, 18123715, 18124771, 18125859, 18126915, 18127971, 18129027, 18130083, 18131139, 18132195, 18133251, 18134307, 18135363, 18136419, 18137475, 18138531, 18139587]",1,0,265.35969683863624,1988.376506866485,1666.667,2113.249,1406.8600845267997,10700.0,2476.0,100.0,0,0,0,0,0,0,0,2115726640,2115726640,2120055939,2149064819,2149064819,11839013368,4329299,29008880,33338179,33338179,0,9689948549,9689948549,9723286728,prefill,decode,0.0,0.12986009223839132,0.8701399077616087,0.9965713055746884,0,0,0,0,,,,,,local_kv,0,0,240,240,31457280,0,0,0,0,0
0,8,meta-llama/Llama-3.1-8B,460,588,1594416632,12177833409,10583416777,1855,27983962,17981997,"[16789638, 16789670, 16789702, 16789734, 16789766, 16789798, 16789830, 16789862, 16789894, 16789926, 16789958, 16789990, 16790022, 16790054, 16790086, 16790118, 16790150, 16790182, 16790214, 16790246, 24313057, 17192335, 17192495, 17192655, 17192847, 17193007, 17193199, 17193359, 17193551, 29008880, 17340102, 17340518, 17340934, 17341382, 17341798, 17342246, 17342662, 17343078, 17343494, 17343910, 17344326, 17344742, 50945136, 17485107, 17486195, 17487315, 17488403, 17489523, 17490611, 17491731, 17492819, 17493875, 17494963, 17496083, 17497171, 17498259, 17499347, 17500403, 17501459, 17502547, 17503635, 17504723, 17505747, 17506835, 17507891, 17508979, 17510035, 17511123, 17512147, 17513203, 17514259, 17515347, 17516403, 17517427, 17518483, 17519507, 17520563, 17521587, 17522643, 17523667, 17524723, 17525779, 17526771, 17527827, 17528851, 17529843, 17530899, 17531923, 17532947, 17533971, 17534963, 17535987, 17537011, 17538003, 17539027, 17540051, 17541075, 17542067, 17543059, 17544083, 17545075, 17546067, 17547059, 17548083, 17549075, 17550067, 17551059, 17552051, 17553011, 17554003, 17554995, 17555987, 17556947, 17557939, 17558931, 17559891, 17560883, 17561875, 17562803, 17563795, 17564755, 17565747, 17566707, 17567667, 17568627, 17569587, 17570547, 17571507, 17572467, 17573427, 17574387, 17575315, 17576275, 17577235, 17578163, 17579123, 17580083, 17580979, 17581939, 17582899, 17583795, 17584755, 17585715, 17586611, 17587571, 17588467, 17589427, 17590355, 17591251, 17592211, 17593139, 17594035, 17594963, 17595891, 17596787, 17597715, 17598611, 17599539, 17600467, 17601363, 17602291, 17603187, 17604083, 17605011, 17605875, 17606803, 17607731, 17608595, 17609523, 17610419, 17611283, 17612211, 17613075, 17613971, 17614899, 17615763, 17616659, 17617523, 17618419, 17619283, 17620179, 17621075, 17621939, 17622835, 17623699, 17624563, 17625459, 17626323, 17627187, 17628051, 17628947, 17629779, 17630675, 17631539, 17632403, 17633267, 17634099, 17634995, 17635827, 17636691, 17637587, 17638419, 17639283, 17640115, 17640979, 17641811, 17642675, 17643539, 17644371, 17645235, 17646067, 17646899, 17647731, 17648595, 17649427, 17650259, 17651091, 17651955, 17652755, 17653619, 17654451, 17655283, 17656115, 17656915, 17657779, 17658579, 17659411, 17660243, 17661075, 17661875, 17662707, 17663507, 17664339, 17665139, 17665971, 17666771, 17667603, 17668403, 17669235, 42188867, 17867043, 17868003, 17868931, 17869891, 17872835, 17873795, 17874755, 17875715, 17876675, 17877603, 17878563, 17879555, 17880483, 17881443, 17882371, 17883331, 17884259, 17885219, 17886147, 17887075, 17888003, 17888963, 17889891, 17890819, 17891747, 17892675, 17893603, 17894531, 17895459, 17896387, 17897315, 17898243, 17899203, 17900099, 17901027, 17901955, 17902851, 17903779, 17904707, 17905603, 17906531, 17907427, 17908323, 17909251, 17910147, 17911043, 17911971, 17912867, 17913763, 17914659, 17915555, 17916451, 17917379, 17918307, 17919203, 17920067, 17920963, 17921859, 17922755, 17923651, 17924547, 17925411, 17926307, 17927203, 17928067, 17928963, 17929827, 17930723, 17931587, 17932483, 17933347, 17934243, 17935139, 17936003, 17936899, 17937763, 17938627, 17939491, 17940355, 17941219, 17942083, 17942947, 17943811, 17944675, 17945539, 17946403, 17947267, 17948131, 17948995, 17949827, 17950691, 17951587, 17952451, 17953283, 17954147, 17954979, 17955843, 17956675, 17957539, 17958371, 17959235, 17960067, 17960899, 17961763, 17962595, 17963427, 17964259, 17965123, 17965955, 17966787, 17967651, 17968483, 17969315, 17970147, 17970979, 17971811, 17972643, 17973475, 17974275, 17975107, 17975939, 17976771, 17977603, 17978403, 17979235, 17980035, 17980867, 17981699, 17982531, 17983363, 17984163, 17984995, 17985795, 17986595, 17987427, 17988227, 17989027, 17989859, 17990659, 17991459, 17992259, 17993059, 17993859, 17994691, 17995491, 17996291, 17997123, 17997923, 17998691, 17999491, 18000291, 18001091, 18001891, 18002691, 18003491, 18004259, 18005059, 18005859, 18006627, 18007427, 18008227, 18008995, 18009795, 18010563, 18011395, 18012163, 18012963, 18013731, 18014499, 18015299, 18016067, 18016835, 18017635, 18018403, 18019171, 18019939, 18020707, 18021475, 18022275, 18023043, 18023811, 18024579, 18025379, 18026147, 18026915, 18027683, 18028419, 18029187, 18029955, 18030723, 18031491, 18032259, 18032995, 18033763, 18034531, 18035267, 18036035, 18036803, 18037539, 18038339, 18039075, 18039843, 18040579, 18041347, 18042083, 18042819, 18043587, 18044323, 18045091, 18045827, 18046563, 18047299, 18048067, 18048803, 18049539, 18050275, 18051043, 18051779, 18052515, 18053251, 18053987, 18054723, 18055459, 18056195, 18056931, 18057667, 18058403, 18059139, 18059875, 18060611, 18061315, 18062051, 18062787, 18063555, 18064259, 18064995, 18065731, 18066435, 18067171, 18067875, 18068611, 18069315, 18070051, 18070755, 18071491, 18072195, 18072931, 18073635, 18074339, 18075075, 18075811, 18076515, 18077251, 18077955, 18078659, 18079363, 18080067, 18080803, 18081507, 18082211, 18082915, 18083619, 18084323, 18085027, 18085731, 18086435, 18087139, 18087875, 18088579, 18089283, 18089987, 18090659, 18091363, 18092067, 18092771, 18093475, 18094147, 18094851, 18095555, 18096227, 18096931, 18097635, 18098307, 18099011, 18099715, 18100419, 18101091, 18101795, 18102467, 18103171, 18103843, 18104547, 18105219, 18105891, 18106595, 18107267, 18107939, 18108643, 18109315, 18109987, 18110659, 18111395, 18112067, 18112739, 18113411, 18114083, 18115171, 18116227, 18117315, 18118371, 18119427, 18120515, 18121571, 18122659, 18123715, 18124771, 18125859, 18126915, 18127971, 18129027, 18130083, 18131139, 18132195, 18133251, 18134307, 18135363, 18136419, 18137475, 18138531, 18139587, 17905971, 17906771, 17907571, 17908371, 17909139, 17909939, 17910739, 17911539, 17912339, 17913075, 17913875, 17914675, 51455513, 18109123, 18109795, 18110467, 18111139]",0,0,2750.2931836911926,2232.1073814882275,1666.667,2113.249,1090.1252317193375,10700.0,2340.0,100.0,0,0,0,0,0,0,0,1594416632,1594416632,1594418487,1622400594,1622400594,12177833409,1855,27982107,27983962,27983962,0,10555432815,10555432815,10583416777,prefill,decode,0.0,6.628796880155855e-05,0.9999337120311984,0.997355866957747,0,0,0,0,,,,,,local_kv,0,0,224,224,29360128,0,0,0,0,0
0,11,meta-llama/Llama-3.1-8B,327,770,1942258613,15841044277,13898785664,15940821,40253878,18021497,"[17192335, 17192495, 17192655, 17192847, 17193007, 17193199, 17193359, 17193551, 29008880, 17340102, 17340518, 17340934, 17341382, 17341798, 17342246, 17342662, 17343078, 17343494, 17343910, 17344326, 17344742, 50945136, 17485107, 17486195, 17487315, 17488403, 17489523, 17490611, 17491731, 17492819, 17493875, 17494963, 17496083, 17497171, 17498259, 17499347, 17500403, 17501459, 17502547, 17503635, 17504723, 17505747, 17506835, 17507891, 17508979, 17510035, 17511123, 17512147, 17513203, 17514259, 17515347, 17516403, 17517427, 17518483, 17519507, 17520563, 17521587, 17522643, 17523667, 17524723, 17525779, 17526771, 17527827, 17528851, 17529843, 17530899, 17531923, 17532947, 17533971, 17534963, 17535987, 17537011, 17538003, 17539027, 17540051, 17541075, 17542067, 17543059, 17544083, 17545075, 17546067, 17547059, 17548083, 17549075, 17550067, 17551059, 17552051, 17553011, 17554003, 17554995, 17555987, 17556947, 17557939, 17558931, 17559891, 17560883, 17561875, 17562803, 17563795, 17564755, 17565747, 17566707, 17567667, 17568627, 17569587, 17570547, 17571507, 17572467, 17573427, 17574387, 17575315, 17576275, 17577235, 17578163, 17579123, 17580083, 17580979, 17581939, 17582899, 17583795, 17584755, 17585715, 17586611, 17587571, 17588467, 17589427, 17590355, 17591251, 17592211, 17593139, 17594035, 17594963, 17595891, 17596787, 17597715, 17598611, 17599539, 17600467, 17601363, 17602291, 17603187, 17604083, 17605011, 17605875, 17606803, 17607731, 17608595, 17609523, 17610419, 17611283, 17612211, 17613075, 17613971, 17614899, 17615763, 17616659, 17617523, 17618419, 17619283, 17620179, 17621075, 17621939, 17622835, 17623699, 17624563, 17625459, 17626323, 17627187, 17628051, 17628947, 17629779, 17630675, 17631539, 17632403, 17633267, 17634099, 17634995, 17635827, 17636691, 17637587, 17638419, 17639283, 17640115, 17640979, 17641811, 17642675, 17643539, 17644371, 17645235, 17646067, 17646899, 17647731, 17648595, 17649427, 17650259, 17651091, 17651955, 17652755, 17653619, 17654451, 17655283, 17656115, 17656915, 17657779, 17658579, 17659411, 17660243, 17661075, 17661875, 17662707, 17663507, 17664339, 17665139, 17665971, 17666771, 17667603, 17668403, 17669235, 42188867, 17867043, 17868003, 17868931, 17869891, 17872835, 17873795, 17874755, 17875715, 17876675, 17877603, 17878563, 17879555, 17880483, 17881443, 17882371, 17883331, 17884259, 17885219, 17886147, 17887075, 17888003, 17888963, 17889891, 17890819, 17891747, 17892675, 17893603, 17894531, 17895459, 17896387, 17897315, 17898243, 17899203, 17900099, 17901027, 17901955, 17902851, 17903779, 17904707, 17905603, 17906531, 17907427, 17908323, 17909251, 17910147, 17911043, 17911971, 17912867, 17913763, 17914659, 17915555, 17916451, 17917379, 17918307, 17919203, 17920067, 17920963, 17921859, 17922755, 17923651, 17924547, 17925411, 17926307, 17927203, 17928067, 17928963, 17929827, 17930723, 17931587, 17932483, 17933347, 17934243, 17935139, 17936003, 17936899, 17937763, 17938627, 17939491, 17940355, 17941219, 17942083, 17942947, 17943811, 17944675, 17945539, 17946403, 17947267, 17948131, 17948995, 17949827, 17950691, 17951587, 17952451, 17953283, 17954147, 17954979, 17955843, 17956675, 17957539, 17958371, 17959235, 17960067, 17960899, 17961763, 17962595, 17963427, 17964259, 17965123, 17965955, 17966787, 17967651, 17968483, 17969315, 17970147, 17970979, 17971811, 17972643, 17973475, 17974275, 17975107, 17975939, 17976771, 17977603, 17978403, 17979235, 17980035, 17980867, 17981699, 17982531, 17983363, 17984163, 17984995, 17985795, 17986595, 17987427, 17988227, 17989027, 17989859, 17990659, 17991459, 17992259, 17993059, 17993859, 17994691, 17995491, 17996291, 17997123, 17997923, 17998691, 17999491, 18000291, 18001091, 18001891, 18002691, 18003491, 18004259, 18005059, 18005859, 18006627, 18007427, 18008227, 18008995, 18009795, 18010563, 18011395, 18012163, 18012963, 18013731, 18014499, 18015299, 18016067, 18016835, 18017635, 18018403, 18019171, 18019939, 18020707, 18021475, 18022275, 18023043, 18023811, 18024579, 18025379, 18026147, 18026915, 18027683, 18028419, 18029187, 18029955, 18030723, 18031491, 18032259, 18032995, 18033763, 18034531, 18035267, 18036035, 18036803, 18037539, 18038339, 18039075, 18039843, 18040579, 18041347, 18042083, 18042819, 18043587, 18044323, 18045091, 18045827, 18046563, 18047299, 18048067, 18048803, 18049539, 18050275, 18051043, 18051779, 18052515, 18053251, 18053987, 18054723, 18055459, 18056195, 18056931, 18057667, 18058403, 18059139, 18059875, 18060611, 18061315, 18062051, 18062787, 18063555, 18064259, 18064995, 18065731, 18066435, 18067171, 18067875, 18068611, 18069315, 18070051, 18070755, 18071491, 18072195, 18072931, 18073635, 18074339, 18075075, 18075811, 18076515, 18077251, 18077955, 18078659, 18079363, 18080067, 18080803, 18081507, 18082211, 18082915, 18083619, 18084323, 18085027, 18085731, 18086435, 18087139, 18087875, 18088579, 18089283, 18089987, 18090659, 18091363, 18092067, 18092771, 18093475, 18094147, 18094851, 18095555, 18096227, 18096931, 18097635, 18098307, 18099011, 18099715, 18100419, 18101091, 18101795, 18102467, 18103171, 18103843, 18104547, 18105219, 18105891, 18106595, 18107267, 18107939, 18108643, 18109315, 18109987, 18110659, 18111395, 18112067, 18112739, 18113411, 18114083, 18115171, 18116227, 18117315, 18118371, 18119427, 18120515, 18121571, 18122659, 18123715, 18124771, 18125859, 18126915, 18127971, 18129027, 18130083, 18131139, 18132195, 18133251, 18134307, 18135363, 18136419, 18137475, 18138531, 18139587, 17905971, 17906771, 17907571, 17908371, 17909139, 17909939, 17910739, 17911539, 17912339, 17913075, 17913875, 17914675, 51455513, 18109123, 18109795, 18110467, 18111139, 17877651, 17878227, 17878803, 17879379, 17879955, 17880531, 17881107, 17881715, 17882291, 17882867, 17883443, 17884019, 17884819, 17885651, 17886451, 17887251, 17888083, 17888883, 17889715, 17890483, 17891315, 17892115, 17892947, 17893715, 17894515, 17895347, 17896147, 17896947, 17897747, 17898547, 17899347, 17900147, 17900947, 17901747, 17902547, 17903315, 17904115, 17904915, 17905715, 17906483, 17907283, 17908083, 17908883, 17909683, 17910451, 17911251, 17912051, 17912851, 17913619, 17914387, 17915187, 17915987, 17916755, 17917523, 17918323, 17919123, 17919859, 17920659, 17921427, 17922227, 17923027, 17923763, 17924563, 17925331, 17926099, 17926867, 17927635, 17928435, 17929203, 17929971, 17930739, 17931507, 17932275, 17933043, 17933811, 17934579, 17935347, 17936115, 17936883, 17937619, 17938419, 17939187, 17939955, 17940691, 17941459, 17942227, 17942995, 17943731, 17944467, 17945235, 17946003, 17946771, 17947507, 17948275, 17949043, 17949779, 17950547, 17951283, 17952019, 17952787, 17953555, 17954259, 17955027, 17955795, 17956531, 17957299, 17958003, 17958771, 17959507, 17960275, 17961011, 17961747, 17962483, 17963219, 17963987, 17964691, 17965427, 17966195, 17966931, 17967667, 17968371, 17969139, 17969875, 17970611, 17971347, 17972051, 17972787, 17973555, 17974291, 17975027, 28082454, 18093763, 18094467, 18095171, 18095843, 18096547, 18097251, 18097955, 18098659, 18099331, 18100035, 18100739, 18101411, 18102115, 18102819, 18103491, 18104195, 18104867, 18105571, 18106275, 18106979, 18107651, 18108355, 18109027, 18109731, 18110403, 18111075, 18111779, 18112451, 18113123, 18113827, 18114499, 18115171, 18115843, 18116547, 18117219, 18117891, 18118563, 18119235, 18120323, 18121379, 18122435, 18123523, 18124579, 18125667, 18126691, 18127779, 18128835, 18129891, 18130979, 18132003, 18133059, 18134147, 18135203, 18136259, 18137283, 18138339, 18139395, 18140451, 18141507, 18142531, 18143587, 18144643, 18145699, 18146723, 18147779, 18148835, 18149891, 18150915, 18151939, 18152995, 18154019, 18155075]",0,0,2750.2931836911926,2232.1073814882275,1666.667,2113.249,1090.1252317193375,10700.0,1808.0,100.0,0,0,0,0,0,0,0,1942258613,1942258613,1958199434,1982512491,1982512491,15841044277,15940821,24313057,40253878,40253878,0,13858531786,13858531786,13898785664,prefill,decode,0.0,0.39600708781399896,0.603992912186001,0.9971037845339061,0,0,0,0,,,,,,local_kv,0,0,160,160,20971520,0,0,0,0,0
