gpu_id,instance_id,gpu_x_m,gpu_y_m,assigned_user_count,request_count,mean_e2e_ttft_ms,p50_e2e_ttft_ms,p95_e2e_ttft_ms,p99_e2e_ttft_ms,mean_queueing_before_ttft_ms,mean_prefill_service_ms,max_waiting_requests,max_running_requests,prompt_tokens_processed,output_tokens_generated,observation_start_ns,observation_end_ns,observation_time_ns,busy_time_ns,idle_time_ns,utilization_pct,completed_batch_count
0,0,59.9584106288328,194.5793183026169,95,152,245.58546701973683,211.5330265,522.1687392499998,1327.3749191600027,20.914889439956415,220.984579375,0,152,685502,50811,10630949,138066625546,138055994597,118989045853,19066948744,86.18897440878361,7804
1,1,179.8752318864984,194.5793183026169,115,219,235.346144,215.788234,553.5176213999998,861.4487447199988,24.176253739726025,209.68850865296804,0,219,980213,77244,10630949,138066625546,138055994597,137909673600,146320997,99.89401329697625,7084
2,2,299.792053144164,194.5793183026169,96,171,239.08454847953217,212.289145,518.9999614999999,746.8623238000027,24.030236157894738,213.6217648011696,0,171,739336,55184,10630949,138066625546,138055994597,116876645572,21179349025,84.65887041933618,7599
3,3,419.70887440182963,194.5793183026169,106,197,215.2982960456853,210.961563,543.4297465999998,716.4087185599999,18.871083959390862,195.01057257360404,0,197,841941,78457,10630949,138066625546,138055994597,117652476714,20403517883,85.22083887587785,6379
4,4,59.9584106288328,583.7379549078507,104,192,262.9868083385416,237.74956,551.0594255499998,775.4985361900004,23.930491140625,237.50917454166665,0,192,898776,77148,10630949,138066625546,138055994597,120195754220,17860240377,87.06304610014514,5451
5,5,179.8752318864984,583.7379549078507,95,156,223.24411240384617,209.27249999999998,393.3448985,1191.038012,19.067446920747955,196.19514207051284,0,156,662143,56205,10630949,138066625546,138055994597,118875144134,19180850463,86.10647040790157,8058
6,6,299.792053144164,583.7379549078507,80,180,211.54681574444444,201.56686000000002,489.82704859999933,579.2077606000013,19.23813031149902,189.47214294999998,0,180,867083,58890,10630949,138066625546,138055994597,121672683007,16383311590,88.13285027004831,7652
7,7,419.70887440182963,583.7379549078507,94,135,266.7491973703703,221.822037,658.0017898,950.6320013199992,24.425927490203858,230.3937980296296,0,135,587114,51227,10630949,138066625546,138055994597,119032856080,19023138517,86.22070807390106,8154
8,8,59.9584106288328,972.8965915130844,98,173,231.96806030057806,212.326142,495.3926222000001,655.2833064000001,20.618987393063584,209.88100948554913,0,173,767113,65810,10630949,138066625546,138055994597,120175513215,17880481382,87.04838465421584,6903
9,9,179.8752318864984,972.8965915130844,83,153,235.0022879150327,219.294741,481.5668172,759.2126759199995,20.678798189542483,212.5409056862745,0,153,828764,58646,10630949,138066625546,138055994597,122975764664,15080229933,89.07672935389674,7266
10,10,299.792053144164,972.8965915130844,80,142,191.26345844366202,202.0342485,433.36681759999954,609.1921363500003,15.946916528169014,173.87130957746479,0,142,619589,50980,10630949,138066625546,138055994597,119023235436,19032759161,86.21373942032822,8406
11,11,419.70887440182963,972.8965915130844,78,130,233.43689101538465,212.0763025,419.2892302499999,851.8570651799992,16.247482354310492,208.17669101538462,0,130,557733,55828,10630949,138066625546,138055994597,118330991629,19725002968,85.71231692938842,7944
12,12,565.6433631287923,194.5793183026169,0,0,,,,,,,0,0,0,0,10630949,138066625546,138055994597,0,138055994597,0.0,0
13,13,737.595519325052,194.5793183026169,0,0,,,,,,,0,0,0,0,10630949,138066625546,138055994597,0,138055994597,0.0,0
14,14,909.5476755213117,194.5793183026169,0,0,,,,,,,0,0,0,0,10630949,138066625546,138055994597,0,138055994597,0.0,0
15,15,1081.4998317175716,194.5793183026169,0,0,,,,,,,0,0,0,0,10630949,138066625546,138055994597,0,138055994597,0.0,0
16,16,565.6433631287923,583.7379549078507,0,0,,,,,,,0,0,0,0,10630949,138066625546,138055994597,0,138055994597,0.0,0
17,17,737.595519325052,583.7379549078507,0,0,,,,,,,0,0,0,0,10630949,138066625546,138055994597,0,138055994597,0.0,0
18,18,909.5476755213117,583.7379549078507,0,0,,,,,,,0,0,0,0,10630949,138066625546,138055994597,0,138055994597,0.0,0
19,19,1081.4998317175716,583.7379549078507,0,0,,,,,,,0,0,0,0,10630949,138066625546,138055994597,0,138055994597,0.0,0
20,20,565.6433631287923,972.8965915130844,0,0,,,,,,,0,0,0,0,10630949,138066625546,138055994597,0,138055994597,0.0,0
21,21,737.595519325052,972.8965915130844,0,0,,,,,,,0,0,0,0,10630949,138066625546,138055994597,0,138055994597,0.0,0
22,22,909.5476755213117,972.8965915130844,0,0,,,,,,,0,0,0,0,10630949,138066625546,138055994597,0,138055994597,0.0,0
23,23,1081.4998317175716,972.8965915130844,0,0,,,,,,,0,0,0,0,10630949,138066625546,138055994597,0,138055994597,0.0,0
