gpu_id,instance_id,gpu_x_m,gpu_y_m,assigned_user_count,request_count,mean_e2e_ttft_ms,p50_e2e_ttft_ms,p95_e2e_ttft_ms,p99_e2e_ttft_ms,mean_queueing_before_ttft_ms,mean_prefill_service_ms,max_waiting_requests,max_running_requests,prompt_tokens_processed,output_tokens_generated
0,0,1666.667,2113.249,2,24,448.118227,410.5220455,602.117227,795.7834388299999,20.183563625,427.934663375,0,24,144000,15695
1,1,5000.0,2113.249,2,30,430.08130606666657,403.78294600000004,581.3326982499999,729.7886481600002,19.597877033333337,410.4834290333334,0,30,180000,18889
2,2,8333.333,2113.249,2,22,411.4764741818183,394.19361200000003,534.2058672,660.7859690899999,14.441500181818181,397.034974,0,22,132000,14466
3,3,0.0,5000.0,2,35,700.3790890571429,415.133442,3075.443618999999,3956.3797581199965,20.855095657142858,415.2186886857143,0,35,210000,22625
4,4,3333.333,5000.0,2,49,6453.501665326531,979.689136,15618.9243002,16077.84655156,32.22477157142857,425.7710138367347,0,49,294000,32215
5,5,6666.667,5000.0,2,25,422.40857259999996,405.775465,534.3802775999995,718.7019773199996,19.24422548,403.16434712,0,25,150000,17011
6,6,10000.0,5000.0,2,30,420.61102999999997,406.61738049999997,497.2996705999998,699.9454570600002,19.23497133333333,401.37605866666667,0,30,180000,20405
7,7,1666.667,7886.751,2,29,539.6164846206896,406.18882,1430.4605471999992,1739.1226138399998,23.088645724137933,404.15011141379307,0,29,174000,18457
8,8,5000.0,7886.751,2,30,454.46497833333336,403.684393,760.9710076499999,904.6971312600002,32.28293226666666,422.18204606666666,0,30,180000,19793
9,9,8333.333,7886.751,2,26,431.1348052307692,403.0336,638.02671425,674.79983275,19.148902884615385,411.98590234615386,0,26,156000,16197
