gpu_id,instance_id,gpu_x_m,gpu_y_m,assigned_user_count,request_count,mean_e2e_ttft_ms,p50_e2e_ttft_ms,p95_e2e_ttft_ms,p99_e2e_ttft_ms,mean_queueing_before_ttft_ms,mean_prefill_service_ms,max_waiting_requests,max_running_requests,prompt_tokens_processed,output_tokens_generated,observation_start_ns,observation_end_ns,observation_time_ns,busy_time_ns,idle_time_ns,utilization_pct,completed_batch_count
0,0,,,15,31,1781.3313857096775,1628.614285,3781.442435,4293.868588400001,192.0695946451613,807.752727967742,0,31,248000,20254,17748911,108808627485,108790878574,101848942024,6941936550,93.61900865128314,3192
1,1,,,12,31,1591.3270494193548,1199.202435,3792.3198515,4484.1803899999995,134.49978570967744,818.0156082258064,0,31,248000,20094,17748911,108808627485,108790878574,104147867293,4643011281,95.73216859551161,3342
2,2,,,14,28,1716.67082125,1526.9258285,3275.0198127499993,3467.32467947,184.30508307142856,822.1839391428572,0,28,224000,18109,17748911,108808627485,108790878574,96139822655,12651055919,88.37121633281535,3151
3,3,,,11,30,1470.8786112666667,1040.908951,3029.4266068499983,3722.8694274200006,144.80733046666666,809.7322088999999,0,30,240000,19362,17748911,108808627485,108790878574,102109208241,6681670333,93.85824398094634,3317
4,4,,,13,31,1682.9423624516128,1163.978031,4017.5285695000002,4136.296877,209.30334032258062,852.3114137741935,0,31,248000,20913,17748911,108808627485,108790878574,101602604506,7188274068,93.3925765080475,3126
5,5,,,15,29,1550.8566020344824,1418.1074,2704.8221915999993,3725.906457919999,269.7257689310345,902.2175436206896,0,29,232000,19396,17748911,108808627485,108790878574,104233985018,4556893556,95.81132755270436,3473
6,6,,,14,29,1785.1796891724136,1482.448164,4050.8182535999977,4503.8550904799995,118.79202962068966,798.8540613103448,0,29,232000,18417,17748911,108808627485,108790878574,97730257466,11060621108,89.83313559649532,3172
7,7,,,11,29,1691.1555521724135,1499.877475,4082.2349055999985,4577.82292592,187.85171227586207,817.5849387586208,0,29,232000,19184,17748911,108808627485,108790878574,102630528469,6160350105,94.33743877634953,3423
8,8,,,12,30,1600.1071594999999,1181.221262,3728.8963098499994,4061.8878594700004,155.72542806666667,839.1812828,0,30,240000,19462,17748911,108808627485,108790878574,100217072765,8573805809,92.11900306222083,3199
9,9,,,14,32,1693.1939235625,1423.5898339999999,4081.4873067999997,4462.54000668,144.11379065625,847.0562729375,0,32,256000,20562,17748911,108808627485,108790878574,104953189470,3837689104,96.4724164798526,3327
